"Step","gan_sl_seed2 - 2cover_rate_1step"
"19628000","0.76"
"19642000","0.79"
"19656000","0.79"
"19670000","0.77"
"19684000","0.79"
"19698000","0.77"
"19712000","0.75"
"19726000","0.73"
"19740000","0.81"
"19754000","0.69"
"19768000","0.67"
"19782000","0.74"
"19796000","0.65"
"19810000","0.77"
"19824000","0.76"
"19838000","0.67"
"19852000","0.81"
"19866000","0.71"
"19880000","0.68"
"19894000","0.73"
"19908000","0.76"
"19922000","0.67"
"19936000","0.73"
"19950000","0.72"
"19964000","0.72"
"19978000","0.7"
"19992000","0.75"
"20006000","0.66"
"20020000","0.65"
"20034000","0.72"
"20048000","0.64"
"20062000","0.81"
"20076000","0.67"
"20090000","0.67"
"20104000","0.67"
"20118000","0.74"
"20132000","0.74"
"20146000","0.73"
"20160000","0.79"
"20174000","0.72"
"20188000","0.78"
"20202000","0.75"
"20216000","0.69"
"20230000","0.73"
"20244000","0.68"
"20258000","0.76"
"20272000","0.79"
"20286000","0.74"
"20300000","0.75"
"20314000","0.8"
"20328000","0.75"
"20342000","0.73"
"20356000","0.8"
"20370000","0.71"
"20384000","0.8"
"20398000","0.78"
"20412000","0.66"
"20426000","0.68"
"20440000","0.7"
"20454000","0.75"
"20468000","0.73"
"20482000","0.83"
"20496000","0.77"
"20510000","0.78"
"20524000","0.72"
"20538000","0.76"
"20552000","0.79"
"20566000","0.74"
"20580000","0.72"
"20594000","0.76"
"20608000","0.71"
"20622000","0.78"
"20636000","0.74"
"20650000","0.77"
"20664000","0.75"
"20678000","0.75"
"20692000","0.76"
"20706000","0.68"
"20720000","0.77"
"20734000","0.72"
"20748000","0.74"
"20762000","0.74"
"20776000","0.79"
"20790000","0.78"
"20804000","0.84"
"20818000","0.69"
"20832000","0.7"
"20846000","0.77"
"20860000","0.79"
"20874000","0.8"
"20888000","0.75"
"20902000","0.73"
"20916000","0.77"
"20930000","0.66"
"20944000","0.73"
"20958000","0.72"
"20972000","0.72"
"20986000","0.64"
"21000000","0.76"
"21014000","0.79"
"21028000","0.72"
"21042000","0.79"
"21056000","0.81"
"21070000","0.82"
"21084000","0.85"
"21098000","0.79"
"21112000","0.77"
"21126000","0.8"
"21140000","0.78"
"21154000","0.76"
"21168000","0.79"
"21182000","0.74"
"21196000","0.72"
"21210000","0.8"
"21224000","0.71"
"21238000","0.7"
"21252000","0.82"
"21266000","0.78"
"21280000","0.76"
"21294000","0.76"
"21308000","0.85"
"21322000","0.76"
"21336000","0.78"
"21350000","0.79"
"21364000","0.79"
"21378000","0.68"
"21392000","0.75"
"21406000","0.72"
"21420000","0.72"
"21434000","0.76"
"21448000","0.8"
"21462000","0.74"
"21476000","0.79"
"21490000","0.75"
"21504000","0.77"
"21518000","0.66"
"21532000","0.75"
"21546000","0.82"
"21560000","0.69"
"21574000","0.77"
"21588000","0.74"
"21602000","0.69"
"21616000","0.86"
"21630000","0.74"
"21644000","0.76"
"21658000","0.78"
"21672000","0.76"
"21686000","0.74"
"21700000","0.75"
"21714000","0.81"
"21728000","0.81"
"21742000","0.85"
"21756000","0.75"
"21770000","0.81"
"21784000","0.77"
"21798000","0.82"
"21812000","0.8"
"21826000","0.84"
"21840000","0.78"
"21854000","0.81"
"21868000","0.83"
"21882000","0.76"
"21896000","0.85"
"21910000","0.74"
"21924000","0.76"
"21938000","0.79"
"21952000","0.84"
"21966000","0.78"
"21980000","0.81"
"21994000","0.81"
"22008000","0.83"
"22022000","0.81"
"22036000","0.83"
"22050000","0.88"
"22064000","0.74"
"22078000","0.8"
"22092000","0.76"
"22106000","0.8"
"22120000","0.84"
"22134000","0.72"
"22148000","0.72"
"22162000","0.75"
"22176000","0.72"
"22190000","0.82"
"22204000","0.81"
"22218000","0.77"
"22232000","0.71"
"22246000","0.77"
"22260000","0.73"
"22274000","0.74"
"22288000","0.84"
"22302000","0.72"
"22316000","0.78"
"22330000","0.78"
"22344000","0.75"
"22358000","0.64"
"22372000","0.77"
"22386000","0.74"
"22400000","0.83"
"22414000","0.8"
"22428000","0.81"
"22442000","0.77"
"22456000","0.75"
"22470000","0.81"
"22484000","0.76"
"22498000","0.81"
"22512000","0.76"
"22526000","0.81"
"22540000","0.71"
"22554000","0.73"
"22568000","0.83"
"22582000","0.82"
"22596000","0.86"
"22610000","0.82"
"22624000","0.75"
"22638000","0.77"
"22652000","0.82"
"22666000","0.77"
"22680000","0.78"
"22694000","0.86"
"22708000","0.8"
"22722000","0.78"
"22736000","0.78"
"22750000","0.8"
"22764000","0.86"
"22778000","0.81"
"22792000","0.82"
"22806000","0.85"
"22820000","0.8"
"22834000","0.8"
"22848000","0.77"
"22862000","0.85"
"22876000","0.83"
"22890000","0.82"
"22904000","0.8"
"22918000","0.75"
"22932000","0.83"
"22946000","0.81"
"22960000","0.81"
"22974000","0.82"
"22988000","0.82"
"23002000","0.85"
"23016000","0.84"
"23030000","0.79"
"23044000","0.87"
"23058000","0.89"
"23072000","0.83"
"23086000","0.89"
"23100000","0.87"
"23114000","0.82"
"23128000","0.78"
"23142000","0.81"
"23156000","0.79"
"23170000","0.79"
"23184000","0.78"
"23198000","0.73"
"23212000","0.75"
"23226000","0.84"
"23240000","0.82"
"23254000","0.83"
"23268000","0.82"
"23282000","0.8"
"23296000","0.84"
"23310000","0.81"
"23324000","0.83"
"23338000","0.85"
"23352000","0.89"
"23366000","0.82"
"23380000","0.85"
"23394000","0.89"
"23408000","0.83"
"23422000","0.86"
"23436000","0.78"
"23450000","0.84"
"23464000","0.86"
"23478000","0.79"
"23492000","0.88"
"23506000","0.85"
"23520000","0.83"
"23534000","0.79"
"23548000","0.91"
"23562000","0.88"
"23576000","0.87"
"23590000","0.83"
"23604000","0.81"
"23618000","0.86"
"23632000","0.81"
"23646000","0.93"
"23660000","0.78"
"23674000","0.79"
"23688000","0.8"
"23702000","0.84"
"23716000","0.8"
"23730000","0.81"
"23744000","0.82"
"23758000","0.85"
"23772000","0.85"
"23786000","0.87"
"23800000","0.87"
"23814000","0.86"
"23828000","0.79"
"23842000","0.81"
"23856000","0.74"
"23870000","0.88"
"23884000","0.87"
"23898000","0.83"
"23912000","0.8"
"23926000","0.82"
"23940000","0.82"
"23954000","0.83"
"23968000","0.82"
"23982000","0.85"
"23996000","0.79"
"24010000","0.83"
"24024000","0.78"
"24038000","0.82"
"24052000","0.86"
"24066000","0.83"
"24080000","0.86"
"24094000","0.85"
"24108000","0.83"
"24122000","0.83"
"24136000","0.87"
"24150000","0.74"
"24164000","0.81"
"24178000","0.81"
"24192000","0.78"
"24206000","0.86"
"24220000","0.89"
"24234000","0.84"
"24248000","0.76"
"24262000","0.83"
"24276000","0.8"
"24290000","0.84"
"24304000","0.83"
"24318000","0.84"
"24332000","0.9"
"24346000","0.8"
"24360000","0.86"
"24374000","0.88"
"24388000","0.85"
"24402000","0.78"
"24416000","0.84"
"24430000","0.88"
"24444000","0.83"
"24458000","0.84"
"24472000","0.83"
"24486000","0.87"
"24500000","0.87"
"24514000","0.85"
"24528000","0.82"
"24542000","0.91"
"24556000","0.84"
"24570000","0.78"
"24584000","0.83"
"24598000","0.86"
"24612000","0.84"
"24626000","0.92"
"24640000","0.87"
"24654000","0.85"
"24668000","0.84"
"24682000","0.85"
"24696000","0.87"
"24710000","0.84"
"24724000","0.86"
"24738000","0.84"
"24752000","0.85"
"24766000","0.8"
"24780000","0.81"
"24794000","0.86"
"24808000","0.85"
"24822000","0.85"
"24836000","0.88"
"24850000","0.88"
"24864000","0.86"
"24878000","0.81"
"24892000","0.86"
"24906000","0.86"
"24920000","0.77"
"24934000","0.85"
"24948000","0.84"
"24962000","0.84"
"24976000","0.85"
"24990000","0.89"
"25004000","0.9"
"25018000","0.86"
"25032000","0.78"
"25046000","0.75"
"25060000","0.86"
"25074000","0.85"
"25088000","0.84"
"25102000","0.9"
"25116000","0.84"
"25130000","0.84"
"25144000","0.88"
"25158000","0.82"
"25172000","0.89"
"25186000","0.85"
"25200000","0.84"
"25214000","0.87"
"25228000","0.83"
"25242000","0.82"
"25256000","0.85"
"25270000","0.93"
"25284000","0.89"
"25298000","0.82"
"25312000","0.82"
"25326000","0.9"
"25340000","0.76"
"25354000","0.84"
"25368000","0.89"
"25382000","0.91"
"25396000","0.84"
"25410000","0.85"
"25424000","0.86"
"25438000","0.83"
"25452000","0.89"
"25466000","0.88"
"25480000","0.88"
"25494000","0.81"
"25508000","0.88"
"25522000","0.87"
"25536000","0.89"
"25550000","0.88"
"25564000","0.9"
"25578000","0.86"
"25592000","0.83"
"25606000","0.87"
"25620000","0.91"
"25634000","0.91"
"25648000","0.86"
"25662000","0.9"
"25676000","0.87"
"25690000","0.88"
"25704000","0.88"
"25718000","0.86"
"25732000","0.86"
"25746000","0.92"
"25760000","0.86"
"25774000","0.9"
"25788000","0.85"
"25802000","0.87"
"25816000","0.87"
"25830000","0.88"
"25844000","0.87"
"25858000","0.84"
"25872000","0.93"
"25886000","0.87"
"25900000","0.89"
"25914000","0.89"
"25928000","0.91"
"25942000","0.88"
"25956000","0.92"
"25970000","0.85"
"25984000","0.9"
"25998000","0.88"
"26012000","0.82"
"26026000","0.82"
"26040000","0.84"
"26054000","0.81"
"26068000","0.92"
"26082000","0.89"
"26096000","0.87"
"26110000","0.84"
"26124000","0.85"
"26138000","0.92"
"26152000","0.88"
"26166000","0.88"
"26180000","0.89"
"26194000","0.91"
"26208000","0.88"
"26222000","0.9"
"26236000","0.92"
"26250000","0.9"
"26264000","0.93"
"26278000","0.87"
"26292000","0.86"
"26306000","0.9"
"26320000","0.9"
"26334000","0.93"
"26348000","0.85"
"26362000","0.91"
"26376000","0.88"
"26390000","0.83"
"26404000","0.88"
"26418000","0.92"
"26432000","0.9"
"26446000","0.93"
"26460000","0.94"
"26474000","0.86"
"26488000","0.89"
"26502000","0.87"
"26516000","0.95"
"26530000","0.9"
"26544000","0.88"
"26558000","0.87"
"26572000","0.93"
"26586000","0.88"
"26600000","0.92"
"26614000","0.89"
"26628000","0.88"
"26642000","0.94"
"26656000","0.9"
"26670000","0.9"
"26684000","0.85"
"26698000","0.83"
"26712000","0.88"
"26726000","0.88"
"26740000","0.88"
"26754000","0.89"
"26768000","0.9"
"26782000","0.83"
"26796000","0.9"
"26810000","0.9"
"26824000","0.91"
"26838000","0.89"
"26852000","0.84"
"26866000","0.89"
"26880000","0.89"
"26894000","0.85"
"26908000","0.84"
"26922000","0.86"
"26936000","0.89"
"26950000","0.84"
"26964000","0.88"
"26978000","0.88"
"26992000","0.92"
"27006000","0.94"
"27020000","0.85"
"27034000","0.87"
"27048000","0.89"
"27062000","0.85"
"27076000","0.87"
"27090000","0.89"
"27104000","0.9"
"27118000","0.88"
"27132000","0.89"
"27146000","0.87"
"27160000","0.94"
"27174000","0.82"
"27188000","0.88"
"27202000","0.89"
"27216000","0.89"
"27230000","0.92"
"27244000","0.88"
"27258000","0.88"
"27272000","0.89"
"27286000","0.91"
"27300000","0.85"
"27314000","0.9"
"27328000","0.86"
"27342000","0.87"
"27356000","0.93"
"27370000","0.9"
"27384000","0.89"
"27398000","0.89"
"27412000","0.9"
"27426000","0.91"
"27440000","0.91"
"27454000","0.86"
"27468000","0.89"
"27482000","0.9"
"27496000","0.87"
"27510000","0.94"
"27524000","0.93"
"27538000","0.91"
"27552000","0.9"
"27566000","0.87"
"27580000","0.88"
"27594000","0.89"
"27608000","0.89"
"27622000","0.89"
"27636000","0.82"
"27650000","0.86"
"27664000","0.92"
"27678000","0.91"
"27692000","0.86"
"27706000","0.92"
"27720000","0.83"
"27734000","0.87"
"27748000","0.9"
"27762000","0.88"
"27776000","0.87"
"27790000","0.89"
"27804000","0.91"
"27818000","0.89"
"27832000","0.89"
"27846000","0.9"
"27860000","0.94"
"27874000","0.88"
"27888000","0.9"
"27902000","0.91"
"27916000","0.88"
"27930000","0.92"
"27944000","0.83"
"27958000","0.94"
"27972000","0.91"
"27986000","0.95"
"28000000","0.93"
"28014000","0.96"
"28028000","0.86"
"28042000","0.88"
"28056000","0.95"
"28070000","0.91"
"28084000","0.9"
"28098000","0.92"
"28112000","0.91"
"28126000","0.94"
"28140000","0.89"
"28154000","0.9"
"28168000","0.9"
"28182000","0.94"
"28196000","0.93"
"28210000","0.91"
"28224000","0.96"
"28238000","0.94"
"28252000","0.91"
"28266000","0.92"
"28280000","0.95"
"28294000","0.92"
"28308000","0.9"
"28322000","0.9"
"28336000","0.9"
"28350000","0.93"
"28364000","0.92"
"28378000","0.93"
"28392000","0.9"
"28406000","0.91"
"28420000","0.93"
"28434000","0.91"
"28448000","0.91"
"28462000","0.88"
"28476000","0.9"
"28490000","0.91"
"28504000","0.94"
"28518000","0.94"
"28532000","0.93"
"28546000","0.94"
"28560000","0.92"
"28574000","0.93"
"28588000","0.95"
"28602000","0.92"
"28616000","0.91"
"28630000","0.94"
"28644000","0.94"
"28658000","0.95"
"28672000","0.94"
"28686000","0.93"
"28700000","0.89"
"28714000","0.97"
"28728000","0.86"
"28742000","0.88"
"28756000","0.91"
"28770000","0.92"
"28784000","0.95"
"28798000","0.91"
"28812000","0.89"
"28826000","0.92"
"28840000","0.94"
"28854000","0.91"
"28868000","0.92"
"28882000","0.95"
"28896000","0.92"
"28910000","0.95"
"28924000","0.89"
"28938000","0.94"
"28952000","0.95"
"28966000","0.91"
"28980000","0.94"
"28994000","0.88"
"29008000","0.93"
"29022000","0.95"
"29036000","0.92"
"29050000","0.94"
"29064000","0.92"
"29078000","0.92"
"29092000","0.91"
"29106000","0.91"
"29120000","0.9"
"29134000","0.9"
"29148000","0.96"
"29162000","0.97"
"29176000","0.93"
"29190000","0.92"
"29204000","0.92"
"29218000","0.89"
"29232000","0.89"
"29246000","0.95"
"29260000","0.91"
"29274000","0.94"
"29288000","0.96"
"29302000","0.97"
"29316000","0.9"
"29330000","0.96"
"29344000","0.93"
"29358000","0.93"
"29372000","0.93"
"29386000","0.93"
"29400000","0.96"
"29414000","0.95"
"29428000","0.94"
"29442000","0.97"
"29456000","0.92"
"29470000","0.95"
"29484000","0.87"
"29498000","0.93"
"29512000","0.9"
"29526000","0.93"
"29540000","0.96"
"29554000","0.94"
"29568000","0.95"
"29582000","0.9"
"29596000","0.96"
"29610000","0.96"
"29624000","0.95"
"29638000","0.95"
"29652000","0.94"
"29666000","0.94"
"29680000","0.97"
"29694000","0.93"
"29708000","0.95"
"29722000","0.96"
"29736000","0.9"
"29750000","0.94"
"29764000","0.97"
"29778000","0.96"
"29792000","0.95"
"29806000","0.88"
"29820000","0.99"
"29834000","0.93"
"29848000","0.93"
"29862000","0.93"
"29876000","0.89"
"29890000","0.91"
"29904000","0.95"
"29918000","0.95"
"29932000","0.94"
"29946000","0.97"
"29960000","0.91"
"29974000","0.94"
"29988000","0.93"
"30002000","0.97"
"30016000","0.92"
"30030000","0.92"
"30044000","0.94"
"30058000","0.95"
"30072000","0.93"
"30086000","0.95"
"30100000","0.96"
"30114000","0.94"
"30128000","0.93"
"30142000","0.96"
"30156000","0.92"
"30170000","0.98"
"30184000","0.96"
"30198000","0.93"
"30212000","0.93"
"30226000","0.97"
"30240000","0.93"
"30254000","0.95"
"30268000","0.95"
"30282000","0.97"
"30296000","0.94"
"30310000","0.98"
"30324000","0.94"
"30338000","0.93"
"30352000","0.94"
"30366000","0.93"
"30380000","0.92"
"30394000","0.94"
"30408000","0.9"
"30422000","0.94"
"30436000","0.92"
"30450000","0.89"
"30464000","0.92"
"30478000","0.94"
"30492000","0.92"
"30506000","0.94"
"30520000","0.89"
"30534000","0.88"
"30548000","0.94"
"30562000","0.96"
"30576000","0.92"
"30590000","0.95"
"30604000","0.89"
"30618000","0.93"
"30632000","0.94"
"30646000","0.92"
"30660000","0.93"
"30674000","0.97"
"30688000","0.95"
"30702000","0.95"
"30716000","0.94"
"30730000","0.93"
"30744000","0.98"
"30758000","0.99"
"30772000","0.98"
"30786000","0.93"
"30800000","0.96"
"30814000","0.97"
"30828000","0.94"
"30842000","0.89"
"30856000","0.92"
"30870000","0.94"
"30884000","0.95"
"30898000","0.93"
"30912000","0.95"
"30926000","0.92"
"30940000","0.91"
"30954000","0.92"
"30968000","0.97"
"30982000","0.94"
"30996000","0.95"
"31010000","0.95"
"31024000","0.96"
"31038000","0.96"
"31052000","0.93"
"31066000","0.95"
"31080000","0.94"
"31094000","0.95"
"31108000","0.96"
"31122000","0.93"
"31136000","0.94"
"31150000","0.89"
"31164000","0.95"
"31178000","0.96"
"31192000","0.91"
"31206000","0.91"
"31220000","0.96"
"31234000","0.91"
"31248000","0.87"
"31262000","0.95"
"31276000","0.96"
"31290000","0.91"
"31304000","0.91"
"31318000","0.88"
"31332000","0.92"
"31346000","0.86"
"31360000","0.92"
"31374000","0.91"
"31388000","0.94"
"31402000","0.93"
"31416000","0.89"
"31430000","0.92"
"31444000","0.89"
"31458000","0.97"
"31472000","0.89"
"31486000","0.88"
"31500000","0.88"
"31514000","0.89"
"31528000","0.93"
"31542000","0.9"
"31556000","0.94"
"31570000","0.92"
"31584000","0.94"
"31598000","0.96"
"31612000","0.95"
"31626000","0.93"
"31640000","0.91"
"31654000","0.87"
"31668000","0.95"
"31682000","0.93"
"31696000","0.91"
"31710000","0.95"
"31724000","0.98"
"31738000","0.95"
"31752000","0.97"
"31766000","0.98"
"31780000","0.98"
"31794000","0.95"
"31808000","0.98"
"31822000","0.93"
"31836000","0.96"
"31850000","1"
"31864000","0.94"
"31878000","0.97"
"31892000","0.98"
"31906000","0.91"
"31920000","0.96"
"31934000","0.98"
"31948000","0.96"
"31962000","0.95"
"31976000","0.97"
"31990000","0.97"
"32004000","0.93"
"32018000","0.96"
"32032000","0.98"
"32046000","0.99"
"32060000","0.93"
"32074000","0.95"
"32088000","0.98"
"32102000","0.93"
"32116000","0.98"
"32130000","0.96"
"32144000","0.93"
"32158000","0.98"
"32172000","0.97"
"32186000","0.92"
"32200000","0.93"
"32214000","0.97"
"32228000","0.98"
"32242000","0.97"
"32256000","0.95"
"32270000","0.95"
"32284000","0.95"
"32298000","0.97"
"32312000","0.9"
"32326000","0.9"
"32340000","0.94"
"32354000","0.97"
"32368000","0.93"
"32382000","0.98"
"32396000","0.95"
"32410000","0.96"
"32424000","0.95"
"32438000","0.99"
"32452000","1"
"32466000","0.98"
"32480000","0.97"
"32494000","0.96"
"32508000","0.96"
"32522000","1"
"32536000","0.98"
"32550000","0.99"
"32564000","0.99"
"32578000","0.97"
"32592000","0.96"
"32606000","0.97"
"32620000","0.94"
"32634000","0.99"
"32648000","0.99"
"32662000","0.97"
"32676000","0.98"
"32690000","0.98"
"32704000","0.98"
"32718000","0.98"
"32732000","0.98"
"32746000","0.98"
"32760000","0.96"
"32774000","0.97"
"32788000","1"
"32802000","0.98"
"32816000","0.97"
"32830000","0.97"
"32844000","0.99"
"32858000","0.94"
"32872000","0.96"
"32886000","0.99"
"32900000","0.97"
"32914000","0.97"
"32928000","0.99"
"32942000","0.93"
"32956000","0.99"
"32970000","0.95"
"32984000","0.94"
"32998000","0.97"
"33012000","0.97"
"33026000","0.97"
"33040000","0.99"
"33054000","0.97"
"33068000","0.96"
"33082000","0.99"
"33096000","0.98"
"33110000","0.99"
"33124000","0.96"
"33138000","0.91"
"33152000","1"
"33166000","1"
"33180000","0.97"
"33194000","0.99"
"33208000","0.97"
"33222000","0.99"
"33236000","0.99"
"33250000","0.92"
"33264000","0.97"
"33278000","0.97"
"33292000","0.96"
"33306000","0.97"
"33320000","0.98"
"33334000","0.94"
"33348000","0.99"
"33362000","0.95"
"33376000","0.95"
"33390000","0.98"
"33404000","0.92"
"33418000","0.9"
"33432000","0.92"
"33446000","0.94"
"33460000","0.97"
"33474000","0.97"
"33488000","0.97"
"33502000","0.97"
"33516000","0.98"
"33530000","1"
"33544000","0.98"
"33558000","0.97"
"33572000","0.95"
"33586000","0.96"
"33600000","0.98"
"33614000","0.96"
"33628000","0.92"
"33642000","0.94"
"33656000","0.97"
"33670000","0.96"
"33684000","0.97"
"33698000","0.93"
"33712000","0.95"
"33726000","0.93"
"33740000","0.93"
"33754000","0.93"
"33768000","0.96"
"33782000","0.96"
"33796000","0.94"
"33810000","0.97"
"33824000","0.91"
"33838000","0.98"
"33852000","0.98"
"33866000","0.95"
"33880000","0.95"
"33894000","0.97"
"33908000","0.99"
"33922000","0.98"
"33936000","0.98"
"33950000","0.96"
"33964000","0.98"
"33978000","0.94"
"33992000","0.95"
"34006000","0.97"
"34020000","0.97"
"34034000","0.99"
"34048000","0.99"
"34062000","0.95"
"34076000","0.97"
"34090000","0.95"
"34104000","0.97"
"34118000","0.95"
"34132000","0.96"
"34146000","0.95"
"34160000","0.97"
"34174000","0.93"
"34188000","0.98"
"34202000","0.99"
"34216000","0.97"
"34230000","0.97"
"34244000","0.96"
"34258000","0.98"
"34272000","1"
"34286000","1"
"34300000","0.96"
"34314000","0.96"
"34328000","0.94"
"34342000","0.99"
"34356000","0.96"
"34370000","0.97"
"34384000","0.97"
"34398000","0.99"
"34412000","0.97"
"34426000","0.95"
"34440000","0.96"
"34454000","0.99"
"34468000","0.96"
"34482000","0.97"
"34496000","0.98"
"34510000","1"
"34524000","0.98"
"34538000","0.96"
"34552000","0.93"
"34566000","0.95"
"34580000","0.95"
"34594000","0.93"
"34608000","0.96"
"34622000","0.97"
"34636000","0.97"
"34650000","0.97"
"34664000","0.93"
"34678000","0.97"
"34692000","0.92"
"34706000","0.99"
"34720000","0.99"
"34734000","0.99"
"34748000","0.93"
"34762000","0.96"
"34776000","0.98"
"34790000","0.99"
"34804000","0.97"
"34818000","0.97"
"34832000","0.97"
"34846000","0.96"
"34860000","0.95"
"34874000","0.95"
"34888000","0.94"
"34902000","0.97"
"34916000","0.97"
"34930000","0.94"
"34944000","0.98"
"34958000","0.96"
"34972000","0.98"
"34986000","0.97"
"35000000","0.97"
"35014000","0.95"
"35028000","1"
"35042000","0.98"
"35056000","0.99"
"35070000","0.93"
"35084000","0.97"
"35098000","0.95"
"35112000","0.99"
"35126000","1"
"35140000","0.95"
"35154000","0.98"
"35168000","0.99"
"35182000","0.98"
"35196000","0.97"
"35210000","0.98"
"35224000","1"
"35238000","0.99"
"35252000","0.96"
"35266000","0.94"
"35280000","0.97"
"35294000","0.94"
"35308000","0.98"
"35322000","0.97"
"35336000","0.99"
"35350000","0.99"
"35364000","0.99"
"35378000","0.96"
"35392000","0.96"
"35406000","0.96"
"35420000","0.94"
"35434000","0.98"
"35448000","0.95"
"35462000","0.92"
"35476000","0.95"
"35490000","0.94"
"35504000","0.94"
"35518000","0.97"
"35532000","0.95"
"35546000","0.96"
"35560000","0.98"
"35574000","0.95"
"35588000","0.99"
"35602000","0.97"
"35616000","0.97"
"35630000","0.96"
"35644000","0.97"
"35658000","0.95"
"35672000","0.97"
"35686000","0.99"
"35700000","0.96"
"35714000","0.96"
"35728000","0.96"
"35742000","0.94"
"35756000","0.93"
"35770000","0.98"
"35784000","0.96"
"35798000","0.96"
"35812000","0.98"
"35826000","0.97"
"35840000","0.98"
"35854000","0.95"
"35868000","0.98"
"35882000","0.98"
"35896000","0.95"
"35910000","0.99"
"35924000","0.98"
"35938000","0.99"
"35952000","0.98"
"35966000","1"
"35980000","0.99"
"35994000","0.96"
"36008000","0.96"
"36022000","0.98"
"36036000","0.95"
"36050000","0.95"
"36064000","0.96"
"36078000","0.93"
"36092000","0.96"
"36106000","0.98"
"36120000","0.99"
"36134000","0.97"
"36148000","0.96"
"36162000","0.96"
"36176000","0.98"
"36190000","0.97"
"36204000","0.97"
"36218000","0.93"
"36232000","1"
"36246000","0.96"
"36260000","0.99"
"36274000","0.93"
"36288000","0.97"
"36302000","0.95"
"36316000","0.98"
"36330000","0.97"
"36344000","0.96"
"36358000","0.96"
"36372000","0.98"
"36386000","0.94"
"36400000","0.98"
"36414000","0.99"
"36428000","0.98"
"36442000","0.99"
"36456000","0.98"
"36470000","0.98"
"36484000","0.96"
"36498000","0.98"
"36512000","0.97"
"36526000","0.98"
"36540000","0.98"
"36554000","0.97"
"36568000","1"
"36582000","0.96"
"36596000","0.95"
"36610000","0.97"
"36624000","0.98"
"36638000","0.98"
"36652000","0.97"
"36666000","0.99"
"36680000","0.97"
"36694000","0.98"
"36708000","0.98"
"36722000","0.97"
"36736000","0.99"
"36750000","0.97"
"36764000","0.95"
"36778000","0.99"
"36792000","0.97"
"36806000","0.98"
"36820000","0.99"
"36834000","1"
"36848000","0.98"
"36862000","0.99"
"36876000","0.97"
"36890000","0.98"
"36904000","0.98"
"36918000","0.97"
"36932000","0.97"
"36946000","0.99"
"36960000","1"
"36974000","0.99"
"36988000","0.95"
"37002000","0.97"
"37016000","0.98"
"37030000","0.97"
"37044000","0.99"
"37058000","0.99"
"37072000","0.99"
"37086000","0.99"
"37100000","0.99"
"37114000","0.99"
"37128000","1"
"37142000","0.99"
"37156000","1"
"37170000","0.99"
"37184000","0.98"
"37198000","0.98"
"37212000","0.98"
"37226000","0.99"
"37240000","0.96"
"37254000","0.99"
"37268000","0.99"
"37282000","0.98"
"37296000","0.98"
"37310000","0.98"
"37324000","0.97"
"37338000","0.99"
"37352000","0.98"
"37366000","0.95"
"37380000","0.99"
"37394000","0.98"
"37408000","0.98"
"37422000","0.99"
"37436000","0.97"
"37450000","0.98"
"37464000","0.98"
"37478000","0.96"
"37492000","0.97"
"37506000","0.96"
"37520000","0.95"
"37534000","1"
"37548000","0.98"
"37562000","1"
"37576000","0.98"
"37590000","1"
"37604000","0.98"
"37618000","0.98"
"37632000","0.99"
"37646000","0.99"
"37660000","1"
"37674000","0.98"
"37688000","1"
"37702000","0.99"
"37716000","0.99"
"37730000","0.99"
"37744000","1"
"37758000","0.99"
"37772000","0.98"
"37786000","0.99"
"37800000","0.99"
"37814000","1"
"37828000","1"
"37842000","0.98"
"37856000","0.99"
"37870000","0.97"
"37884000","0.97"
"37898000","0.99"
"37912000","0.96"
"37926000","1"
"37940000","1"
"37954000","0.99"
"37968000","1"
"37982000","0.99"
"37996000","1"
"38010000","1"
"38024000","0.99"
"38038000","0.96"
"38052000","0.98"
"38066000","1"
"38080000","0.98"
"38094000","1"
"38108000","0.98"
"38122000","0.97"
"38136000","0.98"
"38150000","1"
"38164000","1"
"38178000","1"
"38192000","0.98"
"38206000","1"
"38220000","1"
"38234000","1"
"38248000","0.97"
"38262000","0.99"
"38276000","1"
"38290000","1"
"38304000","0.99"
"38318000","0.99"
"38332000","0.99"
"38346000","0.98"
"38360000","0.99"
"38374000","1"
"38388000","1"
"38402000","0.99"
"38416000","1"
"38430000","1"
"38444000","1"
"38458000","0.99"
"38472000","1"
"38486000","0.98"
"38500000","0.99"
"38514000","0.99"
"38528000","1"
"38542000","1"
"38556000","1"
"38570000","1"
"38584000","0.99"
"38598000","1"
"38612000","1"
"38626000","1"
"38640000","1"
"38654000","1"
"38668000","1"
"38682000","1"
"38696000","1"
"38710000","1"
"38724000","0.98"
"38738000","0.97"
"38752000","1"
"38766000","0.99"
"38780000","0.99"
"38794000","1"
"38808000","1"
"38822000","1"
"38836000","1"
"38850000","1"
"38864000","0.98"
"38878000","0.99"
"38892000","0.99"
"38906000","1"
"38920000","1"
"38934000","1"
"38948000","1"
"38962000","0.98"
"38976000","1"
"38990000","1"
"39004000","0.99"
"39018000","0.98"
"39032000","1"
"39046000","0.99"
"39060000","1"
"39074000","0.98"
"39088000","0.99"
"39102000","1"
"39116000","1"
"39130000","1"
"39144000","1"
"39158000","1"
"39172000","1"
"39186000","1"
"39200000","1"
"39214000","1"
"39228000","1"
"39242000","1"
"39256000","0.97"
"39270000","1"
"39284000","0.99"
"39298000","0.99"
"39312000","0.99"
"39326000","1"
"39340000","0.99"
"39354000","1"
"39368000","1"
"39382000","0.98"
"39396000","1"
"39410000","1"
"39424000","1"
"39438000","0.99"
