"Step","diversified_novelty_sp3_leftup_rightdown_seed4 - cover_rate_5step"
"120780240","0.8001"
"120885240","0.7915999999999999"
"120990240","0.8002999999999999"
"121095240","0.8044"
"121200240","0.7864000000000001"
"121305240","0.8095"
"121410240","0.7946"
"121515240","0.8028"
"121620240","0.8037000000000001"
"121725240","0.8115"
"121830240","0.7927000000000001"
"121935240","0.8122999999999999"
"122040240","0.8177000000000001"
"122145240","0.8102"
"122250240","0.807"
"122355240","0.8116"
"122460240","0.7948999999999999"
"122565240","0.8039"
"122670240","0.8132999999999999"
"122775240","0.8151999999999999"
"122880240","0.8104"
"122985240","0.7958"
"123090240","0.8052999999999999"
"123195240","0.8164"
"123300240","0.797"
"123405240","0.8124000000000001"
"123510240","0.8057000000000001"
"123615240","0.8053999999999999"
"123720240","0.8025"
"123825240","0.8205999999999999"
"123930240","0.8119000000000001"
"124035240","0.8345"
"124140240","0.8192"
"124245240","0.8344000000000001"
"124350240","0.8155999999999999"
"124455240","0.8145999999999999"
"124560240","0.8135"
"124665240","0.8238"
"124770240","0.8042999999999999"
"124875240","0.7974999999999999"
"124980240","0.8165999999999999"
"125085240","0.7931999999999999"
"125190240","0.8194000000000001"
"125295240","0.8119"
"125400240","0.7991"
"125505240","0.8205"
"125610240","0.7979"
"125715240","0.8035999999999999"
"125820240","0.8147000000000001"
"125925240","0.8046"
"126030240","0.8068"
"126135240","0.8038"
"126240240","0.8109000000000001"
"126345240","0.8077000000000001"
"126450240","0.8139"
"126555240","0.8095999999999999"
"126660240","0.8072999999999999"
"126765240","0.8214"
"126870240","0.8285999999999999"
"126975240","0.8004000000000001"
"127080240","0.8229"
"127185240","0.805"
"127290240","0.8203999999999999"
"127395240","0.8141"
"127500240","0.8429"
"127605240","0.821"
"127710240","0.8378000000000001"
"127815240","0.8261999999999999"
"127920240","0.8248"
"128025240","0.8316"
"128130240","0.8507"
"128235240","0.8125"
"128340240","0.8403999999999999"
"128445240","0.8235999999999999"
"128550240","0.8317"
"128655240","0.8345"
"128760240","0.83"
"128865240","0.8155"
"128970240","0.8225"
"129075240","0.8064000000000001"
"129180240","0.8358999999999999"
"129285240","0.826"
"129390240","0.8255"
"129495240","0.8184000000000001"
"129600240","0.8126"
"129705240","0.8401"
"129810240","0.8272999999999999"
"129915240","0.8304"
"130020240","0.8523999999999998"
"130125240","0.8341000000000001"
"130230240","0.826"
"130335240","0.834"
"130440240","0.8435"
"130545240","0.8461"
"130650240","0.8657999999999999"
"130755240","0.8583000000000001"
"130860240","0.8235"
"130965240","0.8492000000000001"
"131070240","0.8334"
"131175240","0.8388"
"131280240","0.8514"
"131385240","0.842"
"131490240","0.844"
"131595240","0.8208"
"131700240","0.8501000000000001"
"131805240","0.8257000000000001"
"131910240","0.8252"
"132015240","0.8362"
"132120240","0.8268"
"132225240","0.8381000000000001"
"132330240","0.8337"
"132435240","0.823"
"132540240","0.8464"
"132645240","0.8417"
"132750240","0.8275"
"132855240","0.8341000000000001"
"132960240","0.8517"
"133065240","0.8241"
"133170240","0.8416"
"133275240","0.8425"
"133380240","0.8477"
"133485240","0.8495"
"133590240","0.8372999999999999"
"133695240","0.8365999999999999"
"133800240","0.8371000000000001"
"133905240","0.8325"
"134010240","0.8315"
"134115240","0.8348"
"134220240","0.8288"
"134325240","0.827"
"134430240","0.8459"
"134535240","0.8401000000000001"
"134640240","0.8361"
"134745240","0.8512000000000001"
"134850240","0.8472000000000001"
"134955240","0.8444"
"135060240","0.8594999999999999"
"135165240","0.8605"
"135270240","0.8533999999999999"
"135375240","0.822"
"135480240","0.8441000000000001"
"135585240","0.8461"
"135690240","0.8375"
"135795240","0.8262"
"135900240","0.8465"
"136005240","0.8464"
"136110240","0.8550999999999999"
"136215240","0.8529"
"136320240","0.8583"
"136425240","0.8539"
"136530240","0.8462999999999999"
"136635240","0.8459000000000001"
"136740240","0.8480999999999999"
"136845240","0.8500999999999999"
"136950240","0.8423999999999999"
"137055240","0.856"
"137160240","0.8565"
"137265240","0.86"
"137370240","0.8429000000000001"
"137475240","0.8475"
"137580240","0.8415"
"137685240","0.8612"
"137790240","0.8639"
"137895240","0.8428"
"138000240","0.8523000000000001"
"138105240","0.8538"
"138210240","0.8544"
"138315240","0.8625"
"138420240","0.8436"
"138525240","0.8475"
"138630240","0.8559"
"138735240","0.8509000000000001"
"138840240","0.8586"
"138945240","0.8655"
"139050240","0.864"
"139155240","0.8652"
"139260240","0.8372"
"139365240","0.8535"
"139470240","0.8645"
"139575240","0.8412999999999999"
"139680240","0.8375"
"139785240","0.8435"
"139890240","0.8676"
"139995240","0.8677999999999999"
"140100240","0.8645999999999999"
"140205240","0.8617"
"140310240","0.8663"
"140415240","0.8706"
"140520240","0.8468"
"140625240","0.8596"
"140730240","0.8642000000000001"
"140835240","0.8586999999999999"
"140940240","0.8623999999999999"
"141045240","0.859"
"141150240","0.8784"
"141255240","0.8605"
"141360240","0.8590999999999999"
"141465240","0.8565999999999999"
"141570240","0.8661"
"141675240","0.8525"
"141780240","0.8475"
"141885240","0.8580999999999999"
"141990240","0.8621"
"142095240","0.8575"
"142200240","0.8612000000000001"
"142305240","0.8513"
"142410240","0.8587"
"142515240","0.8413999999999999"
"142620240","0.8578"
"142725240","0.851"
"142830240","0.8513"
"142935240","0.8472999999999999"
"143040240","0.8611"
"143145240","0.8518"
"143250240","0.8545"
"143355240","0.8756"
"143460240","0.8613000000000001"
"143565240","0.8807"
"143670240","0.8593999999999999"
"143775240","0.8607"
"143880240","0.8524"
"143985240","0.8629"
"144090240","0.8620999999999999"
"144195240","0.8755999999999999"
"144300240","0.8805"
"144405240","0.8619"
"144510240","0.8655"
"144615240","0.8609"
"144720240","0.8653"
"144825240","0.8559"
"144930240","0.8719"
"145035240","0.8649"
"145140240","0.8794"
"145245240","0.8558"
"145350240","0.867"
"145455240","0.8703"
"145560240","0.8814000000000001"
"145665240","0.8688"
"145770240","0.8803"
"145875240","0.8705"
"145980240","0.8622000000000001"
"146085240","0.8706"
"146190240","0.8679"
"146295240","0.8824"
"146400240","0.8831"
"146505240","0.8803"
"146610240","0.8843"
"146715240","0.8903"
"146820240","0.876"
"146925240","0.879"
"147030240","0.8802000000000001"
"147135240","0.8794000000000001"
"147240240","0.8742"
"147345240","0.8749"
"147450240","0.872"
"147555240","0.8814"
"147660240","0.8617999999999999"
"147765240","0.8714000000000001"
"147870240","0.8793"
"147975240","0.8767"
"148080240","0.8677999999999999"
"148185240","0.8611"
"148290240","0.866"
"148395240","0.8651"
"148500240","0.8712000000000001"
"148605240","0.8703000000000001"
"148710240","0.8702000000000001"
"148815240","0.8662000000000001"
"148920240","0.8829"
"149025240","0.8637"
"149130240","0.8660999999999999"
"149235240","0.8726"
"149340240","0.8779"
"149445240","0.8712000000000001"
"149550240","0.8806"
"149655240","0.8747999999999999"
"149760240","0.872"
"149865240","0.887"
