"Step","decay_fre30iter_add0.1_init_optimizer_seed3 - 8cover_rate"
"34120800","0.93855"
"34225800","0.93275"
"34330800","0.9374"
"34435800","0.9352"
"34540800","0.9338999999999998"
"34645800","0.8886000000000001"
"34750800","0.9051"
"34855800","0.9084"
"34960800","0.9243"
"35065800","0.9295"
"35170800","0.93305"
"35275800","0.93555"
"35380800","0.93355"
"35485800","0.92945"
"35590800","0.92855"
"35695800","0.9171"
"35800800","0.9361"
"35905800","0.9303"
"36010800","0.9294"
"36115800","0.9302"
"36220800","0.9378999999999998"
"36325800","0.9311"
"36430800","0.93455"
"36535800","0.9308"
"36640800","0.9263"
"36745800","0.92315"
"36850800","0.9177"
"36955800","0.89815"
"37060800","0.89555"
"37165800","0.9003"
"37270800","0.90995"
"37375800","0.9151"
"37480800","0.9088"
"37585800","0.915"
"37690800","0.92425"
"37795800","0.9401"
"37900800","0.95175"
"38005800","0.94275"
"38110800","0.93945"
"38215800","0.94275"
"38320800","0.9448"
"38425800","0.9493"
"38530800","0.9495"
"38635800","0.956"
"38740800","0.95505"
"38845800","0.9571499999999998"
"38950800","0.94605"
"39055800","0.94525"
"39160800","0.9477"
"39265800","0.95075"
"39370800","0.96255"
"39475800","0.95745"
"39580800","0.95975"
"39685800","0.9628"
"39790800","0.9615"
"39895800","0.958"
"40000800","0.95775"
"40105800","0.95665"
"40210800","0.9547"
"40315800","0.96105"
"40420800","0.96105"
"40525800","0.96305"
"40630800","0.95735"
"40735800","0.9522"
"40840800","0.9573"
"40945800","0.9591"
"41050800","0.95205"
"41155800","0.96135"
"41260800","0.95685"
"41365800","0.9536"
"41470800","0.9598"
"41575800","0.9601"
"41680800","0.96955"
"41785800","0.96395"
"41890800","0.9549"
"41995800","0.9611"
"42100800","0.95875"
"42205800","0.95745"
"42310800","0.95505"
"42415800","0.95095"
"42520800","0.95995"
"42625800","0.9606"
"42730800","0.9577"
"42835800","0.95235"
"42940800","0.94935"
"43045800","0.94585"
"43150800","0.9443"
"43255800","0.9472"
"43360800","0.94165"
"43465800","0.94795"
"43570800","0.9474"
"43675800","0.9537"
"43780800","0.9539"
"43885800","0.96515"
"43990800","0.944"
"44095800","0.942"
"44200800","0.93635"
"44305800","0.96235"
"44410800","0.9594"
"44515800","0.9637"
"44620800","0.94895"
"44725800","0.96425"
"44830800","0.96125"
"44935800","0.96445"
"45040800","0.9655"
"45145800","0.97095"
"45250800","0.9686"
"45355800","0.9724"
"45460800","0.97405"
"45565800","0.9726"
"45670800","0.9701"
"45775800","0.97155"
"45880800","0.96925"
"45985800","0.9713"
"46090800","0.974"
"46195800","0.9736"
"46300800","0.97395"
"46405800","0.9759"
"46510800","0.9795"
"46615800","0.9774"
"46720800","0.97895"
"46825800","0.97925"
"46930800","0.98075"
"47035800","0.98375"
"47140800","0.98105"
"47245800","0.9844"
"47350800","0.98045"
"47455800","0.9801"
"47560800","0.98405"
"47665800","0.98315"
"47770800","0.9826"
"47875800","0.9809"
"47980800","0.98005"
"48085800","0.98195"
"48190800","0.9799"
"48295800","0.9853"
"48400800","0.988"
"48505800","0.98635"
"48610800","0.9887"
"48715800","0.98995"
"48820800","0.9881"
"48925800","0.98905"
"49030800","0.98715"
"49135800","0.98595"
"49240800","0.9882"
"49345800","0.98855"
"49450800","0.98785"
"49555800","0.9887"
"49660800","0.98695"
"49765800","0.98915"
"49870800","0.98985"
"49975800","0.98915"
"50080800","0.98825"
"50185800","0.98815"
"50290800","0.9887"
"50395800","0.99135"
"50500800","0.99185"
"50605800","0.98475"
"50710800","0.98805"
"50815800","0.9872"
"50920800","0.9886"
"51025800","0.98975"
"51130800","0.98745"
"51235800","0.98915"
"51340800","0.9906"
"51445800","0.98825"
"51550800","0.9892"
"51655800","0.98675"
"51760800","0.98625"
"51865800","0.9878"
"51970800","0.99005"
"52075800","0.98975"
"52180800","0.9926"
"52285800","0.9889"
"52390800","0.98875"
"52495800","0.9877"
"52600800","0.98995"
"52705800","0.98845"
"52810800","0.9881"
"52915800","0.9904"
"53020800","0.98985"
"53125800","0.98855"
"53230800","0.9871"
"53335800","0.98855"
"53440800","0.9903"
"53545800","0.9894"
"53650800","0.99295"
"53755800","0.9911"
"53860800","0.98885"
"53965800","0.98915"
"54070800","0.9868"
"54175800","0.9854"
"54280800","0.98405"
"54385800","0.98335"
"54490800","0.983"
"54595800","0.9853"
"54700800","0.98715"
"54805800","0.9853"
"54910800","0.98835"
"55015800","0.9908"
"55120800","0.9903"
"55225800","0.99265"
"55330800","0.99245"
"55435800","0.9957"
"55540800","0.9936"
"55645800","0.9913"
"55750800","0.99315"
"55855800","0.9938"
"55960800","0.9924"
"56065800","0.994"
"56170800","0.99375"
"56275800","0.9943"
