"Step","pb_uniform_from_activeAndsolve_seed2 - 2cover_rate_5step"
"21240000","0.492"
"21420000","0.5287999999999999"
"21600000","0.5004"
"21780000","0.4943999999999999"
"21960000","0.5022"
"22140000","0.4766"
"22320000","0.5052000000000001"
"22500000","0.5092"
"22680000","0.4834"
"22860000","0.5267999999999999"
"23040000","0.5146000000000001"
"23220000","0.519"
"23400000","0.504"
"23580000","0.4834"
"23760000","0.494"
"23940000","0.5056"
"24120000","0.5132000000000001"
"24300000","0.5054"
"24480000","0.5082000000000001"
"24660000","0.5142"
"24840000","0.5294000000000001"
"25020000","0.5284"
"25200000","0.5575999999999999"
"25380000","0.5296"
"25560000","0.544"
"25740000","0.5236000000000001"
"25920000","0.5604"
"26100000","0.5357999999999999"
"26280000","0.524"
"26460000","0.5552"
"26640000","0.5648"
"26820000","0.5562"
"27000000","0.5858000000000001"
"27180000","0.5608"
"27360000","0.5502"
"27540000","0.5404000000000001"
"27720000","0.5337999999999999"
"27900000","0.5365999999999999"
"28080000","0.5734"
"28260000","0.5928"
"28440000","0.5816"
"28620000","0.581"
"28800000","0.5908"
"28980000","0.578"
"29160000","0.595"
"29340000","0.629"
"29520000","0.61"
"29700000","0.6266"
"29880000","0.6024"
"30060000","0.6237999999999999"
"30240000","0.588"
"30420000","0.614"
"30600000","0.6188"
"30780000","0.6145999999999999"
"30960000","0.6016"
"31140000","0.5993999999999999"
"31320000","0.6182000000000001"
"31500000","0.6306"
"31680000","0.6146"
"31860000","0.6307999999999999"
"32040000","0.6242000000000001"
"32220000","0.649"
"32400000","0.641"
"32580000","0.6392"
"32760000","0.6472"
"32940000","0.6662"
"33120000","0.638"
"33300000","0.66"
"33480000","0.6424"
"33660000","0.6732"
"33840000","0.6397999999999999"
"34020000","0.6898"
"34200000","0.661"
"34380000","0.6765999999999999"
"34560000","0.682"
"34740000","0.6824"
"34920000","0.6894000000000001"
"35100000","0.6962"
"35280000","0.7008"
"35460000","0.669"
"35640000","0.6778"
"35820000","0.6924"
"36000000","0.6978"
"36180000","0.6762"
"36360000","0.7214"
"36540000","0.6994000000000001"
"36720000","0.6994"
"36900000","0.7012"
"37080000","0.6934"
"37260000","0.6818"
"37440000","0.734"
"37620000","0.7146"
"37800000","0.7085999999999999"
"37980000","0.711"
"38160000","0.7104"
"38340000","0.7402000000000001"
"38520000","0.7328"
"38700000","0.723"
"38880000","0.7304"
"39060000","0.7298"
"39240000","0.694"
"39420000","0.7466"
"39600000","0.7285999999999999"
"39780000","0.7074000000000001"
"39960000","0.7328"
"40140000","0.7415999999999999"
"40320000","0.7358000000000001"
"40500000","0.7218000000000001"
"40680000","0.7562000000000001"
"40860000","0.7614"
"41040000","0.7353999999999998"
"41220000","0.753"
"41400000","0.7631999999999999"
"41580000","0.7634"
"41760000","0.767"
"41940000","0.7486000000000002"
"42120000","0.7484"
"42300000","0.7612000000000001"
"42480000","0.7242000000000001"
"42660000","0.7575999999999999"
"42840000","0.7772"
"43020000","0.7516"
"43200000","0.7774000000000001"
"43380000","0.7732"
"43560000","0.7766000000000001"
"43740000","0.782"
"43920000","0.7562000000000001"
"44100000","0.7684000000000001"
"44280000","0.7756000000000001"
"44460000","0.7612000000000001"
"44640000","0.7746000000000001"
"44820000","0.795"
"45000000","0.7761999999999999"
"45180000","0.7876000000000001"
"45360000","0.7846000000000001"
"45540000","0.7704000000000001"
"45720000","0.7786000000000001"
"45900000","0.7817999999999999"
"46080000","0.7961999999999999"
"46260000","0.787"
"46440000","0.7908"
"46620000","0.7968"
"46800000","0.8124"
"46980000","0.7898"
"47160000","0.7886"
"47340000","0.7936"
"47520000","0.7954"
"47700000","0.8376"
"47880000","0.7902"
"48060000","0.811"
"48240000","0.8244"
"48420000","0.7768"
"48600000","0.789"
"48780000","0.784"
"48960000","0.8134000000000001"
"49140000","0.8092"
"49320000","0.7948"
"49500000","0.814"
"49680000","0.7782"
"49860000","0.8162"
"50040000","0.811"
"50220000","0.8085999999999999"
"50400000","0.8294"
"50580000","0.802"
"50760000","0.8106"
"50940000","0.8068"
"51120000","0.8354"
"51300000","0.8184"
"51480000","0.8134"
"51660000","0.8418"
"51840000","0.8288"
"52020000","0.8532000000000001"
"52200000","0.8304"
"52380000","0.8142"
"52560000","0.83"
"52740000","0.829"
"52920000","0.8322"
"53100000","0.8344"
"53280000","0.8402000000000001"
"53460000","0.8757999999999999"
"53640000","0.8422000000000001"
"53820000","0.8538"
"54000000","0.85"
"54180000","0.8552000000000001"
"54360000","0.848"
"54540000","0.8578"
"54720000","0.8295999999999999"
"54900000","0.8513999999999999"
"55080000","0.8425999999999999"
"55260000","0.847"
"55440000","0.8306"
"55620000","0.844"
"55800000","0.8694000000000001"
"55980000","0.8554"
"56160000","0.846"
"56340000","0.853"
"56520000","0.8558000000000001"
"56700000","0.8298000000000001"
"56880000","0.8522000000000001"
"57060000","0.8448"
"57240000","0.8402"
"57420000","0.8328"
"57600000","0.8398"
"57780000","0.8592000000000001"
"57960000","0.861"
"58140000","0.861"
"58320000","0.8635999999999999"
"58500000","0.8433999999999999"
"58680000","0.8652000000000001"
"58860000","0.864"
"59040000","0.8585999999999999"
"59220000","0.8624"
"59400000","0.8724"
"59580000","0.856"
"59760000","0.842"
"59940000","0.8344000000000001"
"60120000","0.8787999999999999"
"60300000","0.8438"
"60480000","0.8425999999999999"
"60660000","0.8482000000000001"
"60840000","0.8254000000000001"
"61020000","0.8532000000000001"
"61200000","0.8606"
"61380000","0.8654"
"61560000","0.876"
"61740000","0.862"
"61920000","0.8426"
"62100000","0.8624"
"62280000","0.866"
"62460000","0.8475999999999999"
"62640000","0.861"
"62820000","0.8674000000000001"
"63000000","0.8702000000000001"
"63180000","0.845"
"63360000","0.8555999999999999"
"63540000","0.8523999999999999"
"63720000","0.8674000000000001"
"63900000","0.85"
"64080000","0.8546"
"64260000","0.8563999999999999"
"64440000","0.8438"
"64620000","0.8506"
"64800000","0.858"
"64980000","0.8747999999999999"
"65160000","0.8695999999999999"
"65340000","0.871"
"65520000","0.8622000000000001"
"65700000","0.8468"
"65880000","0.8472000000000001"
"66060000","0.8564"
"66240000","0.8667999999999999"
"66420000","0.8536"
"66600000","0.8677999999999999"
"66780000","0.8822000000000001"
"66960000","0.8827999999999999"
"67140000","0.8767999999999999"
"67320000","0.8734"
"67500000","0.8644"
"67680000","0.8702000000000001"
"67860000","0.8524"
"68040000","0.8535999999999999"
"68220000","0.8492000000000001"
"68400000","0.8714"
"68580000","0.8901999999999999"
"68760000","0.8666"
"68940000","0.8772"
"69120000","0.8814"
"69300000","0.8816"
"69480000","0.891"
"69660000","0.8734000000000001"
"69840000","0.8864"
"70020000","0.8697999999999999"
"70200000","0.8754000000000001"
"70380000","0.8844"
"70560000","0.8964000000000001"
"70740000","0.8692000000000001"
"70920000","0.8854"
"71100000","0.8928"
"71280000","0.8767999999999999"
"71460000","0.9074"
"71640000","0.8684"
"71820000","0.8847999999999999"
"72000000","0.8822"
"72180000","0.8866"
"72360000","0.8927999999999999"
"72540000","0.8914"
"72720000","0.8896"
"72900000","0.898"
"73080000","0.8906"
"73260000","0.891"
"73440000","0.9"
"73620000","0.9124"
"73800000","0.8957999999999999"
"73980000","0.9258"
"74160000","0.8982"
"74340000","0.8887999999999999"
"74520000","0.9048"
"74700000","0.888"
"74880000","0.9106"
"75060000","0.9084"
"75240000","0.8864000000000001"
"75420000","0.9084"
"75600000","0.9106"
"75780000","0.9114"
"75960000","0.8976"
"76140000","0.897"
"76320000","0.8967999999999999"
"76500000","0.8912"
"76680000","0.9126"
"76860000","0.9068"
"77040000","0.9146"
"77220000","0.9106"
"77400000","0.9192"
"77580000","0.909"
"77760000","0.8956000000000001"
"77940000","0.919"
"78120000","0.9162"
"78300000","0.9142"
"78480000","0.8976"
"78660000","0.9086"
"78840000","0.9168"
"79020000","0.9192"
"79200000","0.9136"
"79380000","0.9062"
"79560000","0.9168"
"79740000","0.9126"
"79920000","0.9046"
