"Step","pb_uniform_noise_seed2 - 2cover_rate_5step"
"20340000","0.49800000000000005"
"20520000","0.5136000000000001"
"20700000","0.4784000000000001"
"20880000","0.548"
"21060000","0.5448"
"21240000","0.5456"
"21420000","0.5536"
"21600000","0.5314000000000001"
"21780000","0.5516"
"21960000","0.5406"
"22140000","0.5594000000000001"
"22320000","0.5662"
"22500000","0.5656"
"22680000","0.5572"
"22860000","0.5715999999999999"
"23040000","0.5798"
"23220000","0.584"
"23400000","0.5525999999999999"
"23580000","0.5736"
"23760000","0.5666"
"23940000","0.5665999999999999"
"24120000","0.6023999999999999"
"24300000","0.5902000000000001"
"24480000","0.6156"
"24660000","0.596"
"24840000","0.6013999999999999"
"25020000","0.6314"
"25200000","0.596"
"25380000","0.6"
"25560000","0.598"
"25740000","0.624"
"25920000","0.6204"
"26100000","0.5952000000000001"
"26280000","0.6317999999999999"
"26460000","0.603"
"26640000","0.62"
"26820000","0.6567999999999999"
"27000000","0.6517999999999999"
"27180000","0.6508"
"27360000","0.6522"
"27540000","0.642"
"27720000","0.639"
"27900000","0.6546000000000001"
"28080000","0.6592"
"28260000","0.6765999999999999"
"28440000","0.6487999999999999"
"28620000","0.665"
"28800000","0.6978"
"28980000","0.6684"
"29160000","0.6916"
"29340000","0.6732"
"29520000","0.6805999999999999"
"29700000","0.7078"
"29880000","0.7006"
"30060000","0.6698"
"30240000","0.6964"
"30420000","0.6982"
"30600000","0.6988"
"30780000","0.6982"
"30960000","0.6898"
"31140000","0.6978"
"31320000","0.6998"
"31500000","0.719"
"31680000","0.7076"
"31860000","0.7238000000000001"
"32040000","0.7085999999999999"
"32220000","0.693"
"32400000","0.7278"
"32580000","0.7153999999999999"
"32760000","0.7264"
"32940000","0.717"
"33120000","0.7432000000000001"
"33300000","0.7318"
"33480000","0.7248"
"33660000","0.739"
"33840000","0.7306"
"34020000","0.7353999999999999"
"34200000","0.743"
"34380000","0.7333999999999999"
"34560000","0.7432000000000001"
"34740000","0.7372000000000001"
"34920000","0.7617999999999999"
"35100000","0.7636000000000001"
"35280000","0.7522000000000001"
"35460000","0.7614000000000001"
"35640000","0.7535999999999999"
"35820000","0.7861999999999999"
"36000000","0.7466"
"36180000","0.7496"
"36360000","0.7654000000000001"
"36540000","0.7424000000000001"
"36720000","0.7724"
"36900000","0.752"
"37080000","0.7454000000000001"
"37260000","0.7384000000000001"
"37440000","0.782"
"37620000","0.7734"
"37800000","0.7662"
"37980000","0.7572"
"38160000","0.7722"
"38340000","0.8038"
"38520000","0.7714"
"38700000","0.7807999999999999"
"38880000","0.7684000000000001"
"39060000","0.7674000000000001"
"39240000","0.7826000000000001"
"39420000","0.7833999999999999"
"39600000","0.7952"
"39780000","0.7871999999999999"
"39960000","0.8075999999999999"
"40140000","0.8006"
"40320000","0.7777999999999999"
"40500000","0.7806"
"40680000","0.7994"
"40860000","0.7816000000000001"
"41040000","0.7888"
"41220000","0.7964000000000001"
"41400000","0.7846000000000002"
"41580000","0.8028"
"41760000","0.7991999999999999"
"41940000","0.7814"
"42120000","0.7758"
"42300000","0.7888"
"42480000","0.7914"
"42660000","0.8122"
"42840000","0.7938"
"43020000","0.7998"
"43200000","0.805"
"43380000","0.8034000000000001"
"43560000","0.7954"
"43740000","0.803"
"43920000","0.823"
"44100000","0.8094000000000001"
"44280000","0.7988"
"44460000","0.815"
"44640000","0.8205999999999999"
"44820000","0.8244000000000001"
"45000000","0.8172"
"45180000","0.824"
"45360000","0.8326"
"45540000","0.8235999999999999"
"45720000","0.837"
"45900000","0.8205999999999999"
"46080000","0.832"
"46260000","0.8266"
"46440000","0.831"
"46620000","0.8412000000000001"
"46800000","0.836"
"46980000","0.8322"
"47160000","0.8106"
"47340000","0.8194000000000001"
"47520000","0.8042"
"47700000","0.8403999999999999"
"47880000","0.8373999999999999"
"48060000","0.8094000000000001"
"48240000","0.8378"
"48420000","0.824"
"48600000","0.8443999999999999"
"48780000","0.843"
"48960000","0.8488"
"49140000","0.815"
"49320000","0.849"
"49500000","0.8215999999999999"
"49680000","0.826"
"49860000","0.8454"
"50040000","0.8438"
"50220000","0.853"
"50400000","0.8523999999999999"
"50580000","0.8324"
"50760000","0.8294"
"50940000","0.8435999999999999"
"51120000","0.8365999999999999"
"51300000","0.8394000000000001"
"51480000","0.7988"
"51660000","0.8162"
"51840000","0.831"
"52020000","0.8138"
"52200000","0.8134000000000001"
"52380000","0.8442000000000001"
"52560000","0.8368"
"52740000","0.8404"
"52920000","0.826"
"53100000","0.829"
"53280000","0.8434"
"53460000","0.8595999999999999"
"53640000","0.8406"
"53820000","0.8388"
"54000000","0.8328"
"54180000","0.8516"
"54360000","0.8368"
"54540000","0.8466"
"54720000","0.8382000000000001"
"54900000","0.8254000000000001"
"55080000","0.8355999999999999"
"55260000","0.8284000000000001"
"55440000","0.8358"
"55620000","0.8623999999999999"
"55800000","0.874"
"55980000","0.8602000000000001"
"56160000","0.8458"
"56340000","0.8485999999999999"
"56520000","0.8524"
"56700000","0.8306"
"56880000","0.8715999999999999"
"57060000","0.859"
"57240000","0.8596"
"57420000","0.8634"
"57600000","0.8432000000000001"
"57780000","0.8492000000000001"
"57960000","0.868"
"58140000","0.8754"
"58320000","0.8732000000000001"
"58500000","0.8478000000000001"
"58680000","0.874"
"58860000","0.8676"
"59040000","0.8687999999999999"
"59220000","0.8616"
"59400000","0.8802000000000001"
"59580000","0.8533999999999999"
"59760000","0.871"
"59940000","0.867"
"60120000","0.87"
"60300000","0.8492000000000001"
"60480000","0.8452000000000001"
"60660000","0.8702000000000001"
"60840000","0.8448"
"61020000","0.8724"
"61200000","0.898"
"61380000","0.8702000000000001"
"61560000","0.8792000000000001"
"61740000","0.8757999999999999"
"61920000","0.8714"
"62100000","0.874"
"62280000","0.8794000000000001"
"62460000","0.8816"
"62640000","0.8606"
"62820000","0.8834"
"63000000","0.882"
"63180000","0.884"
"63360000","0.8712000000000001"
"63540000","0.879"
"63720000","0.8882000000000001"
"63900000","0.8825999999999999"
"64080000","0.859"
"64260000","0.8977999999999999"
"64440000","0.899"
"64620000","0.8754"
"64800000","0.8854000000000001"
"64980000","0.886"
"65160000","0.8865999999999999"
"65340000","0.8896"
"65520000","0.8964"
"65700000","0.8946"
"65880000","0.9034"
"66060000","0.8824"
"66240000","0.898"
"66420000","0.8927999999999999"
"66600000","0.8874000000000001"
"66780000","0.8804"
"66960000","0.8987999999999999"
"67140000","0.895"
"67320000","0.896"
"67500000","0.897"
"67680000","0.9118"
"67860000","0.8971999999999999"
"68040000","0.9124"
"68220000","0.8911999999999999"
"68400000","0.9122"
"68580000","0.9142"
"68760000","0.897"
"68940000","0.8937999999999999"
"69120000","0.9132"
"69300000","0.9014"
"69480000","0.907"
"69660000","0.9138"
"69840000","0.9128"
"70020000","0.9062"
"70200000","0.898"
"70380000","0.9132"
"70560000","0.9208"
"70740000","0.9182"
"70920000","0.9056"
"71100000","0.9162"
"71280000","0.9256"
"71460000","0.915"
"71640000","0.9148"
"71820000","0.929"
"72000000","0.9208"
"72180000","0.9006000000000001"
"72360000","0.9342"
"72540000","0.9134"
"72720000","0.9214"
"72900000","0.9204"
"73080000","0.93"
"73260000","0.9084"
"73440000","0.9188"
"73620000","0.928"
"73800000","0.92"
"73980000","0.9298"
"74160000","0.9156"
"74340000","0.9142"
"74520000","0.919"
"74700000","0.9178"
"74880000","0.9324"
"75060000","0.9128"
"75240000","0.9268"
"75420000","0.922"
"75600000","0.9264"
"75780000","0.9326"
"75960000","0.9218"
"76140000","0.9342"
"76320000","0.9326"
"76500000","0.9218"
"76680000","0.9432"
"76860000","0.9224"
"77040000","0.9312"
"77220000","0.9388"
"77400000","0.9348"
"77580000","0.9214"
"77760000","0.945"
"77940000","0.9414"
"78120000","0.9388"
"78300000","0.9344"
"78480000","0.9416"
"78660000","0.9302"
"78840000","0.9398"
"79020000","0.9362"
"79200000","0.94"
"79380000","0.9466"
"79560000","0.939"
"79740000","0.9518"
"79920000","0.9308"
