"Step","mixdecay4n8_only4decay_seed2 - 8cover_rate"
"54125400","0.8396"
"54230400","0.8359500000000001"
"54335400","0.8435499999999999"
"54440400","0.82105"
"54545400","0.839"
"54650400","0.8128500000000001"
"54755400","0.78755"
"54860400","0.8147"
"54965400","0.7988"
"55070400","0.82045"
"55175400","0.8162"
"55280400","0.83705"
"55385400","0.83275"
"55490400","0.83965"
"55595400","0.84925"
"55700400","0.847"
"55805400","0.712"
"55910400","0.7269500000000001"
"56015400","0.7242999999999999"
"56120400","0.7433"
"56225400","0.7324"
"56330400","0.7620999999999999"
"56435400","0.77915"
"56540400","0.7803"
"56645400","0.7785"
"56750400","0.7586999999999999"
"56855400","0.73985"
"56960400","0.7358"
"57065400","0.76435"
"57170400","0.75695"
"57275400","0.7761"
"57380400","0.78325"
"57485400","0.7878999999999999"
"57590400","0.7800999999999999"
"57695400","0.7915999999999999"
"57800400","0.78575"
"57905400","0.8031"
"58010400","0.7996"
"58115400","0.83365"
"58220400","0.8107"
"58325400","0.8287"
"58430400","0.8204499999999999"
"58535400","0.8229500000000001"
"58640400","0.8379500000000001"
"58745400","0.81905"
"58850400","0.8482000000000001"
"58955400","0.8191"
"59060400","0.82985"
"59165400","0.8405"
"59270400","0.8372"
"59375400","0.8528"
"59480400","0.8530999999999999"
"59585400","0.84145"
"59690400","0.8663"
"59795400","0.8656499999999998"
"59900400","0.8645499999999999"
"60005400","0.8674"
"60110400","0.86995"
"60215400","0.8744"
"60320400","0.86625"
"60425400","0.8710999999999999"
"60530400","0.8605"
"60635400","0.8473499999999999"
"60740400","0.8471"
"60845400","0.8705499999999999"
"60950400","0.873"
"61055400","0.86275"
"61160400","0.8637999999999999"
"61265400","0.8867"
"61370400","0.8717999999999999"
"61475400","0.88675"
"61580400","0.8756499999999998"
"61685400","0.8869499999999999"
"61790400","0.8704000000000001"
"61895400","0.8815"
"62000400","0.8777"
"62105400","0.885"
"62210400","0.85645"
"62315400","0.8804000000000001"
"62420400","0.8724500000000001"
"62525400","0.86635"
"62630400","0.8565499999999999"
"62735400","0.8469"
"62840400","0.8431"
"62945400","0.8480999999999999"
"63050400","0.8398000000000001"
"63155400","0.8339500000000001"
"63260400","0.84715"
"63365400","0.8527"
"63470400","0.8704500000000001"
"63575400","0.87465"
"63680400","0.8749000000000001"
"63785400","0.888"
"63890400","0.88715"
"63995400","0.8694500000000001"
"64100400","0.8613999999999998"
"64205400","0.8677999999999999"
"64310400","0.8829"
"64415400","0.8683500000000001"
"64520400","0.86915"
"64625400","0.88275"
"64730400","0.9082"
"64835400","0.8787999999999999"
"64940400","0.8874"
"65045400","0.8701"
"65150400","0.8725"
"65255400","0.89225"
"65360400","0.87905"
"65465400","0.88325"
"65570400","0.8936000000000001"
"65675400","0.8720999999999999"
"65780400","0.8674499999999999"
"65885400","0.86325"
"65990400","0.88325"
"66095400","0.8860500000000001"
"66200400","0.9038"
"66305400","0.8681500000000001"
"66410400","0.86805"
"66515400","0.8785"
"66620400","0.88695"
"66725400","0.8681500000000001"
"66830400","0.8579499999999999"
"66935400","0.8844500000000001"
"67040400","0.88855"
"67145400","0.8779"
"67250400","0.89625"
"67355400","0.89855"
"67460400","0.9079"
"67565400","0.9194"
"67670400","0.8946"
"67775400","0.8987"
"67880400","0.906"
"67985400","0.90265"
"68090400","0.90825"
"68195400","0.90055"
"68300400","0.8912"
"68405400","0.88285"
"68510400","0.8736499999999999"
"68615400","0.8543"
"68720400","0.86025"
"68825400","0.8918499999999999"
"68930400","0.8736499999999999"
"69035400","0.89725"
"69140400","0.90155"
"69245400","0.9086"
"69350400","0.92495"
"69455400","0.93075"
"69560400","0.91835"
