"Step","sl_reverse_finalversion_seed2 - cover_rate_5step"
"39704000","1"
"39711000","1"
"39718000","0.998"
"39725000","1"
"39732000","1"
"39739000","1"
"39746000","0.996"
"39753000","1"
"39760000","1"
"39767000","1"
"39774000","1"
"39781000","1"
"39788000","1"
"39795000","1"
"39802000","1"
"39809000","1"
"39816000","0.99"
"39823000","1"
"39830000","1"
"39837000","1"
"39844000","1"
"39851000","1"
"39858000","1"
"39865000","1"
"39872000","1"
"39879000","1"
"39886000","1"
"39893000","1"
"39900000","1"
"39907000","1"
"39914000","1"
"39921000","1"
"39928000","1"
"39935000","0.99"
"39942000","1"
"39949000","1"
"39956000","1"
"39963000","1"
"39970000","0.996"
"39977000","1"
"39984000","1"
"39991000","1"
"39998000","0.998"
"40005000","1"
"40012000","1"
"40019000","1"
"40026000","1"
"40033000","1"
"40040000","1"
"40047000","1"
"40054000","1"
"40061000","1"
"40068000","1"
"40075000","1"
"40082000","1"
"40089000","0.994"
"40096000","0.994"
"40103000","1"
"40110000","1"
"40117000","0.996"
"40124000","1"
"40131000","0.98"
"40138000","1"
"40145000","1"
"40152000","1"
"40159000","1"
"40166000","0.998"
"40173000","0.99"
"40180000","1"
"40187000","1"
"40194000","1"
"40201000","1"
"40208000","0.99"
"40215000","1"
"40222000","1"
"40229000","1"
"40236000","1"
"40243000","1"
"40250000","1"
"40257000","1"
"40264000","1"
"40271000","0.996"
"40278000","1"
"40285000","0.99"
"40292000","1"
"40299000","1"
"40306000","1"
"40313000","1"
"40320000","1"
"40327000","1"
"40334000","0.986"
"40341000","1"
"40348000","1"
"40355000","1"
"40362000","0.992"
"40369000","1"
"40376000","1"
"40383000","1"
"40390000","1"
"40397000","1"
"40404000","1"
"40411000","1"
"40418000","1"
"40425000","1"
"40432000","1"
"40439000","1"
"40446000","0.994"
"40453000","0.996"
"40460000","1"
"40467000","1"
"40474000","1"
"40481000","1"
"40488000","1"
"40495000","1"
"40502000","1"
"40509000","1"
"40516000","0.99"
"40523000","1"
"40530000","1"
"40537000","1"
"40544000","1"
"40551000","1"
"40558000","0.994"
"40565000","0.992"
"40572000","1"
"40579000","0.996"
"40586000","0.998"
"40593000","1"
"40600000","1"
"40607000","1"
"40614000","1"
"40621000","1"
"40628000","1"
"40635000","1"
"40642000","1"
"40649000","1"
"40656000","1"
"40663000","1"
"40670000","1"
"40677000","1"
"40684000","1"
"40691000","0.998"
"40698000","1"
"40705000","0.99"
"40712000","1"
"40719000","1"
"40726000","1"
"40733000","1"
"40740000","1"
"40747000","1"
"40754000","1"
"40761000","1"
"40768000","1"
"40775000","1"
"40782000","1"
"40789000","1"
"40796000","1"
"40803000","1"
"40810000","1"
"40817000","1"
"40824000","1"
"40831000","1"
"40838000","1"
"40845000","1"
"40852000","1"
"40859000","1"
"40866000","0.99"
"40873000","1"
"40880000","1"
"40887000","1"
"40894000","1"
"40901000","1"
"40908000","1"
"40915000","1"
"40922000","1"
"40929000","1"
"40936000","1"
"40943000","1"
"40950000","1"
"40957000","1"
"40964000","1"
"40971000","0.996"
"40978000","1"
"40985000","0.994"
"40992000","1"
"40999000","0.99"
"41006000","1"
"41013000","1"
"41020000","0.99"
"41027000","1"
"41034000","0.996"
"41041000","1"
"41048000","0.99"
"41055000","1"
"41062000","1"
"41069000","1"
"41076000","1"
"41083000","1"
"41090000","1"
"41097000","1"
"41104000","0.996"
"41111000","0.99"
"41118000","1"
"41125000","1"
"41132000","1"
"41139000","0.99"
"41146000","1"
"41153000","1"
"41160000","1"
"41167000","0.992"
"41174000","1"
"41181000","1"
"41188000","1"
"41195000","1"
"41202000","1"
"41209000","1"
"41216000","1"
"41223000","1"
"41230000","1"
"41237000","1"
"41244000","1"
"41251000","1"
"41258000","0.98"
"41265000","1"
"41272000","0.99"
"41279000","0.99"
"41286000","1"
"41293000","1"
"41300000","1"
"41307000","1"
"41314000","1"
"41321000","1"
"41328000","1"
"41335000","1"
"41342000","1"
"41349000","0.99"
"41356000","1"
"41363000","1"
"41370000","1"
"41377000","1"
"41384000","0.998"
"41391000","1"
"41398000","1"
"41405000","1"
"41412000","1"
"41419000","1"
"41426000","1"
"41433000","0.996"
"41440000","1"
"41447000","1"
"41454000","1"
"41461000","1"
"41468000","1"
"41475000","1"
"41482000","1"
"41489000","1"
"41496000","1"
"41503000","1"
"41510000","1"
"41517000","1"
"41524000","1"
"41531000","1"
"41538000","1"
"41545000","0.99"
"41552000","1"
"41559000","1"
"41566000","1"
"41573000","1"
"41580000","1"
"41587000","1"
"41594000","1"
"41601000","1"
"41608000","1"
"41615000","1"
"41622000","1"
"41629000","1"
"41636000","1"
"41643000","1"
"41650000","1"
"41657000","1"
"41664000","1"
"41671000","1"
"41678000","0.992"
"41685000","1"
"41692000","1"
"41699000","1"
"41706000","1"
"41713000","1"
"41720000","1"
"41727000","1"
"41734000","1"
"41741000","1"
"41748000","1"
"41755000","1"
"41762000","1"
"41769000","1"
"41776000","0.99"
"41783000","1"
"41790000","1"
"41797000","1"
"41804000","1"
"41811000","1"
"41818000","1"
"41825000","1"
"41832000","1"
"41839000","1"
"41846000","1"
"41853000","1"
"41860000","1"
"41867000","1"
"41874000","1"
"41881000","1"
"41888000","1"
"41895000","1"
"41902000","1"
"41909000","1"
"41916000","1"
"41923000","1"
"41930000","1"
"41937000","1"
"41944000","1"
"41951000","1"
"41958000","1"
"41965000","1"
"41972000","1"
"41979000","1"
"41986000","1"
"41993000","1"
"42000000","1"
"42007000","1"
"42014000","1"
"42021000","1"
"42028000","1"
"42035000","1"
"42042000","1"
"42049000","1"
"42056000","1"
"42063000","1"
"42070000","1"
"42077000","1"
"42084000","1"
"42091000","1"
"42098000","1"
"42105000","0.99"
"42112000","1"
"42119000","1"
"42126000","1"
"42133000","1"
"42140000","1"
"42147000","1"
"42154000","1"
"42161000","1"
"42168000","1"
"42175000","1"
"42182000","1"
"42189000","1"
"42196000","1"
"42203000","1"
"42210000","0.998"
"42217000","0.99"
"42224000","1"
"42231000","1"
"42238000","1"
"42245000","1"
"42252000","1"
"42259000","1"
"42266000","1"
"42273000","1"
"42280000","1"
"42287000","1"
"42294000","1"
"42301000","1"
"42308000","0.996"
"42315000","1"
"42322000","1"
"42329000","1"
"42336000","1"
"42343000","1"
"42350000","1"
"42357000","1"
"42364000","1"
"42371000","1"
"42378000","1"
"42385000","1"
"42392000","1"
"42399000","1"
"42406000","1"
"42413000","1"
"42420000","1"
"42427000","1"
"42434000","1"
"42441000","1"
"42448000","1"
"42455000","1"
"42462000","1"
"42469000","1"
"42476000","1"
"42483000","1"
"42490000","1"
"42497000","1"
"42504000","1"
"42511000","1"
"42518000","1"
"42525000","1"
"42532000","1"
"42539000","1"
"42546000","0.99"
"42553000","1"
"42560000","1"
"42567000","1"
"42574000","1"
"42581000","1"
"42588000","1"
"42595000","1"
"42602000","1"
"42609000","1"
"42616000","1"
"42623000","0.996"
"42630000","1"
"42637000","0.998"
"42644000","1"
"42651000","1"
"42658000","1"
"42665000","1"
"42672000","1"
"42679000","1"
"42686000","1"
"42693000","1"
"42700000","1"
"42707000","1"
"42714000","1"
"42721000","1"
"42728000","1"
"42735000","1"
"42742000","1"
"42749000","1"
"42756000","1"
"42763000","1"
"42770000","1"
"42777000","1"
"42784000","1"
"42791000","1"
"42798000","1"
"42805000","1"
"42812000","1"
"42819000","0.994"
"42826000","1"
"42833000","1"
"42840000","0.99"
"42847000","1"
"42854000","1"
"42861000","1"
"42868000","1"
"42875000","1"
"42882000","1"
"42889000","1"
"42896000","1"
"42903000","1"
"42910000","1"
"42917000","1"
"42924000","1"
"42931000","1"
"42938000","1"
"42945000","1"
"42952000","1"
"42959000","1"
"42966000","1"
"42973000","0.99"
"42980000","1"
"42987000","1"
"42994000","1"
"43001000","0.99"
"43008000","1"
"43015000","1"
"43022000","1"
"43029000","1"
"43036000","1"
"43043000","1"
"43050000","1"
"43057000","1"
"43064000","1"
"43071000","1"
"43078000","1"
"43085000","1"
"43092000","1"
"43099000","1"
"43106000","1"
"43113000","1"
"43120000","1"
"43127000","0.994"
"43134000","1"
"43141000","0.99"
"43148000","1"
"43155000","1"
"43162000","1"
"43169000","1"
"43176000","1"
"43183000","1"
"43190000","1"
"43197000","1"
"43204000","1"
"43211000","0.998"
"43218000","1"
"43225000","1"
"43232000","1"
"43239000","1"
"43246000","1"
"43253000","1"
"43260000","1"
"43267000","1"
"43274000","1"
"43281000","1"
"43288000","1"
"43295000","0.994"
"43302000","1"
"43309000","1"
"43316000","1"
"43323000","1"
"43330000","1"
"43337000","1"
"43344000","1"
"43351000","1"
"43358000","1"
"43365000","1"
"43372000","1"
"43379000","1"
"43386000","1"
"43393000","1"
"43400000","0.99"
"43407000","1"
"43414000","1"
"43421000","1"
"43428000","1"
"43435000","1"
"43442000","1"
"43449000","1"
"43456000","1"
"43463000","1"
"43470000","1"
"43477000","1"
"43484000","1"
"43491000","1"
"43498000","1"
"43505000","1"
"43512000","1"
"43519000","1"
"43526000","1"
"43533000","1"
"43540000","1"
"43547000","1"
"43554000","1"
"43561000","1"
"43568000","1"
"43575000","1"
"43582000","1"
"43589000","1"
"43596000","1"
"43603000","1"
"43610000","1"
"43617000","1"
"43624000","1"
"43631000","1"
"43638000","1"
"43645000","1"
"43652000","1"
"43659000","1"
"43666000","1"
"43673000","1"
"43680000","1"
"43687000","0.99"
"43694000","1"
"43701000","1"
"43708000","1"
"43715000","0.99"
"43722000","1"
"43729000","1"
"43736000","0.996"
"43743000","1"
"43750000","1"
"43757000","1"
"43764000","1"
"43771000","1"
"43778000","1"
"43785000","1"
"43792000","1"
"43799000","1"
"43806000","1"
"43813000","1"
"43820000","1"
"43827000","1"
"43834000","1"
"43841000","1"
"43848000","1"
"43855000","1"
"43862000","1"
"43869000","1"
"43876000","1"
"43883000","1"
"43890000","1"
"43897000","1"
"43904000","1"
"43911000","1"
"43918000","1"
"43925000","1"
"43932000","1"
"43939000","1"
"43946000","1"
"43953000","1"
"43960000","1"
"43967000","1"
"43974000","1"
"43981000","1"
"43988000","1"
"43995000","1"
"44002000","1"
"44009000","1"
"44016000","1"
"44023000","1"
"44030000","1"
"44037000","1"
"44044000","1"
"44051000","1"
"44058000","1"
"44065000","1"
"44072000","1"
"44079000","1"
"44086000","1"
"44093000","1"
"44100000","1"
"44107000","1"
"44114000","0.998"
"44121000","1"
"44128000","1"
"44135000","1"
"44142000","1"
"44149000","1"
"44156000","1"
"44163000","1"
"44170000","1"
"44177000","1"
"44184000","1"
"44191000","1"
"44198000","1"
"44205000","1"
"44212000","1"
"44219000","1"
"44226000","1"
"44233000","1"
"44240000","1"
"44247000","1"
"44254000","1"
"44261000","1"
"44268000","1"
"44275000","0.99"
"44282000","1"
"44289000","1"
"44296000","1"
"44303000","1"
"44310000","1"
"44317000","1"
"44324000","1"
"44331000","1"
"44338000","1"
"44345000","1"
"44352000","1"
"44359000","1"
"44366000","1"
"44373000","1"
"44380000","1"
"44387000","1"
"44394000","1"
"44401000","1"
"44408000","1"
"44415000","1"
"44422000","1"
"44429000","1"
"44436000","1"
"44443000","1"
"44450000","1"
"44457000","1"
"44464000","1"
"44471000","0.998"
"44478000","1"
"44485000","1"
"44492000","1"
"44499000","1"
"44506000","1"
"44513000","1"
"44520000","1"
"44527000","1"
"44534000","1"
"44541000","1"
"44548000","1"
"44555000","1"
"44562000","1"
"44569000","1"
"44576000","1"
"44583000","1"
"44590000","1"
"44597000","1"
"44604000","1"
"44611000","1"
"44618000","1"
"44625000","1"
"44632000","1"
"44639000","1"
"44646000","1"
"44653000","1"
"44660000","1"
"44667000","1"
"44674000","1"
"44681000","1"
"44688000","1"
"44695000","1"
"44702000","1"
"44709000","1"
"44716000","1"
"44723000","1"
"44730000","1"
"44737000","1"
"44744000","1"
"44751000","0.998"
"44758000","1"
"44765000","1"
"44772000","1"
"44779000","1"
"44786000","1"
"44793000","1"
"44800000","1"
"44807000","1"
"44814000","1"
"44821000","1"
"44828000","1"
"44835000","1"
"44842000","1"
"44849000","1"
"44856000","1"
"44863000","1"
"44870000","1"
"44877000","1"
"44884000","1"
"44891000","1"
"44898000","1"
"44905000","1"
"44912000","1"
"44919000","1"
"44926000","0.99"
"44933000","1"
"44940000","1"
"44947000","1"
"44954000","1"
"44961000","0.99"
"44968000","1"
"44975000","1"
"44982000","1"
"44989000","1"
"44996000","1"
"45003000","1"
"45010000","1"
"45017000","1"
"45024000","1"
"45031000","1"
"45038000","1"
"45045000","1"
"45052000","1"
"45059000","1"
"45066000","1"
"45073000","1"
"45080000","1"
"45087000","1"
"45094000","1"
"45101000","1"
"45108000","1"
"45115000","1"
"45122000","1"
"45129000","1"
"45136000","1"
"45143000","1"
"45150000","1"
"45157000","1"
"45164000","1"
"45171000","1"
"45178000","1"
"45185000","0.994"
"45192000","1"
"45199000","1"
"45206000","1"
"45213000","1"
"45220000","0.996"
"45227000","1"
"45234000","1"
"45241000","1"
"45248000","1"
"45255000","1"
"45262000","1"
"45269000","1"
"45276000","1"
"45283000","1"
"45290000","1"
"45297000","0.996"
"45304000","1"
"45311000","1"
"45318000","1"
"45325000","1"
"45332000","1"
"45339000","1"
"45346000","1"
"45353000","1"
"45360000","1"
"45367000","1"
"45374000","1"
"45381000","1"
"45388000","1"
"45395000","1"
"45402000","1"
"45409000","0.996"
"45416000","1"
"45423000","1"
"45430000","1"
"45437000","1"
"45444000","1"
"45451000","1"
"45458000","1"
"45465000","1"
"45472000","1"
"45479000","1"
"45486000","1"
"45493000","1"
"45500000","1"
"45507000","1"
"45514000","1"
"45521000","1"
"45528000","1"
"45535000","1"
"45542000","1"
"45549000","1"
"45556000","1"
"45563000","1"
"45570000","1"
"45577000","1"
"45584000","1"
"45591000","1"
"45598000","1"
"45605000","1"
"45612000","1"
"45619000","1"
"45626000","0.99"
"45633000","1"
"45640000","1"
"45647000","1"
"45654000","1"
"45661000","1"
"45668000","1"
"45675000","1"
"45682000","1"
"45689000","1"
"45696000","1"
"45703000","1"
"45710000","1"
"45717000","1"
"45724000","1"
"45731000","1"
"45738000","1"
"45745000","1"
"45752000","1"
"45759000","1"
"45766000","1"
"45773000","1"
"45780000","1"
"45787000","1"
"45794000","1"
"45801000","1"
"45808000","1"
"45815000","1"
"45822000","1"
"45829000","1"
"45836000","1"
"45843000","1"
"45850000","1"
"45857000","1"
"45864000","1"
"45871000","1"
"45878000","1"
"45885000","1"
"45892000","1"
"45899000","1"
"45906000","1"
"45913000","1"
"45920000","1"
"45927000","1"
"45934000","1"
"45941000","1"
"45948000","1"
"45955000","1"
"45962000","1"
"45969000","1"
"45976000","1"
"45983000","1"
"45990000","1"
"45997000","1"
"46004000","1"
"46011000","1"
"46018000","1"
"46025000","1"
"46032000","1"
"46039000","1"
"46046000","1"
"46053000","1"
"46060000","1"
"46067000","0.99"
"46074000","0.99"
"46081000","1"
"46088000","1"
"46095000","1"
"46102000","1"
"46109000","1"
"46116000","1"
"46123000","0.996"
"46130000","1"
"46137000","1"
"46144000","1"
"46151000","1"
"46158000","1"
"46165000","1"
"46172000","1"
"46179000","1"
"46186000","1"
"46193000","1"
"46200000","1"
"46207000","1"
"46214000","1"
"46221000","1"
"46228000","1"
"46235000","1"
"46242000","1"
"46249000","1"
"46256000","1"
"46263000","1"
"46270000","1"
"46277000","1"
"46284000","1"
"46291000","1"
"46298000","1"
"46305000","1"
"46312000","1"
"46319000","1"
"46326000","1"
"46333000","1"
"46340000","1"
"46347000","1"
"46354000","1"
"46361000","1"
"46368000","1"
"46375000","1"
"46382000","0.996"
"46389000","1"
"46396000","1"
"46403000","1"
"46410000","0.998"
"46417000","1"
"46424000","1"
"46431000","1"
"46438000","1"
"46445000","1"
"46452000","1"
"46459000","0.994"
"46466000","1"
"46473000","1"
"46480000","1"
"46487000","1"
"46494000","1"
"46501000","1"
"46508000","1"
"46515000","1"
"46522000","1"
"46529000","1"
"46536000","1"
"46543000","1"
"46550000","1"
"46557000","1"
"46564000","1"
"46571000","1"
"46578000","1"
"46585000","1"
"46592000","1"
"46599000","1"
"46606000","1"
"46613000","1"
"46620000","1"
"46627000","1"
"46634000","1"
"46641000","1"
"46648000","1"
"46655000","1"
"46662000","1"
"46669000","1"
"46676000","1"
"46683000","1"
"46690000","1"
"46697000","1"
"46704000","1"
"46711000","1"
"46718000","1"
"46725000","1"
"46732000","1"
"46739000","1"
"46746000","1"
"46753000","1"
"46760000","1"
"46767000","1"
"46774000","0.99"
"46781000","1"
"46788000","1"
"46795000","1"
"46802000","1"
"46809000","1"
"46816000","1"
"46823000","1"
"46830000","0.992"
"46837000","1"
"46844000","1"
"46851000","1"
"46858000","1"
"46865000","1"
"46872000","1"
"46879000","1"
"46886000","1"
"46893000","1"
"46900000","1"
"46907000","1"
"46914000","1"
"46921000","1"
"46928000","1"
"46935000","1"
"46942000","1"
"46949000","1"
"46956000","1"
"46963000","1"
"46970000","1"
"46977000","1"
"46984000","1"
"46991000","1"
"46998000","1"
"47005000","1"
"47012000","1"
"47019000","1"
"47026000","1"
"47033000","1"
"47040000","1"
"47047000","1"
"47054000","1"
"47061000","1"
"47068000","1"
"47075000","1"
"47082000","1"
"47089000","0.994"
"47096000","0.99"
"47103000","1"
"47110000","1"
"47117000","1"
"47124000","1"
"47131000","1"
"47138000","1"
"47145000","1"
"47152000","1"
"47159000","1"
"47166000","1"
"47173000","1"
"47180000","1"
"47187000","1"
"47194000","1"
"47201000","1"
"47208000","1"
"47215000","1"
"47222000","1"
"47229000","1"
"47236000","0.99"
"47243000","1"
"47250000","1"
"47257000","1"
"47264000","1"
"47271000","1"
"47278000","1"
"47285000","1"
"47292000","1"
"47299000","1"
"47306000","1"
"47313000","1"
"47320000","1"
"47327000","1"
"47334000","1"
"47341000","1"
"47348000","1"
"47355000","1"
"47362000","1"
"47369000","1"
"47376000","1"
"47383000","1"
"47390000","1"
"47397000","1"
"47404000","1"
"47411000","0.99"
"47418000","1"
"47425000","1"
"47432000","1"
"47439000","1"
"47446000","1"
"47453000","1"
"47460000","1"
"47467000","1"
"47474000","0.996"
"47481000","1"
"47488000","1"
"47495000","1"
"47502000","1"
"47509000","1"
"47516000","1"
"47523000","1"
"47530000","1"
"47537000","1"
"47544000","1"
"47551000","0.99"
"47558000","1"
"47565000","1"
"47572000","0.996"
"47579000","1"
"47586000","1"
"47593000","0.996"
"47600000","0.99"
"47607000","1"
"47614000","1"
"47621000","1"
"47628000","1"
"47635000","1"
"47642000","1"
"47649000","1"
"47656000","1"
"47663000","1"
"47670000","1"
"47677000","1"
"47684000","1"
"47691000","1"
"47698000","1"
"47705000","1"
"47712000","1"
"47719000","1"
"47726000","1"
"47733000","1"
"47740000","1"
"47747000","0.996"
"47754000","1"
"47761000","1"
"47768000","1"
"47775000","1"
"47782000","1"
"47789000","1"
"47796000","1"
"47803000","1"
"47810000","1"
"47817000","1"
"47824000","1"
"47831000","1"
"47838000","1"
"47845000","1"
"47852000","0.992"
"47859000","1"
"47866000","1"
"47873000","1"
"47880000","1"
"47887000","1"
"47894000","1"
"47901000","1"
"47908000","1"
"47915000","1"
"47922000","0.992"
"47929000","0.996"
"47936000","1"
"47943000","1"
"47950000","1"
"47957000","1"
"47964000","1"
"47971000","1"
"47978000","1"
"47985000","1"
"47992000","0.99"
"47999000","1"
"48006000","1"
"48013000","1"
"48020000","1"
"48027000","1"
"48034000","1"
"48041000","1"
"48048000","1"
"48055000","1"
"48062000","1"
"48069000","0.996"
"48076000","1"
"48083000","1"
"48090000","1"
"48097000","1"
"48104000","1"
"48111000","1"
"48118000","1"
"48125000","1"
"48132000","1"
"48139000","1"
"48146000","1"
"48153000","1"
"48160000","1"
"48167000","1"
"48174000","1"
"48181000","0.99"
"48188000","0.99"
"48195000","1"
"48202000","1"
"48209000","1"
"48216000","1"
"48223000","1"
"48230000","1"
"48237000","1"
"48244000","1"
"48251000","1"
"48258000","1"
"48265000","1"
"48272000","0.99"
"48279000","1"
"48286000","0.99"
"48293000","1"
"48300000","1"
"48307000","1"
"48314000","1"
"48321000","0.99"
"48328000","1"
"48335000","1"
"48342000","1"
"48349000","1"
"48356000","1"
"48363000","1"
"48370000","1"
"48377000","1"
"48384000","1"
"48391000","1"
"48398000","1"
"48405000","1"
"48412000","1"
"48419000","1"
"48426000","0.99"
"48433000","1"
"48440000","1"
"48447000","1"
"48454000","1"
"48461000","1"
"48468000","1"
"48475000","1"
"48482000","1"
"48489000","1"
"48496000","1"
"48503000","0.99"
"48510000","1"
"48517000","1"
"48524000","1"
"48531000","0.994"
"48538000","1"
"48545000","1"
"48552000","1"
"48559000","1"
"48566000","1"
"48573000","1"
"48580000","0.994"
"48587000","1"
"48594000","1"
"48601000","1"
"48608000","0.99"
"48615000","1"
"48622000","1"
"48629000","1"
"48636000","1"
"48643000","1"
"48650000","0.998"
"48657000","1"
"48664000","1"
"48671000","1"
"48678000","0.99"
"48685000","1"
"48692000","0.998"
"48699000","1"
"48706000","1"
"48713000","1"
"48720000","1"
"48727000","1"
"48734000","1"
"48741000","0.996"
"48748000","1"
"48755000","1"
"48762000","1"
"48769000","1"
"48776000","1"
"48783000","1"
"48790000","1"
"48797000","1"
"48804000","1"
"48811000","1"
"48818000","1"
"48825000","1"
"48832000","1"
"48839000","1"
"48846000","1"
"48853000","1"
"48860000","0.992"
"48867000","0.99"
"48874000","1"
"48881000","1"
"48888000","0.996"
"48895000","1"
"48902000","1"
"48909000","1"
"48916000","1"
"48923000","1"
"48930000","1"
"48937000","1"
"48944000","1"
"48951000","1"
"48958000","1"
"48965000","1"
"48972000","1"
"48979000","1"
"48986000","1"
"48993000","1"
"49000000","1"
"49007000","1"
"49014000","1"
"49021000","1"
"49028000","1"
"49035000","0.99"
"49042000","1"
"49049000","0.99"
"49056000","1"
"49063000","1"
"49070000","1"
"49077000","1"
"49084000","1"
"49091000","1"
"49098000","1"
"49105000","1"
"49112000","1"
"49119000","1"
"49126000","1"
"49133000","1"
"49140000","1"
"49147000","1"
"49154000","1"
"49161000","1"
"49168000","1"
"49175000","1"
"49182000","1"
"49189000","1"
"49196000","0.99"
"49203000","1"
"49210000","1"
"49217000","1"
"49224000","1"
"49231000","1"
"49238000","1"
"49245000","1"
"49252000","1"
"49259000","1"
"49266000","1"
"49273000","1"
"49280000","1"
"49287000","1"
"49294000","1"
"49301000","0.992"
"49308000","1"
"49315000","1"
"49322000","1"
"49329000","1"
"49336000","1"
"49343000","1"
"49350000","1"
"49357000","1"
"49364000","1"
"49371000","1"
"49378000","1"
"49385000","1"
"49392000","1"
"49399000","1"
"49406000","1"
"49413000","1"
"49420000","1"
"49427000","1"
"49434000","1"
"49441000","1"
"49448000","1"
"49455000","1"
"49462000","1"
"49469000","1"
"49476000","1"
"49483000","1"
"49490000","0.998"
"49497000","1"
"49504000","1"
"49511000","1"
"49518000","1"
"49525000","1"
"49532000","1"
"49539000","1"
"49546000","1"
"49553000","1"
"49560000","1"
"49567000","1"
"49574000","1"
"49581000","1"
"49588000","1"
"49595000","1"
"49602000","1"
"49609000","1"
"49616000","1"
"49623000","1"
"49630000","1"
"49637000","1"
"49644000","1"
"49651000","1"
"49658000","1"
"49665000","0.988"
"49672000","0.984"
"49679000","1"
"49686000","0.994"
"49693000","1"
"49700000","0.99"
"49707000","0.992"
"49714000","0.996"
"49721000","1"
"49728000","1"
"49735000","1"
"49742000","1"
"49749000","1"
"49756000","0.99"
"49763000","1"
"49770000","1"
"49777000","1"
"49784000","1"
"49791000","1"
"49798000","1"
"49805000","1"
"49812000","1"
"49819000","1"
"49826000","1"
"49833000","1"
"49840000","0.998"
"49847000","0.99"
"49854000","1"
"49861000","1"
"49868000","1"
"49875000","1"
"49882000","1"
"49889000","1"
"49896000","1"
"49903000","1"
"49910000","1"
"49917000","1"
"49924000","1"
"49931000","1"
"49938000","1"
"49945000","0.998"
"49952000","1"
"49959000","1"
"49966000","1"
"49973000","1"
"49980000","1"
"49987000","1"
"49994000","1"
"50001000","1"
"50008000","1"
"50015000","1"
"50022000","1"
"50029000","1"
"50036000","1"
"50043000","1"
"50050000","1"
"50057000","1"
"50064000","1"
"50071000","1"
"50078000","1"
"50085000","1"
"50092000","1"
"50099000","1"
"50106000","1"
"50113000","0.99"
"50120000","1"
"50127000","1"
"50134000","1"
"50141000","1"
"50148000","1"
"50155000","1"
"50162000","1"
"50169000","1"
"50176000","1"
"50183000","1"
"50190000","1"
"50197000","1"
"50204000","1"
"50211000","1"
"50218000","1"
"50225000","1"
"50232000","1"
"50239000","0.99"
"50246000","1"
"50253000","1"
"50260000","1"
"50267000","1"
"50274000","1"
"50281000","1"
"50288000","1"
"50295000","1"
"50302000","1"
"50309000","1"
"50316000","1"
"50323000","1"
"50330000","1"
"50337000","1"
"50344000","1"
"50351000","1"
"50358000","1"
"50365000","1"
"50372000","1"
"50379000","1"
"50386000","1"
"50393000","1"
"50400000","1"
"50407000","1"
"50414000","0.998"
"50421000","1"
"50428000","1"
"50435000","1"
"50442000","1"
"50449000","1"
"50456000","1"
"50463000","1"
"50470000","1"
"50477000","0.996"
"50484000","1"
"50491000","1"
"50498000","1"
"50505000","1"
"50512000","1"
"50519000","1"
"50526000","1"
"50533000","1"
"50540000","1"
"50547000","1"
"50554000","1"
"50561000","1"
"50568000","1"
"50575000","1"
"50582000","1"
"50589000","1"
"50596000","1"
"50603000","1"
"50610000","1"
"50617000","1"
"50624000","1"
"50631000","1"
"50638000","1"
"50645000","1"
"50652000","1"
"50659000","1"
"50666000","1"
"50673000","1"
"50680000","1"
"50687000","1"
"50694000","1"
"50701000","1"
"50708000","1"
"50715000","1"
"50722000","1"
"50729000","1"
"50736000","1"
"50743000","1"
"50750000","1"
"50757000","0.992"
"50764000","1"
"50771000","1"
"50778000","1"
"50785000","1"
"50792000","1"
"50799000","1"
"50806000","1"
"50813000","0.996"
"50820000","0.99"
"50827000","1"
"50834000","1"
"50841000","1"
"50848000","1"
"50855000","1"
"50862000","1"
"50869000","1"
"50876000","0.99"
"50883000","1"
"50890000","1"
"50897000","1"
"50904000","1"
"50911000","1"
"50918000","1"
"50925000","1"
"50932000","1"
"50939000","1"
"50946000","1"
"50953000","1"
"50960000","1"
"50967000","0.992"
"50974000","1"
"50981000","1"
"50988000","1"
"50995000","1"
"51002000","1"
"51009000","1"
"51016000","1"
"51023000","1"
"51030000","1"
"51037000","1"
"51044000","1"
"51051000","1"
"51058000","1"
"51065000","1"
"51072000","1"
"51079000","1"
"51086000","1"
"51093000","1"
"51100000","1"
"51107000","1"
"51114000","1"
"51121000","1"
"51128000","1"
"51135000","1"
"51142000","1"
"51149000","1"
"51156000","1"
"51163000","1"
"51170000","1"
"51177000","1"
"51184000","1"
"51191000","1"
"51198000","1"
"51205000","1"
"51212000","1"
"51219000","1"
"51226000","1"
"51233000","1"
"51240000","1"
"51247000","1"
"51254000","1"
"51261000","1"
"51268000","0.99"
"51275000","1"
"51282000","1"
"51289000","1"
"51296000","1"
"51303000","0.99"
"51310000","1"
"51317000","1"
"51324000","1"
"51331000","0.99"
"51338000","0.99"
"51345000","1"
"51352000","1"
"51359000","1"
"51366000","1"
"51373000","1"
"51380000","1"
"51387000","1"
"51394000","1"
"51401000","1"
"51408000","1"
"51415000","1"
"51422000","1"
"51429000","1"
"51436000","1"
"51443000","1"
"51450000","1"
"51457000","1"
"51464000","0.99"
"51471000","1"
"51478000","1"
"51485000","1"
"51492000","1"
"51499000","1"
"51506000","1"
"51513000","1"
"51520000","1"
"51527000","1"
"51534000","1"
"51541000","1"
"51548000","0.996"
"51555000","1"
"51562000","1"
"51569000","1"
"51576000","1"
"51583000","1"
"51590000","1"
"51597000","1"
"51604000","0.99"
"51611000","0.99"
"51618000","1"
"51625000","1"
"51632000","1"
"51639000","1"
"51646000","1"
"51653000","1"
"51660000","1"
