"Step","transfer_warmup30iter_seed1 - 8cover_rate"
"25200000","0.9806"
"25305000","0.98415"
"25410000","0.9788"
"25515000","0.97635"
"25620000","0.97705"
"25725000","0.97755"
"25830000","0.9825"
"25935000","0.97965"
"26040000","0.9779"
"26145000","0.97855"
"26250000","0.97535"
"26355000","0.97935"
"26460000","0.9804"
"26565000","0.97935"
"26670000","0.9773999999999998"
"26775000","0.98075"
"26880000","0.9786"
"26985000","0.9755"
"27090000","0.97545"
"27195000","0.97615"
"27300000","0.88435"
"27405000","0.8447"
"27510000","0.8518"
"27615000","0.8842"
"27720000","0.88425"
"27825000","0.8943499999999999"
"27930000","0.8987999999999999"
"28035000","0.9101"
"28140000","0.9041"
"28245000","0.91885"
"28350000","0.9227"
"28455000","0.9336"
"28560000","0.94145"
"28665000","0.9397"
"28770000","0.9463"
"28875000","0.94755"
"28980000","0.95175"
"29085000","0.95825"
"29190000","0.9701"
"29295000","0.9678"
"29400000","0.96085"
"29505000","0.96295"
"29610000","0.9644"
"29715000","0.9656"
"29820000","0.96815"
"29925000","0.9701"
"30030000","0.9701"
"30135000","0.97175"
"30240000","0.9708"
"30345000","0.9776"
"30450000","0.8476500000000001"
"30555000","0.8525"
"30660000","0.8488499999999999"
"30765000","0.86375"
"30870000","0.87105"
"30975000","0.86875"
"31080000","0.86005"
"31185000","0.8691500000000001"
"31290000","0.8765"
"31395000","0.8864500000000001"
"31500000","0.8919000000000001"
"31605000","0.8952"
"31710000","0.9044"
"31815000","0.91105"
"31920000","0.91105"
"32025000","0.91865"
"32130000","0.9253"
"32235000","0.91505"
"32340000","0.90805"
"32445000","0.89535"
"32550000","0.89775"
