"Step","sp_eval3_seed3 - eval_episode_reward"
"7140000","5.888400554656982"
"7245000","6.454000473022461"
"7350000","5.328800201416016"
"7455000","6.194400310516357"
"7560000","6.150800704956055"
"7665000","6.686800956726074"
"7770000","7.430400848388672"
"7875000","6.416800498962402"
"7980000","6.856400489807129"
"8085000","7.277600765228272"
"8190000","6.956000328063965"
"8295000","6.681600570678711"
"8400000","7.283600807189941"
"8505000","9.131200790405272"
"8610000","7.077800750732422"
"8715000","7.344200134277344"
"8820000","8.255200386047363"
"8925000","7.506000518798828"
"9030000","8.633600234985352"
"9135000","10.198801040649414"
"9240000","10.165201187133787"
"9345000","9.919601440429688"
"9450000","7.853201389312744"
"9555000","9.067999839782717"
"9660000","8.76240062713623"
"9765000","8.80880069732666"
"9870000","9.52720069885254"
"9975000","10.612800598144531"
"10080000","11.632400512695312"
"10185000","9.585600852966309"
"10290000","10.429201126098633"
"10395000","9.45199966430664"
"10500000","9.985400199890137"
"10605000","11.916399955749512"
"10710000","10.716200828552246"
"10815000","10.417600631713867"
"10920000","9.210201263427734"
"11025000","8.952199935913086"
"11130000","9.49320125579834"
"11235000","9.514801025390623"
"11340000","10.010400772094728"
"11445000","10.199600219726562"
"11550000","9.977401733398438"
"11655000","10.71760082244873"
"11760000","10.130400657653809"
"11865000","12.182001113891602"
"11970000","11.302000999450684"
"12075000","11.19520092010498"
"12180000","12.551600456237791"
"12285000","12.945601463317873"
"12390000","15.069602012634276"
"12495000","15.635601043701172"
"12600000","14.465600967407228"
"12705000","14.533001899719238"
"12810000","15.669601440429688"
"12915000","15.822800636291504"
"13020000","15.510601043701172"
"13125000","17.1416015625"
"13230000","15.318401336669922"
"13335000","17.889204025268555"
"13440000","17.658201217651367"
"13545000","17.13180160522461"
"13650000","14.2066011428833"
"13755000","16.183002471923828"
"13860000","17.597999572753906"
"13965000","18.73360061645508"
"14070000","16.926401138305664"
"14175000","20.6200008392334"
"14280000","18.808000564575195"
"14385000","20.02720069885254"
"14490000","19.265201568603516"
"14595000","21.36600112915039"
"14700000","19.27379989624023"
"14805000","17.313201904296875"
"14910000","18.176000595092773"
"15015000","21.2080020904541"
"15120000","18.03499984741211"
"15225000","19.772401809692383"
"15330000","20.92120361328125"
"15435000","20.13620376586914"
"15540000","22.900802612304688"
"15645000","21.34900283813477"
"15750000","21.212800979614254"
"15855000","22.154800415039062"
"15960000","23.297203063964844"
"16065000","22.019800186157227"
"16170000","23.387203216552734"
"16275000","19.5824031829834"
"16380000","23.104402542114254"
"16485000","23.61100196838379"
"16590000","22.09000015258789"
"16695000","23.025999069213867"
"16800000","22.696401596069336"
"16905000","23.090002059936523"
"17010000","24.71040153503418"
"17115000","26.369203567504883"
"17220000","23.792001724243164"
"17325000","24.977201461791992"
"17430000","24.00160217285156"
"17535000","23.87000274658203"
"17640000","24.88060188293457"
"17745000","27.425601959228516"
"17850000","25.201202392578125"
"17955000","27.18560218811035"
"18060000","26.77140235900879"
"18165000","25.55000114440918"
"18270000","27.635601043701172"
"18375000","27.610801696777344"
"18480000","26.40200424194336"
"18585000","25.921201705932617"
"18690000","27.62520217895508"
"18795000","31.06140518188477"
"18900000","28.995800018310547"
"19005000","26.32920265197754"
"19110000","25.97960090637207"
"19215000","28.218402862548828"
"19320000","28.98000144958496"
"19425000","27.82240104675293"
"19530000","28.16020393371582"
"19635000","26.956802368164062"
"19740000","27.317602157592773"
"19845000","28.880802154541016"
"19950000","28.204402923583984"
"20055000","29.130802154541016"
"20160000","29.3252010345459"
"20265000","30.152002334594727"
"20370000","29.14520263671875"
"20475000","28.436004638671875"
"20580000","29.06440162658691"
"20685000","29.644601821899418"
"20790000","28.39720344543457"
"20895000","29.377601623535156"
"21000000","29.8966007232666"
"21105000","27.905202865600582"
"21210000","30.3778018951416"
"21315000","30.91600227355957"
"21420000","31.53120231628418"
"21525000","33.51780319213867"
"21630000","31.73880195617676"
"21735000","32.20280456542969"
"21840000","29.4580020904541"
"21945000","33.21840286254883"
"22050000","33.21600341796875"
"22155000","31.018802642822266"
"22260000","33.07280349731445"
"22365000","32.65800094604492"
"22470000","33.767601013183594"
"22575000","33.83040237426758"
"22680000","30.767202377319336"
"22785000","34.5359992980957"
"22890000","34.08599853515625"
"22995000","33.431602478027344"
"23100000","33.43880081176758"
"23205000","32.695003509521484"
"23310000","32.139400482177734"
"23415000","33.704402923583984"
"23520000","35.974403381347656"
"23625000","32.544403076171875"
"23730000","33.21520233154297"
"23835000","34.77680587768555"
"23940000","34.86320495605469"
"24045000","34.698402404785156"
"24150000","36.6156005859375"
"24255000","35.4364013671875"
"24360000","37.02799987792969"
"24465000","33.5099983215332"
"24570000","34.845603942871094"
"24675000","36.366600036621094"
"24780000","36.57640075683594"
"24885000","37.02680587768555"
"24990000","34.7544059753418"
"25095000","34.13999938964844"
"25200000","34.77960205078125"
"25305000","34.91520309448242"
"25410000","35.1056022644043"
"25515000","33.660404205322266"
"25620000","36.16520309448242"
"25725000","35.7848014831543"
"25830000","37.734004974365234"
"25935000","34.85060119628906"
"26040000","36.90560150146485"
"26145000","36.68199920654297"
"26250000","37.4379997253418"
"26355000","36.987003326416016"
"26460000","35.19200134277344"
"26565000","38.61800003051758"
"26670000","36.88280487060547"
"26775000","38.592002868652344"
"26880000","36.8816032409668"
"26985000","38.1848030090332"
"27090000","38.007606506347656"
"27195000","39.92720413208008"
"27300000","40.59180450439453"
"27405000","36.73760223388672"
"27510000","37.16360092163086"
"27615000","36.74039840698242"
"27720000","41.04420471191406"
"27825000","41.67800521850586"
"27930000","40.47640228271485"
"28035000","40.00160217285156"
"28140000","38.093204498291016"
"28245000","40.2368049621582"
"28350000","38.69100189208984"
"28455000","39.383602142333984"
"28560000","40.43620300292969"
"28665000","41.085201263427734"
"28770000","39.92420196533203"
"28875000","41.74300384521485"
"28980000","42.34640121459961"
"29085000","42.84760284423828"
"29190000","42.43800354003906"
"29295000","43.414405822753906"
"29400000","40.47200393676758"
"29505000","39.573604583740234"
"29610000","40.913204193115234"
"29715000","42.00220489501953"
"29820000","40.777008056640625"
"29925000","44.34360122680664"
"30030000","41.45440673828125"
"30135000","42.46080017089844"
"30240000","39.91559982299805"
"30345000","44.295204162597656"
"30450000","43.39760208129883"
"30555000","41.2400016784668"
"30660000","41.368804931640625"
"30765000","42.814002990722656"
"30870000","42.59040069580078"
"30975000","42.23400115966797"
"31080000","42.46760559082031"
"31185000","42.17080307006836"
"31290000","42.793601989746094"
"31395000","43.31280517578125"
"31500000","40.644805908203125"
"31605000","42.0868034362793"
"31710000","41.74079895019531"
"31815000","42.76080322265625"
"31920000","42.50480651855469"
"32025000","44.15800476074219"
"32130000","43.21380615234375"
"32235000","44.0564079284668"
"32340000","43.767601013183594"
"32445000","40.4739990234375"
"32550000","44.63860702514648"
"32655000","44.31399917602539"
"32760000","42.92240524291992"
"32865000","46.233604431152344"
"32970000","44.741600036621094"
"33075000","44.6388053894043"
"33180000","44.93000411987305"
"33285000","44.21880340576172"
"33390000","45.35480499267578"
"33495000","44.00920486450195"
"33600000","45.42959976196289"
"33705000","48.44640350341797"
"33810000","45.29800033569336"
"33915000","46.40200424194336"
"34020000","45.226802825927734"
"34125000","45.85820388793945"
"34230000","42.868804931640625"
"34335000","44.21300506591797"
"34440000","46.14800262451172"
"34545000","44.134803771972656"
"34650000","44.999603271484375"
"34755000","46.928009033203125"
"34860000","48.32120132446289"
"34965000","45.68560028076172"
"35070000","46.42560195922851"
"35175000","47.592403411865234"
"35280000","45.26020431518555"
"35385000","48.529998779296875"
"35490000","47.78800964355469"
"35595000","47.04920196533203"
"35700000","46.55320358276367"
"35805000","47.89960479736328"
"35910000","45.67040252685547"
"36015000","46.25080490112305"
"36120000","45.951602935791016"
"36225000","46.3640022277832"
"36330000","47.3816032409668"
"36435000","48.05460357666016"
"36540000","46.51320266723633"
"36645000","46.06720352172851"
"36750000","45.90120315551758"
"36855000","46.85439682006836"
"36960000","46.44160079956055"
"37065000","48.18920135498047"
"37170000","46.60760116577149"
"37275000","48.49440383911133"
"37380000","49.00559997558594"
"37485000","47.58260345458984"
"37590000","46.42420196533203"
"37695000","47.7660026550293"
"37800000","44.35240173339844"
"37905000","47.64280319213867"
"38010000","47.04000473022461"
"38115000","47.92060470581055"
"38220000","45.62000274658203"
"38325000","47.526405334472656"
"38430000","47.29680633544922"
"38535000","48.144805908203125"
"38640000","50.794803619384766"
"38745000","47.707000732421875"
"38850000","48.771202087402344"
"38955000","50.522804260253906"
"39060000","48.616004943847656"
"39165000","48.72960662841797"
"39270000","49.5952033996582"
"39375000","48.406002044677734"
"39480000","50.727203369140625"
"39585000","48.596805572509766"
"39690000","48.731204986572266"
"39795000","47.52400207519531"
"39900000","46.701202392578125"
