"Step","pb_min0.75_seed1 - 2cover_rate_5step"
"15120000","0.4026"
"15300000","0.40679999999999994"
"15480000","0.39920000000000005"
"15660000","0.4058"
"15840000","0.4312"
"16020000","0.448"
"16200000","0.4118"
"16380000","0.4388"
"16560000","0.4758"
"16740000","0.4726"
"16920000","0.47980000000000006"
"17100000","0.4918"
"17280000","0.494"
"17460000","0.46379999999999993"
"17640000","0.5118"
"17820000","0.4928"
"18000000","0.4787999999999999"
"18180000","0.5216000000000001"
"18360000","0.5277999999999999"
"18540000","0.5248"
"18720000","0.5304000000000001"
"18900000","0.5286000000000001"
"19080000","0.54"
"19260000","0.5084"
"19440000","0.5292"
"19620000","0.5472"
"19800000","0.5555999999999999"
"19980000","0.5722"
"20160000","0.5544"
"20340000","0.56"
"20520000","0.558"
"20700000","0.5706"
"20880000","0.5644"
"21060000","0.5642"
"21240000","0.5848"
"21420000","0.6018"
"21600000","0.6022000000000001"
"21780000","0.5774000000000001"
"21960000","0.5824"
"22140000","0.6093999999999999"
"22320000","0.6204000000000001"
"22500000","0.592"
"22680000","0.616"
"22860000","0.643"
"23040000","0.6145999999999999"
"23220000","0.6507999999999999"
"23400000","0.6257999999999999"
"23580000","0.6320000000000001"
"23760000","0.664"
"23940000","0.6347999999999999"
"24120000","0.6408"
"24300000","0.6377999999999999"
"24480000","0.6242000000000001"
"24660000","0.612"
"24840000","0.6372000000000001"
"25020000","0.6446"
"25200000","0.6542"
"25380000","0.6396"
"25560000","0.646"
"25740000","0.645"
"25920000","0.6324000000000001"
"26100000","0.69"
"26280000","0.6406000000000001"
"26460000","0.6566000000000001"
"26640000","0.644"
"26820000","0.6684000000000001"
"27000000","0.6721999999999999"
"27180000","0.672"
"27360000","0.6686"
"27540000","0.6624"
"27720000","0.6414"
"27900000","0.693"
"28080000","0.6706000000000001"
"28260000","0.6544"
"28440000","0.6764000000000001"
"28620000","0.6471999999999999"
"28800000","0.6998"
"28980000","0.6634000000000001"
"29160000","0.6888"
"29340000","0.6815999999999999"
"29520000","0.6854"
"29700000","0.7012"
"29880000","0.6745999999999999"
"30060000","0.6986"
"30240000","0.6824"
"30420000","0.7008"
"30600000","0.7208"
"30780000","0.728"
"30960000","0.693"
"31140000","0.7012"
"31320000","0.7001999999999999"
"31500000","0.7078"
"31680000","0.7415999999999999"
"31860000","0.7218"
"32040000","0.7242000000000001"
"32220000","0.7312000000000001"
"32400000","0.7283999999999999"
"32580000","0.7316"
"32760000","0.7446"
"32940000","0.7512000000000001"
"33120000","0.7314"
"33300000","0.7308"
"33480000","0.734"
"33660000","0.7373999999999999"
"33840000","0.7205999999999999"
"34020000","0.756"
"34200000","0.7544"
"34380000","0.755"
"34560000","0.7384000000000001"
"34740000","0.744"
"34920000","0.7312000000000001"
"35100000","0.742"
"35280000","0.7717999999999999"
"35460000","0.745"
"35640000","0.7446"
"35820000","0.7462000000000001"
"36000000","0.7446"
"36180000","0.7857999999999999"
"36360000","0.7586"
"36540000","0.7425999999999999"
"36720000","0.7738"
"36900000","0.7978"
"37080000","0.7514"
"37260000","0.753"
"37440000","0.7678"
"37620000","0.7857999999999999"
"37800000","0.7767999999999999"
"37980000","0.773"
"38160000","0.7832"
"38340000","0.786"
"38520000","0.7866000000000001"
"38700000","0.7741999999999999"
"38880000","0.8035999999999999"
"39060000","0.7642"
"39240000","0.7742"
"39420000","0.7832"
"39600000","0.7692"
"39780000","0.7837999999999999"
"39960000","0.803"
"40140000","0.8112"
"40320000","0.799"
"40500000","0.7854000000000001"
"40680000","0.8194"
"40860000","0.7994000000000001"
"41040000","0.802"
"41220000","0.7885999999999999"
"41400000","0.7958000000000001"
"41580000","0.796"
"41760000","0.8026"
"41940000","0.806"
"42120000","0.851"
"42300000","0.8094"
"42480000","0.8054000000000001"
"42660000","0.8196"
"42840000","0.8082"
"43020000","0.842"
"43200000","0.8272"
"43380000","0.7916"
"43560000","0.8252"
"43740000","0.7986"
"43920000","0.8106"
"44100000","0.8228"
"44280000","0.8194000000000001"
"44460000","0.8368"
"44640000","0.8236"
"44820000","0.8142"
"45000000","0.8238"
"45180000","0.8194"
"45360000","0.8274"
"45540000","0.8314000000000001"
"45720000","0.8208"
"45900000","0.8332"
"46080000","0.8072"
"46260000","0.8288000000000001"
"46440000","0.8364"
"46620000","0.8514"
"46800000","0.8395999999999999"
"46980000","0.8288"
"47160000","0.8418"
"47340000","0.8212"
"47520000","0.8478"
"47700000","0.841"
"47880000","0.8216"
"48060000","0.8228"
"48240000","0.8194"
"48420000","0.8446"
"48600000","0.8322"
"48780000","0.8344000000000001"
"48960000","0.8484"
"49140000","0.8496"
"49320000","0.8298"
"49500000","0.8573999999999999"
"49680000","0.8403999999999999"
"49860000","0.843"
"50040000","0.8284000000000001"
"50220000","0.8355999999999999"
"50400000","0.8472000000000001"
"50580000","0.8484"
"50760000","0.8383999999999999"
"50940000","0.8478"
"51120000","0.8535999999999999"
"51300000","0.8532000000000001"
"51480000","0.8352"
"51660000","0.8312"
"51840000","0.8486"
"52020000","0.8462000000000001"
"52200000","0.8312"
"52380000","0.8568"
"52560000","0.84"
"52740000","0.8312"
"52920000","0.8302"
"53100000","0.8575999999999999"
"53280000","0.8281999999999999"
"53460000","0.834"
"53640000","0.86"
"53820000","0.838"
"54000000","0.8512000000000001"
"54180000","0.8593999999999999"
"54360000","0.8446"
"54540000","0.842"
"54720000","0.8525999999999999"
"54900000","0.837"
"55080000","0.833"
"55260000","0.855"
"55440000","0.8596"
"55620000","0.8582000000000001"
"55800000","0.8538000000000001"
"55980000","0.827"
"56160000","0.8472000000000001"
"56340000","0.8475999999999999"
"56520000","0.847"
"56700000","0.8596"
"56880000","0.847"
"57060000","0.8408"
"57240000","0.8692000000000001"
"57420000","0.8264"
"57600000","0.8614"
"57780000","0.8493999999999999"
"57960000","0.851"
"58140000","0.8445999999999999"
"58320000","0.8712000000000001"
"58500000","0.8548"
"58680000","0.8392000000000001"
"58860000","0.854"
"59040000","0.8498000000000001"
"59220000","0.861"
"59400000","0.8662"
"59580000","0.8648"
"59760000","0.8758"
"59940000","0.8656"
"60120000","0.8513999999999999"
"60300000","0.8634"
"60480000","0.8632000000000001"
"60660000","0.8664"
"60840000","0.8846"
"61020000","0.8632000000000001"
"61200000","0.8782000000000001"
"61380000","0.8717999999999999"
"61560000","0.8697999999999999"
"61740000","0.8656"
"61920000","0.8722000000000001"
"62100000","0.8802000000000001"
"62280000","0.873"
"62460000","0.885"
"62640000","0.886"
"62820000","0.8734"
"63000000","0.8696"
"63180000","0.8586"
"63360000","0.8682000000000001"
"63540000","0.8986"
"63720000","0.867"
"63900000","0.8896000000000001"
"64080000","0.894"
"64260000","0.8847999999999999"
"64440000","0.8754"
"64620000","0.9038"
"64800000","0.8881999999999999"
"64980000","0.8861999999999999"
"65160000","0.8707999999999999"
"65340000","0.8814"
"65520000","0.8837999999999999"
"65700000","0.8864"
"65880000","0.8896000000000001"
"66060000","0.8806"
"66240000","0.8894"
"66420000","0.8952"
"66600000","0.9164"
"66780000","0.9072"
"66960000","0.8946"
"67140000","0.8986000000000001"
"67320000","0.9092"
"67500000","0.8936000000000001"
"67680000","0.9024"
"67860000","0.9006"
"68040000","0.8956000000000001"
"68220000","0.9062"
"68400000","0.8826"
"68580000","0.889"
"68760000","0.8857999999999999"
"68940000","0.9122"
"69120000","0.8977999999999999"
"69300000","0.8942"
"69480000","0.9034"
"69660000","0.8966000000000001"
"69840000","0.9116"
"70020000","0.8845999999999999"
"70200000","0.9132"
"70380000","0.8966000000000002"
"70560000","0.8937999999999999"
"70740000","0.9038"
"70920000","0.9098"
"71100000","0.9072"
"71280000","0.907"
"71460000","0.9044"
"71640000","0.8862000000000001"
"71820000","0.9"
"72000000","0.9066"
"72180000","0.906"
"72360000","0.9022"
"72540000","0.9078"
"72720000","0.92"
"72900000","0.8977999999999999"
"73080000","0.9104"
"73260000","0.9216"
"73440000","0.9166"
"73620000","0.8987999999999999"
"73800000","0.9286"
"73980000","0.8942"
"74160000","0.9076"
"74340000","0.8956000000000001"
"74520000","0.9148"
"74700000","0.9108"
"74880000","0.9026"
"75060000","0.9032"
"75240000","0.9088"
"75420000","0.9062"
"75600000","0.9146"
"75780000","0.914"
"75960000","0.921"
"76140000","0.9156"
"76320000","0.9072"
"76500000","0.9106"
"76680000","0.9204"
"76860000","0.9218"
"77040000","0.9206"
"77220000","0.9086"
"77400000","0.9168"
"77580000","0.9168"
"77760000","0.9244"
"77940000","0.918"
"78120000","0.9256"
"78300000","0.9298"
"78480000","0.9278"
"78660000","0.913"
"78840000","0.91"
"79020000","0.9224"
"79200000","0.9342"
"79380000","0.9202"
"79560000","0.917"
"79740000","0.92"
"79920000","0.935"
