"Step","mixdecay4n8_finalversion_seed1 - 8cover_rate"
"38585400","0.9088999999999998"
"38732400","0.908575"
"38879400","0.9017"
"39026400","0.912475"
"39173400","0.91315"
"39320400","0.91425"
"39467400","0.90135"
"39614400","0.917075"
"39761400","0.906225"
"39908400","0.919775"
"40055400","0.919275"
"40196940","0.916725"
"40338480","0.919325"
"40480020","0.92035"
"40621560","0.9212"
"40763100","0.9212"
"40904640","0.92745"
"41046180","0.92995"
"41187720","0.92965"
"41329260","0.93705"
"41470800","0.921925"
"41607510","0.9129"
"41744220","0.934775"
"41880930","0.89005"
"42017640","0.905075"
"42154350","0.8944500000000001"
"42291060","0.91555"
"42427770","0.92085"
"42564480","0.927"
"42701190","0.943875"
"42837900","0.943325"
"42969150","0.944675"
"43100400","0.950425"
"43231650","0.94915"
"43362900","0.9498"
"43494150","0.955175"
"43625400","0.959675"
"43756650","0.961025"
"43887900","0.956025"
"44019150","0.9691"
"44150400","0.967375"
"44276400","0.970925"
"44402400","0.966125"
"44528400","0.962725"
"44654400","0.97165"
"44780400","0.969525"
"44906400","0.957625"
"45032400","0.948725"
"45158400","0.949975"
"45284400","0.967125"
"45410400","0.956075"
"45530940","0.954325"
"45651480","0.8549249999999999"
"45772020","0.8770249999999999"
"45892560","0.8909"
"46013100","0.906"
"46133640","0.935175"
"46254180","0.921325"
"46374720","0.90255"
"46495260","0.91765"
"46615800","0.92645"
"46731510","0.937975"
"46847220","0.94395"
"46962930","0.944925"
"47078640","0.94545"
"47194350","0.954925"
"47310060","0.961225"
"47425770","0.965925"
"47541480","0.9639"
"47657190","0.958025"
"47772900","0.96235"
"47883150","0.965"
"47993400","0.942075"
"48103650","0.9573"
"48213900","0.94445"
"48324150","0.9464"
"48434400","0.94555"
"48544650","0.9408"
"48654900","0.9486"
"48765150","0.951175"
"48875400","0.943625"
"48980400","0.950175"
"49085400","0.95875"
"49190400","0.97185"
"49295400","0.9625"
"49400400","0.963625"
"49505400","0.943375"
"49610400","0.945775"
"49715400","0.9377"
"49820400","0.935075"
"49925400","0.93835"
"50030400","0.94745"
"50135400","0.944525"
"50240400","0.930325"
"50345400","0.936925"
"50450400","0.93875"
"50555400","0.940225"
"50660400","0.9499"
"50765400","0.96265"
"50870400","0.966275"
"50975400","0.959575"
"51080400","0.9626"
"51185400","0.966825"
"51290400","0.97235"
"51395400","0.9511"
"51500400","0.9545"
"51605400","0.954475"
"51710400","0.957975"
"51815400","0.96035"
"51920400","0.9602"
"52025400","0.96045"
"52130400","0.962025"
"52235400","0.9641"
"52340400","0.97155"
"52445400","0.968925"
"52550400","0.96415"
"52655400","0.967"
"52760400","0.961475"
"52865400","0.95225"
"52970400","0.95355"
"53075400","0.9398"
"53180400","0.943175"
"53285400","0.95755"
"53390400","0.956225"
"53495400","0.962825"
"53600400","0.966775"
"53705400","0.969"
"53810400","0.975225"
"53915400","0.9803"
"54020400","0.975925"
"54125400","0.976"
"54230400","0.9743"
"54335400","0.8386999999999999"
"54440400","0.8492249999999999"
"54545400","0.8606999999999999"
"54650400","0.8782249999999999"
"54755400","0.8913"
"54860400","0.907475"
"54965400","0.896375"
"55070400","0.911375"
"55175400","0.907425"
"55280400","0.9195"
"55385400","0.935475"
"55490400","0.93285"
"55595400","0.937525"
"55700400","0.954075"
"55805400","0.951375"
"55910400","0.9458"
"56015400","0.95635"
"56120400","0.95235"
"56225400","0.9489"
"56330400","0.95485"
"56435400","0.9655"
"56540400","0.9655"
"56645400","0.9698"
"56750400","0.9719"
"56855400","0.96835"
"56960400","0.9616"
"57065400","0.96555"
"57170400","0.9717"
"57275400","0.975"
"57380400","0.968575"
"57485400","0.96925"
"57590400","0.9692"
"57695400","0.9726"
"57800400","0.9779"
"57905400","0.9085"
"58010400","0.9079"
"58115400","0.89955"
"58220400","0.89625"
"58325400","0.8905"
"58430400","0.880475"
"58535400","0.9088"
"58640400","0.882375"
"58745400","0.880525"
"58850400","0.8715999999999999"
"58955400","0.878775"
"59060400","0.89355"
"59165400","0.9092749999999998"
"59270400","0.8932749999999999"
"59375400","0.8980750000000001"
"59480400","0.887325"
"59585400","0.8847249999999999"
"59690400","0.88925"
"59795400","0.9003499999999999"
"59900400","0.9003000000000001"
"60005400","0.893925"
"60110400","0.90775"
"60215400","0.918425"
"60320400","0.912225"
"60425400","0.915575"
"60530400","0.912825"
"60635400","0.8962749999999999"
"60740400","0.90695"
"60845400","0.8969"
"60950400","0.8944749999999999"
"61055400","0.90285"
"61160400","0.894525"
"61265400","0.915475"
"61370400","0.925725"
"61475400","0.9263"
"61580400","0.934425"
"61685400","0.929825"
"61790400","0.9238"
"61895400","0.928325"
"62000400","0.923175"
"62105400","0.9453"
"62210400","0.943575"
"62315400","0.9548"
"62420400","0.9597"
"62525400","0.9711"
"62630400","0.969825"
"62735400","0.9562"
"62840400","0.955875"
"62945400","0.95655"
"63050400","0.955925"
"63155400","0.956175"
"63260400","0.942075"
"63365400","0.942625"
"63470400","0.9472"
"63575400","0.942725"
"63680400","0.9258"
"63785400","0.9235249999999998"
"63890400","0.93915"
"63995400","0.935025"
"64100400","0.923975"
"64205400","0.9265"
"64310400","0.916025"
"64415400","0.936975"
"64520400","0.91995"
"64625400","0.895125"
"64730400","0.901475"
"64835400","0.905875"
"64940400","0.906175"
"65045400","0.90905"
"65150400","0.90105"
"65255400","0.923425"
"65360400","0.942725"
"65465400","0.932775"
"65570400","0.927425"
"65675400","0.93635"
"65780400","0.942"
"65885400","0.9538"
"65990400","0.944325"
"66095400","0.94915"
"66200400","0.930425"
"66305400","0.934725"
"66410400","0.905775"
"66515400","0.90885"
"66620400","0.904675"
"66725400","0.8839"
"66830400","0.88555"
"66935400","0.889325"
"67040400","0.91105"
"67145400","0.911225"
"67250400","0.9193"
"67355400","0.90605"
"67460400","0.91195"
"67565400","0.92485"
"67670400","0.922725"
"67775400","0.938925"
"67880400","0.9468"
"67985400","0.95845"
"68090400","0.955575"
"68195400","0.951825"
"68300400","0.9539"
"68405400","0.962025"
"68510400","0.95445"
"68615400","0.97025"
"68720400","0.95535"
"68825400","0.963075"
"68930400","0.96245"
"69035400","0.958525"
"69140400","0.944375"
"69245400","0.9403"
"69350400","0.9519"
"69455400","0.9671"
"69560400","0.96185"
"69665400","0.96535"
"69770400","0.96235"
"69875400","0.95855"
"69980400","0.9799"
"70085400","0.97785"
"70190400","0.9768"
"70295400","0.978375"
"70400400","0.971775"
"70505400","0.981875"
"70610400","0.98115"
"70715400","0.98325"
"70820400","0.984025"
"70925400","0.9837"
"71030400","0.9846"
"71135400","0.980475"
"71240400","0.982475"
"71345400","0.98655"
"71450400","0.978"
"71555400","0.979925"
"71660400","0.9788"
"71765400","0.976575"
"71870400","0.978525"
"71975400","0.978775"
"72080400","0.97545"
"72185400","0.968075"
"72290400","0.95725"
"72395400","0.973175"
"72500400","0.980175"
"72605400","0.989725"
"72710400","0.985675"
"72815400","0.9887"
"72920400","0.97855"
"73025400","0.979025"
"73130400","0.979125"
"73235400","0.9782"
"73340400","0.98795"
"73445400","0.983775"
"73550400","0.986175"
"73655400","0.98485"
"73760400","0.981975"
"73865400","0.98105"
"73970400","0.983375"
"74075400","0.981925"
"74180400","0.97855"
"74285400","0.97575"
"74390400","0.9793500000000002"
"74495400","0.9848"
"74600400","0.9828"
"74705400","0.97155"
"74810400","0.974875"
"74915400","0.98195"
"75020400","0.978725"
"75125400","0.9756"
"75230400","0.9693"
"75335400","0.9817"
"75440400","0.982175"
"75545400","0.974075"
"75650400","0.97345"
"75755400","0.97545"
"75860400","0.97955"
"75965400","0.9745"
"76070400","0.973525"
"76175400","0.9635"
"76280400","0.96635"
"76385400","0.965675"
"76490400","0.9749"
"76595400","0.981575"
"76700400","0.97985"
"76805400","0.976275"
"76910400","0.9793"
"77015400","0.984075"
"77120400","0.98525"
"77225400","0.984375"
"77330400","0.98825"
"77435400","0.984075"
"77540400","0.982325"
"77645400","0.981025"
"77750400","0.9813"
"77855400","0.979525"
"77960400","0.977"
"78065400","0.975"
"78170400","0.9655"
"78275400","0.972975"
"78380400","0.97415"
"78485400","0.972575"
"78590400","0.978925"
"78695400","0.9726"
"78800400","0.962525"
"78905400","0.963775"
"79010400","0.9603"
"79115400","0.9649"
"79220400","0.969425"
"79325400","0.9472"
"79430400","0.962375"
"79535400","0.9654"
"79640400","0.963775"
"79745400","0.96845"
"79850400","0.975925"
"79955400","0.9706"
"80060400","0.969075"
"80165400","0.97635"
"80270400","0.98435"
"80375400","0.98655"
"80480400","0.9846"
"80585400","0.98855"
"80690400","0.989225"
"80795400","0.9873"
"80900400","0.986725"
"81005400","0.98365"
"81110400","0.987825"
"81215400","0.9877"
"81320400","0.98755"
"81425400","0.9857250000000002"
"81530400","0.968"
"81635400","0.975425"
"81740400","0.971625"
"81845400","0.971"
"81950400","0.973125"
"82055400","0.97465"
"82160400","0.97365"
"82265400","0.9796"
"82370400","0.9788"
"82475400","0.981025"
"82580400","0.9828"
"82685400","0.979575"
"82790400","0.985325"
