"Step","pc_pb_seed3 - 4cover_rate"
"72900000","0.46970000000000006"
"72960000","0.4823"
"73020000","0.4816"
"73080000","0.4746"
"73140000","0.4685"
"73200000","0.4827"
"73260000","0.4721"
"73320000","0.4827"
"73380000","0.4784"
"73440000","0.4844"
"73500000","0.4765"
"73560000","0.469"
"73620000","0.4827999999999999"
"73680000","0.4824"
"73740000","0.4843"
"73800000","0.4726"
"73860000","0.475"
"73920000","0.4549"
"73980000","0.4701"
"74040000","0.476"
"74100000","0.4892"
"74160000","0.4721"
"74220000","0.473"
"74280000","0.4905"
"74340000","0.4739"
"74400000","0.4781"
"74460000","0.4817"
"74520000","0.4749"
"74580000","0.4884"
"74640000","0.4794"
"74700000","0.494"
"74760000","0.4865"
"74820000","0.4832"
"74880000","0.4699"
"74940000","0.48590000000000005"
"75000000","0.4846"
"75060000","0.4803"
"75120000","0.47679999999999995"
"75180000","0.4968"
"75240000","0.4791"
"75300000","0.4657"
"75360000","0.4894"
"75420000","0.4801"
"75480000","0.4942"
"75540000","0.4835"
"75600000","0.4827"
"75660000","0.485"
"75720000","0.4749"
"75780000","0.4798"
"75840000","0.4775"
"75900000","0.485"
"75960000","0.4852"
"76020000","0.4839"
"76080000","0.4889"
"76140000","0.4786"
"76200000","0.4995"
"76260000","0.4731"
"76320000","0.48"
"76380000","0.4807"
"76440000","0.4918"
"76500000","0.4732"
"76560000","0.482"
"76620000","0.4789"
"76680000","0.4648"
"76740000","0.4828"
"76800000","0.4841"
"76860000","0.4612"
"76920000","0.4776"
"76980000","0.4874"
"77040000","0.4845"
"77100000","0.4781"
"77160000","0.4966"
"77220000","0.4897"
"77280000","0.4869"
"77340000","0.4883"
"77400000","0.4795"
"77460000","0.4968"
"77520000","0.4781"
"77580000","0.4861"
"77640000","0.4871"
"77700000","0.4937"
"77760000","0.4988"
"77820000","0.4893"
"77880000","0.4922"
"77940000","0.485"
"78000000","0.4874"
"78060000","0.4806"
"78120000","0.4983"
"78180000","0.4855"
"78240000","0.4884"
"78300000","0.4878"
"78360000","0.4909"
"78420000","0.485"
"78480000","0.4991"
"78540000","0.4684"
"78600000","0.5007"
"78660000","0.4871"
"78720000","0.4812"
"78780000","0.5003"
"78840000","0.4881"
"78900000","0.4755"
"78960000","0.5033"
"79020000","0.4913"
"79080000","0.4948"
"79140000","0.4996"
"79200000","0.4929"
"79260000","0.5022000000000001"
"79320000","0.4853"
"79380000","0.4826"
"79440000","0.4873"
"79500000","0.4872"
"79560000","0.482"
"79620000","0.4961"
"79680000","0.47870000000000007"
"79740000","0.4717"
"79800000","0.4838"
"79860000","0.489"
"79920000","0.4913"
"79980000","0.4924"
"80040000","0.4704"
"80100000","0.4887"
"80160000","0.4941"
"80220000","0.4871"
"80280000","0.4938999999999999"
"80340000","0.4852"
"80400000","0.4868"
"80460000","0.4812"
"80520000","0.5087"
"80580000","0.488"
"80640000","0.4841"
"80700000","0.4963999999999999"
"80760000","0.4765"
"80820000","0.4877"
"80880000","0.4849"
"80940000","0.4933"
"81000000","0.4839"
"81060000","0.4973999999999999"
"81120000","0.4948"
"81180000","0.4851"
"81240000","0.4746"
"81300000","0.4914"
"81360000","0.4942"
"81420000","0.4917"
"81480000","0.4963"
"81540000","0.4883"
"81600000","0.485"
"81660000","0.4867"
"81720000","0.5046"
"81780000","0.4946"
"81840000","0.4855"
"81900000","0.4915"
"81960000","0.478"
"82020000","0.4935"
"82080000","0.4903"
"82140000","0.5057"
"82200000","0.4817999999999999"
"82260000","0.493"
"82320000","0.5093"
"82380000","0.4993"
"82440000","0.4873"
"82500000","0.5129"
"82560000","0.4965"
"82620000","0.4997"
"82680000","0.4946"
"82740000","0.48990000000000006"
"82800000","0.4711"
"82860000","0.4917"
"82920000","0.5011"
"82980000","0.4947"
"83040000","0.4907"
"83100000","0.4915"
"83160000","0.5015"
"83220000","0.4998"
"83280000","0.5047999999999999"
"83340000","0.5037"
"83400000","0.4994"
"83460000","0.4856"
"83520000","0.4956"
"83580000","0.4869"
"83640000","0.4809"
"83700000","0.48230000000000006"
"83760000","0.4845"
"83820000","0.4872"
"83880000","0.4973"
"83940000","0.4894"
"84000000","0.4972"
"84060000","0.4874"
"84120000","0.4941"
"84180000","0.4916"
"84240000","0.4924"
"84300000","0.495"
"84360000","0.5035999999999999"
"84420000","0.5014"
"84480000","0.5009"
"84540000","0.5105"
"84600000","0.4996"
"84660000","0.5025"
"84720000","0.5212"
"84780000","0.5111"
"84840000","0.5004000000000001"
"84900000","0.5033"
"84960000","0.5063"
"85020000","0.507"
"85080000","0.5111"
"85140000","0.5034"
"85200000","0.4867"
"85260000","0.5021"
"85320000","0.5123"
"85380000","0.5189000000000001"
"85440000","0.4907"
"85500000","0.4965"
"85560000","0.5051"
"85620000","0.4886"
"85680000","0.4952"
"85740000","0.5061"
"85800000","0.5051"
"85860000","0.494"
"85920000","0.5006"
"85980000","0.4943"
"86040000","0.4892"
"86100000","0.511"
"86160000","0.5022000000000001"
"86220000","0.4887"
"86280000","0.5043"
"86340000","0.505"
"86400000","0.5051"
"86460000","0.5107"
"86520000","0.5048"
"86580000","0.4988999999999999"
"86640000","0.5086"
"86700000","0.4922"
"86760000","0.5095"
"86820000","0.5154"
"86880000","0.5065"
"86940000","0.4858"
"87000000","0.4953999999999999"
"87060000","0.5081"
"87120000","0.5022000000000001"
"87180000","0.5032"
"87240000","0.5006"
"87300000","0.5079"
"87360000","0.5023"
"87420000","0.5024"
"87480000","0.4957"
"87540000","0.5055"
"87600000","0.4976"
"87660000","0.5046"
"87720000","0.5052000000000001"
"87780000","0.5044"
"87840000","0.5131"
"87900000","0.5027"
"87960000","0.4945"
"88020000","0.5139000000000001"
"88080000","0.5076"
"88140000","0.503"
"88200000","0.49040000000000006"
"88260000","0.5057"
"88320000","0.5082"
"88380000","0.505"
"88440000","0.4999"
"88500000","0.5105"
"88560000","0.4904"
"88620000","0.5075999999999999"
"88680000","0.4998"
"88740000","0.5203"
"88800000","0.503"
"88860000","0.5027"
"88920000","0.5044"
"88980000","0.4973999999999999"
"89040000","0.5077"
"89100000","0.5157"
"89160000","0.5036"
"89220000","0.5037"
"89280000","0.5059"
"89340000","0.5132000000000001"
"89400000","0.5024"
"89460000","0.5054"
"89520000","0.5001"
"89580000","0.5043"
"89640000","0.5115"
"89700000","0.5157"
"89760000","0.5088"
"89820000","0.5125"
"89880000","0.512"
"89940000","0.5223"
"90000000","0.5114000000000001"
"90060000","0.5073"
"90120000","0.5199"
"90180000","0.5025"
"90240000","0.5055"
"90300000","0.5213"
"90360000","0.5167999999999999"
"90420000","0.5097"
"90480000","0.5076"
"90540000","0.5254000000000001"
"90600000","0.513"
"90660000","0.5313"
"90720000","0.4948"
"90780000","0.5196000000000001"
"90840000","0.5248999999999999"
"90900000","0.5197999999999999"
"90960000","0.5121"
"91020000","0.5237"
"91080000","0.5316000000000001"
"91140000","0.5135"
"91200000","0.5255"
"91260000","0.5293"
"91320000","0.5253"
"91380000","0.5126000000000001"
"91440000","0.5235"
"91500000","0.5350999999999999"
"91560000","0.5273"
"91620000","0.5199000000000001"
"91680000","0.5113"
"91740000","0.5297000000000001"
"91800000","0.5195"
"91860000","0.5295"
"91920000","0.5154"
"91980000","0.5189"
"92040000","0.5396"
"92100000","0.5215"
"92160000","0.5193"
"92220000","0.5072000000000001"
"92280000","0.5146000000000001"
"92340000","0.5155"
"92400000","0.5313"
"92460000","0.5238"
"92520000","0.5242"
"92580000","0.5177"
"92640000","0.5275"
"92700000","0.5227999999999999"
"92760000","0.5320999999999999"
"92820000","0.5244000000000001"
"92880000","0.5297000000000001"
"92940000","0.5306000000000001"
"93000000","0.5235"
"93060000","0.5324"
"93120000","0.5276000000000001"
"93180000","0.5253"
"93240000","0.5237999999999999"
"93300000","0.5231"
"93360000","0.5234"
"93420000","0.5414"
"93480000","0.536"
"93540000","0.5166000000000001"
"93600000","0.5326000000000001"
"93660000","0.5304"
"93720000","0.5368999999999999"
"93780000","0.5265"
"93840000","0.5307999999999999"
"93900000","0.5309"
"93960000","0.5361"
"94020000","0.5371999999999999"
"94080000","0.5382"
"94140000","0.534"
"94200000","0.5283"
"94260000","0.5284"
"94320000","0.5341999999999999"
"94380000","0.5294"
"94440000","0.5405"
"94500000","0.5347000000000001"
"94560000","0.5364"
"94620000","0.5405999999999999"
"94680000","0.5287000000000001"
"94740000","0.5378"
"94800000","0.5457000000000001"
"94860000","0.5314"
"94920000","0.5412"
"94980000","0.5207999999999999"
"95040000","0.5333"
"95100000","0.5466"
"95160000","0.5522"
"95220000","0.5433"
"95280000","0.5507000000000001"
"95340000","0.5684000000000001"
"95400000","0.5392"
"95460000","0.5431"
"95520000","0.5482"
"95580000","0.532"
"95640000","0.5391"
"95700000","0.5484000000000001"
"95760000","0.5493999999999999"
"95820000","0.5468"
"95880000","0.548"
"95940000","0.5558"
"96000000","0.5303000000000001"
"96060000","0.5552999999999999"
"96120000","0.54"
"96180000","0.5525"
"96240000","0.5495"
"96300000","0.5585"
"96360000","0.5527000000000001"
"96420000","0.5442"
"96480000","0.55"
"96540000","0.5724000000000001"
"96600000","0.5579"
"96660000","0.5512999999999999"
"96720000","0.5403"
"96780000","0.556"
"96840000","0.5472"
"96900000","0.5498999999999999"
"96960000","0.5696"
"97020000","0.5628"
"97080000","0.5492999999999999"
"97140000","0.5571"
"97200000","0.555"
"97260000","0.5601"
"97320000","0.5646"
"97380000","0.561"
"97440000","0.5641"
"97500000","0.5568"
"97560000","0.5684"
"97620000","0.5686"
"97680000","0.5645"
"97740000","0.5628"
"97800000","0.568"
"97860000","0.5572"
"97920000","0.5738"
"97980000","0.5565999999999999"
"98040000","0.5567"
"98100000","0.5656"
"98160000","0.5488000000000001"
"98220000","0.5545"
"98280000","0.5648"
"98340000","0.565"
"98400000","0.58"
"98460000","0.5625"
"98520000","0.5717000000000001"
"98580000","0.5786"
"98640000","0.569"
"98700000","0.577"
"98760000","0.5730999999999999"
"98820000","0.5599"
"98880000","0.5685"
"98940000","0.5497000000000001"
"99000000","0.576"
"99060000","0.5566"
"99120000","0.5659"
"99180000","0.5659000000000001"
"99240000","0.5611"
"99300000","0.5662999999999999"
"99360000","0.5708"
"99420000","0.5708"
"99480000","0.5715999999999999"
"99540000","0.5819000000000001"
"99600000","0.5688"
"99660000","0.5889000000000001"
"99720000","0.5668"
"99780000","0.5654"
"99840000","0.5751"
"99900000","0.5706"
"99960000","0.5729"
"100020000","0.5656"
"100080000","0.5732999999999999"
"100140000","0.5804"
"100200000","0.5712"
"100260000","0.5772"
"100320000","0.5767"
"100380000","0.5725"
"100440000","0.5694"
"100500000","0.571"
"100560000","0.5745"
"100620000","0.5766"
"100680000","0.5755"
"100740000","0.5716"
"100800000","0.5720999999999999"
"100860000","0.5799"
"100920000","0.5677000000000001"
"100980000","0.573"
"101040000","0.5613999999999999"
"101100000","0.5708000000000001"
"101160000","0.581"
"101220000","0.5948000000000001"
"101280000","0.5872999999999999"
"101340000","0.5687000000000001"
"101400000","0.5652999999999999"
"101460000","0.5857"
"101520000","0.5771"
"101580000","0.5806"
"101640000","0.5898"
"101700000","0.5641999999999999"
"101760000","0.5776"
"101820000","0.5895"
"101880000","0.5872"
"101940000","0.5714"
"102000000","0.5947"
"102060000","0.5869"
"102120000","0.593"
"102180000","0.5888"
"102240000","0.5869000000000001"
"102300000","0.5805"
"102360000","0.5902000000000001"
"102420000","0.6013999999999999"
"102480000","0.597"
"102540000","0.6028"
"102600000","0.6004"
"102660000","0.5898"
"102720000","0.5958000000000001"
"102780000","0.5784"
"102840000","0.5914"
"102900000","0.5806"
"102960000","0.594"
"103020000","0.5855"
"103080000","0.5829000000000001"
"103140000","0.5859"
"103200000","0.5939"
"103260000","0.5865"
"103320000","0.5751999999999999"
"103380000","0.596"
"103440000","0.5852999999999999"
"103500000","0.6084"
"103560000","0.593"
"103620000","0.5945999999999999"
"103680000","0.5875999999999999"
"103740000","0.5912999999999999"
"103800000","0.5882999999999999"
"103860000","0.6002000000000001"
"103920000","0.5812999999999999"
"103980000","0.609"
"104040000","0.5808000000000001"
"104100000","0.5948"
"104160000","0.5985999999999999"
"104220000","0.6048000000000001"
"104280000","0.5915"
"104340000","0.6071"
"104400000","0.589"
"104460000","0.6037"
"104520000","0.5982000000000001"
"104580000","0.5988"
"104640000","0.6032000000000001"
"104700000","0.5925"
"104760000","0.5852"
"104820000","0.5866"
"104880000","0.5817"
"104940000","0.5855999999999999"
"105000000","0.596"
"105060000","0.5867"
"105120000","0.6083999999999999"
"105180000","0.5899"
"105240000","0.5915"
"105300000","0.5804"
"105360000","0.5884000000000001"
"105420000","0.6003999999999999"
"105480000","0.6023"
"105540000","0.595"
"105600000","0.5905999999999999"
"105660000","0.5917"
"105720000","0.6005"
"105780000","0.5837"
"105840000","0.5942999999999999"
"105900000","0.5962999999999999"
"105960000","0.5822999999999999"
"106020000","0.592"
"106080000","0.5838"
"106140000","0.6045"
"106200000","0.616"
"106260000","0.5896999999999999"
"106320000","0.5939"
"106380000","0.6147"
"106440000","0.595"
"106500000","0.5996"
"106560000","0.6084"
"106620000","0.6025"
"106680000","0.5935"
"106740000","0.6112"
"106800000","0.5922999999999999"
"106860000","0.5925999999999999"
"106920000","0.6043"
"106980000","0.601"
"107040000","0.6097"
"107100000","0.5936"
"107160000","0.6023000000000001"
"107220000","0.6013"
"107280000","0.6007"
"107340000","0.6144000000000001"
"107400000","0.6058"
"107460000","0.5969"
"107520000","0.6072000000000001"
"107580000","0.5939000000000001"
"107640000","0.6083999999999999"
"107700000","0.5959000000000001"
"107760000","0.6059000000000001"
"107820000","0.5992999999999999"
"107880000","0.602"
"107940000","0.6062000000000001"
"108000000","0.6018"
"108060000","0.6101"
"108120000","0.6249000000000001"
"108180000","0.6025999999999999"
"108240000","0.6105999999999999"
"108300000","0.6115"
"108360000","0.6225999999999999"
"108420000","0.6003"
"108480000","0.6221"
"108540000","0.6070999999999999"
"108600000","0.6389"
"108660000","0.6173"
"108720000","0.6127999999999999"
"108780000","0.6073"
"108840000","0.6033"
"108900000","0.603"
"108960000","0.601"
"109020000","0.6155999999999999"
"109080000","0.6002000000000001"
"109140000","0.6025"
"109200000","0.5969"
"109260000","0.6041"
"109320000","0.6000999999999999"
"109380000","0.6227999999999999"
"109440000","0.6015"
"109500000","0.6153"
"109560000","0.6061"
"109620000","0.6053"
"109680000","0.6310999999999999"
"109740000","0.5968"
"109800000","0.6139000000000001"
"109860000","0.6200999999999999"
"109920000","0.6186"
"109980000","0.608"
"110040000","0.6142000000000001"
"110100000","0.6205"
"110160000","0.6246"
"110220000","0.6173"
"110280000","0.6200999999999999"
"110340000","0.6207"
"110400000","0.622"
"110460000","0.6015"
"110520000","0.6241"
"110580000","0.611"
"110640000","0.6087"
"110700000","0.614"
"110760000","0.615"
"110820000","0.6082000000000001"
"110880000","0.638"
"110940000","0.6232000000000001"
"111000000","0.6131"
"111060000","0.6247"
"111120000","0.6221"
"111180000","0.6295999999999999"
"111240000","0.6098"
"111300000","0.6247999999999999"
"111360000","0.6439"
"111420000","0.6369"
"111480000","0.6211"
"111540000","0.6332000000000001"
"111600000","0.6402"
"111660000","0.6235"
"111720000","0.6212000000000001"
"111780000","0.6352000000000001"
"111840000","0.6402"
"111900000","0.6316"
"111960000","0.6277"
"112020000","0.6537000000000001"
"112080000","0.6297999999999999"
"112140000","0.6285999999999999"
"112200000","0.6233000000000001"
"112260000","0.6470999999999999"
"112320000","0.6277"
"112380000","0.6471"
"112440000","0.6386"
"112500000","0.6292000000000001"
"112560000","0.6195"
"112620000","0.6439"
"112680000","0.6335"
"112740000","0.6237"
"112800000","0.6386"
"112860000","0.6473"
"112920000","0.6337999999999999"
"112980000","0.6347999999999999"
"113040000","0.6553"
"113100000","0.6384000000000001"
"113160000","0.645"
"113220000","0.6337999999999999"
"113280000","0.6515"
"113340000","0.6462"
"113400000","0.6621"
"113460000","0.6517999999999999"
"113520000","0.6424000000000001"
"113580000","0.6496000000000001"
"113640000","0.6457999999999999"
"113700000","0.6487999999999999"
"113760000","0.6464"
"113820000","0.6564"
"113880000","0.6427"
"113940000","0.6474"
"114000000","0.6651999999999999"
"114060000","0.6467"
"114120000","0.6547000000000001"
"114180000","0.6503"
"114240000","0.6635"
"114300000","0.6617999999999999"
"114360000","0.6558"
"114420000","0.6554"
"114480000","0.6673"
"114540000","0.6678"
"114600000","0.6571999999999999"
"114660000","0.6577000000000001"
"114720000","0.6751"
"114780000","0.6621"
"114840000","0.6672"
"114900000","0.6558"
"114960000","0.6757000000000001"
"115020000","0.6521"
"115080000","0.6653"
"115140000","0.6752"
"115200000","0.6670999999999999"
"115260000","0.6648999999999999"
"115320000","0.688"
"115380000","0.6602"
"115440000","0.6677000000000001"
"115500000","0.6632"
"115560000","0.6664"
"115620000","0.6769"
"115680000","0.6792"
"115740000","0.6724"
"115800000","0.6668000000000001"
"115860000","0.6692"
"115920000","0.6715"
"115980000","0.674"
"116040000","0.6407999999999999"
"116100000","0.6326"
"116160000","0.6350999999999999"
"116220000","0.6199000000000001"
"116280000","0.6354"
"116340000","0.6213"
"116400000","0.6383"
"116460000","0.648"
"116520000","0.636"
"116580000","0.6296"
"116640000","0.6247999999999999"
"116700000","0.6514"
"116760000","0.6490999999999999"
"116820000","0.6477999999999999"
"116880000","0.6468"
"116940000","0.6526"
"117000000","0.6415"
"117060000","0.6529"
"117120000","0.6456000000000001"
"117180000","0.6427"
"117240000","0.6557000000000001"
"117300000","0.6592"
"117360000","0.6456"
"117420000","0.6517"
"117480000","0.6465"
"117540000","0.6437999999999999"
"117600000","0.6538999999999999"
"117660000","0.6677000000000001"
"117720000","0.6456"
"117780000","0.6446"
"117840000","0.6497"
"117900000","0.6533"
"117960000","0.6405"
"118020000","0.6354000000000001"
"118080000","0.6573"
"118140000","0.6486"
"118200000","0.6485"
"118260000","0.6535"
"118320000","0.6512"
"118380000","0.6505"
"118440000","0.6577000000000001"
"118500000","0.655"
"118560000","0.6563"
"118620000","0.6413"
"118680000","0.6389"
"118740000","0.6523"
"118800000","0.6685"
"118860000","0.6658"
"118920000","0.6556000000000001"
"118980000","0.6735"
"119040000","0.6726"
"119100000","0.651"
"119160000","0.6562"
"119220000","0.6559"
"119280000","0.6548"
"119340000","0.6703"
"119400000","0.6715"
"119460000","0.6723"
"119520000","0.6748"
"119580000","0.6644"
"119640000","0.6574000000000001"
"119700000","0.6664"
"119760000","0.6767000000000001"
"119820000","0.6758000000000001"
"119880000","0.67"
"119940000","0.6722"
"120000000","0.6595"
"120060000","0.6655"
"120120000","0.6591999999999999"
"120180000","0.6694000000000001"
"120240000","0.6795999999999999"
"120300000","0.6750999999999999"
"120360000","0.6708999999999999"
"120420000","0.6581"
"120480000","0.6767000000000001"
"120540000","0.6655"
"120600000","0.6791"
"120660000","0.6785"
"120720000","0.6879000000000001"
"120780000","0.6609"
"120840000","0.6946"
"120900000","0.6772"
"120960000","0.6633"
"121020000","0.6779000000000001"
"121080000","0.6865"
"121140000","0.6842999999999999"
"121200000","0.6799000000000001"
"121260000","0.676"
"121320000","0.6842999999999999"
"121380000","0.6824000000000001"
"121440000","0.6837000000000001"
"121500000","0.6592"
"121560000","0.6982999999999999"
"121620000","0.6725"
"121680000","0.6889"
"121740000","0.668"
"121800000","0.6708999999999999"
"121860000","0.6776"
"121920000","0.6951"
"121980000","0.6938000000000001"
"122040000","0.6698"
"122100000","0.6715999999999999"
"122160000","0.6749"
"122220000","0.6928999999999998"
"122280000","0.679"
"122340000","0.6815999999999999"
"122400000","0.6886"
"122460000","0.6879"
"122520000","0.679"
"122580000","0.6922"
"122640000","0.6704"
"122700000","0.6702"
"122760000","0.6895"
"122820000","0.6797000000000001"
"122880000","0.6855"
"122940000","0.681"
"123000000","0.6807000000000001"
"123060000","0.6841"
"123120000","0.6830999999999999"
"123180000","0.6848"
"123240000","0.6654"
"123300000","0.6635"
"123360000","0.6781"
"123420000","0.6907000000000001"
"123480000","0.6815"
"123540000","0.6977000000000001"
"123600000","0.6852"
"123660000","0.6835999999999999"
"123720000","0.6812"
"123780000","0.6884000000000001"
"123840000","0.6932999999999999"
"123900000","0.6728"
"123960000","0.6784000000000001"
"124020000","0.6887000000000001"
"124080000","0.6794000000000001"
"124140000","0.6827"
"124200000","0.6944"
"124260000","0.6817000000000001"
"124320000","0.6888"
"124380000","0.691"
"124440000","0.6930999999999999"
"124500000","0.6869000000000001"
"124560000","0.6999000000000001"
"124620000","0.6814000000000001"
"124680000","0.6911"
"124740000","0.6907000000000001"
"124800000","0.6862999999999999"
"124860000","0.6742"
"124920000","0.6765"
"124980000","0.6905999999999999"
"125040000","0.7017"
"125100000","0.6962999999999999"
"125160000","0.6892"
"125220000","0.6986999999999999"
"125280000","0.7027"
"125340000","0.6902999999999999"
"125400000","0.7012999999999999"
"125460000","0.6940999999999999"
"125520000","0.6978"
"125580000","0.6999000000000001"
"125640000","0.7092999999999999"
"125700000","0.6932"
"125760000","0.7044"
"125820000","0.6932999999999999"
"125880000","0.7101000000000001"
"125940000","0.6895"
"126000000","0.6868"
"126060000","0.7028"
"126120000","0.697"
"126180000","0.7076"
"126240000","0.698"
"126300000","0.7048"
"126360000","0.705"
"126420000","0.7004000000000001"
"126480000","0.6991"
"126540000","0.7"
"126600000","0.7068"
"126660000","0.6905"
"126720000","0.6905"
"126780000","0.7042"
"126840000","0.7065999999999999"
"126900000","0.7099000000000001"
"126960000","0.7148"
"127020000","0.7067"
"127080000","0.7058"
"127140000","0.6879000000000001"
"127200000","0.7082"
"127260000","0.6896"
"127320000","0.703"
"127380000","0.7211000000000001"
"127440000","0.6942"
"127500000","0.7038000000000001"
"127560000","0.7069000000000001"
"127620000","0.7178"
"127680000","0.706"
"127740000","0.7139"
"127800000","0.7165"
"127860000","0.7137"
"127920000","0.7123999999999999"
"127980000","0.7157"
"128040000","0.7008"
"128100000","0.7008"
"128160000","0.7092999999999999"
"128220000","0.7062"
"128280000","0.7102"
"128340000","0.713"
"128400000","0.7108"
"128460000","0.7075"
"128520000","0.7012"
"128580000","0.7045999999999999"
"128640000","0.6989"
"128700000","0.7015999999999999"
"128760000","0.7055"
"128820000","0.6975"
"128880000","0.7041000000000001"
"128940000","0.7065"
"129000000","0.7035"
"129060000","0.7068"
"129120000","0.7049"
"129180000","0.7186"
"129240000","0.709"
"129300000","0.7159000000000001"
"129360000","0.7165"
"129420000","0.6983"
"129480000","0.7221000000000001"
"129540000","0.7079000000000001"
"129600000","0.713"
"129660000","0.7132999999999999"
"129720000","0.7122999999999999"
"129780000","0.7157"
"129840000","0.7107"
"129900000","0.7042999999999999"
"129960000","0.7026"
"130020000","0.7211"
"130080000","0.733"
"130140000","0.7091"
"130200000","0.7185"
"130260000","0.7323999999999999"
"130320000","0.7145"
"130380000","0.7188"
"130440000","0.7124000000000001"
"130500000","0.71"
"130560000","0.7091000000000001"
"130620000","0.7191000000000001"
"130680000","0.7044000000000001"
"130740000","0.7264"
"130800000","0.7246999999999999"
"130860000","0.7362000000000001"
"130920000","0.712"
"130980000","0.7129000000000001"
"131040000","0.7122"
"131100000","0.7185"
"131160000","0.7115"
"131220000","0.7288"
"131280000","0.7217"
"131340000","0.7271"
"131400000","0.7233999999999998"
"131460000","0.7219000000000001"
"131520000","0.7211000000000001"
"131580000","0.7193"
"131640000","0.7228"
"131700000","0.7205"
"131760000","0.7310999999999999"
"131820000","0.7238000000000001"
"131880000","0.7401"
"131940000","0.7245"
"132000000","0.7295999999999999"
"132060000","0.7301"
"132120000","0.7152000000000001"
"132180000","0.7282000000000001"
"132240000","0.7373999999999999"
"132300000","0.7272000000000001"
"132360000","0.733"
"132420000","0.7228"
"132480000","0.7323999999999999"
"132540000","0.7273999999999999"
"132600000","0.7176"
"132660000","0.72"
"132720000","0.7346"
"132780000","0.7307"
"132840000","0.72"
"132900000","0.7192999999999999"
"132960000","0.7278"
"133020000","0.7483"
"133080000","0.7339000000000001"
"133140000","0.74"
"133200000","0.727"
"133260000","0.7333"
"133320000","0.7262000000000001"
"133380000","0.7182000000000001"
"133440000","0.7052"
"133500000","0.7185"
"133560000","0.7217"
"133620000","0.7197"
"133680000","0.7434"
"133740000","0.7249000000000001"
"133800000","0.7225"
"133860000","0.7277"
"133920000","0.7152999999999999"
"133980000","0.7343"
"134040000","0.7307"
"134100000","0.717"
"134160000","0.7252000000000001"
"134220000","0.7253999999999999"
"134280000","0.7349000000000001"
"134340000","0.7323"
"134400000","0.7266"
"134460000","0.7345"
"134520000","0.7348"
"134580000","0.7211000000000001"
"134640000","0.7256999999999999"
"134700000","0.724"
"134760000","0.7247"
"134820000","0.7241000000000001"
"134880000","0.7462000000000001"
"134940000","0.7279"
"135000000","0.7343999999999999"
"135060000","0.7129"
"135120000","0.7302000000000001"
"135180000","0.72"
"135240000","0.7337"
"135300000","0.7199000000000001"
"135360000","0.727"
"135420000","0.7306"
"135480000","0.7248"
"135540000","0.7162999999999999"
"135600000","0.7285999999999999"
"135660000","0.7362000000000001"
"135720000","0.7176"
"135780000","0.7442000000000001"
"135840000","0.7427999999999999"
"135900000","0.7265999999999999"
"135960000","0.7325"
"136020000","0.7395"
"136080000","0.7340999999999999"
"136140000","0.7328"
"136200000","0.7227"
"136260000","0.7336"
"136320000","0.7257"
"136380000","0.7355999999999999"
"136440000","0.7272000000000001"
"136500000","0.7215"
"136560000","0.739"
"136620000","0.7481"
"136680000","0.742"
"136740000","0.7417999999999999"
"136800000","0.7395"
"136860000","0.7397999999999999"
"136920000","0.7439"
"136980000","0.7399"
"137040000","0.7525999999999999"
"137100000","0.7396"
"137160000","0.7358"
"137220000","0.7414000000000001"
"137280000","0.7502000000000001"
"137340000","0.7537999999999999"
"137400000","0.7567"
"137460000","0.7547999999999999"
"137520000","0.7607"
"137580000","0.7534000000000001"
"137640000","0.744"
"137700000","0.7527"
"137760000","0.7502000000000001"
"137820000","0.7415"
"137880000","0.7545"
"137940000","0.7483"
"138000000","0.7402000000000001"
"138060000","0.7483"
"138120000","0.7236999999999999"
"138180000","0.7362000000000001"
"138240000","0.7477999999999999"
"138300000","0.7482000000000001"
"138360000","0.7431"
"138420000","0.7446"
"138480000","0.746"
"138540000","0.7509000000000001"
"138600000","0.7239"
"138660000","0.7601"
"138720000","0.7377999999999999"
"138780000","0.7474000000000001"
"138840000","0.753"
"138900000","0.7387"
"138960000","0.7501"
"139020000","0.7457"
"139080000","0.7330999999999999"
"139140000","0.7605"
"139200000","0.7472000000000001"
"139260000","0.7486"
"139320000","0.7624000000000001"
"139380000","0.7553"
"139440000","0.7540999999999999"
"139500000","0.7450999999999999"
"139560000","0.7486"
"139620000","0.7408999999999999"
"139680000","0.7507"
"139740000","0.756"
"139800000","0.7491"
"139860000","0.7574"
"139920000","0.7566"
"139980000","0.7601"
"140040000","0.7614"
"140100000","0.7417999999999999"
"140160000","0.7567999999999999"
"140220000","0.7575"
"140280000","0.7449000000000001"
"140340000","0.7469"
"140400000","0.7498"
"140460000","0.7462000000000001"
"140520000","0.752"
"140580000","0.7504000000000001"
"140640000","0.7477999999999999"
"140700000","0.7548"
"140760000","0.7632000000000001"
"140820000","0.7505"
"140880000","0.7555999999999999"
"140940000","0.7567999999999999"
"141000000","0.7337"
"141060000","0.7473"
"141120000","0.7397"
"141180000","0.7533"
"141240000","0.7625"
"141300000","0.7425"
"141360000","0.758"
"141420000","0.7422000000000001"
"141480000","0.7613"
"141540000","0.7479"
"141600000","0.7599000000000001"
"141660000","0.7455"
"141720000","0.7592"
"141780000","0.7582"
"141840000","0.7478"
"141900000","0.7573"
"141960000","0.7486"
"142020000","0.7585999999999999"
"142080000","0.7497"
"142140000","0.7681"
"142200000","0.7603"
"142260000","0.7509"
"142320000","0.7468"
