"Step","solved_sp3_leftup_rightdown_seed1 - cover_rate_5step"
"120225000","0.6707000000000001"
"120330000","0.6527999999999999"
"120435000","0.6643"
"120540000","0.6558999999999999"
"120645000","0.6454"
"120750000","0.6528999999999999"
"120855000","0.6698999999999999"
"120960000","0.6317"
"121065000","0.6677000000000001"
"121170000","0.6516"
"121275000","0.653"
"121380000","0.6491"
"121485000","0.6503"
"121590000","0.6465"
"121695000","0.6407"
"121800000","0.642"
"121905000","0.6566"
"122010000","0.661"
"122115000","0.6497999999999999"
"122220000","0.6434000000000001"
"122325000","0.6493"
"122430000","0.6747000000000001"
"122535000","0.6487"
"122640000","0.6455"
"122745000","0.6518999999999999"
"122850000","0.6457999999999999"
"122955000","0.6582"
"123060000","0.6684"
"123165000","0.6486"
"123270000","0.6617000000000001"
"123375000","0.6658000000000001"
"123480000","0.6465"
"123585000","0.6657000000000001"
"123690000","0.6543"
"123795000","0.64"
"123900000","0.6789000000000001"
"124005000","0.6531999999999999"
"124110000","0.6577999999999999"
"124215000","0.6491"
"124320000","0.6510999999999999"
"124425000","0.6678999999999999"
"124530000","0.656"
"124635000","0.6492"
"124740000","0.6515"
"124845000","0.623"
"124950000","0.668"
"125055000","0.6448"
"125160000","0.6487999999999999"
"125265000","0.6424000000000001"
"125370000","0.6588"
"125475000","0.6479"
"125580000","0.6657000000000001"
"125685000","0.6414000000000001"
"125790000","0.6339000000000001"
"125895000","0.6523"
"126000000","0.6581"
"126105000","0.65"
"126210000","0.6572"
"126315000","0.6697000000000001"
"126420000","0.6542"
"126525000","0.641"
"126630000","0.6503"
"126735000","0.6703"
"126840000","0.6625"
"126945000","0.6577999999999999"
"127050000","0.6590999999999999"
"127155000","0.6664"
"127260000","0.6518999999999999"
"127365000","0.6633"
"127470000","0.6551"
"127575000","0.6526000000000001"
"127680000","0.6457999999999999"
"127785000","0.6631"
"127890000","0.657"
"127995000","0.6725999999999999"
"128100000","0.6587999999999999"
"128205000","0.644"
"128310000","0.6698999999999999"
"128415000","0.6527999999999999"
"128520000","0.6473"
"128625000","0.6752999999999999"
"128730000","0.6279"
"128835000","0.6540999999999999"
"128940000","0.6523"
"129045000","0.6705999999999999"
"129150000","0.662"
"129255000","0.6655"
"129360000","0.6485"
"129465000","0.6681"
"129570000","0.6477"
"129675000","0.6505"
"129780000","0.666"
"129885000","0.6361"
"129990000","0.6617000000000001"
"130095000","0.6535"
"130200000","0.6419000000000001"
"130305000","0.6477"
"130410000","0.6561"
"130515000","0.6673"
"130620000","0.6595"
"130725000","0.6589"
"130830000","0.6646"
"130935000","0.6671"
"131040000","0.6600999999999999"
"131145000","0.6429"
"131250000","0.6596000000000001"
"131355000","0.6577"
"131460000","0.6680999999999999"
"131565000","0.6347999999999999"
"131670000","0.6480999999999999"
"131775000","0.6444"
"131880000","0.6462"
"131985000","0.6664"
"132090000","0.6457999999999999"
"132195000","0.6536"
"132300000","0.649"
"132405000","0.6454000000000001"
"132510000","0.658"
"132615000","0.653"
"132720000","0.6772999999999999"
"132825000","0.6465"
"132930000","0.6553"
"133035000","0.665"
"133140000","0.6515"
"133245000","0.6693"
"133350000","0.6587999999999999"
"133455000","0.6611"
"133560000","0.6694"
"133665000","0.6567000000000001"
"133770000","0.6473"
"133875000","0.6457999999999999"
"133980000","0.6648"
"134085000","0.6705"
"134190000","0.6597999999999999"
"134295000","0.6678999999999999"
"134400000","0.6511"
"134505000","0.6789"
"134610000","0.6653000000000001"
"134715000","0.6515"
"134820000","0.6469"
"134925000","0.6604"
"135030000","0.6705"
"135135000","0.6684000000000001"
"135240000","0.6485"
"135345000","0.6594"
"135450000","0.669"
"135555000","0.6493"
"135660000","0.6723"
"135765000","0.6436"
"135870000","0.6699"
"135975000","0.6504"
"136080000","0.6445"
"136185000","0.6718"
"136290000","0.6601"
"136395000","0.653"
"136500000","0.6644"
"136605000","0.6668"
"136710000","0.6633"
"136815000","0.6537999999999999"
"136920000","0.6563000000000001"
"137025000","0.6545"
"137130000","0.6604"
"137235000","0.6598999999999999"
"137340000","0.6620999999999999"
"137445000","0.6592"
"137550000","0.6731"
"137655000","0.6542"
"137760000","0.6566000000000001"
"137865000","0.6626000000000001"
"137970000","0.6577"
"138075000","0.679"
"138180000","0.6541"
"138285000","0.6479000000000001"
"138390000","0.6527000000000001"
"138495000","0.654"
"138600000","0.6483"
"138705000","0.6537000000000001"
"138810000","0.6447999999999999"
"138915000","0.6557999999999999"
"139020000","0.6614"
"139125000","0.6558999999999999"
"139230000","0.6728"
"139335000","0.6582"
"139440000","0.6591"
"139545000","0.6582"
"139650000","0.6546"
"139755000","0.6624"
"139860000","0.6694000000000001"
"139965000","0.6814000000000001"
"140070000","0.6460999999999999"
"140175000","0.6487"
"140280000","0.6578999999999999"
"140385000","0.653"
"140490000","0.6675"
"140595000","0.6705"
"140700000","0.6657000000000001"
"140805000","0.6724"
"140910000","0.6414"
"141015000","0.6564"
"141120000","0.6668"
"141225000","0.6591"
"141330000","0.6628"
"141435000","0.651"
"141540000","0.6611"
"141645000","0.6718"
"141750000","0.6652"
"141855000","0.6473"
"141960000","0.6607"
"142065000","0.642"
"142170000","0.6521"
"142275000","0.6674"
"142380000","0.6487"
"142485000","0.659"
"142590000","0.6737000000000001"
"142695000","0.6695"
"142800000","0.6624"
"142905000","0.6607000000000001"
"143010000","0.6730999999999999"
"143115000","0.6335"
"143220000","0.6467999999999999"
"143325000","0.6817000000000001"
"143430000","0.648"
"143535000","0.653"
"143640000","0.665"
"143745000","0.6797000000000001"
"143850000","0.6344000000000001"
"143955000","0.6698"
"144060000","0.678"
"144165000","0.6474000000000001"
"144270000","0.6626000000000001"
"144375000","0.665"
"144480000","0.647"
"144585000","0.6673000000000001"
"144690000","0.6547999999999999"
"144795000","0.6782999999999999"
"144900000","0.6695"
"145005000","0.6523"
"145110000","0.6601"
"145215000","0.6427999999999999"
"145320000","0.6557999999999999"
"145425000","0.6694"
"145530000","0.6570999999999999"
"145635000","0.6562"
"145740000","0.6544"
"145845000","0.632"
"145950000","0.6645"
"146055000","0.6447999999999999"
"146160000","0.654"
"146265000","0.6796"
"146370000","0.6547999999999999"
"146475000","0.666"
"146580000","0.6502"
"146685000","0.6517000000000001"
"146790000","0.659"
"146895000","0.6487999999999999"
"147000000","0.6634000000000001"
"147105000","0.6848000000000001"
"147210000","0.6615"
"147315000","0.6577999999999999"
"147420000","0.6537999999999999"
"147525000","0.6670999999999999"
"147630000","0.6494000000000001"
"147735000","0.6683000000000001"
"147840000","0.6548999999999999"
"147945000","0.6716"
"148050000","0.6695"
"148155000","0.6711999999999999"
"148260000","0.6607999999999999"
"148365000","0.6407999999999999"
"148470000","0.6602"
"148575000","0.6798000000000001"
"148680000","0.6693000000000001"
"148785000","0.6597000000000001"
"148890000","0.6616000000000001"
"148995000","0.6631"
"149100000","0.6455"
"149205000","0.6572"
"149310000","0.6744"
"149415000","0.665"
"149520000","0.6614"
"149625000","0.6677000000000001"
"149730000","0.6588999999999999"
"149835000","0.6578999999999999"
"149940000","0.6730999999999999"
