"Step","mixdecay1to0_fre120_seed1 - 4cover_rate"
"137188800","0.7392000000000001"
"137440800","0.741"
"137692800","0.7315499999999999"
"137944800","0.75165"
"138196800","0.7487"
"138448800","0.7443500000000001"
"138700800","0.7561"
"138952800","0.7429"
"139204800","0.7647999999999999"
"139456800","0.76565"
"139708800","0.7625"
"139960800","0.759"
"140212800","0.76775"
"140464800","0.7614"
"140716800","0.7577999999999999"
"140968800","0.75665"
"141220800","0.7435499999999999"
"141472800","0.7436500000000001"
"141724800","0.75885"
"141976800","0.7507999999999999"
"142228800","0.75575"
"142480800","0.76675"
"142732800","0.7753"
"142984800","0.76925"
"143236800","0.7605"
"143488800","0.77035"
"143740800","0.77925"
"143992800","0.76615"
"144244800","0.7666499999999999"
"144496800","0.7659"
"144748800","0.7673"
"144991440","0.775"
"145234080","0.772"
"145476720","0.7512"
"145719360","0.75005"
"145962000","0.7626"
"146204640","0.7637999999999999"
"146447280","0.7664"
"146689920","0.7554500000000001"
"146932560","0.7617"
"147175200","0.77465"
"147417840","0.77335"
"147660480","0.75645"
"147903120","0.7724"
"148145760","0.7509499999999999"
"148388400","0.76405"
"148631040","0.76165"
"148873680","0.76925"
"149116320","0.7624500000000001"
"149358960","0.75715"
"149601600","0.7521000000000001"
"149844240","0.75875"
"150086880","0.75865"
"150329520","0.7612000000000001"
"150572160","0.7462000000000001"
"150814800","0.7459"
"151057440","0.76275"
"151300080","0.75985"
"151542720","0.7586999999999999"
"151785360","0.7695"
"152028000","0.7689499999999999"
"152270640","0.7666499999999999"
"152513280","0.7727999999999999"
"152755920","0.7644500000000001"
"152998560","0.7563"
"153241200","0.7615999999999999"
"153483840","0.77235"
"153726480","0.7681"
"153969120","0.76435"
"154211760","0.7709000000000001"
"154454400","0.7734"
"154688760","0.7819"
"154923120","0.7786"
"155157480","0.7778999999999999"
"155391840","0.7693"
"155626200","0.7841"
"155860560","0.7777999999999999"
"156094920","0.78455"
"156329280","0.77165"
"156563640","0.77595"
"156798000","0.7861500000000001"
"157032360","0.75495"
"157266720","0.7716000000000001"
"157501080","0.757"
"157735440","0.769"
"157969800","0.7565"
"158204160","0.7556"
"158438520","0.75485"
"158672880","0.7598"
"158907240","0.76925"
"159141600","0.7537"
"159375960","0.7630999999999999"
"159610320","0.7672"
"159844680","0.78025"
"160079040","0.7585500000000001"
"160313400","0.7761"
"160547760","0.7705"
"160782120","0.7661"
"161016480","0.77135"
"161250840","0.75935"
"161485200","0.75225"
"161719560","0.75305"
"161953920","0.77545"
"162188280","0.7515"
"162422640","0.7617"
"162657000","0.7653"
"162891360","0.78435"
"163125720","0.7717999999999999"
"163360080","0.775"
"163594440","0.76885"
"163828800","0.767"
"164053800","0.78125"
"164278800","0.7727999999999999"
"164503800","0.7753"
"164728800","0.78455"
"164953800","0.7884"
"165178800","0.7845"
"165403800","0.7799499999999999"
"165628800","0.7684"
"165853800","0.7763"
"166078800","0.77885"
"166303800","0.7731500000000001"
"166528800","0.7768999999999998"
"166753800","0.77635"
"166978800","0.78485"
"167203800","0.7976"
"167428800","0.80965"
"167653800","0.8006"
"167878800","0.8110999999999999"
"168103800","0.80595"
"168328800","0.80955"
"168553800","0.79795"
"168778800","0.7873499999999999"
"169003800","0.81375"
"169228800","0.81185"
"169453800","0.80655"
"169678800","0.8056"
"169903800","0.81455"
"170128800","0.80975"
"170353800","0.8144"
"170578800","0.8132"
"170803800","0.79915"
"171028800","0.8038"
"171253800","0.7958500000000001"
"171478800","0.806"
"171703800","0.78525"
"171928800","0.7914"
"172153800","0.8090999999999999"
"172378800","0.8015"
"172603800","0.8030999999999999"
"172828800","0.81845"
"173044800","0.80965"
"173260800","0.80075"
"173476800","0.8086500000000001"
"173692800","0.8015"
"173908800","0.7955"
"174124800","0.80075"
"174340800","0.8074000000000001"
"174556800","0.8024"
"174772800","0.80085"
"174988800","0.79085"
"175204800","0.80235"
"175420800","0.7964499999999999"
"175636800","0.7913"
"175852800","0.79175"
"176068800","0.8019000000000001"
"176284800","0.8062999999999999"
"176500800","0.7998000000000001"
"176716800","0.8017000000000001"
"176932800","0.79875"
"177148800","0.8052999999999999"
"177364800","0.80125"
"177580800","0.7965"
"177796800","0.79025"
"178012800","0.79565"
"178228800","0.79255"
"178444800","0.79545"
"178660800","0.79945"
"178876800","0.7940499999999999"
"179092800","0.7864"
"179308800","0.7946"
"179524800","0.7959"
"179740800","0.8021"
"179956800","0.7870499999999999"
"180172800","0.7925999999999999"
"180388800","0.7928"
"180604800","0.8039"
"180820800","0.7842"
"181036800","0.7924500000000001"
"181252800","0.78395"
"181468800","0.7905"
"181675440","0.7861"
"181882080","0.7981"
"182088720","0.7876500000000001"
"182295360","0.7928499999999999"
"182502000","0.7790499999999999"
"182708640","0.7958000000000001"
"182915280","0.7966500000000001"
"183121920","0.792"
"183328560","0.80275"
"183535200","0.7990999999999999"
"183741840","0.78455"
"183948480","0.78625"
"184155120","0.7986499999999999"
"184361760","0.80945"
"184568400","0.80485"
"184775040","0.8032"
"184981680","0.7923"
"185188320","0.799"
"185394960","0.8004000000000001"
"185601600","0.80175"
"185808240","0.7938500000000001"
"186014880","0.80275"
"186221520","0.80685"
"186428160","0.7893"
"186634800","0.7927000000000001"
"186841440","0.79065"
"187048080","0.7931"
"187254720","0.795"
"187461360","0.7968999999999999"
"187668000","0.80395"
"187874640","0.79375"
"188081280","0.78255"
"188287920","0.7891"
"188494560","0.784"
"188701200","0.77485"
"188907840","0.7874"
"189114480","0.7806000000000001"
"189321120","0.7923499999999999"
"189527760","0.79375"
"189734400","0.7995"
"189932760","0.7905"
"190131120","0.7916"
"190329480","0.7895"
"190527840","0.7965"
"190726200","0.8030999999999999"
"190924560","0.7862"
"191122920","0.8019"
"191321280","0.79425"
"191519640","0.8065"
"191718000","0.7995"
"191916360","0.79695"
"192114720","0.7918999999999999"
"192313080","0.78965"
"192511440","0.7887500000000001"
"192709800","0.7761999999999999"
"192908160","0.78295"
"193106520","0.78435"
"193304880","0.7798"
"193503240","0.789"
"193701600","0.7854000000000001"
"193899960","0.80375"
"194098320","0.7961500000000001"
"194296680","0.78995"
"194495040","0.7840499999999999"
"194693400","0.79075"
"194891760","0.78795"
"195090120","0.79295"
"195288480","0.7856500000000001"
"195486840","0.7905999999999999"
"195685200","0.7989"
"195883560","0.7953499999999999"
"196081920","0.803"
"196280280","0.7975"
"196478640","0.7947000000000001"
"196677000","0.78125"
"196875360","0.7926"
"197073720","0.79545"
"197272080","0.77615"
"197470440","0.7820499999999999"
"197668800","0.77575"
"197857800","0.7776000000000001"
"198046800","0.7860499999999999"
"198235800","0.8002"
"198424800","0.79495"
"198613800","0.7948"
"198802800","0.7716"
"198991800","0.77425"
"199180800","0.773"
"199369800","0.77965"
"199558800","0.7686"
"199747800","0.7636499999999999"
"199936800","0.7737"
"200125800","0.77875"
"200314800","0.78765"
"200503800","0.7692"
"200692800","0.7726"
"200881800","0.7732"
"201070800","0.7852"
"201259800","0.7863"
"201448800","0.7863499999999999"
"201637800","0.7853499999999999"
"201826800","0.77015"
"202015800","0.7993499999999999"
"202204800","0.78775"
"202393800","0.794"
"202582800","0.7944000000000001"
"202771800","0.80185"
"202960800","0.78965"
"203149800","0.7840499999999999"
"203338800","0.7875"
"203527800","0.79875"
"203716800","0.7983499999999999"
"203905800","0.7860999999999999"
"204094800","0.7835500000000001"
"204283800","0.8005"
"204472800","0.7814000000000001"
"204661800","0.8110499999999999"
"204850800","0.80395"
