"Step","diversified_sp3_leftup_rightdown_seed2 - cover_rate_5step"
"124320000","0.9504"
"124425000","0.9504"
"124530000","0.9512"
"124635000","0.9574"
"124740000","0.9466"
"124845000","0.935"
"124950000","0.9421"
"125055000","0.9434"
"125160000","0.9537"
"125265000","0.9452"
"125370000","0.9517"
"125475000","0.9536"
"125580000","0.9395"
"125685000","0.9365"
"125790000","0.938"
"125895000","0.9491"
"126000000","0.9477"
"126105000","0.9494"
"126210000","0.9654"
"126315000","0.9616"
"126420000","0.9523"
"126525000","0.9517"
"126630000","0.9604"
"126735000","0.9567"
"126840000","0.9463"
"126945000","0.9617"
"127050000","0.9565"
"127155000","0.9463"
"127260000","0.9443"
"127365000","0.9436"
"127470000","0.9511"
"127575000","0.9594"
"127680000","0.9545"
"127785000","0.9595"
"127890000","0.9614"
"127995000","0.9577"
"128100000","0.9496"
"128205000","0.9493"
"128310000","0.959"
"128415000","0.9512"
"128520000","0.9648"
"128625000","0.9649"
"128730000","0.9525"
"128835000","0.9599"
"128940000","0.9588"
"129045000","0.9541"
"129150000","0.9568"
"129255000","0.9591"
"129360000","0.9516"
"129465000","0.9539"
"129570000","0.9374"
"129675000","0.9587"
"129780000","0.9594"
"129885000","0.963"
"129990000","0.9676"
"130095000","0.9613"
"130200000","0.9578"
"130305000","0.9692"
"130410000","0.9618"
"130515000","0.9611"
"130620000","0.9674"
"130725000","0.963"
"130830000","0.9616"
"130935000","0.9707"
"131040000","0.9677"
"131145000","0.9647"
"131250000","0.9636"
"131355000","0.9683"
"131460000","0.9702"
"131565000","0.952"
"131670000","0.9491"
"131775000","0.9529"
"131880000","0.9507"
"131985000","0.9595"
"132090000","0.9551"
"132195000","0.9707"
"132300000","0.97"
"132405000","0.9739"
"132510000","0.9648"
"132615000","0.9643999999999998"
"132720000","0.9621"
"132825000","0.9661"
"132930000","0.9594"
"133035000","0.9682"
"133140000","0.974"
"133245000","0.972"
"133350000","0.9538"
"133455000","0.9774"
"133560000","0.9651"
"133665000","0.9628"
"133770000","0.9796"
"133875000","0.9714"
"133980000","0.9401"
"134085000","0.9661"
"134190000","0.9684"
"134295000","0.971"
"134400000","0.9691"
"134505000","0.9691"
"134610000","0.964"
"134715000","0.9748"
"134820000","0.9656"
"134925000","0.959"
"135030000","0.9671"
"135135000","0.9651"
"135240000","0.9707"
"135345000","0.9697"
"135450000","0.9617"
"135555000","0.9651"
"135660000","0.9532"
"135765000","0.9535"
"135870000","0.9567"
"135975000","0.9605"
"136080000","0.9611"
"136185000","0.9656"
"136290000","0.9646"
"136395000","0.9705"
"136500000","0.9643"
"136605000","0.9678"
"136710000","0.9637"
"136815000","0.9656"
"136920000","0.9573"
"137025000","0.9544"
"137130000","0.9603"
"137235000","0.9626"
"137340000","0.9531"
"137445000","0.912"
"137550000","0.9134"
"137655000","0.9264"
"137760000","0.948"
"137865000","0.9472"
"137970000","0.9647"
"138075000","0.9636"
"138180000","0.9557"
"138285000","0.9506"
"138390000","0.9349"
"138495000","0.9297"
"138600000","0.9474"
"138705000","0.924"
"138810000","0.9428"
"138915000","0.9627"
"139020000","0.9627"
"139125000","0.9509"
"139230000","0.9567"
"139335000","0.9595"
"139440000","0.9326"
"139545000","0.8994000000000001"
"139650000","0.9108"
"139755000","0.9364"
"139860000","0.9535"
"139965000","0.961"
"140070000","0.9427"
"140175000","0.949"
"140280000","0.9247"
"140385000","0.9494"
"140490000","0.9463"
"140595000","0.9447"
"140700000","0.9098"
"140805000","0.9413"
"140910000","0.9355"
"141015000","0.9261"
"141120000","0.9348"
"141225000","0.9439"
"141330000","0.9467"
"141435000","0.9523"
"141540000","0.9538"
"141645000","0.9447"
"141750000","0.9603"
"141855000","0.9628"
"141960000","0.9581"
"142065000","0.9459"
"142170000","0.9505"
"142275000","0.9658"
"142380000","0.9275"
"142485000","0.9476"
"142590000","0.9587"
"142695000","0.9649"
"142800000","0.9529"
"142905000","0.9044"
"143010000","0.8985"
"143115000","0.9254"
"143220000","0.9219"
"143325000","0.9359"
"143430000","0.9473"
"143535000","0.9453"
"143640000","0.9517"
"143745000","0.9535"
"143850000","0.9618"
"143955000","0.958"
"144060000","0.9691"
"144165000","0.9718"
"144270000","0.9636"
"144375000","0.9564"
"144480000","0.9624"
"144585000","0.9649"
"144690000","0.9542"
"144795000","0.9693"
"144900000","0.956"
"145005000","0.9675"
"145110000","0.9638"
"145215000","0.9605"
"145320000","0.9308"
"145425000","0.946"
"145530000","0.9442"
"145635000","0.9612"
"145740000","0.9667"
"145845000","0.9568"
"145950000","0.9534"
"146055000","0.9792"
"146160000","0.9772"
"146265000","0.9719"
"146370000","0.981"
"146475000","0.9643"
"146580000","0.9699"
"146685000","0.9695"
"146790000","0.9586"
"146895000","0.9384"
"147000000","0.946"
"147105000","0.962"
"147210000","0.9658"
"147315000","0.9756"
"147420000","0.9522"
"147525000","0.936"
"147630000","0.9482"
"147735000","0.9575"
"147840000","0.956"
"147945000","0.945"
"148050000","0.9524"
"148155000","0.9566"
"148260000","0.9631"
"148365000","0.9521"
"148470000","0.9301"
"148575000","0.9453"
"148680000","0.9383"
"148785000","0.9482"
"148890000","0.9559"
"148995000","0.9394"
"149100000","0.9564"
"149205000","0.9493"
"149310000","0.9537"
"149415000","0.9674"
"149520000","0.9618"
"149625000","0.9552"
"149730000","0.9627"
"149835000","0.9594"
"149940000","0.9669"
