"Step","sl_reverse_finalversion_seed3 - cover_rate_5step"
"42182000","1"
"42189000","1"
"42196000","0.99"
"42203000","0.99"
"42210000","0.97"
"42217000","1"
"42224000","1"
"42231000","0.99"
"42238000","1"
"42245000","0.98"
"42252000","1"
"42259000","1"
"42266000","0.98"
"42273000","1"
"42280000","0.99"
"42287000","0.994"
"42294000","1"
"42301000","1"
"42308000","1"
"42315000","0.98"
"42322000","1"
"42329000","0.99"
"42336000","0.99"
"42343000","1"
"42350000","0.99"
"42357000","0.99"
"42364000","1"
"42371000","0.99"
"42378000","0.99"
"42385000","1"
"42392000","1"
"42399000","1"
"42406000","1"
"42413000","0.99"
"42420000","1"
"42427000","1"
"42434000","1"
"42441000","0.99"
"42448000","1"
"42455000","1"
"42462000","1"
"42469000","1"
"42476000","1"
"42483000","1"
"42490000","1"
"42497000","1"
"42504000","1"
"42511000","1"
"42518000","0.99"
"42525000","1"
"42532000","1"
"42539000","0.99"
"42546000","0.99"
"42553000","1"
"42560000","0.98"
"42567000","0.988"
"42574000","1"
"42581000","0.99"
"42588000","1"
"42595000","0.99"
"42602000","1"
"42609000","0.996"
"42616000","1"
"42623000","0.99"
"42630000","0.99"
"42637000","0.99"
"42644000","1"
"42651000","1"
"42658000","0.99"
"42665000","1"
"42672000","0.99"
"42679000","0.99"
"42686000","0.98"
"42693000","0.99"
"42700000","1"
"42707000","0.98"
"42714000","0.986"
"42721000","0.98"
"42728000","0.99"
"42735000","1"
"42742000","1"
"42749000","0.99"
"42756000","1"
"42763000","0.988"
"42770000","0.976"
"42777000","0.97"
"42784000","0.99"
"42791000","0.99"
"42798000","0.99"
"42805000","0.978"
"42812000","0.99"
"42819000","0.974"
"42826000","0.98"
"42833000","0.97"
"42840000","0.99"
"42847000","1"
"42854000","0.99"
"42861000","0.98"
"42868000","0.96"
"42875000","0.998"
"42882000","0.984"
"42889000","0.99"
"42896000","1"
"42903000","0.99"
"42910000","0.986"
"42917000","1"
"42924000","0.974"
"42931000","0.98"
"42938000","0.99"
"42945000","1"
"42952000","0.994"
"42959000","0.99"
"42966000","1"
"42973000","0.99"
"42980000","1"
"42987000","0.98"
"42994000","0.99"
"43001000","0.98"
"43008000","1"
"43015000","1"
"43022000","0.99"
"43029000","0.98"
"43036000","1"
"43043000","0.99"
"43050000","0.99"
"43057000","0.99"
"43064000","0.99"
"43071000","1"
"43078000","0.996"
"43085000","0.974"
"43092000","0.998"
"43099000","0.982"
"43106000","0.99"
"43113000","1"
"43120000","0.998"
"43127000","0.998"
"43134000","0.994"
"43141000","1"
"43148000","1"
"43155000","1"
"43162000","0.994"
"43169000","0.99"
"43176000","1"
"43183000","1"
"43190000","1"
"43197000","0.996"
"43204000","0.99"
"43211000","0.976"
"43218000","0.99"
"43225000","1"
"43232000","0.99"
"43239000","0.986"
"43246000","0.986"
"43253000","1"
"43260000","0.994"
"43267000","0.99"
"43274000","0.996"
"43281000","0.99"
"43288000","1"
"43295000","0.972"
"43302000","1"
"43309000","0.98"
"43316000","0.99"
"43323000","0.984"
"43330000","1"
"43337000","0.98"
"43344000","0.99"
"43351000","0.99"
"43358000","1"
"43365000","1"
"43372000","0.996"
"43379000","0.994"
"43386000","1"
"43393000","1"
"43400000","1"
"43407000","1"
"43414000","0.99"
"43421000","0.99"
"43428000","1"
"43435000","0.99"
"43442000","1"
"43449000","1"
"43456000","1"
"43463000","0.98"
"43470000","0.99"
"43477000","1"
"43484000","0.978"
"43491000","0.99"
"43498000","1"
"43505000","1"
"43512000","1"
"43519000","1"
"43526000","0.99"
"43533000","0.99"
"43540000","1"
"43547000","0.99"
"43554000","0.99"
"43561000","1"
"43568000","1"
"43575000","0.99"
"43582000","1"
"43589000","0.97"
"43596000","1"
"43603000","0.984"
"43610000","0.984"
"43617000","0.99"
"43624000","1"
"43631000","1"
"43638000","1"
"43645000","1"
"43652000","1"
"43659000","0.98"
"43666000","0.98"
"43673000","0.99"
"43680000","0.988"
"43687000","0.986"
"43694000","0.99"
"43701000","1"
"43708000","0.99"
"43715000","1"
"43722000","0.99"
"43729000","0.97"
"43736000","0.99"
"43743000","1"
"43750000","0.97"
"43757000","0.97"
"43764000","0.984"
"43771000","0.966"
"43778000","0.99"
"43785000","0.97"
"43792000","0.99"
"43799000","0.99"
"43806000","0.97"
"43813000","1"
"43820000","1"
"43827000","0.986"
"43834000","0.968"
"43841000","0.99"
"43848000","1"
"43855000","0.986"
"43862000","1"
"43869000","1"
"43876000","0.998"
"43883000","0.98"
"43890000","0.968"
"43897000","0.99"
"43904000","0.99"
"43911000","0.97"
"43918000","0.99"
"43925000","0.974"
"43932000","0.98"
"43939000","1"
"43946000","0.99"
"43953000","1"
"43960000","0.986"
"43967000","1"
"43974000","0.992"
"43981000","0.99"
"43988000","0.99"
"43995000","1"
"44002000","0.99"
"44009000","0.998"
"44016000","0.99"
"44023000","1"
"44030000","0.98"
"44037000","1"
"44044000","1"
"44051000","0.99"
"44058000","1"
"44065000","0.99"
"44072000","0.99"
"44079000","0.98"
"44086000","1"
"44093000","1"
"44100000","1"
"44107000","0.99"
"44114000","1"
"44121000","0.986"
"44128000","0.99"
"44135000","1"
"44142000","0.996"
"44149000","0.99"
"44156000","0.98"
"44163000","0.99"
"44170000","1"
"44177000","1"
"44184000","1"
"44191000","1"
"44198000","1"
"44205000","1"
"44212000","1"
"44219000","0.99"
"44226000","1"
"44233000","0.99"
"44240000","1"
"44247000","0.97"
"44254000","1"
"44261000","1"
"44268000","1"
"44275000","1"
"44282000","0.994"
"44289000","1"
"44296000","1"
"44303000","0.99"
"44310000","0.982"
"44317000","1"
"44324000","0.99"
"44331000","1"
"44338000","0.99"
"44345000","1"
"44352000","1"
"44359000","0.986"
"44366000","1"
"44373000","1"
"44380000","1"
"44387000","0.98"
"44394000","1"
"44401000","1"
"44408000","1"
"44415000","1"
"44422000","0.97"
"44429000","1"
"44436000","0.99"
"44443000","0.98"
"44450000","1"
"44457000","1"
"44464000","1"
"44471000","0.98"
"44478000","1"
"44485000","1"
"44492000","0.99"
"44499000","0.99"
"44506000","1"
"44513000","1"
"44520000","0.97"
"44527000","1"
"44534000","1"
"44541000","0.99"
"44548000","0.99"
"44555000","0.99"
"44562000","0.99"
"44569000","0.99"
"44576000","0.99"
"44583000","0.98"
"44590000","0.99"
"44597000","1"
"44604000","1"
"44611000","1"
"44618000","0.98"
"44625000","0.98"
"44632000","0.97"
"44639000","1"
"44646000","0.98"
"44653000","1"
"44660000","0.99"
"44667000","1"
"44674000","0.996"
"44681000","0.98"
"44688000","1"
"44695000","0.994"
"44702000","1"
"44709000","0.99"
"44716000","1"
"44723000","1"
"44730000","1"
"44737000","0.98"
"44744000","0.99"
"44751000","0.97"
"44758000","1"
"44765000","0.986"
"44772000","0.998"
"44779000","1"
"44786000","0.99"
"44793000","1"
"44800000","1"
"44807000","0.988"
"44814000","1"
"44821000","0.99"
"44828000","0.99"
"44835000","0.996"
"44842000","1"
"44849000","0.99"
"44856000","1"
"44863000","1"
"44870000","0.988"
"44877000","1"
"44884000","1"
"44891000","1"
"44898000","1"
"44905000","0.99"
"44912000","0.98"
"44919000","0.99"
"44926000","1"
"44933000","0.99"
"44940000","1"
"44947000","0.98"
"44954000","1"
"44961000","1"
"44968000","0.98"
"44975000","1"
"44982000","1"
"44989000","1"
"44996000","1"
"45003000","0.99"
"45010000","0.996"
"45017000","0.988"
"45024000","0.98"
"45031000","0.99"
"45038000","1"
"45045000","0.99"
"45052000","1"
"45059000","1"
"45066000","0.99"
"45073000","0.99"
"45080000","1"
"45087000","1"
"45094000","1"
"45101000","1"
"45108000","1"
"45115000","0.99"
"45122000","1"
"45129000","1"
"45136000","1"
"45143000","1"
"45150000","0.99"
"45157000","0.988"
"45164000","0.97"
"45171000","0.972"
"45178000","0.99"
"45185000","1"
"45192000","0.96"
"45199000","0.99"
"45206000","1"
"45213000","1"
"45220000","0.99"
"45227000","1"
"45234000","0.97"
"45241000","0.99"
"45248000","1"
"45255000","1"
"45262000","0.99"
"45269000","1"
"45276000","1"
"45283000","1"
"45290000","0.99"
"45297000","1"
"45304000","1"
"45311000","1"
"45318000","0.99"
"45325000","0.99"
"45332000","0.99"
"45339000","1"
"45346000","0.99"
"45353000","0.998"
"45360000","0.978"
"45367000","1"
"45374000","0.99"
"45381000","1"
"45388000","0.98"
"45395000","1"
"45402000","0.99"
"45409000","1"
"45416000","1"
"45423000","0.99"
"45430000","1"
"45437000","0.99"
"45444000","0.99"
"45451000","1"
"45458000","0.99"
"45465000","0.97"
"45472000","1"
"45479000","1"
"45486000","0.974"
"45493000","0.98"
"45500000","1"
"45507000","0.98"
"45514000","1"
"45521000","1"
"45528000","1"
"45535000","0.984"
"45542000","1"
"45549000","0.99"
"45556000","1"
"45563000","0.99"
"45570000","0.99"
"45577000","1"
"45584000","1"
"45591000","1"
"45598000","1"
"45605000","0.99"
"45612000","0.97"
"45619000","0.98"
"45626000","0.97"
"45633000","0.99"
"45640000","0.99"
"45647000","0.99"
"45654000","0.99"
"45661000","0.99"
"45668000","0.99"
"45675000","1"
"45682000","1"
"45689000","0.97"
"45696000","0.99"
"45703000","0.99"
"45710000","0.988"
"45717000","1"
"45724000","1"
"45731000","0.99"
"45738000","0.99"
"45745000","0.99"
"45752000","1"
"45759000","1"
"45766000","1"
"45773000","1"
"45780000","0.98"
"45787000","0.98"
"45794000","0.99"
"45801000","0.98"
"45808000","0.99"
"45815000","1"
"45822000","0.992"
"45829000","1"
"45836000","1"
"45843000","0.986"
"45850000","0.99"
"45857000","1"
"45864000","1"
"45871000","1"
"45878000","1"
"45885000","1"
"45892000","0.99"
"45899000","0.98"
"45906000","1"
"45913000","1"
"45920000","1"
"45927000","0.96"
"45934000","1"
"45941000","1"
"45948000","1"
"45955000","1"
"45962000","1"
"45969000","0.99"
"45976000","1"
"45983000","0.99"
"45990000","0.994"
"45997000","1"
"46004000","0.99"
"46011000","1"
"46018000","1"
"46025000","0.988"
"46032000","0.99"
"46039000","1"
"46046000","1"
"46053000","1"
"46060000","1"
"46067000","1"
"46074000","1"
"46081000","0.996"
"46088000","0.99"
"46095000","1"
"46102000","0.97"
"46109000","0.974"
"46116000","1"
"46123000","1"
"46130000","0.992"
"46137000","0.994"
"46144000","1"
"46151000","1"
"46158000","1"
"46165000","1"
"46172000","1"
"46179000","1"
"46186000","1"
"46193000","1"
"46200000","1"
"46207000","1"
"46214000","0.994"
"46221000","0.99"
"46228000","1"
"46235000","0.99"
"46242000","1"
"46249000","1"
"46256000","1"
"46263000","0.99"
"46270000","1"
"46277000","1"
"46284000","1"
"46291000","1"
"46298000","0.99"
"46305000","1"
"46312000","0.99"
"46319000","0.99"
"46326000","1"
"46333000","0.99"
"46340000","1"
"46347000","1"
"46354000","1"
"46361000","0.99"
"46368000","1"
"46375000","0.994"
"46382000","0.99"
"46389000","0.996"
"46396000","0.988"
"46403000","1"
"46410000","0.998"
"46417000","0.98"
"46424000","0.99"
"46431000","0.99"
"46438000","1"
"46445000","1"
"46452000","0.99"
"46459000","0.99"
"46466000","0.99"
"46473000","0.99"
"46480000","1"
"46487000","1"
"46494000","1"
"46501000","0.99"
"46508000","0.99"
"46515000","1"
"46522000","1"
"46529000","0.998"
"46536000","1"
"46543000","0.99"
"46550000","0.98"
"46557000","0.99"
"46564000","1"
"46571000","0.984"
"46578000","1"
"46585000","1"
"46592000","1"
"46599000","1"
"46606000","0.99"
"46613000","1"
"46620000","0.99"
"46627000","0.98"
"46634000","0.986"
"46641000","1"
"46648000","1"
"46655000","0.99"
"46662000","1"
"46669000","1"
"46676000","1"
"46683000","0.99"
"46690000","0.99"
"46697000","1"
"46704000","1"
"46711000","1"
"46718000","0.98"
"46725000","0.976"
"46732000","1"
"46739000","1"
"46746000","0.996"
"46753000","0.984"
"46760000","1"
"46767000","0.994"
"46774000","1"
"46781000","1"
"46788000","0.99"
"46795000","1"
"46802000","1"
"46809000","1"
"46816000","1"
"46823000","1"
"46830000","1"
"46837000","1"
"46844000","0.99"
"46851000","0.988"
"46858000","0.99"
"46865000","1"
"46872000","1"
"46879000","0.99"
"46886000","0.99"
"46893000","1"
"46900000","1"
"46907000","1"
"46914000","0.994"
"46921000","1"
"46928000","0.99"
"46935000","0.996"
"46942000","0.98"
"46949000","1"
"46956000","0.98"
"46963000","0.998"
"46970000","0.99"
"46977000","0.98"
"46984000","0.99"
"46991000","1"
"46998000","0.99"
"47005000","1"
"47012000","1"
"47019000","1"
"47026000","1"
"47033000","1"
"47040000","1"
"47047000","1"
"47054000","1"
"47061000","1"
"47068000","1"
"47075000","0.996"
"47082000","1"
"47089000","1"
"47096000","1"
"47103000","0.99"
"47110000","1"
"47117000","1"
"47124000","0.998"
"47131000","1"
"47138000","1"
"47145000","1"
"47152000","1"
"47159000","0.99"
"47166000","0.99"
"47173000","1"
"47180000","1"
"47187000","0.99"
"47194000","0.99"
"47201000","0.99"
"47208000","0.98"
"47215000","1"
"47222000","1"
"47229000","1"
"47236000","0.99"
"47243000","1"
"47250000","0.99"
"47257000","0.992"
"47264000","1"
"47271000","1"
"47278000","0.99"
"47285000","0.98"
"47292000","1"
"47299000","1"
"47306000","0.99"
"47313000","0.99"
"47320000","0.99"
"47327000","1"
"47334000","1"
"47341000","1"
"47348000","1"
"47355000","0.99"
"47362000","1"
"47369000","1"
"47376000","1"
"47383000","1"
"47390000","1"
"47397000","1"
"47404000","1"
"47411000","0.99"
"47418000","1"
"47425000","1"
"47432000","0.99"
"47439000","1"
"47446000","0.99"
"47453000","0.998"
"47460000","1"
"47467000","1"
"47474000","1"
"47481000","0.97"
"47488000","1"
"47495000","0.998"
"47502000","0.994"
"47509000","0.98"
"47516000","0.99"
"47523000","1"
"47530000","1"
"47537000","1"
"47544000","1"
"47551000","1"
"47558000","0.98"
"47565000","1"
"47572000","0.98"
"47579000","0.98"
"47586000","0.99"
"47593000","0.99"
"47600000","0.99"
"47607000","1"
"47614000","1"
"47621000","0.98"
"47628000","0.99"
"47635000","1"
"47642000","1"
"47649000","1"
"47656000","1"
"47663000","0.99"
"47670000","1"
"47677000","0.99"
"47684000","0.99"
"47691000","0.98"
"47698000","0.99"
"47705000","1"
"47712000","0.984"
"47719000","0.988"
"47726000","0.98"
"47733000","1"
"47740000","0.98"
"47747000","1"
"47754000","1"
"47761000","1"
"47768000","1"
"47775000","1"
"47782000","1"
"47789000","1"
"47796000","1"
"47803000","1"
"47810000","1"
"47817000","1"
"47824000","0.99"
"47831000","1"
"47838000","0.99"
"47845000","0.99"
"47852000","1"
"47859000","1"
"47866000","1"
"47873000","1"
"47880000","0.992"
"47887000","1"
"47894000","0.994"
"47901000","0.99"
"47908000","0.99"
"47915000","1"
"47922000","0.99"
"47929000","1"
"47936000","0.998"
"47943000","1"
"47950000","0.99"
"47957000","1"
"47964000","0.99"
"47971000","1"
"47978000","1"
"47985000","1"
"47992000","0.99"
"47999000","1"
"48006000","0.99"
"48013000","0.99"
"48020000","1"
"48027000","1"
"48034000","1"
"48041000","0.994"
"48048000","0.99"
"48055000","1"
"48062000","1"
"48069000","0.996"
"48076000","1"
"48083000","0.98"
"48090000","0.986"
"48097000","0.986"
"48104000","0.98"
"48111000","1"
"48118000","0.99"
"48125000","1"
"48132000","1"
"48139000","1"
"48146000","0.998"
"48153000","1"
"48160000","0.99"
"48167000","1"
"48174000","1"
"48181000","1"
"48188000","1"
"48195000","0.98"
"48202000","0.98"
"48209000","0.99"
"48216000","1"
"48223000","0.996"
"48230000","0.99"
"48237000","1"
"48244000","1"
"48251000","0.994"
"48258000","1"
"48265000","0.99"
"48272000","0.998"
"48279000","0.99"
"48286000","1"
"48293000","1"
"48300000","0.984"
"48307000","1"
"48314000","1"
"48321000","1"
"48328000","1"
"48335000","0.986"
"48342000","1"
"48349000","0.99"
"48356000","0.98"
"48363000","0.98"
"48370000","1"
"48377000","1"
"48384000","0.99"
"48391000","1"
"48398000","0.99"
"48405000","0.974"
"48412000","0.99"
"48419000","1"
"48426000","1"
"48433000","1"
"48440000","0.99"
"48447000","0.99"
"48454000","1"
"48461000","0.99"
"48468000","0.998"
"48475000","0.98"
"48482000","1"
"48489000","1"
"48496000","1"
"48503000","1"
"48510000","1"
"48517000","1"
"48524000","0.984"
"48531000","1"
"48538000","1"
"48545000","1"
"48552000","0.99"
"48559000","0.994"
"48566000","1"
"48573000","1"
"48580000","0.992"
"48587000","0.998"
"48594000","1"
"48601000","0.992"
"48608000","1"
"48615000","1"
"48622000","1"
"48629000","1"
"48636000","1"
"48643000","0.996"
"48650000","1"
"48657000","1"
"48664000","1"
"48671000","1"
"48678000","0.99"
"48685000","0.986"
"48692000","1"
"48699000","0.99"
"48706000","0.996"
"48713000","0.998"
"48720000","0.994"
"48727000","0.98"
"48734000","0.996"
"48741000","0.994"
"48748000","0.976"
"48755000","0.98"
"48762000","1"
"48769000","0.982"
"48776000","0.986"
"48783000","1"
"48790000","0.99"
"48797000","1"
"48804000","1"
"48811000","1"
"48818000","1"
"48825000","0.976"
"48832000","0.982"
"48839000","0.986"
"48846000","0.994"
"48853000","1"
"48860000","1"
"48867000","1"
"48874000","1"
"48881000","1"
"48888000","1"
"48895000","0.972"
"48902000","1"
"48909000","0.998"
"48916000","0.99"
"48923000","0.996"
"48930000","0.99"
"48937000","0.994"
"48944000","0.99"
"48951000","1"
"48958000","1"
"48965000","1"
"48972000","1"
"48979000","1"
"48986000","0.996"
"48993000","1"
"49000000","1"
"49007000","1"
"49014000","0.998"
"49021000","1"
"49028000","0.996"
"49035000","1"
"49042000","0.99"
"49049000","0.976"
"49056000","1"
"49063000","0.992"
"49070000","0.988"
"49077000","0.984"
"49084000","0.98"
"49091000","1"
"49098000","0.972"
"49105000","1"
"49112000","1"
"49119000","0.97"
"49126000","0.99"
"49133000","1"
"49140000","0.992"
"49147000","1"
"49154000","0.96"
"49161000","0.996"
"49168000","0.98"
"49175000","0.98"
"49182000","1"
"49189000","0.98"
"49196000","0.988"
"49203000","0.996"
"49210000","0.966"
"49217000","0.98"
"49224000","0.99"
"49231000","1"
"49238000","0.98"
"49245000","0.99"
"49252000","1"
"49259000","0.99"
"49266000","1"
"49273000","1"
"49280000","0.99"
"49287000","0.99"
"49294000","0.99"
"49301000","0.99"
"49308000","1"
"49315000","1"
"49322000","0.994"
"49329000","1"
"49336000","1"
"49343000","0.996"
"49350000","1"
"49357000","0.998"
"49364000","0.99"
"49371000","1"
"49378000","1"
"49385000","0.992"
"49392000","0.994"
"49399000","1"
"49406000","1"
"49413000","1"
"49420000","1"
"49427000","1"
"49434000","1"
"49441000","0.99"
"49448000","0.99"
"49455000","1"
"49462000","1"
"49469000","1"
"49476000","1"
"49483000","1"
"49490000","0.998"
"49497000","1"
"49504000","0.996"
"49511000","0.98"
"49518000","1"
"49525000","0.98"
"49532000","1"
"49539000","0.982"
"49546000","0.992"
"49553000","1"
"49560000","0.98"
"49567000","0.98"
"49574000","0.99"
"49581000","0.976"
"49588000","1"
"49595000","0.99"
"49602000","0.99"
"49609000","0.98"
"49616000","1"
"49623000","1"
"49630000","0.986"
"49637000","0.99"
"49644000","0.998"
"49651000","1"
"49658000","0.98"
"49665000","1"
"49672000","0.996"
"49679000","1"
"49686000","0.994"
"49693000","1"
"49700000","1"
"49707000","1"
"49714000","0.998"
"49721000","0.996"
"49728000","1"
"49735000","0.99"
"49742000","1"
"49749000","0.99"
"49756000","1"
"49763000","0.99"
"49770000","1"
"49777000","0.99"
"49784000","0.99"
"49791000","1"
"49798000","0.99"
"49805000","0.99"
"49812000","1"
"49819000","0.984"
"49826000","0.978"
"49833000","0.99"
"49840000","0.99"
"49847000","1"
"49854000","1"
"49861000","0.99"
"49868000","1"
"49875000","0.99"
"49882000","1"
"49889000","1"
"49896000","1"
"49903000","0.994"
"49910000","1"
"49917000","0.988"
"49924000","0.996"
"49931000","1"
"49938000","1"
"49945000","0.974"
"49952000","0.99"
"49959000","1"
"49966000","0.998"
"49973000","0.992"
"49980000","0.996"
"49987000","1"
"49994000","1"
"50001000","1"
"50008000","0.998"
"50015000","1"
"50022000","1"
"50029000","0.99"
"50036000","1"
"50043000","1"
"50050000","0.982"
"50057000","1"
"50064000","0.99"
"50071000","0.994"
"50078000","0.99"
"50085000","0.99"
"50092000","0.99"
"50099000","1"
"50106000","1"
"50113000","0.994"
"50120000","0.99"
"50127000","0.986"
"50134000","0.99"
"50141000","0.996"
"50148000","0.962"
"50155000","0.984"
"50162000","0.97"
"50169000","1"
"50176000","0.972"
"50183000","1"
"50190000","0.974"
"50197000","0.97"
"50204000","0.99"
"50211000","1"
"50218000","0.96"
"50225000","0.978"
"50232000","0.988"
"50239000","0.998"
"50246000","1"
"50253000","1"
"50260000","0.994"
"50267000","0.99"
"50274000","1"
"50281000","1"
"50288000","0.99"
"50295000","1"
"50302000","1"
"50309000","0.988"
"50316000","0.966"
"50323000","1"
"50330000","1"
"50337000","1"
"50344000","0.982"
"50351000","1"
"50358000","1"
"50365000","0.982"
"50372000","0.99"
"50379000","1"
"50386000","1"
"50393000","1"
"50400000","0.99"
"50407000","1"
"50414000","0.994"
"50421000","1"
"50428000","1"
"50435000","1"
"50442000","1"
"50449000","1"
"50456000","0.998"
"50463000","1"
"50470000","0.998"
"50477000","1"
"50484000","1"
"50491000","1"
"50498000","1"
"50505000","0.99"
"50512000","1"
"50519000","1"
"50526000","0.996"
"50533000","0.99"
"50540000","1"
"50547000","0.996"
"50554000","1"
"50561000","1"
"50568000","1"
"50575000","1"
"50582000","1"
"50589000","1"
"50596000","0.996"
"50603000","0.984"
"50610000","1"
"50617000","1"
"50624000","0.958"
"50631000","0.99"
"50638000","0.998"
"50645000","0.99"
"50652000","0.99"
"50659000","1"
"50666000","1"
"50673000","0.976"
"50680000","0.996"
"50687000","1"
"50694000","0.988"
"50701000","1"
"50708000","1"
"50715000","0.988"
"50722000","1"
"50729000","0.994"
"50736000","0.996"
"50743000","0.98"
"50750000","0.994"
"50757000","0.976"
"50764000","0.98"
"50771000","0.986"
"50778000","0.992"
"50785000","0.984"
"50792000","0.99"
"50799000","0.986"
"50806000","0.99"
"50813000","0.984"
"50820000","0.996"
"50827000","0.976"
"50834000","0.994"
"50841000","1"
"50848000","1"
"50855000","1"
"50862000","1"
"50869000","1"
"50876000","1"
"50883000","0.99"
"50890000","0.96"
"50897000","0.986"
"50904000","0.996"
"50911000","1"
"50918000","0.998"
"50925000","1"
"50932000","1"
"50939000","0.99"
"50946000","0.996"
"50953000","0.988"
"50960000","0.97"
"50967000","1"
"50974000","0.99"
"50981000","0.994"
"50988000","0.964"
"50995000","0.99"
"51002000","1"
"51009000","0.99"
"51016000","0.988"
"51023000","0.996"
"51030000","1"
"51037000","0.99"
"51044000","0.998"
"51051000","0.998"
"51058000","1"
"51065000","0.988"
"51072000","1"
"51079000","0.984"
"51086000","0.984"
"51093000","1"
"51100000","0.984"
"51107000","0.99"
"51114000","0.99"
"51121000","0.99"
"51128000","1"
"51135000","1"
"51142000","0.974"
"51149000","0.994"
"51156000","0.99"
"51163000","1"
"51170000","1"
"51177000","0.99"
"51184000","1"
"51191000","0.994"
"51198000","0.99"
"51205000","0.996"
"51212000","0.992"
"51219000","0.998"
"51226000","0.984"
"51233000","1"
"51240000","0.996"
"51247000","0.99"
"51254000","1"
"51261000","0.996"
"51268000","1"
"51275000","1"
"51282000","0.986"
"51289000","1"
"51296000","0.98"
"51303000","1"
"51310000","1"
"51317000","1"
"51324000","1"
"51331000","0.99"
"51338000","0.996"
"51345000","1"
"51352000","1"
"51359000","0.996"
"51366000","0.994"
"51373000","1"
"51380000","1"
"51387000","0.99"
"51394000","0.99"
"51401000","1"
"51408000","0.996"
"51415000","1"
"51422000","0.986"
"51429000","0.99"
"51436000","1"
"51443000","1"
"51450000","1"
"51457000","1"
"51464000","0.99"
"51471000","1"
"51478000","1"
"51485000","1"
"51492000","1"
"51499000","1"
"51506000","1"
"51513000","0.994"
"51520000","1"
"51527000","1"
"51534000","0.996"
"51541000","1"
"51548000","1"
"51555000","0.998"
"51562000","0.99"
"51569000","1"
"51576000","0.99"
"51583000","1"
"51590000","1"
"51597000","0.992"
"51604000","1"
"51611000","1"
"51618000","0.994"
"51625000","0.99"
"51632000","0.988"
"51639000","0.99"
"51646000","1"
"51653000","1"
"51660000","1"
"51667000","0.998"
"51674000","0.99"
"51681000","0.992"
"51688000","0.99"
"51695000","1"
"51702000","1"
"51709000","0.99"
"51716000","1"
"51723000","0.99"
"51730000","1"
"51737000","1"
"51744000","0.992"
"51751000","0.99"
"51758000","0.996"
"51765000","0.99"
"51772000","1"
"51779000","1"
"51786000","1"
"51793000","0.984"
"51800000","0.994"
"51807000","1"
"51814000","0.998"
"51821000","1"
"51828000","0.994"
"51835000","1"
"51842000","0.99"
"51849000","1"
"51856000","0.99"
"51863000","1"
"51870000","0.974"
"51877000","0.992"
"51884000","0.992"
"51891000","0.97"
"51898000","0.98"
"51905000","1"
"51912000","0.98"
"51919000","1"
"51926000","0.998"
"51933000","0.994"
"51940000","0.984"
"51947000","0.99"
"51954000","0.99"
"51961000","1"
"51968000","1"
"51975000","0.992"
"51982000","0.992"
"51989000","1"
"51996000","1"
"52003000","1"
"52010000","1"
"52017000","1"
"52024000","1"
"52031000","1"
"52038000","1"
"52045000","1"
"52052000","0.996"
"52059000","1"
"52066000","1"
"52073000","1"
"52080000","1"
"52087000","0.996"
"52094000","1"
"52101000","1"
"52108000","1"
"52115000","0.988"
"52122000","0.998"
"52129000","0.992"
"52136000","0.98"
"52143000","1"
"52150000","0.99"
"52157000","0.99"
"52164000","0.97"
"52171000","0.984"
"52178000","0.99"
"52185000","1"
"52192000","1"
"52199000","1"
"52206000","0.99"
"52213000","1"
"52220000","0.98"
"52227000","0.99"
"52234000","1"
"52241000","1"
"52248000","0.992"
"52255000","1"
"52262000","0.984"
"52269000","1"
"52276000","1"
"52283000","0.998"
"52290000","1"
"52297000","1"
"52304000","1"
"52311000","1"
"52318000","1"
"52325000","0.984"
"52332000","1"
"52339000","1"
"52346000","0.998"
"52353000","0.996"
"52360000","1"
"52367000","1"
"52374000","1"
"52381000","1"
"52388000","1"
"52395000","0.998"
"52402000","1"
"52409000","1"
"52416000","1"
"52423000","1"
"52430000","0.992"
"52437000","0.996"
"52444000","1"
"52451000","1"
"52458000","1"
"52465000","1"
"52472000","1"
"52479000","1"
"52486000","1"
"52493000","0.99"
"52500000","1"
"52507000","0.99"
"52514000","1"
"52521000","1"
"52528000","1"
"52535000","1"
"52542000","1"
"52549000","0.99"
"52556000","0.996"
"52563000","1"
"52570000","1"
"52577000","1"
"52584000","0.99"
"52591000","0.992"
"52598000","1"
"52605000","0.998"
"52612000","1"
"52619000","0.99"
"52626000","1"
"52633000","0.994"
"52640000","1"
"52647000","0.99"
"52654000","1"
"52661000","1"
"52668000","1"
"52675000","1"
"52682000","1"
"52689000","1"
"52696000","1"
"52703000","1"
"52710000","0.998"
"52717000","1"
"52724000","0.99"
"52731000","1"
"52738000","0.998"
"52745000","1"
"52752000","1"
"52759000","0.99"
"52766000","0.99"
"52773000","1"
"52780000","0.99"
"52787000","0.99"
"52794000","0.99"
"52801000","0.99"
"52808000","1"
"52815000","0.994"
"52822000","1"
"52829000","0.982"
"52836000","1"
"52843000","1"
"52850000","1"
"52857000","1"
"52864000","1"
"52871000","1"
"52878000","1"
"52885000","1"
"52892000","1"
"52899000","1"
"52906000","0.99"
"52913000","1"
"52920000","1"
"52927000","0.99"
"52934000","1"
"52941000","1"
"52948000","1"
"52955000","0.996"
"52962000","0.992"
"52969000","0.99"
"52976000","1"
"52983000","1"
"52990000","1"
"52997000","1"
"53004000","1"
"53011000","1"
"53018000","1"
"53025000","0.99"
"53032000","0.99"
"53039000","0.99"
