"Step","reverse_pb_4agents_seed2 - 4cover_rate_5step"
"73380000","0.2069"
"73440000","0.2012"
"73500000","0.1919"
"73560000","0.1973"
"73620000","0.1949"
"73680000","0.2037"
"73740000","0.2153"
"73800000","0.219"
"73860000","0.20610000000000003"
"73920000","0.2119"
"73980000","0.2185"
"74040000","0.2136"
"74100000","0.1986"
"74160000","0.1944"
"74220000","0.2037"
"74280000","0.1924"
"74340000","0.2"
"74400000","0.2007"
"74460000","0.2136"
"74520000","0.2024"
"74580000","0.2089"
"74640000","0.2078"
"74700000","0.2037"
"74760000","0.2026"
"74820000","0.2046"
"74880000","0.2073"
"74940000","0.2073"
"75000000","0.2053"
"75060000","0.2032"
"75120000","0.1987"
"75180000","0.1982"
"75240000","0.19639999999999996"
"75300000","0.19689999999999996"
"75360000","0.2087"
"75420000","0.209"
"75480000","0.2184"
"75540000","0.2117"
"75600000","0.2101"
"75660000","0.2247"
"75720000","0.201"
"75780000","0.2071"
"75840000","0.2101"
"75900000","0.2178"
"75960000","0.2031"
"76020000","0.1985"
"76080000","0.1985"
"76140000","0.20160000000000003"
"76200000","0.2148"
"76260000","0.2159"
"76320000","0.204"
"76380000","0.2221"
"76440000","0.2157"
"76500000","0.2244"
"76560000","0.2087"
"76620000","0.2188"
"76680000","0.2033"
"76740000","0.2043"
"76800000","0.2022"
"76860000","0.2076"
"76920000","0.207"
"76980000","0.2139"
"77040000","0.1982"
"77100000","0.2047"
"77160000","0.2138"
"77220000","0.2108"
"77280000","0.2241"
"77340000","0.2246"
"77400000","0.2125"
"77460000","0.2026"
"77520000","0.2064"
"77580000","0.20239999999999997"
"77640000","0.21270000000000003"
"77700000","0.2071"
"77760000","0.2218"
"77820000","0.2021"
"77880000","0.2111"
"77940000","0.2091"
"78000000","0.2262"
"78060000","0.2147"
"78120000","0.2172"
"78180000","0.2078"
"78240000","0.2224"
"78300000","0.2146"
"78360000","0.20589999999999997"
"78420000","0.2221"
"78480000","0.2201"
"78540000","0.2257"
"78600000","0.2218"
"78660000","0.22740000000000005"
"78720000","0.2359"
"78780000","0.2223"
"78840000","0.24060000000000004"
"78900000","0.2341"
"78960000","0.2289"
"79020000","0.22479999999999997"
"79080000","0.233"
"79140000","0.2216"
"79200000","0.2322"
"79260000","0.2172"
"79320000","0.2215"
"79380000","0.2258"
"79440000","0.2325"
"79500000","0.2208"
"79560000","0.218"
"79620000","0.2157"
"79680000","0.2166"
"79740000","0.2299"
"79800000","0.2197"
"79860000","0.2423"
"79920000","0.2419"
"79980000","0.253"
"80040000","0.2367"
"80100000","0.2287"
"80160000","0.2258"
"80220000","0.23210000000000003"
"80280000","0.2474"
"80340000","0.2314"
"80400000","0.2317"
"80460000","0.2139"
"80520000","0.2431"
"80580000","0.2377"
"80640000","0.2368"
"80700000","0.2405"
"80760000","0.2307"
"80820000","0.2342"
"80880000","0.2268"
"80940000","0.2335"
"81000000","0.2337"
"81060000","0.2277"
"81120000","0.2389"
"81180000","0.2266"
"81240000","0.2618"
"81300000","0.2262"
"81360000","0.23910000000000003"
"81420000","0.2264"
"81480000","0.2269"
"81540000","0.235"
"81600000","0.229"
"81660000","0.23310000000000003"
"81720000","0.2275"
"81780000","0.2498"
"81840000","0.2449"
"81900000","0.2268"
"81960000","0.2497"
"82020000","0.2432"
"82080000","0.2318"
"82140000","0.2409"
"82200000","0.2503"
"82260000","0.2307"
"82320000","0.2426"
"82380000","0.2476"
"82440000","0.252"
"82500000","0.2311"
"82560000","0.2383"
"82620000","0.2358"
"82680000","0.2398"
"82740000","0.2326"
"82800000","0.25110000000000005"
"82860000","0.2484"
"82920000","0.2427"
"82980000","0.2426"
"83040000","0.2353"
"83100000","0.2374"
"83160000","0.24209999999999995"
"83220000","0.2371"
"83280000","0.2355"
"83340000","0.2419"
"83400000","0.234"
"83460000","0.2468"
"83520000","0.2574"
"83580000","0.2331"
"83640000","0.2557"
"83700000","0.2503"
"83760000","0.2501"
"83820000","0.245"
"83880000","0.2365"
"83940000","0.2304"
"84000000","0.2424"
"84060000","0.2442"
"84120000","0.233"
"84180000","0.2405"
"84240000","0.24270000000000003"
"84300000","0.2247"
"84360000","0.24"
"84420000","0.2578"
"84480000","0.2295"
"84540000","0.2456"
"84600000","0.2275"
"84660000","0.244"
"84720000","0.232"
"84780000","0.2419"
"84840000","0.25289999999999996"
"84900000","0.2367"
"84960000","0.2594"
"85020000","0.2382"
"85080000","0.2513"
"85140000","0.2421"
"85200000","0.2449"
"85260000","0.2513"
"85320000","0.2353"
"85380000","0.2317"
"85440000","0.243"
"85500000","0.2571"
"85560000","0.244"
"85620000","0.2473"
"85680000","0.2266"
"85740000","0.2433"
"85800000","0.253"
"85860000","0.2437"
"85920000","0.2527"
"85980000","0.2318"
"86040000","0.2391"
"86100000","0.23110000000000003"
"86160000","0.2451"
"86220000","0.2406"
"86280000","0.2524"
"86340000","0.2422"
"86400000","0.2502"
"86460000","0.2459"
"86520000","0.251"
"86580000","0.23960000000000004"
"86640000","0.2351"
"86700000","0.2464"
"86760000","0.2512"
"86820000","0.2516"
"86880000","0.25470000000000004"
"86940000","0.2449"
"87000000","0.272"
"87060000","0.2606"
"87120000","0.2468"
"87180000","0.2672"
"87240000","0.259"
"87300000","0.258"
"87360000","0.2426"
"87420000","0.2686"
"87480000","0.2615"
"87540000","0.25479999999999997"
"87600000","0.248"
"87660000","0.2447"
"87720000","0.2625"
"87780000","0.2433"
"87840000","0.2542"
"87900000","0.2615"
"87960000","0.25089999999999996"
"88020000","0.2645"
"88080000","0.253"
"88140000","0.253"
"88200000","0.276"
"88260000","0.2452"
"88320000","0.2646"
"88380000","0.255"
"88440000","0.25560000000000005"
"88500000","0.25889999999999996"
"88560000","0.2661"
"88620000","0.2484"
"88680000","0.2815"
"88740000","0.263"
"88800000","0.2646"
"88860000","0.25610000000000005"
"88920000","0.2662"
"88980000","0.2676"
"89040000","0.2568"
"89100000","0.2605"
"89160000","0.2714"
"89220000","0.26539999999999997"
"89280000","0.26530000000000004"
"89340000","0.2808"
"89400000","0.2648"
"89460000","0.2866"
"89520000","0.2769"
"89580000","0.2658"
"89640000","0.2783"
"89700000","0.25329999999999997"
"89760000","0.27279999999999993"
"89820000","0.2709"
"89880000","0.26789999999999997"
"89940000","0.2595"
"90000000","0.2717"
"90060000","0.263"
"90120000","0.25739999999999996"
"90180000","0.2611"
"90240000","0.2671"
"90300000","0.25930000000000003"
"90360000","0.25839999999999996"
"90420000","0.25399999999999995"
"90480000","0.27579999999999993"
"90540000","0.2526"
"90600000","0.2606"
"90660000","0.26480000000000004"
"90720000","0.2785"
"90780000","0.2771"
"90840000","0.25889999999999996"
"90900000","0.2755"
"90960000","0.27329999999999993"
"91020000","0.2645"
"91080000","0.2772"
"91140000","0.2759"
"91200000","0.274"
"91260000","0.2756"
"91320000","0.26180000000000003"
"91380000","0.2622"
"91440000","0.2705"
"91500000","0.271"
"91560000","0.2687"
"91620000","0.2603"
"91680000","0.2821"
"91740000","0.2697"
"91800000","0.2861"
"91860000","0.28879999999999995"
"91920000","0.2741"
"91980000","0.2671"
"92040000","0.2833"
"92100000","0.2851"
"92160000","0.2701"
"92220000","0.264"
"92280000","0.2755"
"92340000","0.2764"
"92400000","0.2742"
"92460000","0.3073"
"92520000","0.2936"
"92580000","0.2864"
"92640000","0.2861"
"92700000","0.267"
"92760000","0.2718"
"92820000","0.29560000000000003"
"92880000","0.2808"
"92940000","0.2651"
"93000000","0.2775"
"93060000","0.2758"
"93120000","0.289"
"93180000","0.293"
"93240000","0.2886"
"93300000","0.27129999999999993"
"93360000","0.2845"
"93420000","0.286"
"93480000","0.2879"
"93540000","0.2635"
"93600000","0.28930000000000006"
"93660000","0.2701"
"93720000","0.28129999999999994"
"93780000","0.2746"
"93840000","0.2831"
"93900000","0.28129999999999994"
"93960000","0.2864"
"94020000","0.2801"
"94080000","0.279"
"94140000","0.272"
"94200000","0.2923"
"94260000","0.2677"
"94320000","0.2641"
"94380000","0.2928"
"94440000","0.2689"
"94500000","0.26870000000000005"
"94560000","0.2766"
"94620000","0.2776"
"94680000","0.299"
"94740000","0.2866"
"94800000","0.2748"
"94860000","0.2695"
"94920000","0.2777"
"94980000","0.2879"
"95040000","0.2829"
"95100000","0.2876"
"95160000","0.2711"
"95220000","0.2864"
"95280000","0.29020000000000007"
"95340000","0.2833"
"95400000","0.292"
"95460000","0.2902"
"95520000","0.2995"
"95580000","0.2838"
"95640000","0.2916"
"95700000","0.2925"
"95760000","0.29769999999999996"
"95820000","0.31170000000000003"
"95880000","0.29329999999999995"
"95940000","0.3002"
"96000000","0.3055"
"96060000","0.2791"
"96120000","0.3133"
"96180000","0.3044"
"96240000","0.3095"
"96300000","0.29129999999999995"
"96360000","0.3018"
"96420000","0.29469999999999996"
"96480000","0.3095"
"96540000","0.2829"
"96600000","0.30410000000000004"
"96660000","0.2891"
"96720000","0.3096"
"96780000","0.3033"
"96840000","0.2905"
"96900000","0.3132"
"96960000","0.2859"
"97020000","0.30019999999999997"
"97080000","0.29610000000000003"
"97140000","0.3142"
"97200000","0.30160000000000003"
"97260000","0.30110000000000003"
"97320000","0.30160000000000003"
"97380000","0.317"
"97440000","0.2953"
"97500000","0.30440000000000006"
"97560000","0.2943"
"97620000","0.30760000000000004"
"97680000","0.32180000000000003"
"97740000","0.30679999999999996"
"97800000","0.2935"
"97860000","0.31170000000000003"
"97920000","0.3201"
"97980000","0.3005"
"98040000","0.29519999999999996"
"98100000","0.30079999999999996"
"98160000","0.2953"
"98220000","0.29969999999999997"
"98280000","0.30810000000000004"
"98340000","0.29519999999999996"
"98400000","0.30569999999999997"
"98460000","0.3056"
"98520000","0.3093"
"98580000","0.3005"
"98640000","0.296"
"98700000","0.31870000000000004"
"98760000","0.2993"
"98820000","0.31610000000000005"
"98880000","0.31460000000000005"
"98940000","0.3129"
"99000000","0.311"
"99060000","0.31489999999999996"
"99120000","0.3117"
"99180000","0.3057"
"99240000","0.3221"
"99300000","0.3137"
"99360000","0.32159999999999994"
"99420000","0.3098"
"99480000","0.32189999999999996"
"99540000","0.31529999999999997"
"99600000","0.3321"
"99660000","0.3097"
"99720000","0.31829999999999997"
"99780000","0.30269999999999997"
"99840000","0.3087"
"99900000","0.31220000000000003"
"99960000","0.312"
"100020000","0.30110000000000003"
"100080000","0.32409999999999994"
"100140000","0.293"
"100200000","0.3087"
"100260000","0.29090000000000005"
"100320000","0.319"
"100380000","0.31560000000000005"
"100440000","0.31229999999999997"
"100500000","0.2962"
"100560000","0.30689999999999995"
"100620000","0.3115"
"100680000","0.29869999999999997"
"100740000","0.3077"
"100800000","0.31079999999999997"
"100860000","0.3153"
"100920000","0.32470000000000004"
"100980000","0.3093"
"101040000","0.32039999999999996"
"101100000","0.29819999999999997"
"101160000","0.3201"
"101220000","0.31210000000000004"
"101280000","0.31389999999999996"
"101340000","0.30440000000000006"
"101400000","0.31489999999999996"
"101460000","0.3203"
"101520000","0.3164"
"101580000","0.31310000000000004"
"101640000","0.31410000000000005"
"101700000","0.31289999999999996"
"101760000","0.31639999999999996"
"101820000","0.31160000000000004"
"101880000","0.31120000000000003"
"101940000","0.3125"
"102000000","0.312"
"102060000","0.3201"
"102120000","0.31289999999999996"
"102180000","0.32170000000000004"
"102240000","0.30979999999999996"
"102300000","0.3138"
"102360000","0.3225"
"102420000","0.31989999999999996"
"102480000","0.31410000000000005"
"102540000","0.33"
"102600000","0.3098"
"102660000","0.32320000000000004"
"102720000","0.3401"
"102780000","0.32020000000000004"
"102840000","0.32180000000000003"
"102900000","0.3067"
"102960000","0.3243"
"103020000","0.3277"
"103080000","0.32189999999999996"
"103140000","0.31970000000000004"
"103200000","0.3384"
"103260000","0.3379"
"103320000","0.3216"
"103380000","0.3129"
"103440000","0.323"
"103500000","0.3231"
"103560000","0.304"
"103620000","0.31139999999999995"
"103680000","0.3165"
"103740000","0.3168"
"103800000","0.3133"
"103860000","0.3262"
"103920000","0.3246"
"103980000","0.32120000000000004"
"104040000","0.32739999999999997"
"104100000","0.31579999999999997"
"104160000","0.313"
"104220000","0.3195"
"104280000","0.29910000000000003"
"104340000","0.3334"
"104400000","0.31310000000000004"
"104460000","0.33089999999999997"
"104520000","0.33089999999999997"
"104580000","0.3108"
"104640000","0.3288"
"104700000","0.3321"
"104760000","0.3153"
"104820000","0.31489999999999996"
"104880000","0.3147"
"104940000","0.33779999999999993"
"105000000","0.3347"
"105060000","0.3306"
"105120000","0.3256"
"105180000","0.3291"
"105240000","0.326"
"105300000","0.3364"
"105360000","0.3266"
"105420000","0.3379"
"105480000","0.3286"
"105540000","0.3266"
"105600000","0.32339999999999997"
"105660000","0.33030000000000004"
"105720000","0.335"
"105780000","0.3416"
"105840000","0.3328"
"105900000","0.3301"
"105960000","0.3314"
"106020000","0.3285"
"106080000","0.32239999999999996"
"106140000","0.32839999999999997"
"106200000","0.33129999999999993"
"106260000","0.3411"
"106320000","0.3302999999999999"
"106380000","0.318"
"106440000","0.3276"
"106500000","0.3488"
"106560000","0.33640000000000003"
"106620000","0.33809999999999996"
"106680000","0.3471"
"106740000","0.33170000000000005"
"106800000","0.3586"
"106860000","0.3371"
"106920000","0.3416"
"106980000","0.3377"
"107040000","0.33390000000000003"
"107100000","0.3463"
"107160000","0.3385"
"107220000","0.3403"
"107280000","0.3414"
"107340000","0.3551"
"107400000","0.346"
"107460000","0.33130000000000004"
"107520000","0.3312"
"107580000","0.33459999999999995"
"107640000","0.3473"
"107700000","0.3588"
"107760000","0.34170000000000006"
"107820000","0.3482"
"107880000","0.3503"
"107940000","0.3568"
"108000000","0.3371"
"108060000","0.3363"
"108120000","0.3558"
"108180000","0.3536"
"108240000","0.356"
"108300000","0.3447"
"108360000","0.345"
"108420000","0.3529"
"108480000","0.3561"
"108540000","0.3519"
"108600000","0.3497"
"108660000","0.3399"
"108720000","0.3383"
"108780000","0.3542"
"108840000","0.3488"
"108900000","0.3484"
"108960000","0.3351"
"109020000","0.3413"
"109080000","0.33479999999999993"
"109140000","0.33729999999999993"
"109200000","0.3471"
"109260000","0.3497"
"109320000","0.352"
"109380000","0.32789999999999997"
"109440000","0.33030000000000004"
"109500000","0.357"
"109560000","0.34170000000000006"
"109620000","0.3457"
"109680000","0.3383"
"109740000","0.34979999999999994"
"109800000","0.3457"
"109860000","0.33109999999999995"
"109920000","0.3404"
"109980000","0.3392"
"110040000","0.35760000000000003"
"110100000","0.34470000000000006"
"110160000","0.3441"
"110220000","0.34270000000000006"
"110280000","0.3446"
"110340000","0.359"
"110400000","0.3462"
"110460000","0.3599"
"110520000","0.35660000000000003"
"110580000","0.3554"
"110640000","0.3518"
"110700000","0.34429999999999994"
"110760000","0.3623"
"110820000","0.3559"
"110880000","0.35329999999999995"
"110940000","0.3525"
"111000000","0.3515"
"111060000","0.3657"
"111120000","0.3675"
"111180000","0.3416"
"111240000","0.3628"
"111300000","0.357"
"111360000","0.352"
"111420000","0.3796000000000001"
"111480000","0.35760000000000003"
"111540000","0.3454"
"111600000","0.3652"
"111660000","0.3696"
"111720000","0.3623"
"111780000","0.3559"
"111840000","0.35869999999999996"
"111900000","0.3452"
"111960000","0.3639"
"112020000","0.3611"
"112080000","0.381"
"112140000","0.3661"
"112200000","0.3651"
"112260000","0.3691"
"112320000","0.3669"
"112380000","0.3708"
"112440000","0.3577"
"112500000","0.3703"
"112560000","0.3856"
"112620000","0.368"
"112680000","0.3635"
"112740000","0.3759"
"112800000","0.38359999999999994"
"112860000","0.362"
"112920000","0.3612999999999999"
"112980000","0.3791000000000001"
"113040000","0.3683"
"113100000","0.3707"
"113160000","0.3658"
"113220000","0.3802"
"113280000","0.3617999999999999"
"113340000","0.35769999999999996"
"113400000","0.3589"
"113460000","0.361"
"113520000","0.3597"
"113580000","0.3712"
"113640000","0.35910000000000003"
"113700000","0.379"
"113760000","0.3671"
"113820000","0.3706"
"113880000","0.3794"
"113940000","0.3806000000000001"
"114000000","0.3772"
"114060000","0.3657"
"114120000","0.3708"
"114180000","0.3827"
"114240000","0.3868"
"114300000","0.3931"
"114360000","0.3811000000000001"
"114420000","0.3822"
"114480000","0.3842"
"114540000","0.3805"
"114600000","0.3711"
"114660000","0.3624"
"114720000","0.3628"
"114780000","0.365"
"114840000","0.3767"
"114900000","0.3664"
"114960000","0.3515"
"115020000","0.35929999999999995"
"115080000","0.3569"
"115140000","0.3668"
"115200000","0.3728999999999999"
"115260000","0.363"
"115320000","0.3699"
"115380000","0.3687"
"115440000","0.3669"
"115500000","0.362"
"115560000","0.3713"
"115620000","0.3738999999999999"
"115680000","0.3657"
"115740000","0.3941"
"115800000","0.3726"
"115860000","0.3716"
"115920000","0.3726"
"115980000","0.3605"
"116040000","0.3712"
"116100000","0.3633"
"116160000","0.3705"
"116220000","0.3825"
"116280000","0.3907"
"116340000","0.377"
"116400000","0.3956"
"116460000","0.3681"
"116520000","0.3809"
"116580000","0.3954"
"116640000","0.3793"
"116700000","0.3853"
"116760000","0.3968"
"116820000","0.3891"
"116880000","0.3843"
"116940000","0.3875"
"117000000","0.3706"
"117060000","0.399"
"117120000","0.3773"
"117180000","0.3823"
"117240000","0.3716"
"117300000","0.3942"
"117360000","0.3824"
"117420000","0.3917000000000001"
"117480000","0.3912000000000001"
"117540000","0.40779999999999994"
"117600000","0.396"
"117660000","0.3867"
"117720000","0.39479999999999993"
"117780000","0.3666"
"117840000","0.391"
"117900000","0.3891"
"117960000","0.3983"
"118020000","0.391"
"118080000","0.4024"
"118140000","0.3974"
"118200000","0.3968"
"118260000","0.3871"
"118320000","0.3947"
"118380000","0.4078"
"118440000","0.3918"
"118500000","0.3933"
"118560000","0.40729999999999994"
"118620000","0.3916"
"118680000","0.377"
"118740000","0.3939"
"118800000","0.3896"
"118860000","0.3951"
"118920000","0.40220000000000006"
"118980000","0.3933"
"119040000","0.3909"
"119100000","0.3984"
"119160000","0.4026"
"119220000","0.4116"
"119280000","0.4075"
"119340000","0.3976"
"119400000","0.4018"
"119460000","0.4116"
"119520000","0.4189"
"119580000","0.4186"
"119640000","0.4105"
"119700000","0.392"
"119760000","0.3907"
"119820000","0.3927000000000001"
"119880000","0.4132"
"119940000","0.4072"
"120000000","0.3804"
"120060000","0.392"
"120120000","0.407"
"120180000","0.4055"
"120240000","0.4069"
"120300000","0.4044"
"120360000","0.40320000000000006"
"120420000","0.3987"
"120480000","0.391"
"120540000","0.4086"
"120600000","0.3991"
"120660000","0.3916"
"120720000","0.3979"
"120780000","0.4092"
"120840000","0.427"
"120900000","0.4004"
"120960000","0.3986"
"121020000","0.4007"
"121080000","0.4137"
"121140000","0.40970000000000006"
"121200000","0.403"
"121260000","0.4072"
"121320000","0.411"
"121380000","0.40920000000000006"
"121440000","0.4176"
"121500000","0.411"
"121560000","0.4122"
"121620000","0.4266"
"121680000","0.4061"
"121740000","0.4169"
"121800000","0.40479999999999994"
"121860000","0.4189"
"121920000","0.4091"
"121980000","0.4187"
"122040000","0.4135"
"122100000","0.4087"
"122160000","0.4245"
"122220000","0.4085"
"122280000","0.3998"
"122340000","0.41529999999999995"
"122400000","0.41029999999999994"
"122460000","0.4069"
"122520000","0.41529999999999995"
"122580000","0.4041"
"122640000","0.41229999999999994"
"122700000","0.4159"
"122760000","0.4247"
"122820000","0.4095"
"122880000","0.3937000000000001"
"122940000","0.4127"
"123000000","0.4186"
"123060000","0.40029999999999993"
"123120000","0.4386000000000001"
"123180000","0.413"
"123240000","0.4097"
"123300000","0.4273"
"123360000","0.4195"
"123420000","0.4138"
"123480000","0.4353999999999999"
"123540000","0.4262"
"123600000","0.429"
"123660000","0.4142"
"123720000","0.4102"
"123780000","0.4187"
"123840000","0.41320000000000007"
"123900000","0.4386000000000001"
"123960000","0.4206"
"124020000","0.416"
"124080000","0.4272"
"124140000","0.4116"
"124200000","0.4333999999999999"
"124260000","0.406"
"124320000","0.435"
"124380000","0.4347"
"124440000","0.4089"
"124500000","0.4216"
"124560000","0.4059"
"124620000","0.4322"
"124680000","0.4375"
"124740000","0.4225"
"124800000","0.4227"
"124860000","0.4269"
"124920000","0.4144"
"124980000","0.4355"
"125040000","0.432"
"125100000","0.4272"
"125160000","0.427"
"125220000","0.4447"
"125280000","0.4398"
"125340000","0.4277"
"125400000","0.4432"
"125460000","0.4368"
"125520000","0.4564"
"125580000","0.4331"
"125640000","0.4412"
"125700000","0.4215"
"125760000","0.4321"
"125820000","0.441"
"125880000","0.4328999999999999"
"125940000","0.4346"
"126000000","0.4397"
"126060000","0.4404"
"126120000","0.4427"
"126180000","0.4469"
"126240000","0.4358"
"126300000","0.4345"
"126360000","0.4353"
"126420000","0.44"
"126480000","0.442"
"126540000","0.4351"
"126600000","0.4445"
"126660000","0.4382"
"126720000","0.4432"
"126780000","0.45209999999999995"
"126840000","0.4358999999999999"
"126900000","0.4591"
"126960000","0.4313999999999999"
"127020000","0.4395"
"127080000","0.4377"
"127140000","0.4434"
"127200000","0.4602"
"127260000","0.4393"
"127320000","0.4503"
"127380000","0.4444"
"127440000","0.4397"
"127500000","0.436"
"127560000","0.4262"
"127620000","0.4374"
"127680000","0.4539"
"127740000","0.4407"
"127800000","0.4409"
"127860000","0.455"
"127920000","0.4356"
"127980000","0.4386000000000001"
"128040000","0.4524"
"128100000","0.4432"
"128160000","0.4443"
"128220000","0.4455"
"128280000","0.4447"
"128340000","0.4452"
"128400000","0.4537"
"128460000","0.441"
"128520000","0.4563"
"128580000","0.452"
"128640000","0.4385"
"128700000","0.4452"
"128760000","0.4399"
"128820000","0.473"
"128880000","0.4669"
"128940000","0.4623"
"129000000","0.4391"
"129060000","0.4391000000000001"
"129120000","0.4489"
"129180000","0.4488"
"129240000","0.45729999999999993"
"129300000","0.46270000000000006"
"129360000","0.4292"
"129420000","0.4421000000000001"
"129480000","0.4476"
"129540000","0.4414"
"129600000","0.4398"
"129660000","0.4488"
"129720000","0.4458"
"129780000","0.4429"
"129840000","0.442"
"129900000","0.4495"
"129960000","0.4436000000000001"
"130020000","0.4317"
"130080000","0.4573"
"130140000","0.4448"
"130200000","0.455"
"130260000","0.4540999999999999"
"130320000","0.4574"
"130380000","0.4665"
"130440000","0.4532"
"130500000","0.45209999999999995"
"130560000","0.4555"
"130620000","0.4769"
"130680000","0.4594"
"130740000","0.4641"
"130800000","0.4615999999999999"
"130860000","0.4597"
"130920000","0.4457"
"130980000","0.475"
"131040000","0.4784000000000001"
"131100000","0.4695"
"131160000","0.4551"
"131220000","0.4637"
"131280000","0.4634"
"131340000","0.4646"
"131400000","0.4669"
"131460000","0.4683"
"131520000","0.4683"
"131580000","0.4799"
"131640000","0.4655"
"131700000","0.483"
"131760000","0.4641"
"131820000","0.473"
"131880000","0.4749"
"131940000","0.4624"
"132000000","0.4702"
"132060000","0.46720000000000006"
"132120000","0.4637"
"132180000","0.4433"
"132240000","0.4560999999999999"
"132300000","0.4537"
"132360000","0.4608"
"132420000","0.4447"
"132480000","0.4474"
"132540000","0.4548"
"132600000","0.4539"
"132660000","0.4614"
"132720000","0.46620000000000006"
"132780000","0.4557000000000001"
"132840000","0.4606"
"132900000","0.4411000000000001"
"132960000","0.4707"
"133020000","0.4743"
"133080000","0.46679999999999994"
"133140000","0.4576"
"133200000","0.4621"
"133260000","0.4564"
"133320000","0.471"
"133380000","0.4647"
"133440000","0.454"
"133500000","0.4634"
"133560000","0.4539"
"133620000","0.4572000000000001"
"133680000","0.4585"
"133740000","0.4574"
"133800000","0.4804"
"133860000","0.44959999999999994"
"133920000","0.4738"
"133980000","0.4542"
"134040000","0.4627"
"134100000","0.4704"
"134160000","0.4677"
"134220000","0.46429999999999993"
"134280000","0.4554"
"134340000","0.4828"
"134400000","0.4746"
"134460000","0.4721"
"134520000","0.4612"
"134580000","0.4702"
"134640000","0.479"
"134700000","0.4648"
"134760000","0.4608"
"134820000","0.4587000000000001"
"134880000","0.4656"
"134940000","0.4694"
"135000000","0.4659"
"135060000","0.4711"
"135120000","0.4625"
"135180000","0.4599"
"135240000","0.4678"
"135300000","0.4656"
"135360000","0.4634"
"135420000","0.4463"
"135480000","0.4656"
"135540000","0.4578"
"135600000","0.4647"
"135660000","0.4746"
"135720000","0.4661"
"135780000","0.4623"
"135840000","0.4651"
"135900000","0.4659"
"135960000","0.4794"
"136020000","0.4623"
"136080000","0.4766"
"136140000","0.4686"
"136200000","0.4782"
"136260000","0.47320000000000007"
"136320000","0.4933"
"136380000","0.4787"
"136440000","0.4729"
"136500000","0.4731"
"136560000","0.4837999999999999"
"136620000","0.4785"
"136680000","0.4798"
"136740000","0.4729"
"136800000","0.4761"
"136860000","0.4741"
"136920000","0.464"
"136980000","0.4744"
"137040000","0.4664"
"137100000","0.4676"
"137160000","0.4532000000000001"
"137220000","0.4699"
"137280000","0.4851"
"137340000","0.4591"
"137400000","0.4696"
"137460000","0.4756"
"137520000","0.4731"
"137580000","0.4775"
"137640000","0.4771"
"137700000","0.4741"
"137760000","0.4842"
"137820000","0.4771"
"137880000","0.4757"
"137940000","0.47670000000000007"
"138000000","0.4844"
"138060000","0.4834"
"138120000","0.4977"
"138180000","0.4815"
"138240000","0.4741"
"138300000","0.4667"
"138360000","0.4806"
"138420000","0.472"
"138480000","0.4819"
"138540000","0.47479999999999994"
"138600000","0.4815"
"138660000","0.4875"
"138720000","0.4911"
"138780000","0.4951"
"138840000","0.4647"
"138900000","0.5024"
"138960000","0.5029"
"139020000","0.4761"
"139080000","0.4812"
"139140000","0.4916"
"139200000","0.47520000000000007"
"139260000","0.4847"
"139320000","0.4933"
"139380000","0.4966"
"139440000","0.4988"
"139500000","0.4881"
"139560000","0.4822999999999999"
"139620000","0.4855"
"139680000","0.4898"
"139740000","0.4991"
"139800000","0.4935"
"139860000","0.4948"
"139920000","0.4956"
"139980000","0.4895"
"140040000","0.48790000000000006"
"140100000","0.5147"
"140160000","0.5006"
"140220000","0.5270999999999999"
"140280000","0.4951"
"140340000","0.4892"
"140400000","0.4912"
"140460000","0.5081"
"140520000","0.4859"
"140580000","0.4932"
"140640000","0.5006999999999999"
"140700000","0.496"
"140760000","0.4897"
"140820000","0.498"
"140880000","0.4973"
"140940000","0.5007999999999999"
"141000000","0.4902"
"141060000","0.4981"
"141120000","0.5021"
"141180000","0.5006"
"141240000","0.5086"
"141300000","0.5007"
"141360000","0.4902"
"141420000","0.48990000000000006"
"141480000","0.4996"
"141540000","0.514"
"141600000","0.4957"
"141660000","0.5036"
"141720000","0.4953"
"141780000","0.5007"
"141840000","0.502"
"141900000","0.4893"
"141960000","0.5091"
"142020000","0.5163000000000001"
"142080000","0.5006999999999999"
"142140000","0.4947"
"142200000","0.4962"
"142260000","0.4928"
"142320000","0.495"
"142380000","0.5031"
"142440000","0.4806"
"142500000","0.4879"
"142560000","0.51"
"142620000","0.4927"
"142680000","0.4947"
"142740000","0.49090000000000006"
"142800000","0.4918"
"142860000","0.5037"
"142920000","0.492"
"142980000","0.4923"
"143040000","0.4911"
"143100000","0.4941"
"143160000","0.4916999999999999"
"143220000","0.4911"
"143280000","0.4957"
"143340000","0.4891999999999999"
"143400000","0.4886"
"143460000","0.481"
"143520000","0.4913"
"143580000","0.4859"
"143640000","0.493"
"143700000","0.5045"
"143760000","0.5015"
"143820000","0.4855"
"143880000","0.4923"
"143940000","0.4947"
"144000000","0.5191"
"144060000","0.4997"
"144120000","0.5217"
"144180000","0.5017999999999999"
"144240000","0.5143"
"144300000","0.5007"
"144360000","0.5057999999999999"
"144420000","0.5160999999999999"
"144480000","0.4961"
"144540000","0.4991"
"144600000","0.4882"
"144660000","0.4983999999999999"
"144720000","0.4916"
"144780000","0.5002"
"144840000","0.4948999999999999"
"144900000","0.5096"
"144960000","0.5019"
"145020000","0.5067999999999999"
"145080000","0.5124"
"145140000","0.4991"
