"Step","sl_unif_seed1 - 2cover_rate"
"26824000","0.426"
"26831000","0.468"
"26838000","0.38"
"26845000","0.406"
"26852000","0.496"
"26859000","0.43799999999999994"
"26866000","0.436"
"26873000","0.468"
"26880000","0.386"
"26887000","0.388"
"26894000","0.396"
"26901000","0.404"
"26908000","0.446"
"26915000","0.468"
"26922000","0.37200000000000005"
"26929000","0.33"
"26936000","0.418"
"26943000","0.364"
"26950000","0.474"
"26957000","0.388"
"26964000","0.376"
"26971000","0.498"
"26978000","0.41"
"26985000","0.37"
"26992000","0.514"
"26999000","0.406"
"27006000","0.51"
"27013000","0.376"
"27020000","0.394"
"27027000","0.424"
"27034000","0.398"
"27041000","0.4"
"27048000","0.516"
"27055000","0.486"
"27062000","0.436"
"27069000","0.4320000000000001"
"27076000","0.41"
"27083000","0.394"
"27090000","0.43799999999999994"
"27097000","0.32"
"27104000","0.4640000000000001"
"27111000","0.476"
"27118000","0.418"
"27125000","0.51"
"27132000","0.464"
"27139000","0.486"
"27146000","0.488"
"27153000","0.42"
"27160000","0.43400000000000005"
"27167000","0.38"
"27174000","0.4"
"27181000","0.426"
"27188000","0.36"
"27195000","0.486"
"27202000","0.428"
"27209000","0.49"
"27216000","0.4479999999999999"
"27223000","0.38"
"27230000","0.494"
"27237000","0.436"
"27244000","0.4"
"27251000","0.366"
"27258000","0.43"
"27265000","0.394"
"27272000","0.552"
"27279000","0.376"
"27286000","0.35"
"27293000","0.502"
"27300000","0.524"
"27307000","0.476"
"27314000","0.49"
"27321000","0.412"
"27328000","0.396"
"27335000","0.43799999999999994"
"27342000","0.52"
"27349000","0.36"
"27356000","0.446"
"27363000","0.41"
"27370000","0.35600000000000004"
"27377000","0.394"
"27384000","0.38"
"27391000","0.468"
"27398000","0.47"
"27405000","0.35600000000000004"
"27412000","0.428"
"27419000","0.344"
"27426000","0.43"
"27433000","0.42"
"27440000","0.41"
"27447000","0.532"
"27454000","0.42"
"27461000","0.52"
"27468000","0.4040000000000001"
"27475000","0.426"
"27482000","0.45"
"27489000","0.32"
"27496000","0.35"
"27503000","0.442"
"27510000","0.43"
"27517000","0.444"
"27524000","0.422"
"27531000","0.4320000000000001"
"27538000","0.41"
"27545000","0.42"
"27552000","0.37200000000000005"
"27559000","0.49"
"27566000","0.434"
"27573000","0.442"
"27580000","0.396"
"27587000","0.38"
"27594000","0.38"
"27601000","0.482"
"27608000","0.382"
"27615000","0.46"
"27622000","0.404"
"27629000","0.464"
"27636000","0.31200000000000006"
"27643000","0.396"
"27650000","0.43800000000000006"
"27657000","0.376"
"27664000","0.45"
"27671000","0.38"
"27678000","0.462"
"27685000","0.4"
"27692000","0.41"
"27699000","0.394"
"27706000","0.43"
"27713000","0.414"
"27720000","0.28"
"27727000","0.5"
"27734000","0.46"
"27741000","0.4"
"27748000","0.42"
"27755000","0.38"
"27762000","0.42"
"27769000","0.38"
"27776000","0.4"
"27783000","0.42"
"27790000","0.51"
"27797000","0.376"
"27804000","0.45"
"27811000","0.428"
"27818000","0.418"
"27825000","0.46"
"27832000","0.4"
"27839000","0.398"
"27846000","0.456"
"27853000","0.398"
"27860000","0.428"
"27867000","0.32"
"27874000","0.412"
"27881000","0.43799999999999994"
"27888000","0.412"
"27895000","0.376"
"27902000","0.458"
"27909000","0.466"
"27916000","0.406"
"27923000","0.4040000000000001"
"27930000","0.364"
"27937000","0.38"
"27944000","0.4"
"27951000","0.366"
"27958000","0.416"
"27965000","0.43"
"27972000","0.414"
"27979000","0.456"
"27986000","0.394"
"27993000","0.45"
"28000000","0.436"
"28007000","0.34"
"28014000","0.496"
"28021000","0.358"
"28028000","0.39"
"28035000","0.3340000000000001"
"28042000","0.434"
"28049000","0.4320000000000001"
"28056000","0.412"
"28063000","0.48"
"28070000","0.342"
"28077000","0.396"
"28084000","0.382"
"28091000","0.456"
"28098000","0.426"
"28105000","0.456"
"28112000","0.43"
"28119000","0.33399999999999996"
"28126000","0.3"
"28133000","0.406"
"28140000","0.396"
"28147000","0.33799999999999997"
"28154000","0.358"
"28161000","0.382"
"28168000","0.462"
"28175000","0.44"
"28182000","0.52"
"28189000","0.446"
"28196000","0.36"
"28203000","0.5"
"28210000","0.47"
"28217000","0.422"
"28224000","0.41"
"28231000","0.422"
"28238000","0.344"
"28245000","0.526"
"28252000","0.51"
"28259000","0.468"
"28266000","0.48"
"28273000","0.348"
"28280000","0.494"
"28287000","0.452"
"28294000","0.34"
"28301000","0.46"
"28308000","0.396"
"28315000","0.398"
"28322000","0.384"
"28329000","0.46"
"28336000","0.382"
"28343000","0.354"
"28350000","0.38"
"28357000","0.414"
"28364000","0.41"
"28371000","0.4"
"28378000","0.434"
"28385000","0.43"
"28392000","0.4159999999999999"
"28399000","0.424"
"28406000","0.42"
"28413000","0.46"
"28420000","0.45"
"28427000","0.45"
"28434000","0.49"
"28441000","0.284"
"28448000","0.416"
"28455000","0.418"
"28462000","0.472"
"28469000","0.43"
"28476000","0.412"
"28483000","0.33399999999999996"
"28490000","0.39"
"28497000","0.43"
"28504000","0.42"
"28511000","0.39"
"28518000","0.518"
"28525000","0.35"
"28532000","0.396"
"28539000","0.344"
"28546000","0.33"
"28553000","0.4"
"28560000","0.43"
"28567000","0.406"
"28574000","0.442"
"28581000","0.31"
"28588000","0.38"
"28595000","0.48"
"28602000","0.44"
"28609000","0.43"
"28616000","0.41"
"28623000","0.43799999999999994"
"28630000","0.43"
"28637000","0.35"
"28644000","0.35200000000000004"
"28651000","0.43"
"28658000","0.43"
"28665000","0.376"
"28672000","0.398"
"28679000","0.45"
"28686000","0.444"
"28693000","0.344"
"28700000","0.33"
"28707000","0.436"
"28714000","0.35800000000000004"
"28721000","0.29"
"28728000","0.354"
"28735000","0.37"
"28742000","0.49"
"28749000","0.444"
"28756000","0.3940000000000001"
"28763000","0.45"
"28770000","0.44"
"28777000","0.51"
"28784000","0.428"
"28791000","0.37200000000000005"
"28798000","0.4920000000000001"
"28805000","0.312"
"28812000","0.344"
"28819000","0.4320000000000001"
"28826000","0.436"
"28833000","0.5"
"28840000","0.34600000000000003"
"28847000","0.384"
"28854000","0.358"
"28861000","0.422"
"28868000","0.41"
"28875000","0.4"
"28882000","0.41"
"28889000","0.38"
"28896000","0.398"
"28903000","0.354"
"28910000","0.394"
"28917000","0.41"
"28924000","0.44"
"28931000","0.458"
"28938000","0.39"
"28945000","0.44"
"28952000","0.402"
"28959000","0.45"
"28966000","0.42"
"28973000","0.39"
"28980000","0.47"
"28987000","0.424"
"28994000","0.41"
"29001000","0.476"
"29008000","0.406"
"29015000","0.412"
"29022000","0.466"
"29029000","0.46"
"29036000","0.406"
"29043000","0.43"
"29050000","0.38"
"29057000","0.4320000000000001"
"29064000","0.396"
"29071000","0.416"
"29078000","0.37"
"29085000","0.52"
"29092000","0.404"
"29099000","0.42"
"29106000","0.4"
"29113000","0.4479999999999999"
"29120000","0.376"
"29127000","0.41"
"29134000","0.478"
"29141000","0.42"
"29148000","0.41"
"29155000","0.424"
"29162000","0.37"
"29169000","0.43"
"29176000","0.462"
"29183000","0.478"
"29190000","0.41"
"29197000","0.388"
"29204000","0.504"
"29211000","0.46"
"29218000","0.376"
"29225000","0.362"
"29232000","0.49"
"29239000","0.46"
"29246000","0.36599999999999994"
"29253000","0.5"
"29260000","0.458"
"29267000","0.45"
"29274000","0.386"
"29281000","0.41"
"29288000","0.38"
"29295000","0.422"
"29302000","0.5"
"29309000","0.4459999999999999"
"29316000","0.442"
"29323000","0.496"
"29330000","0.366"
"29337000","0.41"
"29344000","0.454"
"29351000","0.34"
"29358000","0.41"
"29365000","0.42"
"29372000","0.444"
"29379000","0.484"
"29386000","0.42"
"29393000","0.43"
"29400000","0.522"
"29407000","0.508"
"29414000","0.53"
"29421000","0.51"
"29428000","0.384"
"29435000","0.44"
"29442000","0.41"
"29449000","0.47"
"29456000","0.46"
"29463000","0.518"
"29470000","0.464"
"29477000","0.49"
"29484000","0.424"
"29491000","0.37200000000000005"
"29498000","0.5"
"29505000","0.462"
"29512000","0.5379999999999999"
"29519000","0.4320000000000001"
"29526000","0.39"
"29533000","0.53"
"29540000","0.368"
"29547000","0.428"
"29554000","0.43"
"29561000","0.386"
"29568000","0.442"
"29575000","0.408"
"29582000","0.4"
"29589000","0.446"
"29596000","0.496"
"29603000","0.454"
"29610000","0.488"
"29617000","0.434"
"29624000","0.442"
"29631000","0.392"
"29638000","0.38"
"29645000","0.4"
"29652000","0.418"
"29659000","0.396"
"29666000","0.36"
"29673000","0.28"
"29680000","0.34"
"29687000","0.42"
"29694000","0.49"
"29701000","0.42"
"29708000","0.394"
"29715000","0.35600000000000004"
"29722000","0.45"
"29729000","0.48"
"29736000","0.49"
"29743000","0.344"
"29750000","0.44"
"29757000","0.526"
"29764000","0.42"
"29771000","0.386"
"29778000","0.4"
"29785000","0.48"
"29792000","0.402"
"29799000","0.514"
"29806000","0.424"
"29813000","0.38"
"29820000","0.38"
"29827000","0.5"
"29834000","0.518"
"29841000","0.38"
"29848000","0.494"
"29855000","0.43799999999999994"
"29862000","0.396"
"29869000","0.46"
"29876000","0.34"
"29883000","0.43"
"29890000","0.402"
"29897000","0.5"
"29904000","0.404"
"29911000","0.418"
"29918000","0.38"
"29925000","0.43"
"29932000","0.422"
"29939000","0.43"
"29946000","0.33"
"29953000","0.396"
"29960000","0.45"
"29967000","0.5"
"29974000","0.46"
"29981000","0.34"
"29988000","0.44400000000000006"
"29995000","0.496"
"30002000","0.458"
"30009000","0.44"
"30016000","0.52"
"30023000","0.5"
"30030000","0.412"
"30037000","0.4320000000000001"
"30044000","0.45"
"30051000","0.43"
"30058000","0.392"
"30065000","0.4479999999999999"
"30072000","0.37799999999999995"
"30079000","0.478"
"30086000","0.45"
"30093000","0.33"
"30100000","0.478"
"30107000","0.39"
"30114000","0.47"
"30121000","0.508"
"30128000","0.48"
"30135000","0.39"
"30142000","0.36"
"30149000","0.39"
"30156000","0.376"
"30163000","0.408"
"30170000","0.37"
"30177000","0.43"
"30184000","0.38"
"30191000","0.462"
"30198000","0.474"
"30205000","0.382"
"30212000","0.43"
"30219000","0.41"
"30226000","0.45"
"30233000","0.51"
"30240000","0.39"
"30247000","0.48"
"30254000","0.512"
"30261000","0.45"
"30268000","0.42"
"30275000","0.42"
"30282000","0.46"
"30289000","0.51"
"30296000","0.388"
"30303000","0.45"
"30310000","0.48"
"30317000","0.44"
"30324000","0.472"
"30331000","0.45"
"30338000","0.33399999999999996"
"30345000","0.406"
"30352000","0.366"
"30359000","0.4"
"30366000","0.5"
"30373000","0.398"
"30380000","0.52"
"30387000","0.364"
"30394000","0.41"
"30401000","0.44"
"30408000","0.508"
"30415000","0.44"
"30422000","0.43"
"30429000","0.47"
"30436000","0.412"
"30443000","0.43"
"30450000","0.4479999999999999"
"30457000","0.394"
"30464000","0.43"
"30471000","0.43"
"30478000","0.4459999999999999"
"30485000","0.428"
"30492000","0.32799999999999996"
"30499000","0.37"
"30506000","0.406"
"30513000","0.43799999999999994"
"30520000","0.4320000000000001"
"30527000","0.452"
"30534000","0.374"
"30541000","0.37200000000000005"
"30548000","0.42"
"30555000","0.3459999999999999"
"30562000","0.38"
"30569000","0.49"
"30576000","0.43"
"30583000","0.394"
"30590000","0.43"
"30597000","0.38"
"30604000","0.418"
"30611000","0.36"
"30618000","0.488"
"30625000","0.44"
"30632000","0.43"
"30639000","0.44"
"30646000","0.47"
"30653000","0.41"
"30660000","0.46"
"30667000","0.426"
"30674000","0.37799999999999995"
"30681000","0.434"
"30688000","0.358"
"30695000","0.45"
"30702000","0.5"
"30709000","0.456"
"30716000","0.456"
"30723000","0.38"
"30730000","0.464"
"30737000","0.43"
"30744000","0.446"
"30751000","0.354"
"30758000","0.446"
"30765000","0.436"
"30772000","0.51"
"30779000","0.43"
"30786000","0.39"
"30793000","0.4"
"30800000","0.518"
"30807000","0.4"
"30814000","0.41"
"30821000","0.472"
"30828000","0.43"
"30835000","0.45"
"30842000","0.37"
"30849000","0.454"
"30856000","0.336"
"30863000","0.45"
"30870000","0.396"
"30877000","0.384"
"30884000","0.44"
"30891000","0.444"
"30898000","0.502"
"30905000","0.354"
"30912000","0.43"
"30919000","0.41"
"30926000","0.458"
"30933000","0.43400000000000005"
"30940000","0.39"
"30947000","0.47"
"30954000","0.43799999999999994"
"30961000","0.51"
"30968000","0.3"
"30975000","0.34600000000000003"
"30982000","0.39"
"30989000","0.374"
"30996000","0.39"
"31003000","0.47"
"31010000","0.55"
"31017000","0.518"
"31024000","0.44"
"31031000","0.43"
"31038000","0.396"
"31045000","0.404"
"31052000","0.45"
"31059000","0.49"
"31066000","0.44"
"31073000","0.394"
"31080000","0.34"
"31087000","0.43"
"31094000","0.472"
"31101000","0.39"
"31108000","0.48"
"31115000","0.424"
"31122000","0.344"
"31129000","0.43"
"31136000","0.382"
"31143000","0.43"
"31150000","0.43"
"31157000","0.478"
"31164000","0.342"
"31171000","0.5"
"31178000","0.38"
"31185000","0.4"
"31192000","0.41"
"31199000","0.4159999999999999"
"31206000","0.47"
"31213000","0.44"
"31220000","0.466"
"31227000","0.42"
"31234000","0.382"
"31241000","0.406"
"31248000","0.42"
"31255000","0.39"
"31262000","0.45"
"31269000","0.4320000000000001"
"31276000","0.366"
"31283000","0.446"
"31290000","0.484"
"31297000","0.392"
"31304000","0.41"
"31311000","0.482"
"31318000","0.38"
"31325000","0.466"
"31332000","0.51"
"31339000","0.39"
"31346000","0.388"
"31353000","0.502"
"31360000","0.426"
"31367000","0.47"
"31374000","0.504"
"31381000","0.4"
"31388000","0.5"
"31395000","0.33"
"31402000","0.36"
"31409000","0.43799999999999994"
"31416000","0.41"
"31423000","0.468"
"31430000","0.42"
"31437000","0.44"
"31444000","0.34600000000000003"
"31451000","0.468"
"31458000","0.406"
"31465000","0.404"
"31472000","0.43799999999999994"
"31479000","0.39"
"31486000","0.486"
"31493000","0.46"
"31500000","0.41"
"31507000","0.41"
"31514000","0.414"
"31521000","0.49"
"31528000","0.38"
"31535000","0.45"
"31542000","0.3819999999999999"
"31549000","0.37799999999999995"
"31556000","0.482"
"31563000","0.45"
"31570000","0.342"
"31577000","0.462"
"31584000","0.444"
"31591000","0.404"
"31598000","0.42"
"31605000","0.506"
"31612000","0.45"
"31619000","0.478"
"31626000","0.488"
"31633000","0.45"
"31640000","0.44"
"31647000","0.4479999999999999"
"31654000","0.39"
"31661000","0.44"
"31668000","0.42"
"31675000","0.4320000000000001"
"31682000","0.39"
"31689000","0.5720000000000001"
"31696000","0.416"
"31703000","0.43"
"31710000","0.404"
"31717000","0.362"
"31724000","0.42"
"31731000","0.33"
"31738000","0.386"
"31745000","0.44"
"31752000","0.4479999999999999"
"31759000","0.456"
"31766000","0.3"
"31773000","0.364"
"31780000","0.386"
"31787000","0.424"
"31794000","0.434"
"31801000","0.514"
"31808000","0.5"
"31815000","0.42"
"31822000","0.36"
"31829000","0.43800000000000006"
"31836000","0.55"
"31843000","0.406"
"31850000","0.39"
"31857000","0.404"
"31864000","0.386"
"31871000","0.38"
"31878000","0.39"
"31885000","0.44"
"31892000","0.43400000000000005"
"31899000","0.38"
"31906000","0.424"
"31913000","0.418"
"31920000","0.54"
"31927000","0.426"
"31934000","0.4459999999999999"
"31941000","0.36599999999999994"
"31948000","0.412"
"31955000","0.434"
"31962000","0.43"
"31969000","0.53"
"31976000","0.424"
"31983000","0.47"
"31990000","0.32"
"31997000","0.366"
"32004000","0.404"
"32011000","0.28600000000000003"
"32018000","0.4"
"32025000","0.456"
"32032000","0.402"
"32039000","0.43"
"32046000","0.44"
"32053000","0.48599999999999993"
"32060000","0.382"
"32067000","0.466"
"32074000","0.358"
"32081000","0.45"
"32088000","0.43"
"32095000","0.32"
"32102000","0.462"
"32109000","0.43199999999999994"
"32116000","0.42"
"32123000","0.444"
"32130000","0.41"
"32137000","0.458"
"32144000","0.406"
"32151000","0.386"
"32158000","0.348"
"32165000","0.396"
"32172000","0.35"
"32179000","0.456"
"32186000","0.406"
"32193000","0.45"
"32200000","0.392"
"32207000","0.4320000000000001"
"32214000","0.41"
"32221000","0.43"
"32228000","0.506"
"32235000","0.5"
"32242000","0.43799999999999994"
"32249000","0.426"
"32256000","0.388"
"32263000","0.45"
"32270000","0.518"
"32277000","0.464"
"32284000","0.476"
"32291000","0.35600000000000004"
"32298000","0.48"
"32305000","0.5660000000000001"
"32312000","0.37"
"32319000","0.4920000000000001"
"32326000","0.456"
"32333000","0.49"
"32340000","0.466"
"32347000","0.434"
"32354000","0.4479999999999999"
"32361000","0.42"
"32368000","0.384"
"32375000","0.32"
"32382000","0.48"
"32389000","0.436"
"32396000","0.41"
"32403000","0.47"
"32410000","0.38"
"32417000","0.412"
"32424000","0.376"
"32431000","0.46"
"32438000","0.35"
"32445000","0.404"
"32452000","0.524"
"32459000","0.45"
"32466000","0.412"
"32473000","0.478"
"32480000","0.474"
"32487000","0.442"
"32494000","0.366"
"32501000","0.39"
"32508000","0.464"
"32515000","0.348"
"32522000","0.434"
"32529000","0.41"
"32536000","0.4"
"32543000","0.482"
"32550000","0.44"
"32557000","0.39"
"32564000","0.476"
"32571000","0.44"
"32578000","0.504"
"32585000","0.4"
"32592000","0.47"
"32599000","0.43"
"32606000","0.452"
"32613000","0.45"
"32620000","0.474"
"32627000","0.398"
"32634000","0.354"
"32641000","0.42"
"32648000","0.3"
"32655000","0.37200000000000005"
"32662000","0.44"
"32669000","0.462"
"32676000","0.46"
"32683000","0.472"
"32690000","0.476"
"32697000","0.392"
"32704000","0.4479999999999999"
"32711000","0.486"
"32718000","0.37"
"32725000","0.42599999999999993"
"32732000","0.49"
"32739000","0.46"
"32746000","0.4"
"32753000","0.532"
"32760000","0.394"
"32767000","0.35600000000000004"
"32774000","0.446"
"32781000","0.494"
"32788000","0.446"
"32795000","0.38"
"32802000","0.498"
"32809000","0.36"
"32816000","0.42"
"32823000","0.41"
"32830000","0.44"
"32837000","0.48"
"32844000","0.42"
"32851000","0.402"
"32858000","0.464"
"32865000","0.41"
"32872000","0.428"
"32879000","0.458"
"32886000","0.336"
"32893000","0.44"
"32900000","0.422"
"32907000","0.43"
"32914000","0.52"
"32921000","0.508"
"32928000","0.424"
"32935000","0.394"
"32942000","0.466"
"32949000","0.428"
"32956000","0.396"
"32963000","0.482"
"32970000","0.37200000000000005"
"32977000","0.38"
"32984000","0.522"
"32991000","0.38"
"32998000","0.51"
"33005000","0.416"
"33012000","0.398"
"33019000","0.398"
"33026000","0.47"
"33033000","0.59"
"33040000","0.382"
"33047000","0.4"
"33054000","0.456"
"33061000","0.4059999999999999"
"33068000","0.56"
"33075000","0.4320000000000001"
"33082000","0.418"
"33089000","0.44"
"33096000","0.34600000000000003"
"33103000","0.482"
"33110000","0.464"
"33117000","0.464"
"33124000","0.456"
"33131000","0.44"
"33138000","0.474"
"33145000","0.35"
"33152000","0.426"
"33159000","0.47"
"33166000","0.43"
"33173000","0.45"
"33180000","0.442"
"33187000","0.35200000000000004"
"33194000","0.418"
"33201000","0.46"
"33208000","0.428"
"33215000","0.452"
"33222000","0.3680000000000001"
"33229000","0.5"
"33236000","0.426"
"33243000","0.374"
"33250000","0.35"
"33257000","0.43"
"33264000","0.35200000000000004"
"33271000","0.414"
"33278000","0.35"
"33285000","0.596"
"33292000","0.496"
"33299000","0.48"
"33306000","0.408"
"33313000","0.43"
"33320000","0.408"
"33327000","0.374"
"33334000","0.496"
"33341000","0.37"
"33348000","0.444"
"33355000","0.43"
"33362000","0.34"
"33369000","0.426"
"33376000","0.45"
"33383000","0.472"
"33390000","0.38"
"33397000","0.468"
"33404000","0.42"
"33411000","0.4"
"33418000","0.6040000000000001"
"33425000","0.456"
"33432000","0.414"
"33439000","0.374"
"33446000","0.29"
"33453000","0.42"
"33460000","0.39"
"33467000","0.486"
"33474000","0.4320000000000001"
"33481000","0.43"
"33488000","0.388"
"33495000","0.426"
"33502000","0.5"
"33509000","0.41"
"33516000","0.43799999999999994"
"33523000","0.37200000000000005"
"33530000","0.47"
"33537000","0.414"
"33544000","0.4"
"33551000","0.424"
"33558000","0.37200000000000005"
"33565000","0.374"
"33572000","0.49599999999999994"
"33579000","0.41"
"33586000","0.44"
"33593000","0.474"
"33600000","0.374"
"33607000","0.476"
"33614000","0.476"
"33621000","0.4"
"33628000","0.49"
"33635000","0.376"
"33642000","0.482"
"33649000","0.482"
"33656000","0.544"
"33663000","0.386"
"33670000","0.344"
"33677000","0.424"
"33684000","0.412"
"33691000","0.47"
"33698000","0.404"
"33705000","0.284"
"33712000","0.388"
"33719000","0.41"
"33726000","0.396"
"33733000","0.46"
"33740000","0.5"
"33747000","0.41"
"33754000","0.48"
"33761000","0.41"
"33768000","0.35"
"33775000","0.39"
"33782000","0.47"
"33789000","0.364"
"33796000","0.392"
"33803000","0.494"
"33810000","0.39"
"33817000","0.41"
"33824000","0.46"
"33831000","0.45"
"33838000","0.3940000000000001"
"33845000","0.406"
"33852000","0.43799999999999994"
"33859000","0.326"
"33866000","0.39"
"33873000","0.38"
"33880000","0.526"
"33887000","0.424"
"33894000","0.424"
"33901000","0.33"
"33908000","0.39"
"33915000","0.478"
"33922000","0.472"
"33929000","0.4459999999999999"
"33936000","0.478"
"33943000","0.406"
"33950000","0.43"
"33957000","0.43"
"33964000","0.494"
"33971000","0.43"
"33978000","0.44"
"33985000","0.426"
"33992000","0.38"
"33999000","0.398"
"34006000","0.478"
"34013000","0.384"
"34020000","0.496"
"34027000","0.418"
"34034000","0.386"
"34041000","0.4040000000000001"
"34048000","0.474"
"34055000","0.47"
"34062000","0.404"
"34069000","0.362"
"34076000","0.39"
"34083000","0.44400000000000006"
"34090000","0.502"
"34097000","0.422"
"34104000","0.4"
"34111000","0.416"
"34118000","0.34600000000000003"
"34125000","0.4"
"34132000","0.442"
"34139000","0.5"
"34146000","0.46"
"34153000","0.404"
"34160000","0.414"
"34167000","0.462"
"34174000","0.37599999999999995"
"34181000","0.502"
"34188000","0.48"
"34195000","0.424"
"34202000","0.4479999999999999"
"34209000","0.488"
"34216000","0.464"
"34223000","0.442"
"34230000","0.408"
"34237000","0.484"
"34244000","0.362"
"34251000","0.336"
"34258000","0.408"
"34265000","0.434"
"34272000","0.476"
"34279000","0.364"
"34286000","0.454"
"34293000","0.54"
"34300000","0.412"
"34307000","0.366"
"34314000","0.49599999999999994"
"34321000","0.386"
"34328000","0.38"
"34335000","0.414"
"34342000","0.484"
"34349000","0.392"
"34356000","0.388"
"34363000","0.48"
"34370000","0.4320000000000001"
"34377000","0.392"
"34384000","0.458"
"34391000","0.416"
"34398000","0.446"
"34405000","0.412"
"34412000","0.4920000000000001"
"34419000","0.384"
"34426000","0.376"
"34433000","0.452"
"34440000","0.33"
"34447000","0.43"
"34454000","0.394"
"34461000","0.46"
"34468000","0.474"
"34475000","0.384"
"34482000","0.35"
"34489000","0.41"
"34496000","0.416"
"34503000","0.35600000000000004"
"34510000","0.382"
"34517000","0.512"
"34524000","0.32599999999999996"
"34531000","0.39"
"34538000","0.34600000000000003"
"34545000","0.368"
"34552000","0.376"
"34559000","0.4479999999999999"
"34566000","0.472"
"34573000","0.366"
"34580000","0.37"
"34587000","0.45"
"34594000","0.4479999999999999"
"34601000","0.478"
"34608000","0.322"
"34615000","0.386"
"34622000","0.456"
"34629000","0.408"
"34636000","0.458"
"34643000","0.366"
"34650000","0.35"
"34657000","0.47"
"34664000","0.486"
"34671000","0.462"
"34678000","0.36"
"34685000","0.292"
"34692000","0.442"
"34699000","0.4"
"34706000","0.418"
"34713000","0.36"
"34720000","0.386"
"34727000","0.428"
"34734000","0.48"
"34741000","0.466"
"34748000","0.47"
"34755000","0.33799999999999997"
"34762000","0.41"
"34769000","0.43799999999999994"
"34776000","0.386"
"34783000","0.406"
"34790000","0.336"
"34797000","0.326"
"34804000","0.294"
"34811000","0.46"
"34818000","0.35"
"34825000","0.502"
"34832000","0.424"
"34839000","0.318"
"34846000","0.388"
"34853000","0.4"
"34860000","0.374"
"34867000","0.4640000000000001"
"34874000","0.408"
"34881000","0.428"
"34888000","0.39"
"34895000","0.402"
"34902000","0.5640000000000001"
"34909000","0.42"
"34916000","0.37200000000000005"
"34923000","0.304"
"34930000","0.368"
"34937000","0.35600000000000004"
"34944000","0.34"
"34951000","0.408"
"34958000","0.474"
"34965000","0.37200000000000005"
"34972000","0.336"
"34979000","0.474"
"34986000","0.408"
"34993000","0.406"
"35000000","0.394"
"35007000","0.48"
"35014000","0.508"
"35021000","0.49"
"35028000","0.382"
"35035000","0.4479999999999999"
"35042000","0.37400000000000005"
"35049000","0.394"
"35056000","0.396"
"35063000","0.45"
"35070000","0.39"
"35077000","0.42"
"35084000","0.428"
"35091000","0.506"
"35098000","0.476"
"35105000","0.47"
"35112000","0.434"
"35119000","0.412"
"35126000","0.412"
"35133000","0.44"
"35140000","0.454"
"35147000","0.47"
"35154000","0.482"
"35161000","0.3340000000000001"
"35168000","0.43400000000000005"
"35175000","0.326"
"35182000","0.408"
"35189000","0.418"
"35196000","0.376"
"35203000","0.514"
"35210000","0.38"
"35217000","0.48"
"35224000","0.45"
"35231000","0.454"
"35238000","0.4640000000000001"
"35245000","0.326"
"35252000","0.446"
"35259000","0.4"
"35266000","0.398"
"35273000","0.46"
"35280000","0.43"
"35287000","0.464"
"35294000","0.46"
"35301000","0.368"
"35308000","0.454"
"35315000","0.366"
"35322000","0.45"
"35329000","0.394"
"35336000","0.482"
"35343000","0.42"
"35350000","0.45"
"35357000","0.4320000000000001"
"35364000","0.422"
"35371000","0.384"
"35378000","0.38"
"35385000","0.44"
"35392000","0.47"
"35399000","0.4419999999999999"
"35406000","0.406"
"35413000","0.472"
"35420000","0.416"
"35427000","0.4479999999999999"
"35434000","0.442"
"35441000","0.43"
"35448000","0.494"
"35455000","0.436"
"35462000","0.4"
"35469000","0.364"
"35476000","0.34"
"35483000","0.52"
"35490000","0.416"
"35497000","0.332"
"35504000","0.516"
"35511000","0.366"
"35518000","0.526"
"35525000","0.472"
"35532000","0.4280000000000001"
"35539000","0.406"
"35546000","0.536"
"35553000","0.42"
"35560000","0.452"
"35567000","0.49800000000000005"
"35574000","0.412"
"35581000","0.38"
"35588000","0.392"
"35595000","0.38800000000000007"
"35602000","0.384"
"35609000","0.398"
"35616000","0.472"
"35623000","0.362"
"35630000","0.33"
"35637000","0.47"
"35644000","0.408"
"35651000","0.436"
"35658000","0.51"
"35665000","0.498"
"35672000","0.39"
"35679000","0.472"
"35686000","0.446"
"35693000","0.442"
"35700000","0.35"
"35707000","0.44"
"35714000","0.29"
"35721000","0.526"
"35728000","0.422"
"35735000","0.394"
"35742000","0.348"
"35749000","0.406"
"35756000","0.43799999999999994"
"35763000","0.46"
"35770000","0.46"
"35777000","0.474"
"35784000","0.422"
"35791000","0.342"
"35798000","0.36"
"35805000","0.44"
"35812000","0.414"
"35819000","0.412"
"35826000","0.486"
"35833000","0.42"
"35840000","0.464"
"35847000","0.446"
"35854000","0.464"
"35861000","0.458"
"35868000","0.508"
"35875000","0.416"
"35882000","0.474"
"35889000","0.436"
"35896000","0.374"
"35903000","0.36"
"35910000","0.464"
"35917000","0.408"
"35924000","0.44"
"35931000","0.444"
"35938000","0.44"
"35945000","0.402"
"35952000","0.436"
"35959000","0.43799999999999994"
"35966000","0.386"
"35973000","0.39"
"35980000","0.408"
"35987000","0.36"
"35994000","0.354"
"36001000","0.39"
"36008000","0.326"
"36015000","0.474"
"36022000","0.404"
"36029000","0.398"
"36036000","0.424"
"36043000","0.44"
"36050000","0.48"
"36057000","0.488"
"36064000","0.418"
"36071000","0.434"
"36078000","0.466"
"36085000","0.4479999999999999"
"36092000","0.414"
"36099000","0.426"
"36106000","0.518"
"36113000","0.374"
"36120000","0.462"
"36127000","0.408"
