"Step","gan_sp_8agents_seed1 - cover_rate_5step"
"15610000","0.00065"
"15680000","0.00155"
"15750000","0.0017"
"15820000","0.00325"
"15890000","0.0029500000000000004"
"15960000","0.0005"
"16030000","0.00030000000000000003"
"16100000","0.00355"
"16170000","0.00305"
"16240000","0.00525"
"16310000","0.00135"
"16380000","0.0015"
"16450000","0.0014"
"16520000","0.003"
"16590000","0.004199999999999999"
"16660000","0.0025499999999999997"
"16730000","0.0016"
"16800000","0.00055"
"16870000","0.00015"
"16940000","0.0015499999999999995"
"17010000","0.00495"
"17080000","0.008950000000000001"
"17150000","0.01125"
"17220000","0.010350000000000002"
"17290000","0.0128"
"17360000","0.00755"
"17430000","0.01215"
"17500000","0.01215"
"17570000","0.010899999999999998"
"17640000","0.0114"
"17710000","0.004350000000000001"
"17780000","0.00855"
"17850000","0.0031500000000000005"
"17920000","0.0018000000000000002"
"17990000","0.0078"
"18060000","0.00865"
"18130000","0.008600000000000002"
"18200000","0.01095"
"18270000","0.01265"
"18340000","0.01055"
"18410000","0.01215"
"18480000","0.01245"
"18550000","0.0127"
"18620000","0.0095"
"18690000","0.00845"
"18760000","0.00825"
"18830000","0.0045"
"18900000","0.006"
"18970000","0.0052"
"19040000","0.006900000000000001"
"19110000","0.005849999999999999"
"19180000","0.0050999999999999995"
"19250000","0.0056500000000000005"
"19320000","0.008150000000000001"
"19390000","0.00715"
"19460000","0.008199999999999999"
"19530000","0.00695"
"19600000","0.00965"
"19670000","0.0094"
"19740000","0.008049999999999998"
"19810000","0.00935"
"19880000","0.011"
"19950000","0.00875"
"20020000","0.00745"
"20090000","0.004699999999999999"
"20160000","0.0078"
"20230000","0.01155"
"20300000","0.0097"
"20370000","0.00945"
"20440000","0.01275"
"20510000","0.0122"
"20580000","0.01015"
"20650000","0.01115"
"20720000","0.011400000000000002"
"20790000","0.01015"
"20860000","0.01175"
"20930000","0.0086"
"21000000","0.01155"
"21070000","0.01185"
"21140000","0.00945"
"21210000","0.012900000000000002"
"21280000","0.0127"
"21350000","0.0105"
"21420000","0.00925"
"21490000","0.0129"
"21560000","0.0126"
"21630000","0.01055"
"21700000","0.0123"
"21770000","0.0076"
"21840000","0.0083"
"21910000","0.0076"
"21980000","0.0095"
"22050000","0.00775"
"22120000","0.0074"
"22190000","0.01065"
"22260000","0.006849999999999999"
"22330000","0.008150000000000001"
"22400000","0.007549999999999999"
"22470000","0.0107"
"22540000","0.00965"
"22610000","0.0098"
"22680000","0.0108"
"22750000","0.006200000000000001"
"22820000","0.0056"
"22890000","0.0075"
"22960000","0.0105"
"23030000","0.0118"
"23100000","0.0058"
"23170000","0.004449999999999999"
"23240000","0.006"
"23310000","0.0078"
"23380000","0.0101"
"23450000","0.0113"
"23520000","0.0091"
"23590000","0.0106"
"23660000","0.0046500000000000005"
"23730000","0.00215"
"23800000","0.0029"
"23870000","0.00115"
"23940000","0.00265"
"24010000","0.0009"
"24080000","0.0017"
"24150000","0.00415"
"24220000","0.00705"
"24290000","0.00905"
"24360000","0.00935"
"24430000","0.013149999999999998"
"24500000","0.0119"
"24570000","0.01075"
"24640000","0.0078"
"24710000","0.00895"
"24780000","0.00975"
"24850000","0.010600000000000002"
"24920000","0.008400000000000001"
"24990000","0.010850000000000002"
"25060000","0.006900000000000001"
"25130000","0.0081"
"25200000","0.0083"
"25270000","0.008100000000000001"
"25340000","0.006550000000000001"
"25410000","0.0114"
"25480000","0.0103"
"25550000","0.0104"
"25620000","0.00535"
"25690000","0.01075"
"25760000","0.0118"
"25830000","0.011100000000000002"
"25900000","0.01155"
"25970000","0.00955"
"26040000","0.0078"
"26110000","0.00925"
"26180000","0.00895"
"26250000","0.01185"
"26320000","0.0071"
"26390000","0.0056"
"26460000","0.00915"
"26530000","0.00675"
"26600000","0.00775"
"26670000","0.0103"
"26740000","0.0131"
"26810000","0.0105"
"26880000","0.010350000000000002"
"26950000","0.0108"
"27020000","0.0109"
"27090000","0.006449999999999999"
"27160000","0.00995"
"27230000","0.01305"
"27300000","0.013"
"27370000","0.0095"
"27440000","0.0087"
"27510000","0.0082"
"27580000","0.0144"
"27650000","0.0132"
"27720000","0.0145"
"27790000","0.0137"
"27860000","0.0094"
"27930000","0.01125"
"28000000","0.01375"
"28070000","0.015"
"28140000","0.01335"
"28210000","0.014"
"28280000","0.01755"
"28350000","0.016450000000000003"
"28420000","0.019"
"28490000","0.02115"
"28560000","0.016450000000000003"
"28630000","0.01395"
"28700000","0.019049999999999997"
"28770000","0.01735"
"28840000","0.0152"
"28910000","0.017950000000000004"
"28980000","0.0151"
"29050000","0.015"
"29120000","0.0156"
"29190000","0.0157"
"29260000","0.01525"
"29330000","0.01615"
"29400000","0.0155"
"29470000","0.01735"
"29540000","0.0193"
"29610000","0.01585"
"29680000","0.017950000000000004"
"29750000","0.01385"
"29820000","0.01625"
"29890000","0.015449999999999998"
"29960000","0.017299999999999996"
"30030000","0.0181"
"30100000","0.0139"
"30170000","0.014"
"30240000","0.0154"
"30310000","0.019350000000000003"
"30380000","0.016649999999999998"
"30450000","0.01475"
"30520000","0.0166"
"30590000","0.015349999999999996"
"30660000","0.0143"
"30730000","0.0169"
"30800000","0.01735"
"30870000","0.019600000000000003"
"30940000","0.01345"
"31010000","0.01555"
"31080000","0.01445"
"31150000","0.0188"
"31220000","0.0179"
"31290000","0.02165"
"31360000","0.0203"
"31430000","0.022"
"31500000","0.024549999999999995"
"31570000","0.0237"
"31640000","0.0279"
"31710000","0.02915"
"31780000","0.03045"
"31850000","0.03359999999999999"
"31920000","0.0316"
"31990000","0.037950000000000005"
"32060000","0.03035"
"32130000","0.03245"
"32200000","0.0348"
"32270000","0.02895"
"32340000","0.02885"
"32410000","0.03575"
"32480000","0.03375"
"32550000","0.039049999999999994"
"32620000","0.038450000000000005"
"32690000","0.03535"
"32760000","0.03365"
"32830000","0.03695"
"32900000","0.0378"
"32970000","0.037599999999999995"
"33040000","0.04190000000000001"
"33110000","0.0429"
"33180000","0.0381"
"33250000","0.0459"
"33320000","0.04375"
"33390000","0.04185"
"33460000","0.04835"
"33530000","0.044649999999999995"
"33600000","0.04795"
"33670000","0.0482"
"33740000","0.055549999999999995"
"33810000","0.05575"
"33880000","0.04965"
"33950000","0.054450000000000005"
"34020000","0.05015"
"34090000","0.0562"
"34160000","0.05405"
"34230000","0.0582"
"34300000","0.04959999999999999"
"34370000","0.0605"
"34440000","0.0561"
"34510000","0.0507"
"34580000","0.0529"
"34650000","0.05734999999999999"
"34720000","0.05945"
"34790000","0.0579"
"34860000","0.05765000000000001"
"34930000","0.05445"
"35000000","0.0549"
"35070000","0.0603"
"35140000","0.052399999999999995"
"35210000","0.0607"
"35280000","0.052649999999999995"
"35350000","0.05575"
"35420000","0.05705"
"35490000","0.05594999999999999"
"35560000","0.05805"
"35630000","0.0578"
"35700000","0.05514999999999999"
"35770000","0.05635"
"35840000","0.06380000000000001"
"35910000","0.05835"
"35980000","0.059800000000000006"
"36050000","0.06035"
"36120000","0.06785000000000001"
"36190000","0.0599"
"36260000","0.06305000000000001"
"36330000","0.0734"
"36400000","0.0625"
"36470000","0.06875"
"36540000","0.0645"
"36610000","0.06025"
"36680000","0.06559999999999999"
"36750000","0.0658"
"36820000","0.0637"
"36890000","0.05845"
"36960000","0.0608"
"37030000","0.0555"
"37100000","0.0605"
"37170000","0.06534999999999999"
"37240000","0.06735000000000001"
"37310000","0.06315000000000001"
"37380000","0.0756"
"37450000","0.06864999999999999"
"37520000","0.072"
"37590000","0.07525"
"37660000","0.07064999999999999"
"37730000","0.0787"
"37800000","0.0699"
"37870000","0.07805"
"37940000","0.07094999999999999"
"38010000","0.06255000000000001"
"38080000","0.0736"
"38150000","0.068"
"38220000","0.07344999999999999"
"38290000","0.0721"
"38360000","0.05855"
"38430000","0.06415000000000001"
"38500000","0.0667"
"38570000","0.06414999999999998"
"38640000","0.06065"
"38710000","0.0654"
"38780000","0.06105"
"38850000","0.05345"
"38920000","0.06615"
"38990000","0.0605"
"39060000","0.0566"
"39130000","0.06515"
"39200000","0.0644"
"39270000","0.060599999999999994"
"39340000","0.05925"
"39410000","0.05990000000000001"
"39480000","0.06215"
"39550000","0.055799999999999995"
"39620000","0.05805"
"39690000","0.05425"
"39760000","0.060399999999999995"
"39830000","0.06375"
"39900000","0.0622"
"39970000","0.0624"
"40040000","0.06405"
"40110000","0.06665"
"40180000","0.0668"
"40250000","0.06780000000000001"
"40320000","0.06985"
"40390000","0.07305"
"40460000","0.06994999999999998"
"40530000","0.06215"
"40600000","0.0694"
"40670000","0.07215"
"40740000","0.07195"
"40810000","0.07025"
"40880000","0.0649"
"40950000","0.06735"
"41020000","0.07055000000000002"
"41090000","0.0605"
"41160000","0.06875"
"41230000","0.06275"
"41300000","0.071"
"41370000","0.0785"
"41440000","0.07780000000000001"
"41510000","0.07565000000000001"
"41580000","0.07585"
"41650000","0.07769999999999999"
"41720000","0.07069999999999999"
"41790000","0.07155"
"41860000","0.075"
"41930000","0.07744999999999999"
"42000000","0.08234999999999999"
"42070000","0.0745"
"42140000","0.07794999999999999"
"42210000","0.07225"
"42280000","0.08264999999999999"
"42350000","0.07865000000000001"
"42420000","0.0845"
"42490000","0.07545"
"42560000","0.0793"
"42630000","0.0909"
"42700000","0.08705000000000002"
"42770000","0.0908"
"42840000","0.08555000000000001"
"42910000","0.0879"
"42980000","0.07915000000000001"
"43050000","0.08175"
"43120000","0.08885"
"43190000","0.08515"
"43260000","0.09235"
"43330000","0.1024"
"43400000","0.1045"
"43470000","0.0995"
"43540000","0.1145"
"43610000","0.11005"
"43680000","0.1021"
"43750000","0.10135"
"43820000","0.10715"
"43890000","0.1085"
"43960000","0.11485"
"44030000","0.10865"
"44100000","0.11085"
"44170000","0.11095"
"44240000","0.10965"
"44310000","0.1179"
"44380000","0.1288"
"44450000","0.1306"
"44520000","0.12935"
"44590000","0.1268"
"44660000","0.13375"
"44730000","0.13069999999999998"
"44800000","0.12955"
"44870000","0.1298"
"44940000","0.11855000000000002"
"45010000","0.12765"
"45080000","0.13965"
"45150000","0.1488"
"45220000","0.13560000000000005"
"45290000","0.13345"
"45360000","0.1423"
"45430000","0.13654999999999998"
"45500000","0.14385000000000003"
"45570000","0.13679999999999998"
"45640000","0.136"
"45710000","0.1444"
"45780000","0.13215"
"45850000","0.1303"
"45920000","0.13915"
"45990000","0.14205"
"46060000","0.13785000000000003"
"46130000","0.13995"
"46200000","0.1256"
"46270000","0.1469"
"46340000","0.14325"
"46410000","0.13144999999999998"
"46480000","0.14840000000000003"
"46550000","0.14364999999999997"
"46620000","0.157"
"46690000","0.1522"
"46760000","0.152"
"46830000","0.1472"
"46900000","0.15255000000000002"
"46970000","0.14535"
"47040000","0.14164999999999997"
"47110000","0.13695"
"47180000","0.14725"
"47250000","0.15114999999999998"
"47320000","0.13219999999999998"
"47390000","0.14114999999999997"
"47460000","0.14275"
"47530000","0.14714999999999998"
"47600000","0.15195"
"47670000","0.15430000000000002"
"47740000","0.15819999999999998"
"47810000","0.15380000000000002"
"47880000","0.14925"
"47950000","0.15605000000000002"
"48020000","0.161"
"48090000","0.16860000000000003"
"48160000","0.16415000000000002"
"48230000","0.1594"
"48300000","0.15225"
"48370000","0.14825"
"48440000","0.16255"
"48510000","0.15585"
"48580000","0.14110000000000003"
"48650000","0.15414999999999998"
"48720000","0.1466"
"48790000","0.1531"
"48860000","0.14585000000000004"
"48930000","0.13405"
"49000000","0.13855"
"49070000","0.14149999999999996"
"49140000","0.13395"
"49210000","0.1444"
"49280000","0.15794999999999998"
"49350000","0.1457"
"49420000","0.1384"
"49490000","0.14695"
"49560000","0.15625"
"49630000","0.16315000000000002"
"49700000","0.16975"
"49770000","0.16394999999999998"
"49840000","0.16935000000000003"
"49910000","0.16485"
"49980000","0.16955"
"50050000","0.16795"
"50120000","0.1655"
"50190000","0.17245"
"50260000","0.1662"
"50330000","0.1708"
"50400000","0.16715"
"50470000","0.16814999999999997"
"50540000","0.17035000000000003"
"50610000","0.1688"
"50680000","0.16755"
"50750000","0.16190000000000002"
"50820000","0.17035"
"50890000","0.16835"
"50960000","0.169"
"51030000","0.17005"
"51100000","0.17765"
"51170000","0.18305"
"51240000","0.16925"
"51310000","0.16505"
"51380000","0.16885000000000003"
"51450000","0.16094999999999998"
"51520000","0.1748"
"51590000","0.16119999999999998"
"51660000","0.17715"
"51730000","0.159"
"51800000","0.15285"
"51870000","0.16045"
"51940000","0.16585"
"52010000","0.15755000000000002"
"52080000","0.1638"
"52150000","0.17345"
"52220000","0.15685"
"52290000","0.1804"
"52360000","0.1791"
"52430000","0.17984999999999998"
"52500000","0.17555"
"52570000","0.17685000000000003"
"52640000","0.17295"
"52710000","0.1807"
"52780000","0.17764999999999995"
"52850000","0.17310000000000003"
"52920000","0.15419999999999998"
"52990000","0.16665"
"53060000","0.16419999999999998"
"53130000","0.16069999999999998"
"53200000","0.16764999999999997"
"53270000","0.16140000000000002"
"53340000","0.17305"
"53410000","0.16895"
"53480000","0.16329999999999997"
"53550000","0.1613"
"53620000","0.1645"
"53690000","0.17560000000000003"
"53760000","0.1729"
"53830000","0.17645000000000002"
"53900000","0.166"
"53970000","0.17065"
"54040000","0.1747"
"54110000","0.1688"
"54180000","0.17145"
"54250000","0.16815"
"54320000","0.17045"
"54390000","0.18265"
"54460000","0.1815"
"54530000","0.18505"
"54600000","0.177"
"54670000","0.16160000000000002"
"54740000","0.16725"
"54810000","0.1588"
"54880000","0.15495"
"54950000","0.15925"
"55020000","0.1545"
"55090000","0.1647"
"55160000","0.16094999999999998"
"55230000","0.1585"
"55300000","0.1538"
"55370000","0.1475"
"55440000","0.15965"
"55510000","0.16755"
"55580000","0.17655"
"55650000","0.17075"
"55720000","0.1846"
"55790000","0.1772"
"55860000","0.17855"
"55930000","0.17735"
"56000000","0.18375"
"56070000","0.179"
"56140000","0.17810000000000004"
"56210000","0.18825"
"56280000","0.18855"
"56350000","0.17965"
"56420000","0.17185"
"56490000","0.1901"
"56560000","0.1727"
"56630000","0.1655"
"56700000","0.15855000000000002"
"56770000","0.1677"
"56840000","0.1613"
"56910000","0.16225"
"56980000","0.16090000000000002"
"57050000","0.15455000000000002"
"57120000","0.15569999999999998"
"57190000","0.15789999999999998"
"57260000","0.1529"
"57330000","0.161"
"57400000","0.16725"
"57470000","0.16535000000000002"
"57540000","0.17410000000000003"
"57610000","0.1784"
"57680000","0.17005"
"57750000","0.159"
"57820000","0.16265000000000002"
"57890000","0.16365"
"57960000","0.13925"
"58030000","0.15125"
"58100000","0.15444999999999998"
"58170000","0.14834999999999998"
"58240000","0.1352"
"58310000","0.15610000000000002"
"58380000","0.14495"
"58450000","0.14745000000000005"
"58520000","0.14524999999999996"
"58590000","0.1551"
"58660000","0.152"
"58730000","0.1438"
"58800000","0.13415000000000002"
"58870000","0.14189999999999997"
"58940000","0.14375"
"59010000","0.1392"
"59080000","0.1355"
"59150000","0.14114999999999997"
"59220000","0.14520000000000002"
"59290000","0.135"
"59360000","0.13275"
"59430000","0.12694999999999998"
"59500000","0.1337"
"59570000","0.13685"
"59640000","0.12994999999999998"
"59710000","0.1382"
"59780000","0.12905"
"59850000","0.13775"
"59920000","0.1331"
"59990000","0.13440000000000002"
"60060000","0.13805"
"60130000","0.13625"
"60200000","0.1377"
"60270000","0.13"
"60340000","0.136"
"60410000","0.15164999999999998"
"60480000","0.1475"
"60550000","0.137"
"60620000","0.14855000000000002"
"60690000","0.134"
"60760000","0.13334999999999997"
"60830000","0.14410000000000003"
"60900000","0.13720000000000002"
"60970000","0.12985000000000002"
"61040000","0.12865"
"61110000","0.13325"
"61180000","0.123"
"61250000","0.13294999999999998"
"61320000","0.12605000000000002"
"61390000","0.12819999999999998"
"61460000","0.12544999999999998"
"61530000","0.12915"
"61600000","0.12794999999999998"
"61670000","0.13219999999999998"
"61740000","0.14335000000000003"
"61810000","0.15220000000000003"
"61880000","0.14845"
"61950000","0.15644999999999998"
"62020000","0.1595"
"62090000","0.15419999999999998"
"62160000","0.16015"
"62230000","0.16155"
"62300000","0.1735"
"62370000","0.15565"
"62440000","0.15819999999999998"
"62510000","0.16135000000000002"
"62580000","0.17254999999999998"
"62650000","0.16169999999999998"
"62720000","0.1706"
"62790000","0.1746"
"62860000","0.16365000000000002"
"62930000","0.1752"
"63000000","0.1707"
"63070000","0.1611"
"63140000","0.17714999999999995"
"63210000","0.1671"
"63280000","0.16554999999999995"
"63350000","0.1618"
"63420000","0.16749999999999998"
"63490000","0.15985"
"63560000","0.1732"
"63630000","0.1843"
"63700000","0.17440000000000003"
"63770000","0.1941"
"63840000","0.19165"
"63910000","0.1879"
"63980000","0.1917"
"64050000","0.18315"
"64120000","0.18455"
"64190000","0.17475"
"64260000","0.18975"
"64330000","0.17665"
"64400000","0.18465"
"64470000","0.1896"
"64540000","0.18125"
"64610000","0.185"
"64680000","0.19195"
"64750000","0.1897"
"64820000","0.19839999999999997"
"64890000","0.18975"
"64960000","0.18365"
"65030000","0.1971"
"65100000","0.1948"
"65170000","0.19675000000000004"
"65240000","0.18505"
"65310000","0.17989999999999998"
"65380000","0.18170000000000003"
"65450000","0.1839"
"65520000","0.1902"
"65590000","0.19684999999999997"
"65660000","0.19835000000000003"
"65730000","0.20305"
"65800000","0.20815"
"65870000","0.20945"
"65940000","0.2106"
"66010000","0.20860000000000004"
"66080000","0.2223"
"66150000","0.2205"
"66220000","0.2192"
"66290000","0.2034"
"66360000","0.1907"
"66430000","0.19145"
"66500000","0.1846"
"66570000","0.19045"
"66640000","0.19095"
"66710000","0.20455"
"66780000","0.2033"
"66850000","0.211"
"66920000","0.2096"
"66990000","0.20655"
"67060000","0.2069"
"67130000","0.2005"
"67200000","0.20065"
"67270000","0.20925"
"67340000","0.20475"
"67410000","0.2122"
"67480000","0.20889999999999995"
"67550000","0.20295"
"67620000","0.193"
"67690000","0.2126"
"67760000","0.19095"
"67830000","0.1942"
"67900000","0.20005"
"67970000","0.18925"
"68040000","0.18865000000000004"
"68110000","0.1903"
"68180000","0.17675"
"68250000","0.18455"
"68320000","0.19345"
"68390000","0.17755"
"68460000","0.18025"
"68530000","0.1814"
"68600000","0.17725"
"68670000","0.1712"
"68740000","0.1655"
"68810000","0.15439999999999998"
"68880000","0.16514999999999996"
"68950000","0.15810000000000002"
"69020000","0.15555000000000002"
"69090000","0.17464999999999997"
"69160000","0.17405"
"69230000","0.18585"
"69300000","0.1768"
"69370000","0.17889999999999998"
"69440000","0.1723"
"69510000","0.18505"
"69580000","0.17665"
"69650000","0.19525"
"69720000","0.18455"
"69790000","0.18795"
"69860000","0.19945"
"69930000","0.2011"
"70000000","0.1862"
"70070000","0.1985"
"70140000","0.1916"
"70210000","0.2033"
"70280000","0.1984"
"70350000","0.19025"
"70420000","0.1896"
"70490000","0.1871"
"70560000","0.1959"
"70630000","0.20145"
"70700000","0.20655"
"70770000","0.20555"
"70840000","0.20764999999999997"
"70910000","0.2121"
"70980000","0.2239"
"71050000","0.20935000000000004"
"71120000","0.2207"
"71190000","0.21385"
"71260000","0.21085"
"71330000","0.1951"
"71400000","0.2048"
"71470000","0.19739999999999996"
"71540000","0.19505"
"71610000","0.1958"
"71680000","0.1984"
"71750000","0.2157"
"71820000","0.20325"
"71890000","0.20655"
"71960000","0.21285"
"72030000","0.19080000000000005"
"72100000","0.20275"
"72170000","0.2041"
"72240000","0.1899"
"72310000","0.21340000000000003"
"72380000","0.20405"
"72450000","0.209"
"72520000","0.22325"
"72590000","0.21544999999999995"
"72660000","0.2245"
"72730000","0.22595"
"72800000","0.22684999999999997"
"72870000","0.22759999999999997"
"72940000","0.2208"
"73010000","0.2278"
"73080000","0.21815"
"73150000","0.2152"
"73220000","0.21685"
"73290000","0.217"
"73360000","0.21305"
"73430000","0.2259"
"73500000","0.2216"
"73570000","0.22889999999999996"
"73640000","0.22255"
"73710000","0.21765"
"73780000","0.22090000000000004"
"73850000","0.2268"
"73920000","0.23565"
"73990000","0.22145"
"74060000","0.2272"
"74130000","0.22655"
"74200000","0.22175"
"74270000","0.21105"
"74340000","0.2144"
"74410000","0.20645"
"74480000","0.2074"
"74550000","0.19815"
"74620000","0.1925"
"74690000","0.20785"
"74760000","0.19615"
"74830000","0.20025"
"74900000","0.1982"
"74970000","0.1932"
"75040000","0.2049"
"75110000","0.1995"
"75180000","0.19975"
"75250000","0.1803"
"75320000","0.16055"
"75390000","0.1555"
"75460000","0.16705"
"75530000","0.16890000000000002"
"75600000","0.17115"
"75670000","0.17414999999999997"
"75740000","0.15725"
"75810000","0.1678"
"75880000","0.1585"
"75950000","0.1678"
"76020000","0.15744999999999998"
"76090000","0.16185"
"76160000","0.1565"
"76230000","0.1389"
"76300000","0.14595"
"76370000","0.1472"
"76440000","0.1594"
"76510000","0.14215000000000003"
"76580000","0.12305"
"76650000","0.1199"
"76720000","0.12105"
"76790000","0.1223"
"76860000","0.1315"
"76930000","0.1301"
"77000000","0.11305"
"77070000","0.12475"
"77140000","0.12225"
"77210000","0.1209"
"77280000","0.1291"
"77350000","0.12375"
"77420000","0.11855"
"77490000","0.1223"
"77560000","0.11385"
"77630000","0.1035"
"77700000","0.10155"
"77770000","0.0997"
"77840000","0.0932"
"77910000","0.09175"
"77980000","0.1051"
"78050000","0.08975"
"78120000","0.09495"
"78190000","0.10075"
"78260000","0.10435"
"78330000","0.1052"
"78400000","0.1159"
"78470000","0.11165"
"78540000","0.1072"
"78610000","0.09355"
"78680000","0.0979"
"78750000","0.10205000000000002"
"78820000","0.11305"
"78890000","0.1139"
"78960000","0.11825"
"79030000","0.1189"
"79100000","0.1106"
"79170000","0.1034"
"79240000","0.09855"
"79310000","0.09695"
"79380000","0.0971"
"79450000","0.09525"
"79520000","0.09685"
"79590000","0.0952"
"79660000","0.09905"
"79730000","0.10755"
"79800000","0.11669999999999998"
"79870000","0.11695"
"79940000","0.10175"
