"Step","mixdecay1to0_fre120_seed2 - 4cover_rate"
"95932800","0.79065"
"96220800","0.78565"
"96508800","0.7865"
"96796800","0.7925"
"97084800","0.7916"
"97372800","0.79145"
"97660800","0.8004000000000001"
"97948800","0.7883"
"98236800","0.7857000000000001"
"98524800","0.77935"
"98812800","0.7944"
"99100800","0.7857000000000001"
"99388800","0.7988"
"99676800","0.79125"
"99964800","0.7904500000000001"
"100252800","0.79125"
"100540800","0.8079000000000001"
"100828800","0.7979"
"101116800","0.79155"
"101404800","0.7968"
"101692800","0.79715"
"101980800","0.8068"
"102268800","0.7943499999999999"
"102547440","0.7992999999999999"
"102826080","0.8072"
"103104720","0.80175"
"103383360","0.8097000000000001"
"103662000","0.7915"
"103940640","0.7968500000000001"
"104219280","0.7974000000000001"
"104497920","0.8003500000000001"
"104776560","0.7996"
"105055200","0.7914000000000001"
"105333840","0.7992"
"105612480","0.8035"
"105891120","0.7941999999999999"
"106169760","0.8002"
"106448400","0.7967000000000001"
"106727040","0.79365"
"107005680","0.7824000000000001"
"107284320","0.7763"
"107562960","0.7867999999999999"
"107841600","0.7787000000000001"
"108120240","0.7867000000000001"
"108398880","0.78875"
"108677520","0.7855"
"108956160","0.7890999999999999"
"109234800","0.8010499999999999"
"109513440","0.79325"
"109792080","0.78025"
"110070720","0.7908999999999999"
"110349360","0.80855"
"110628000","0.7958999999999999"
"110906640","0.7916500000000001"
"111185280","0.8095"
"111463920","0.8125"
"111742560","0.8088"
"112021200","0.8070499999999999"
"112299840","0.8048500000000001"
"112578480","0.8129"
"112857120","0.8023499999999999"
"113135760","0.8018"
"113414400","0.8033499999999999"
"113684760","0.799"
"113955120","0.7975999999999999"
"114225480","0.7981500000000001"
"114495840","0.7944"
"114766200","0.78915"
"115036560","0.80055"
"115306920","0.7837999999999999"
"115577280","0.8013000000000001"
"115847640","0.7932"
"116118000","0.8"
"116388360","0.8039"
"116658720","0.80325"
"116929080","0.8120499999999999"
"117199440","0.7938"
"117469800","0.791"
"117740160","0.7964"
"118010520","0.8043499999999999"
"118280880","0.7973"
"118551240","0.7970499999999999"
"118821600","0.7951"
"119091960","0.79745"
"119362320","0.7945999999999999"
"119632680","0.7998"
"119903040","0.7897000000000001"
"120173400","0.8007000000000001"
"120443760","0.78225"
"120714120","0.79265"
"120984480","0.7948500000000001"
"121254840","0.79575"
"121525200","0.7924500000000001"
"121795560","0.79835"
"122065920","0.793"
"122336280","0.7979"
"122606640","0.78755"
"122877000","0.80235"
"123147360","0.795"
"123417720","0.80445"
"123688080","0.80625"
"123958440","0.8137000000000001"
"124228800","0.8153499999999999"
"124489800","0.81185"
"124750800","0.79925"
"125011800","0.8037000000000001"
"125272800","0.8171499999999999"
"125533800","0.8130499999999999"
"125794800","0.81765"
"126055800","0.82105"
"126316800","0.8141499999999999"
"126577800","0.80925"
"126838800","0.8132"
"127099800","0.81625"
"127360800","0.81755"
"127621800","0.81905"
"127882800","0.8068"
"128143800","0.8202"
"128404800","0.8123"
"128665800","0.8246500000000001"
"128926800","0.8129000000000001"
"129187800","0.82205"
"129448800","0.8269"
"129709800","0.8319500000000001"
"129970800","0.8233"
"130231800","0.8221999999999999"
"130492800","0.8127000000000001"
"130753800","0.82855"
"131014800","0.82265"
"131275800","0.82305"
"131536800","0.83025"
"131797800","0.8237000000000001"
"132058800","0.8308"
"132319800","0.8302"
"132580800","0.8318499999999999"
"132841800","0.83475"
"133102800","0.82565"
"133363800","0.8408"
"133624800","0.8331500000000001"
"133885800","0.84105"
"134146800","0.8501000000000001"
"134407800","0.827"
"134668800","0.84035"
"134920800","0.8441"
"135172800","0.839"
"135424800","0.8321"
"135676800","0.8419"
"135928800","0.83535"
"136180800","0.83805"
"136432800","0.83465"
"136684800","0.8403999999999999"
"136936800","0.83965"
"137188800","0.8422999999999999"
"137440800","0.831"
"137692800","0.8397"
"137944800","0.83675"
"138196800","0.8463499999999999"
"138448800","0.83545"
"138700800","0.8311499999999999"
"138952800","0.84475"
"139204800","0.84745"
"139456800","0.85175"
"139708800","0.8412000000000001"
"139960800","0.8421"
"140212800","0.8416500000000001"
"140464800","0.84165"
"140716800","0.847"
"140968800","0.8332999999999999"
"141220800","0.8423999999999999"
"141472800","0.8354499999999999"
"141724800","0.8339000000000001"
"141976800","0.8411"
"142228800","0.84185"
"142480800","0.841"
"142732800","0.8588"
"142984800","0.8446"
"143236800","0.8547"
"143488800","0.84975"
"143740800","0.85205"
"143992800","0.84275"
"144244800","0.8446999999999999"
"144496800","0.8505999999999999"
"144748800","0.8529500000000001"
"144991440","0.8416"
"145234080","0.8445999999999999"
"145476720","0.8508000000000001"
"145719360","0.8447"
"145962000","0.84335"
"146204640","0.8416"
"146447280","0.84445"
"146689920","0.8432999999999999"
"146932560","0.83585"
"147175200","0.84125"
"147417840","0.8322"
"147660480","0.8382999999999999"
"147903120","0.8426500000000001"
"148145760","0.8412999999999999"
"148388400","0.83545"
"148631040","0.8369500000000001"
"148873680","0.8352"
"149116320","0.83325"
"149358960","0.8318000000000001"
"149601600","0.82715"
"149844240","0.83295"
"150086880","0.8230999999999999"
"150329520","0.8349"
"150572160","0.821"
"150814800","0.8289"
"151057440","0.8369500000000001"
"151300080","0.8438"
"151542720","0.8368"
"151785360","0.84775"
"152028000","0.8355"
"152270640","0.8259"
"152513280","0.83815"
"152755920","0.82825"
"152998560","0.8335"
"153241200","0.8442999999999999"
"153483840","0.83985"
"153726480","0.81965"
"153969120","0.8307"
"154211760","0.8335499999999999"
"154454400","0.82125"
"154688760","0.8252999999999999"
"154923120","0.8345999999999999"
"155157480","0.82435"
"155391840","0.8314"
"155626200","0.8261499999999999"
"155860560","0.83875"
"156094920","0.83275"
"156329280","0.8262999999999999"
"156563640","0.8265"
"156798000","0.8384000000000001"
"157032360","0.8386"
"157266720","0.8344499999999999"
"157501080","0.832"
"157735440","0.8440500000000001"
"157969800","0.84145"
"158204160","0.83845"
"158438520","0.82675"
"158672880","0.8364499999999999"
"158907240","0.83645"
"159141600","0.8520999999999999"
"159375960","0.8472999999999999"
"159610320","0.8391000000000001"
"159844680","0.84315"
"160079040","0.82765"
"160313400","0.8272999999999999"
"160547760","0.8225500000000001"
"160782120","0.8245"
"161016480","0.8032999999999999"
"161250840","0.80555"
"161485200","0.8020499999999999"
"161719560","0.79595"
"161953920","0.8124"
"162188280","0.81755"
"162422640","0.8156500000000001"
"162657000","0.8264"
"162891360","0.8369500000000001"
"163125720","0.8325"
"163360080","0.8371000000000001"
"163594440","0.8272"
"163828800","0.8305"
"164053800","0.83075"
"164278800","0.83265"
"164503800","0.8231499999999999"
"164728800","0.8149000000000001"
"164953800","0.82365"
"165178800","0.8208"
"165403800","0.8345499999999999"
"165628800","0.82775"
"165853800","0.8419000000000001"
"166078800","0.82545"
"166303800","0.8344"
"166528800","0.8291"
"166753800","0.8307"
"166978800","0.82365"
"167203800","0.8234"
"167428800","0.84025"
"167653800","0.84025"
"167878800","0.83925"
"168103800","0.84665"
"168328800","0.8478"
"168553800","0.8369"
"168778800","0.8433999999999999"
"169003800","0.84075"
"169228800","0.8436500000000001"
"169453800","0.8479000000000001"
"169678800","0.78085"
"169903800","0.7795"
"170128800","0.8029"
"170353800","0.7988"
"170578800","0.8019499999999999"
"170803800","0.8087000000000001"
"171028800","0.8066500000000001"
"171253800","0.816"
"171478800","0.8145"
"171703800","0.8103"
"171928800","0.8282"
"172153800","0.8235"
"172378800","0.82515"
"172603800","0.8109500000000001"
"172828800","0.8100499999999999"
"173044800","0.7980499999999999"
"173260800","0.80455"
"173476800","0.8053"
"173692800","0.8002"
"173908800","0.80925"
"174124800","0.81615"
"174340800","0.804"
"174556800","0.8100999999999999"
"174772800","0.8261000000000001"
"174988800","0.82685"
"175204800","0.8231"
"175420800","0.82385"
"175636800","0.82105"
"175852800","0.82805"
"176068800","0.81545"
"176284800","0.81475"
"176500800","0.8201"
"176716800","0.8098"
"176932800","0.8120499999999999"
"177148800","0.8312999999999999"
"177364800","0.8166"
"177580800","0.83065"
"177796800","0.83485"
"178012800","0.8341999999999999"
"178228800","0.83125"
"178444800","0.8288499999999999"
"178660800","0.82805"
"178876800","0.8411"
"179092800","0.83105"
"179308800","0.8347"
"179524800","0.8312999999999999"
"179740800","0.8185"
"179956800","0.81855"
"180172800","0.83325"
"180388800","0.8268"
"180604800","0.8219500000000001"
"180820800","0.83745"
"181036800","0.8361000000000002"
"181252800","0.8451000000000001"
"181468800","0.8247000000000001"
"181675440","0.8357"
"181882080","0.8326999999999999"
"182088720","0.83125"
"182295360","0.8232"
"182502000","0.83645"
"182708640","0.84825"
"182915280","0.847"
"183121920","0.85235"
"183328560","0.84415"
"183535200","0.85295"
"183741840","0.8449"
"183948480","0.8409500000000001"
"184155120","0.8499000000000001"
"184361760","0.8503499999999999"
"184568400","0.85155"
"184775040","0.8488"
"184981680","0.8551500000000001"
"185188320","0.8358"
"185394960","0.8439500000000001"
"185601600","0.8552000000000001"
"185808240","0.85075"
"186014880","0.8513499999999999"
"186221520","0.8553499999999999"
"186428160","0.857"
"186634800","0.857"
"186841440","0.84275"
"187048080","0.8499000000000001"
"187254720","0.825"
"187461360","0.83725"
"187668000","0.8405499999999999"
"187874640","0.856"
"188081280","0.84135"
"188287920","0.8339500000000001"
"188494560","0.8339"
"188701200","0.84385"
"188907840","0.84075"
"189114480","0.85075"
"189321120","0.83405"
"189527760","0.8375999999999999"
"189734400","0.8317"
"189932760","0.8322999999999999"
"190131120","0.83405"
"190329480","0.8225"
"190527840","0.82845"
"190726200","0.8261999999999999"
"190924560","0.8271"
"191122920","0.83305"
"191321280","0.8187000000000001"
"191519640","0.8189"
"191718000","0.8289000000000001"
"191916360","0.8338"
"192114720","0.8275"
"192313080","0.8335"
"192511440","0.8308"
"192709800","0.8464"
"192908160","0.84065"
"193106520","0.83105"
"193304880","0.84025"
"193503240","0.84245"
"193701600","0.8331"
"193899960","0.8433"
"194098320","0.84305"
"194296680","0.8339500000000001"
"194495040","0.84275"
"194693400","0.8533"
"194891760","0.8282"
"195090120","0.8151999999999999"
"195288480","0.8361999999999999"
"195486840","0.8291000000000001"
"195685200","0.82665"
"195883560","0.8238"
"196081920","0.82335"
"196280280","0.8412000000000001"
"196478640","0.83395"
"196677000","0.8483999999999999"
"196875360","0.8448"
"197073720","0.8369"
"197272080","0.8335499999999999"
"197470440","0.835"
"197668800","0.8316"
"197857800","0.84275"
"198046800","0.8477"
"198235800","0.8359500000000001"
"198424800","0.8452000000000001"
"198613800","0.8369000000000001"
"198802800","0.82735"
"198991800","0.8368"
"199180800","0.8482999999999999"
"199369800","0.83935"
"199558800","0.8501500000000001"
"199747800","0.8533999999999999"
"199936800","0.8511"
"200125800","0.8575499999999999"
"200314800","0.84665"
"200503800","0.84905"
"200692800","0.8558"
"200881800","0.8596"
"201070800","0.86475"
"201259800","0.8597"
"201448800","0.86285"
"201637800","0.8663"
"201826800","0.86725"
"202015800","0.8543999999999999"
"202204800","0.8586"
"202393800","0.86465"
"202582800","0.85715"
"202771800","0.8478"
"202960800","0.83965"
"203149800","0.8575999999999999"
"203338800","0.8490999999999999"
"203527800","0.85205"
"203716800","0.8593500000000002"
"203905800","0.8466"
"204094800","0.8583500000000001"
"204283800","0.85405"
"204472800","0.85245"
"204661800","0.85705"
"204850800","0.8562000000000001"
"205039800","0.85015"
"205228800","0.8358499999999999"
"205408800","0.83315"
"205588800","0.8415"
"205768800","0.84805"
"205948800","0.8588"
"206128800","0.8642"
"206308800","0.8492999999999999"
"206488800","0.8545"
"206668800","0.8546500000000001"
"206848800","0.84275"
"207028800","0.8486"
"207208800","0.83725"
"207388800","0.83345"
"207568800","0.8284499999999999"
"207748800","0.81845"
"207928800","0.847"
"208108800","0.8322"
"208288800","0.8286999999999999"
"208468800","0.8282"
"208648800","0.846"
"208828800","0.83845"
"209008800","0.8321000000000001"
"209188800","0.8469"
"209368800","0.86165"
"209548800","0.8409"
"209728800","0.8463499999999999"
"209908800","0.84085"
"210088800","0.8455"
"210268800","0.8517"
"210448800","0.8426500000000001"
"210628800","0.8537"
"210808800","0.8523000000000001"
"210988800","0.8575499999999999"
"211168800","0.8502000000000001"
"211348800","0.86925"
"211528800","0.8589000000000001"
"211708800","0.85665"
"211888800","0.8541"
"212068800","0.8465999999999999"
"212248800","0.8468499999999999"
"212428800","0.85405"
"212608800","0.8485999999999999"
"212788800","0.8635"
"212968800","0.8538"
"213148800","0.8549500000000001"
"213328800","0.8575499999999999"
"213508800","0.85795"
"213688800","0.8606999999999999"
"213868800","0.8483999999999999"
"214048800","0.8530500000000001"
"214228800","0.8435499999999999"
"214408800","0.85895"
"214588800","0.85225"
"214768800","0.8548499999999999"
"214948800","0.85775"
"215128800","0.8621"
"215308800","0.85315"
"215488800","0.8565499999999999"
"215668800","0.85735"
"215848800","0.85705"
"216028800","0.8521500000000001"
"216208800","0.8612000000000001"
"216388800","0.86"
"216568800","0.8608499999999999"
"216748800","0.8627"
"216928800","0.85445"
"217108800","0.8597"
"217288800","0.84535"
"217468800","0.85425"
"217648800","0.8485499999999999"
"217828800","0.8301000000000001"
"218008800","0.85125"
"218188800","0.8462999999999999"
"218368800","0.8466500000000001"
