Step,main_agent_pc_first_seed1 - main_success_rate
88560000,0.901
88614000,0.933
88668000,0.944
88722000,0.932
88776000,0.9465
88830000,0.904
88884000,0.912
88938000,0.953
88992000,0.9175
89046000,0.936
89100000,0.922
89154000,0.9055
89208000,0.9195
89262000,0.938
89316000,0.935
89370000,0.931
89424000,0.8945
89478000,0.919
89532000,0.926
89586000,0.9015
89640000,0.912
89694000,0.924
89748000,0.9305
89802000,0.9325
89856000,0.941
89910000,0.9295
89964000,0.9435
90018000,0.909
90072000,0.936
90126000,0.935
90180000,0.933
90234000,0.9055
90288000,0.9415
90342000,0.943
90396000,0.9145
90450000,0.9295
90504000,0.9355
90558000,0.9495
90612000,0.951
90666000,0.925
90720000,0.933
90774000,0.932
90828000,0.939
90882000,0.9025
90936000,0.9405
90990000,0.9255
91044000,0.934
91098000,0.9225
91152000,0.939
91206000,0.9425
91260000,0.9275
91314000,0.909
91368000,0.923
91422000,0.926
91476000,0.927
91530000,0.9185
91584000,0.9525
91638000,0.9485
91692000,0.9285
91746000,0.927
91800000,0.9225
91854000,0.931
91908000,0.9525
91962000,0.9285
92016000,0.926
92070000,0.942
92124000,0.928
92178000,0.9335
92232000,0.917
92286000,0.9495
92340000,0.939
92394000,0.9265
92448000,0.9445
92502000,0.931
92556000,0.9495
92610000,0.966
92664000,0.9385
92718000,0.933
92772000,0.9545
92826000,0.928
92880000,0.947
92934000,0.9345
92988000,0.952
93042000,0.947
93096000,0.943
93150000,0.9355
93204000,0.9435
93258000,0.935
93312000,0.9425
93366000,0.939
93420000,0.9195
93474000,0.933
93528000,0.9245
93582000,0.942
93636000,0.9215
93690000,0.942
93744000,0.941
93798000,0.939
93852000,0.9385
93906000,0.93
93960000,0.937
94014000,0.9425
94068000,0.958
94122000,0.942
94176000,0.943
94230000,0.9385
94284000,0.9275
94338000,0.9325
94392000,0.933
94446000,0.9015
94500000,0.909
94554000,0.9035
94608000,0.9485
94662000,0.936
94716000,0.9365
94770000,0.958
94824000,0.94
94878000,0.9345
94932000,0.9305
94986000,0.931
95040000,0.934
95094000,0.928
95148000,0.948
95202000,0.933
95256000,0.9445
95310000,0.9565
95364000,0.9465
95418000,0.937
95472000,0.9545
95526000,0.9355
95580000,0.9525
95634000,0.9535
95688000,0.955
95742000,0.9475
95796000,0.9485
95850000,0.972
95904000,0.9585
95958000,0.954
96012000,0.924
96066000,0.9545
96120000,0.951
96174000,0.974
96228000,0.9415
96282000,0.949
96336000,0.961
96390000,0.967
96444000,0.9445
96498000,0.965
96552000,0.963
96606000,0.967
96660000,0.965
96714000,0.962
96768000,0.95
96822000,0.8955
96876000,0.944
96930000,0.938
96984000,0.9475
97038000,0.9685
97092000,0.955
97146000,0.937
97200000,0.9425
97254000,0.92
97308000,0.94
97362000,0.9355
97416000,0.9535
97470000,0.946
97524000,0.9605
97578000,0.961
97632000,0.965
97686000,0.9565
97740000,0.947
97794000,0.9345
97848000,0.902
97902000,0.923
97956000,0.9485
98010000,0.939
98064000,0.94
98118000,0.9425
98172000,0.9445
98226000,0.934
98280000,0.911
98334000,0.957
98388000,0.927
98442000,0.924
98496000,0.946
98550000,0.948
98604000,0.9315
98658000,0.9445
98712000,0.9555
98766000,0.9495
98820000,0.958
98874000,0.957
98928000,0.9565
98982000,0.9415
99036000,0.964
99090000,0.949
99144000,0.975
99198000,0.9645
99252000,0.9615
99306000,0.9395
99360000,0.964
99414000,0.9475
99468000,0.9485
99522000,0.9395
99576000,0.951
99630000,0.932
99684000,0.932
99738000,0.946
99792000,0.9375
99846000,0.9315
99900000,0.9515
99954000,0.9635
100008000,0.9495
100062000,0.947
100116000,0.9315
100170000,0.9125
100224000,0.9395
100278000,0.937
100332000,0.954
100386000,0.963
100440000,0.9455
100494000,0.961
100548000,0.959
100602000,0.9605
100656000,0.9605
100710000,0.9665
100764000,0.9565
100818000,0.942
100872000,0.965
100926000,0.9595
100980000,0.9625
101034000,0.9485
101088000,0.947
101142000,0.9455
101196000,0.945
101250000,0.9565
101304000,0.958
101358000,0.9535
101412000,0.9625
101466000,0.98
101520000,0.9455
101574000,0.949
101628000,0.953
101682000,0.9465
101736000,0.962
101790000,0.9515
101844000,0.9585
101898000,0.9345
101952000,0.962
102006000,0.955
102060000,0.953
102114000,0.9685
102168000,0.9515
102222000,0.961
102276000,0.961
102330000,0.9565
102384000,0.931
102438000,0.945
102492000,0.9665
102546000,0.957
102600000,0.9685
102654000,0.9675
102708000,0.9235
102762000,0.9325
102816000,0.96
102870000,0.9455
102924000,0.946
102978000,0.935
103032000,0.9545
103086000,0.8975
103140000,0.938
103194000,0.9345
103248000,0.9385
103302000,0.927
103356000,0.9455
103410000,0.9235
103464000,0.9635
103518000,0.9575
103572000,0.968
103626000,0.9395
103680000,0.9575
103734000,0.9305
103788000,0.946
103842000,0.967
103896000,0.967
103950000,0.945
104004000,0.951
104058000,0.953
104112000,0.938
104166000,0.929
104220000,0.958
104274000,0.9565
104328000,0.949
104382000,0.9785
104436000,0.9465
104490000,0.964
104544000,0.9515
104598000,0.9565
104652000,0.945
104706000,0.9705
104760000,0.9405
104814000,0.938
104868000,0.952
104922000,0.966
104976000,0.96
105030000,0.9515
105084000,0.941
105138000,0.96
105192000,0.9545
105246000,0.956
105300000,0.963
105354000,0.9525
105408000,0.932
105462000,0.9285
105516000,0.961
105570000,0.9455
105624000,0.977
105678000,0.9625
105732000,0.9625
105786000,0.9565
105840000,0.9505
105894000,0.948
105948000,0.9495
106002000,0.9385
106056000,0.9545
106110000,0.9515
106164000,0.948
106218000,0.969
106272000,0.962
106326000,0.957
106380000,0.947
106434000,0.941
106488000,0.9395
106542000,0.9275
106596000,0.9315
106650000,0.935
106704000,0.9365
106758000,0.937
106812000,0.94
106866000,0.9495
106920000,0.969
106974000,0.9575
107028000,0.9505
107082000,0.9595
107136000,0.94
107190000,0.9395
107244000,0.9565
107298000,0.952
107352000,0.908
107406000,0.8915
107460000,0.9105
107514000,0.914
107568000,0.889
107622000,0.875
107676000,0.8975
107730000,0.938
107784000,0.937
107838000,0.935
107892000,0.9045
107946000,0.9275
108000000,0.9455
108054000,0.9415
108108000,0.9515
108162000,0.9325
108216000,0.9635
108270000,0.9575
108324000,0.948
108378000,0.966
108432000,0.946
108486000,0.924
108540000,0.934
108594000,0.94
108648000,0.9515
108702000,0.956
108756000,0.9385
108810000,0.927
108864000,0.949
108918000,0.929
108972000,0.942
109026000,0.952
109080000,0.9405
109134000,0.9415
109188000,0.9525
109242000,0.944
109296000,0.9595
109350000,0.946
109404000,0.9375
109458000,0.942
109512000,0.9505
109566000,0.9505
109620000,0.9475
109674000,0.947
109728000,0.9495
109782000,0.9605
109836000,0.98
109890000,0.955
109944000,0.9665
109998000,0.9555
110052000,0.95
110106000,0.969
110160000,0.9585
110214000,0.9315
110268000,0.954
110322000,0.969
110376000,0.9645
110430000,0.95
110484000,0.954
110538000,0.945
110592000,0.961
110646000,0.975
110700000,0.945
110754000,0.9565
110808000,0.9325
110862000,0.94
110916000,0.9605
110970000,0.9645
111024000,0.94
111078000,0.955
111132000,0.9655
111186000,0.958
111240000,0.972
111294000,0.9645
111348000,0.9475
111402000,0.953
111456000,0.871
111510000,0.9175
111564000,0.8855
111618000,0.893
111672000,0.93
111726000,0.947
111780000,0.935
111834000,0.958
111888000,0.9695
111942000,0.961
111996000,0.945
112050000,0.9595
112104000,0.9335
112158000,0.973
112212000,0.971
112266000,0.961
112320000,0.9705
112374000,0.97
112428000,0.9585
112482000,0.966
112536000,0.982
112590000,0.965
112644000,0.9735
112698000,0.9585
112752000,0.9755
112806000,0.9885
112860000,0.961
112914000,0.978
112968000,0.9725
113022000,0.9745
113076000,0.9635
113130000,0.95
113184000,0.968
113238000,0.9435
113292000,0.9715
113346000,0.9675
113400000,0.96
113454000,0.971
113508000,0.975
113562000,0.9695
113616000,0.978
113670000,0.982
113724000,0.97
113778000,0.9835
113832000,0.985
113886000,0.9725
113940000,0.972
113994000,0.971
114048000,0.9675
114102000,0.9715
114156000,0.9625
114210000,0.985
114264000,0.9705
114318000,0.9745
114372000,0.954
114426000,0.975
114480000,0.955
114534000,0.9695
114588000,0.956
114642000,0.9735
114696000,0.9455
114750000,0.9795
114804000,0.9735
114858000,0.9595
114912000,0.9525
114966000,0.9515
115020000,0.9685
115074000,0.9605
115128000,0.9695
115182000,0.981
115236000,0.98
115290000,0.9665
115344000,0.9775
115398000,0.979
115452000,0.96
115506000,0.951
115560000,0.9735
115614000,0.965
115668000,0.988
115722000,0.983
115776000,0.9885
115830000,0.9835
115884000,0.9675
115938000,0.9655
115992000,0.9475
116046000,0.954
116100000,0.952
116154000,0.9725
116208000,0.9735
116262000,0.973
116316000,0.965
116370000,0.9635
116424000,0.9815
116478000,0.9735
116532000,0.966
116586000,0.9615
116640000,0.985
116694000,0.9805
116748000,0.98
116802000,0.9765
116856000,0.9755
116910000,0.971
116964000,0.9815
117018000,0.9585
117072000,0.968
117126000,0.962
117180000,0.973
117234000,0.972
117288000,0.9525
117342000,0.964
117396000,0.9635
117450000,0.966
117504000,0.9615
117558000,0.957
117612000,0.9485
117666000,0.9745
117720000,0.963
117774000,0.961
117828000,0.9415
117882000,0.9615
117936000,0.9735
117990000,0.9715
118044000,0.974
118098000,0.975
118152000,0.966
118206000,0.9635
118260000,0.9765
118314000,0.971
118368000,0.978
118422000,0.989
118476000,0.959
118530000,0.969
118584000,0.9525
118638000,0.9695
118692000,0.982
118746000,0.9735
118800000,0.935
118854000,0.953
118908000,0.9545
118962000,0.919
119016000,0.9195
119070000,0.938
119124000,0.9335
119178000,0.948
119232000,0.94
119286000,0.928
119340000,0.942
119394000,0.949
119448000,0.946
119502000,0.974
119556000,0.963
119610000,0.9755
119664000,0.957
119718000,0.9755
119772000,0.961
119826000,0.9535
119880000,0.975
119934000,0.9635
119988000,0.966
120042000,0.964
120096000,0.9695
120150000,0.983
120204000,0.9805
120258000,0.9835
120312000,0.976
120366000,0.973
120420000,0.978
120474000,0.974
120528000,0.9815
120582000,0.965
120636000,0.9785
120690000,0.9785
120744000,0.965
120798000,0.9665
120852000,0.985
120906000,0.979
120960000,0.956
121014000,0.929
121068000,0.8305
121122000,0.914
121176000,0.8805
121230000,0.8405
121284000,0.8475
121338000,0.8295
121392000,0.8145
121446000,0.8495
121500000,0.821
121554000,0.884
121608000,0.9225
121662000,0.9115
121716000,0.9395
121770000,0.948
121824000,0.9585
121878000,0.94
121932000,0.936
121986000,0.9785
122040000,0.9495
122094000,0.981
122148000,0.9805
122202000,0.9725
122256000,0.983
122310000,0.98
122364000,0.989
122418000,0.992
122472000,0.983
122526000,0.9725
122580000,0.982
122634000,0.986
122688000,0.992
122742000,0.972
122796000,0.967
122850000,0.9785
122904000,0.9755
122958000,0.974
123012000,0.9755
123066000,0.965
123120000,0.9735
123174000,0.9885
123228000,0.976
123282000,0.972
123336000,0.9685
123390000,0.973
123444000,0.967
123498000,0.9865
123552000,0.9735
123606000,0.9865
123660000,0.9435
123714000,0.9725
123768000,0.964
123822000,0.933
123876000,0.942
123930000,0.94
123984000,0.9765
124038000,0.9605
124092000,0.9485
124146000,0.969
124200000,0.974
124254000,0.9735
124308000,0.968
124362000,0.9705
124416000,0.9625
124470000,0.968
124524000,0.968
124578000,0.9645
124632000,0.976
124686000,0.9655
124740000,0.9715
124794000,0.97
124848000,0.971
124902000,0.964
124956000,0.976
125010000,0.962
125064000,0.969
125118000,0.971
125172000,0.9765
125226000,0.973
125280000,0.9565
125334000,0.9705
125388000,0.9585
125442000,0.9655
125496000,0.958
125550000,0.972
125604000,0.9775
125658000,0.968
125712000,0.9745
125766000,0.972
125820000,0.974
125874000,0.972
125928000,0.985
125982000,0.9735
126036000,0.9685
126090000,0.9725
126144000,0.976
126198000,0.963
126252000,0.9755
126306000,0.977
126360000,0.9695
126414000,0.95
126468000,0.968
126522000,0.9695
126576000,0.96
126630000,0.9615
126684000,0.9705
126738000,0.9735
126792000,0.9785
126846000,0.982
126900000,0.961
126954000,0.981
127008000,0.9665
127062000,0.971
127116000,0.949
127170000,0.9495
127224000,0.967
127278000,0.977
127332000,0.972
127386000,0.958
127440000,0.977
127494000,0.958
127548000,0.968
127602000,0.967
127656000,0.9695
127710000,0.9585
127764000,0.9745
127818000,0.948
127872000,0.977
127926000,0.9825
127980000,0.962
128034000,0.965
128088000,0.9765
128142000,0.982
128196000,0.979
128250000,0.979
128304000,0.981
128358000,0.974
128412000,0.9845
128466000,0.9745
128520000,0.9735
128574000,0.984
128628000,0.976
128682000,0.9645
128736000,0.981
128790000,0.985
128844000,0.9685
128898000,0.972
128952000,0.977
129006000,0.9815
129060000,0.9565
129114000,0.9425
129168000,0.9045
129222000,0.963
129276000,0.945
129330000,0.947
129384000,0.9655
129438000,0.979
129492000,0.9725
129546000,0.962
129600000,0.978
129654000,0.9775
129708000,0.975
129762000,0.976
129816000,0.981
129870000,0.96
129924000,0.9865
129978000,0.9825
130032000,0.9785
130086000,0.97
130140000,0.9665
130194000,0.973
130248000,0.9705
130302000,0.974
130356000,0.9715
130410000,0.971
130464000,0.9765
130518000,0.9795
130572000,0.967
130626000,0.9625
130680000,0.976
130734000,0.979
130788000,0.969
130842000,0.9635
130896000,0.969
130950000,0.983
131004000,0.973
131058000,0.949
131112000,0.962
131166000,0.9295
131220000,0.9055
131274000,0.778
131328000,0.7455
131382000,0.7665
131436000,0.907
131490000,0.9235
131544000,0.962
131598000,0.954
131652000,0.9575
131706000,0.963
131760000,0.965
131814000,0.9735
131868000,0.9655
131922000,0.9745
131976000,0.978
132030000,0.9795
132084000,0.969
132138000,0.9835
132192000,0.9705
132246000,0.977
132300000,0.9735
132354000,0.9875
132408000,0.982
132462000,0.9795
132516000,0.9735
132570000,0.9705
132624000,0.9785
132678000,0.96
132732000,0.973
132786000,0.9755
132840000,0.9705
132894000,0.9685
132948000,0.975
133002000,0.9815
133056000,0.973
133110000,0.9605
133164000,0.9735
133218000,0.9725
133272000,0.988
133326000,0.9735
133380000,0.955
133434000,0.974
133488000,0.984
133542000,0.982
133596000,0.984
133650000,0.9705
133704000,0.981
133758000,0.984
133812000,0.9915
133866000,0.9705
133920000,0.975
133974000,0.983
134028000,0.971
134082000,0.98
134136000,0.9795
134190000,0.991
134244000,0.9735
134298000,0.986
134352000,0.978
134406000,0.9585
134460000,0.9665
134514000,0.9645
134568000,0.9745
134622000,0.9745
134676000,0.9745
134730000,0.9675
134784000,0.972
134838000,0.9635
134892000,0.9725
134946000,0.97
135000000,0.981
135054000,0.9885
135108000,0.9675
135162000,0.979
135216000,0.981
135270000,0.9655
135324000,0.9765
135378000,0.973
135432000,0.9745
135486000,0.9845
135540000,0.972
135594000,0.9655
135648000,0.9615
135702000,0.974
135756000,0.978
135810000,0.981
135864000,0.968
135918000,0.9675
135972000,0.9815
136026000,0.9585
136080000,0.9725
136134000,0.965
136188000,0.971
136242000,0.9785
136296000,0.9785
136350000,0.962
136404000,0.958
136458000,0.9565
136512000,0.9325
136566000,0.945
136620000,0.9475
136674000,0.9495
136728000,0.932
136782000,0.8665
136836000,0.864
136890000,0.8385
136944000,0.8775
136998000,0.93
137052000,0.9725
137106000,0.9635
137160000,0.982
137214000,0.962
137268000,0.956
137322000,0.9665
137376000,0.9515
137430000,0.9465
137484000,0.951
137538000,0.958
137592000,0.9625
137646000,0.9725
137700000,0.9725
137754000,0.96
137808000,0.976
137862000,0.98
137916000,0.9745
137970000,0.984
138024000,0.9755
138078000,0.976
138132000,0.9845
138186000,0.987
138240000,0.984
138294000,0.9765
138348000,0.985
138402000,0.9885
138456000,0.979
138510000,0.945
138564000,0.9585
138618000,0.98
138672000,0.9875
138726000,0.99
138780000,0.9915
138834000,0.9765
138888000,0.9885
138942000,0.9835
138996000,0.983
139050000,0.984
139104000,0.9685
139158000,0.983
139212000,0.989
139266000,0.99
139320000,0.987
139374000,0.987
139428000,0.99
139482000,0.98
139536000,0.9955
139590000,0.989
139644000,0.985
139698000,0.982
139752000,0.984
139806000,0.985
139860000,0.985
139914000,0.9815
139968000,0.986
140022000,0.9885
140076000,0.975
140130000,0.9845
140184000,0.9905
140238000,0.9665
140292000,0.99
140346000,0.9785
140400000,0.976
140454000,0.9785
140508000,0.9695
140562000,0.9725
140616000,0.973
140670000,0.983
140724000,0.9875
140778000,0.9835
140832000,0.9865
140886000,0.9825
140940000,0.9855
140994000,0.9925
141048000,0.981
141102000,0.9765
141156000,0.99
141210000,0.986
141264000,0.981
141318000,0.9805
141372000,0.989
141426000,0.9805
141480000,0.9705
141534000,0.977
141588000,0.978
141642000,0.9755
141696000,0.983
141750000,0.9805
141804000,0.9855
141858000,0.981
141912000,0.989
141966000,0.988
142020000,0.981
142074000,0.957
142128000,0.9545
142182000,0.9795
142236000,0.9335
142290000,0.9535
142344000,0.9415
142398000,0.964
142452000,0.9405
142506000,0.97
142560000,0.978
142614000,0.9695
142668000,0.971
142722000,0.961
142776000,0.9835
142830000,0.9865
142884000,0.9775
142938000,0.9695
142992000,0.9895
143046000,0.9825
143100000,0.979
143154000,0.981
143208000,0.9825
143262000,0.9725
143316000,0.9795
143370000,0.979
143424000,0.977
143478000,0.9845
143532000,0.967
143586000,0.983
143640000,0.971
143694000,0.965
143748000,0.983
143802000,0.9765
143856000,0.9895
143910000,0.9735
143964000,0.9655
144018000,0.978
144072000,0.988
144126000,0.9755
144180000,0.988
144234000,0.9845
144288000,0.985
144342000,0.9885
144396000,0.992
144450000,0.981
144504000,0.9895
144558000,0.9815
144612000,0.9805
144666000,0.99
