"Step","pc_pb_seed1 - 4cover_rate"
"71820000","0.5932999999999999"
"71880000","0.5902999999999999"
"71940000","0.5961000000000001"
"72000000","0.5967"
"72060000","0.5977"
"72120000","0.5996000000000001"
"72180000","0.5948"
"72240000","0.5919"
"72300000","0.5980999999999999"
"72360000","0.5891000000000001"
"72420000","0.5969"
"72480000","0.6054"
"72540000","0.5912999999999999"
"72600000","0.6023999999999999"
"72660000","0.5997"
"72720000","0.6167999999999999"
"72780000","0.6086"
"72840000","0.5948"
"72900000","0.5869000000000001"
"72960000","0.6067"
"73020000","0.6040999999999999"
"73080000","0.6107"
"73140000","0.6035"
"73200000","0.5971"
"73260000","0.607"
"73320000","0.6236"
"73380000","0.5983"
"73440000","0.6136"
"73500000","0.6055"
"73560000","0.6111"
"73620000","0.6144"
"73680000","0.6309"
"73740000","0.6183"
"73800000","0.6143"
"73860000","0.6147"
"73920000","0.6083999999999999"
"73980000","0.6113999999999999"
"74040000","0.63"
"74100000","0.6093999999999999"
"74160000","0.6309"
"74220000","0.6028"
"74280000","0.6141"
"74340000","0.6271"
"74400000","0.6188"
"74460000","0.6119"
"74520000","0.6173"
"74580000","0.6312000000000001"
"74640000","0.6226"
"74700000","0.6252"
"74760000","0.6105"
"74820000","0.617"
"74880000","0.6229"
"74940000","0.6059"
"75000000","0.6187999999999999"
"75060000","0.6264000000000001"
"75120000","0.6108"
"75180000","0.6199"
"75240000","0.6224000000000001"
"75300000","0.6274"
"75360000","0.5981000000000001"
"75420000","0.6297"
"75480000","0.6219"
"75540000","0.6175"
"75600000","0.621"
"75660000","0.6359"
"75720000","0.6411"
"75780000","0.6347"
"75840000","0.6225"
"75900000","0.6273"
"75960000","0.6317"
"76020000","0.6285"
"76080000","0.6271"
"76140000","0.6306"
"76200000","0.6302000000000001"
"76260000","0.6314"
"76320000","0.639"
"76380000","0.6317999999999999"
"76440000","0.6263000000000001"
"76500000","0.6473"
"76560000","0.6355"
"76620000","0.6319"
"76680000","0.64"
"76740000","0.6507000000000001"
"76800000","0.6517999999999999"
"76860000","0.6335"
"76920000","0.6357999999999999"
"76980000","0.6392"
"77040000","0.6369"
"77100000","0.6350999999999999"
"77160000","0.6577000000000001"
"77220000","0.6449"
"77280000","0.6449000000000001"
"77340000","0.6305"
"77400000","0.6266999999999999"
"77460000","0.6511"
"77520000","0.65"
"77580000","0.6541"
"77640000","0.6521"
"77700000","0.6472"
"77760000","0.6324000000000001"
"77820000","0.6577000000000001"
"77880000","0.6452"
"77940000","0.6591"
"78000000","0.653"
"78060000","0.6553"
"78120000","0.6644"
"78180000","0.6624000000000001"
"78240000","0.6507000000000001"
"78300000","0.6738"
"78360000","0.6642"
"78420000","0.665"
"78480000","0.6529"
"78540000","0.6399000000000001"
"78600000","0.6537999999999999"
"78660000","0.6469000000000001"
"78720000","0.6563"
"78780000","0.6540999999999999"
"78840000","0.644"
"78900000","0.6625"
"78960000","0.6643"
"79020000","0.6367"
"79080000","0.6673000000000001"
"79140000","0.6502"
"79200000","0.6529"
"79260000","0.6375"
"79320000","0.6481"
"79380000","0.6575"
"79440000","0.6621"
"79500000","0.6705"
"79560000","0.6652"
"79620000","0.6521"
"79680000","0.6612"
"79740000","0.6582"
"79800000","0.655"
"79860000","0.6692"
"79920000","0.6527999999999999"
"79980000","0.6562"
"80040000","0.6696"
"80100000","0.665"
"80160000","0.6577"
"80220000","0.6598999999999999"
"80280000","0.6666"
"80340000","0.6566000000000001"
"80400000","0.6637000000000001"
"80460000","0.654"
"80520000","0.6722"
"80580000","0.664"
"80640000","0.6745"
"80700000","0.6678999999999999"
"80760000","0.6595"
"80820000","0.666"
"80880000","0.6648999999999999"
"80940000","0.6733"
"81000000","0.6682"
"81060000","0.6645"
"81120000","0.6698000000000001"
"81180000","0.662"
"81240000","0.6762999999999999"
"81300000","0.6627000000000001"
"81360000","0.6675"
"81420000","0.6627000000000001"
"81480000","0.6694"
"81540000","0.6988"
"81600000","0.6661"
"81660000","0.6668"
"81720000","0.6533"
"81780000","0.6528999999999999"
"81840000","0.6611"
"81900000","0.6477"
"81960000","0.647"
"82020000","0.6429"
"82080000","0.6646"
"82140000","0.6533"
"82200000","0.6512"
"82260000","0.6567"
"82320000","0.6614"
"82380000","0.6603"
"82440000","0.6492"
"82500000","0.6536000000000001"
"82560000","0.6612"
"82620000","0.666"
"82680000","0.6586"
"82740000","0.6772999999999999"
"82800000","0.6645"
"82860000","0.6668999999999999"
"82920000","0.6784"
"82980000","0.6666"
"83040000","0.6669"
"83100000","0.6755"
"83160000","0.6614000000000001"
"83220000","0.6842"
"83280000","0.6839"
"83340000","0.6724"
"83400000","0.6814000000000001"
"83460000","0.6784000000000001"
"83520000","0.6888"
"83580000","0.6624"
"83640000","0.679"
"83700000","0.6829"
"83760000","0.689"
"83820000","0.7002"
"83880000","0.6914000000000001"
"83940000","0.6790999999999999"
"84000000","0.6708"
"84060000","0.6776"
"84120000","0.6832"
"84180000","0.6884000000000001"
"84240000","0.6854000000000001"
"84300000","0.6637000000000001"
"84360000","0.6874000000000001"
"84420000","0.6723"
"84480000","0.6959"
"84540000","0.6892"
"84600000","0.6910999999999999"
"84660000","0.6758"
"84720000","0.6735"
"84780000","0.6870999999999999"
"84840000","0.6852"
"84900000","0.662"
"84960000","0.6706"
"85020000","0.6918"
"85080000","0.6779"
"85140000","0.6869000000000001"
"85200000","0.6884"
"85260000","0.6812"
"85320000","0.6797000000000001"
"85380000","0.683"
"85440000","0.6768"
"85500000","0.6985999999999999"
"85560000","0.6666"
"85620000","0.6807000000000001"
"85680000","0.6661"
"85740000","0.6867000000000001"
"85800000","0.6623"
"85860000","0.6727000000000001"
"85920000","0.6781"
"85980000","0.6813"
"86040000","0.6615"
"86100000","0.6844000000000001"
"86160000","0.6792999999999999"
"86220000","0.6809"
"86280000","0.6735999999999999"
"86340000","0.6691"
"86400000","0.6605999999999999"
"86460000","0.6607000000000001"
"86520000","0.6671"
"86580000","0.6514"
"86640000","0.6791"
"86700000","0.6612"
"86760000","0.6792999999999999"
"86820000","0.6724000000000001"
"86880000","0.681"
"86940000","0.6694000000000001"
"87000000","0.6734"
"87060000","0.6752999999999999"
"87120000","0.6917000000000001"
"87180000","0.6957000000000001"
"87240000","0.6661"
"87300000","0.6885"
"87360000","0.6757000000000001"
"87420000","0.685"
"87480000","0.6838"
"87540000","0.6922999999999999"
"87600000","0.6852999999999999"
"87660000","0.687"
"87720000","0.6761999999999999"
"87780000","0.7035"
"87840000","0.7114"
"87900000","0.691"
"87960000","0.6804000000000001"
"88020000","0.6877000000000001"
"88080000","0.7"
"88140000","0.6895"
"88200000","0.7059000000000001"
"88260000","0.7039000000000001"
"88320000","0.6981"
"88380000","0.7168"
"88440000","0.6928"
"88500000","0.7058"
"88560000","0.7111"
"88620000","0.6887"
"88680000","0.6994000000000001"
"88740000","0.7102999999999999"
"88800000","0.7015"
"88860000","0.7071999999999999"
"88920000","0.7051000000000001"
"88980000","0.701"
"89040000","0.7116"
"89100000","0.7205"
"89160000","0.7242000000000001"
"89220000","0.7172000000000001"
"89280000","0.7068"
"89340000","0.6871"
"89400000","0.7062"
"89460000","0.7085999999999999"
"89520000","0.7134000000000001"
"89580000","0.7055"
"89640000","0.7257"
"89700000","0.7245"
"89760000","0.7109000000000001"
"89820000","0.7011000000000001"
"89880000","0.7212000000000001"
"89940000","0.7032"
"90000000","0.7198"
"90060000","0.715"
"90120000","0.7149"
"90180000","0.7112"
"90240000","0.7142000000000001"
"90300000","0.7089"
"90360000","0.7035"
"90420000","0.7101999999999999"
"90480000","0.7091000000000001"
"90540000","0.7072999999999999"
"90600000","0.7005"
"90660000","0.714"
"90720000","0.7116"
"90780000","0.7129"
"90840000","0.7062"
"90900000","0.7121"
"90960000","0.7253999999999999"
"91020000","0.7067"
"91080000","0.7279"
"91140000","0.7087"
"91200000","0.7112999999999999"
"91260000","0.7162999999999999"
"91320000","0.7193999999999999"
"91380000","0.7109000000000001"
"91440000","0.7115"
"91500000","0.7062"
"91560000","0.7187"
"91620000","0.7328000000000001"
"91680000","0.7065"
"91740000","0.6989"
"91800000","0.7313000000000001"
"91860000","0.7173999999999999"
"91920000","0.7218000000000001"
"91980000","0.7071999999999999"
"92040000","0.7202999999999999"
"92100000","0.737"
"92160000","0.7292000000000001"
"92220000","0.719"
"92280000","0.7363"
"92340000","0.7227"
"92400000","0.7258"
"92460000","0.7275999999999999"
"92520000","0.7345"
"92580000","0.7289000000000001"
"92640000","0.7242999999999999"
"92700000","0.736"
"92760000","0.718"
"92820000","0.7179"
"92880000","0.7239"
"92940000","0.7242000000000001"
"93000000","0.7326"
"93060000","0.7123999999999999"
"93120000","0.7228"
"93180000","0.7312000000000001"
"93240000","0.7181000000000001"
"93300000","0.7309"
"93360000","0.7363999999999999"
"93420000","0.7229"
"93480000","0.7253"
"93540000","0.7282000000000001"
"93600000","0.7382000000000001"
"93660000","0.7313999999999999"
"93720000","0.7259"
"93780000","0.7309"
"93840000","0.7339000000000001"
"93900000","0.7303"
"93960000","0.7265"
"94020000","0.732"
"94080000","0.7226"
"94140000","0.7303"
"94200000","0.7305"
"94260000","0.7348"
"94320000","0.7371"
"94380000","0.7239"
"94440000","0.7334"
"94500000","0.7213999999999999"
"94560000","0.7345"
"94620000","0.7343"
"94680000","0.7205"
"94740000","0.7482000000000001"
"94800000","0.7309000000000001"
"94860000","0.7333999999999999"
"94920000","0.7253999999999999"
"94980000","0.7374"
"95040000","0.7473"
"95100000","0.7347"
"95160000","0.7273"
"95220000","0.7489000000000001"
"95280000","0.7349"
"95340000","0.7307"
"95400000","0.7359"
"95460000","0.7529"
"95520000","0.7433999999999998"
"95580000","0.7397"
"95640000","0.7366"
"95700000","0.7334"
"95760000","0.7412"
"95820000","0.7401"
"95880000","0.7375"
"95940000","0.7447999999999999"
"96000000","0.7467999999999999"
"96060000","0.7464000000000001"
"96120000","0.7205999999999999"
"96180000","0.7307"
"96240000","0.7434000000000001"
"96300000","0.7155"
"96360000","0.738"
"96420000","0.7355"
"96480000","0.7323"
"96540000","0.7395999999999999"
"96600000","0.7382"
"96660000","0.7349"
"96720000","0.739"
"96780000","0.7357"
"96840000","0.7343999999999999"
"96900000","0.7487"
"96960000","0.7332000000000001"
"97020000","0.7459000000000001"
"97080000","0.7466"
"97140000","0.7376"
"97200000","0.7387999999999999"
"97260000","0.7306"
"97320000","0.7321"
"97380000","0.7363"
"97440000","0.7283"
"97500000","0.7053"
"97560000","0.739"
"97620000","0.7455999999999999"
"97680000","0.751"
"97740000","0.7362000000000001"
"97800000","0.7332000000000001"
"97860000","0.7312000000000001"
"97920000","0.7392000000000001"
"97980000","0.7483"
"98040000","0.7429"
"98100000","0.7475999999999999"
"98160000","0.7456"
"98220000","0.7632000000000001"
"98280000","0.7533000000000001"
"98340000","0.7432000000000001"
"98400000","0.7414"
"98460000","0.7429"
"98520000","0.7379"
"98580000","0.7539000000000001"
"98640000","0.7472000000000001"
"98700000","0.736"
"98760000","0.7493"
"98820000","0.7469"
"98880000","0.7586"
"98940000","0.7663000000000001"
"99000000","0.75"
"99060000","0.7636000000000001"
"99120000","0.7474"
"99180000","0.754"
"99240000","0.7544"
"99300000","0.7465999999999999"
"99360000","0.7493"
"99420000","0.7415"
"99480000","0.7503"
"99540000","0.7457999999999999"
"99600000","0.7582000000000001"
"99660000","0.7425"
"99720000","0.7589000000000001"
"99780000","0.7484000000000001"
"99840000","0.754"
"99900000","0.7510999999999999"
"99960000","0.7545"
"100020000","0.7487"
"100080000","0.7545"
"100140000","0.7572000000000001"
"100200000","0.765"
"100260000","0.7687"
"100320000","0.7622000000000001"
"100380000","0.7673"
"100440000","0.7734"
"100500000","0.7602000000000001"
"100560000","0.7689000000000001"
"100620000","0.7601"
"100680000","0.7597999999999999"
"100740000","0.7781"
"100800000","0.7562000000000001"
"100860000","0.7509000000000001"
"100920000","0.7594"
"100980000","0.7517"
"101040000","0.7555"
"101100000","0.7649"
"101160000","0.7575"
"101220000","0.758"
"101280000","0.7710999999999999"
"101340000","0.7534000000000001"
"101400000","0.7696"
"101460000","0.7573"
"101520000","0.7547999999999999"
"101580000","0.7663000000000001"
"101640000","0.7603"
"101700000","0.7787999999999999"
"101760000","0.7714000000000001"
"101820000","0.7689000000000001"
"101880000","0.7734"
"101940000","0.7670999999999999"
"102000000","0.7767000000000001"
"102060000","0.77"
"102120000","0.7643"
"102180000","0.7652"
"102240000","0.7661"
"102300000","0.7694000000000001"
"102360000","0.7751"
"102420000","0.7675"
"102480000","0.7797999999999999"
"102540000","0.7592"
"102600000","0.7735"
"102660000","0.7596999999999999"
"102720000","0.7695"
"102780000","0.7747"
"102840000","0.7724000000000001"
"102900000","0.768"
"102960000","0.7644000000000001"
"103020000","0.7667999999999999"
"103080000","0.7650999999999999"
"103140000","0.7652"
"103200000","0.7592000000000001"
"103260000","0.7657"
"103320000","0.7633"
"103380000","0.7696"
"103440000","0.7619"
"103500000","0.7786000000000001"
"103560000","0.7575999999999999"
"103620000","0.7833"
"103680000","0.761"
"103740000","0.7627"
"103800000","0.7770999999999999"
"103860000","0.7863"
"103920000","0.7632000000000001"
"103980000","0.7540999999999999"
"104040000","0.7625"
"104100000","0.7521"
"104160000","0.7665"
"104220000","0.758"
"104280000","0.7765"
"104340000","0.7627"
"104400000","0.7762"
"104460000","0.7478"
"104520000","0.7427"
"104580000","0.7600999999999999"
"104640000","0.7573"
"104700000","0.739"
"104760000","0.7323"
"104820000","0.7345999999999999"
"104880000","0.7414"
"104940000","0.7404"
"105000000","0.7263999999999999"
"105060000","0.739"
"105120000","0.7555"
"105180000","0.7563"
"105240000","0.7612000000000001"
"105300000","0.7467"
"105360000","0.766"
"105420000","0.736"
"105480000","0.7537"
"105540000","0.751"
"105600000","0.7517"
"105660000","0.7513"
"105720000","0.7629000000000001"
"105780000","0.7677"
"105840000","0.7675"
"105900000","0.7636"
"105960000","0.7741"
"106020000","0.7623"
"106080000","0.7645"
"106140000","0.77"
"106200000","0.7517999999999999"
"106260000","0.7802"
"106320000","0.7637999999999999"
"106380000","0.7685"
"106440000","0.7496"
"106500000","0.7569"
"106560000","0.7526"
"106620000","0.7551"
"106680000","0.7652"
"106740000","0.7555999999999999"
"106800000","0.7627"
"106860000","0.7451"
"106920000","0.7569"
"106980000","0.7563"
"107040000","0.7466"
"107100000","0.7564"
"107160000","0.74"
"107220000","0.7472000000000001"
"107280000","0.7523"
"107340000","0.7425"
"107400000","0.7662"
"107460000","0.7486"
"107520000","0.7479"
"107580000","0.749"
"107640000","0.7524000000000001"
"107700000","0.7586"
"107760000","0.7667"
"107820000","0.7646"
"107880000","0.7706"
"107940000","0.7667"
"108000000","0.7736000000000001"
"108060000","0.7778999999999999"
"108120000","0.7711999999999999"
"108180000","0.7696"
"108240000","0.7837999999999999"
"108300000","0.7717999999999999"
"108360000","0.7785"
"108420000","0.7855"
"108480000","0.779"
"108540000","0.775"
"108600000","0.7767999999999999"
"108660000","0.787"
"108720000","0.7805"
"108780000","0.7885999999999999"
"108840000","0.7645"
"108900000","0.7988999999999999"
"108960000","0.7753"
"109020000","0.7842"
"109080000","0.7875999999999999"
"109140000","0.8042"
"109200000","0.7778999999999999"
"109260000","0.7807999999999999"
"109320000","0.7736000000000001"
"109380000","0.7743000000000001"
"109440000","0.7679"
"109500000","0.7809"
"109560000","0.772"
"109620000","0.7857999999999999"
"109680000","0.7689"
"109740000","0.7797"
"109800000","0.791"
"109860000","0.7832"
"109920000","0.7804"
"109980000","0.7888"
"110040000","0.7948"
"110100000","0.779"
"110160000","0.7852"
"110220000","0.7822"
"110280000","0.7622000000000001"
"110340000","0.7897"
"110400000","0.7929"
"110460000","0.7878999999999998"
"110520000","0.7811"
"110580000","0.7826"
"110640000","0.7792"
"110700000","0.7879"
"110760000","0.7834"
"110820000","0.7968"
"110880000","0.7807999999999999"
"110940000","0.7836"
"111000000","0.7806000000000001"
"111060000","0.789"
"111120000","0.7901"
"111180000","0.7788999999999999"
"111240000","0.8011"
"111300000","0.7803"
"111360000","0.7647999999999999"
"111420000","0.7780999999999999"
"111480000","0.7703"
"111540000","0.7811999999999999"
"111600000","0.7869"
"111660000","0.7814"
"111720000","0.7975"
"111780000","0.7908"
"111840000","0.7877000000000001"
"111900000","0.7763"
"111960000","0.7793"
"112020000","0.7963"
"112080000","0.7685"
"112140000","0.7915"
"112200000","0.7763999999999999"
"112260000","0.7817000000000001"
"112320000","0.7893"
"112380000","0.7761"
"112440000","0.7823999999999999"
"112500000","0.7639"
"112560000","0.7803"
"112620000","0.7746000000000002"
"112680000","0.7749000000000001"
"112740000","0.766"
"112800000","0.7594000000000001"
"112860000","0.7517999999999999"
"112920000","0.7353"
"112980000","0.7501"
"113040000","0.7479000000000001"
"113100000","0.773"
"113160000","0.7561"
"113220000","0.7673999999999999"
"113280000","0.7667999999999999"
"113340000","0.7735"
"113400000","0.7912"
"113460000","0.7679000000000001"
"113520000","0.7709"
"113580000","0.781"
"113640000","0.7880999999999999"
"113700000","0.8028000000000001"
"113760000","0.7857999999999999"
"113820000","0.7844000000000001"
"113880000","0.7838"
"113940000","0.7776"
"114000000","0.7724"
"114060000","0.7812"
"114120000","0.781"
"114180000","0.7945"
"114240000","0.7837999999999999"
"114300000","0.7885"
"114360000","0.7755"
"114420000","0.7908"
"114480000","0.7613"
"114540000","0.7679"
"114600000","0.7717"
"114660000","0.7697999999999999"
"114720000","0.7706000000000001"
"114780000","0.7635"
"114840000","0.77"
"114900000","0.7694000000000001"
"114960000","0.777"
"115020000","0.7739"
"115080000","0.7767999999999999"
"115140000","0.7958"
"115200000","0.7733"
"115260000","0.7861999999999999"
"115320000","0.7600999999999999"
"115380000","0.7817000000000001"
"115440000","0.7647"
"115500000","0.7645"
"115560000","0.7715"
"115620000","0.763"
"115680000","0.7437"
"115740000","0.7320999999999999"
"115800000","0.7457999999999999"
"115860000","0.7562000000000001"
"115920000","0.7483"
"115980000","0.7476"
"116040000","0.7429000000000001"
"116100000","0.7510999999999999"
"116160000","0.7407999999999999"
"116220000","0.7395999999999999"
"116280000","0.7505"
"116340000","0.7536"
"116400000","0.7343999999999999"
"116460000","0.7600999999999999"
"116520000","0.7507999999999999"
"116580000","0.7373999999999999"
"116640000","0.7587"
"116700000","0.7547"
"116760000","0.7449000000000001"
"116820000","0.7694"
"116880000","0.7491"
"116940000","0.7407999999999999"
"117000000","0.754"
"117060000","0.736"
"117120000","0.7112999999999999"
"117180000","0.7001000000000001"
"117240000","0.6799"
"117300000","0.6854000000000001"
"117360000","0.7114"
"117420000","0.6989000000000001"
"117480000","0.7098000000000001"
"117540000","0.7245999999999999"
"117600000","0.7414"
"117660000","0.7635"
"117720000","0.7544"
"117780000","0.7825"
"117840000","0.7783"
"117900000","0.7665"
"117960000","0.7771"
"118020000","0.7662"
"118080000","0.793"
"118140000","0.7781"
"118200000","0.782"
"118260000","0.779"
"118320000","0.7859"
"118380000","0.7603"
"118440000","0.7824"
"118500000","0.7646999999999999"
"118560000","0.7777999999999999"
"118620000","0.78"
"118680000","0.7863"
"118740000","0.7722"
"118800000","0.7788999999999999"
"118860000","0.7625"
"118920000","0.795"
"118980000","0.7854000000000001"
"119040000","0.767"
"119100000","0.7845"
"119160000","0.759"
"119220000","0.7674"
"119280000","0.769"
"119340000","0.7475"
"119400000","0.7425999999999999"
"119460000","0.7474"
"119520000","0.7454"
"119580000","0.7627"
"119640000","0.7683"
"119700000","0.7863"
"119760000","0.7875"
"119820000","0.7715"
"119880000","0.7815"
"119940000","0.7874"
"120000000","0.8021"
"120060000","0.7717999999999999"
"120120000","0.7766"
"120180000","0.7830999999999999"
"120240000","0.7786000000000001"
"120300000","0.785"
"120360000","0.7806"
"120420000","0.8194"
"120480000","0.7903"
"120540000","0.7855"
"120600000","0.783"
"120660000","0.8061"
"120720000","0.7868999999999998"
"120780000","0.7915"
"120840000","0.7994000000000001"
"120900000","0.7805"
"120960000","0.7949"
"121020000","0.793"
"121080000","0.7924"
"121140000","0.7775"
"121200000","0.7948"
"121260000","0.7896"
"121320000","0.7733"
"121380000","0.7883000000000001"
"121440000","0.7842"
"121500000","0.7719"
"121560000","0.7746000000000001"
"121620000","0.7747999999999999"
"121680000","0.7932"
"121740000","0.7712"
"121800000","0.7829"
"121860000","0.7739000000000001"
"121920000","0.7823"
"121980000","0.768"
"122040000","0.7704000000000001"
"122100000","0.756"
"122160000","0.7485"
"122220000","0.7342000000000001"
"122280000","0.7435"
"122340000","0.7534"
"122400000","0.7843"
"122460000","0.7794"
"122520000","0.7758999999999999"
"122580000","0.7826000000000001"
"122640000","0.774"
"122700000","0.7794"
"122760000","0.7854"
"122820000","0.7787999999999999"
"122880000","0.7911000000000001"
"122940000","0.7754"
"123000000","0.7753000000000001"
"123060000","0.7705"
"123120000","0.7931"
"123180000","0.7821"
"123240000","0.777"
"123300000","0.7908"
"123360000","0.7626"
"123420000","0.7755"
"123480000","0.7524"
"123540000","0.762"
"123600000","0.7810999999999999"
"123660000","0.7404"
"123720000","0.7401"
"123780000","0.7446"
"123840000","0.7313"
"123900000","0.7567"
"123960000","0.7667"
"124020000","0.7735"
"124080000","0.7955"
"124140000","0.7958"
"124200000","0.7764"
"124260000","0.7706000000000001"
"124320000","0.792"
"124380000","0.7861"
"124440000","0.7851"
"124500000","0.7908999999999999"
"124560000","0.7954"
"124620000","0.789"
"124680000","0.8067000000000001"
"124740000","0.7854"
"124800000","0.7835"
"124860000","0.7579"
"124920000","0.7520999999999999"
"124980000","0.768"
"125040000","0.7774"
"125100000","0.7673"
"125160000","0.7442000000000001"
"125220000","0.7491"
"125280000","0.7626000000000001"
"125340000","0.781"
"125400000","0.7563"
"125460000","0.7543"
"125520000","0.74"
"125580000","0.7342000000000001"
"125640000","0.747"
"125700000","0.7427"
"125760000","0.727"
"125820000","0.7397"
"125880000","0.7636000000000001"
"125940000","0.7537"
"126000000","0.7535"
"126060000","0.7736999999999999"
"126120000","0.7982"
"126180000","0.7736999999999999"
"126240000","0.7861"
"126300000","0.7566999999999999"
"126360000","0.7745"
"126420000","0.781"
"126480000","0.7987000000000001"
"126540000","0.7925"
"126600000","0.7947000000000001"
"126660000","0.8072999999999999"
"126720000","0.8035"
"126780000","0.8056"
"126840000","0.7756000000000001"
"126900000","0.8079"
"126960000","0.7864"
"127020000","0.7947000000000001"
"127080000","0.7947000000000001"
"127140000","0.8017000000000001"
"127200000","0.7877000000000001"
"127260000","0.7857999999999999"
"127320000","0.7764"
"127380000","0.7729000000000001"
"127440000","0.7845"
"127500000","0.8012"
"127560000","0.7875"
"127620000","0.8"
"127680000","0.7834"
"127740000","0.8082"
"127800000","0.7994"
"127860000","0.7923"
"127920000","0.7854000000000001"
"127980000","0.783"
"128040000","0.7873"
"128100000","0.7775"
"128160000","0.7973"
"128220000","0.8014"
"128280000","0.794"
"128340000","0.8037000000000001"
"128400000","0.7974"
"128460000","0.7954"
"128520000","0.7941"
"128580000","0.7897000000000001"
"128640000","0.8071999999999999"
"128700000","0.8012"
"128760000","0.8117000000000001"
"128820000","0.7989"
"128880000","0.8007"
"128940000","0.8029000000000001"
"129000000","0.7992999999999999"
"129060000","0.7888"
"129120000","0.7741"
"129180000","0.8028000000000001"
"129240000","0.8098"
"129300000","0.8005"
"129360000","0.7959"
"129420000","0.8135999999999999"
"129480000","0.7937"
"129540000","0.8001"
"129600000","0.8011"
"129660000","0.8046"
"129720000","0.8129"
"129780000","0.7991"
"129840000","0.8089"
"129900000","0.823"
"129960000","0.8104000000000001"
"130020000","0.8221"
"130080000","0.8032999999999999"
"130140000","0.8177000000000001"
"130200000","0.8065"
"130260000","0.8104"
"130320000","0.8016"
"130380000","0.8087000000000001"
"130440000","0.8128"
"130500000","0.808"
"130560000","0.7941"
"130620000","0.7954"
"130680000","0.8028"
"130740000","0.7877000000000001"
"130800000","0.7877000000000001"
"130860000","0.7734"
"130920000","0.7719000000000001"
"130980000","0.7585999999999999"
"131040000","0.7888"
"131100000","0.7647"
"131160000","0.7992999999999999"
"131220000","0.8006"
"131280000","0.8009"
"131340000","0.7764"
"131400000","0.7786000000000001"
"131460000","0.7961"
"131520000","0.7938999999999999"
"131580000","0.8188"
"131640000","0.7973"
"131700000","0.7961"
"131760000","0.8037000000000001"
"131820000","0.8172"
"131880000","0.7921"
"131940000","0.8016"
"132000000","0.7972"
"132060000","0.7945"
"132120000","0.795"
"132180000","0.7987"
"132240000","0.8246"
"132300000","0.8016"
"132360000","0.8182"
"132420000","0.8148000000000001"
"132480000","0.8197000000000001"
"132540000","0.8026"
"132600000","0.8097000000000001"
"132660000","0.8205"
"132720000","0.8091"
"132780000","0.8252999999999999"
"132840000","0.8229"
"132900000","0.8209"
"132960000","0.8254"
"133020000","0.816"
"133080000","0.8048"
"133140000","0.816"
"133200000","0.8035"
"133260000","0.8046"
"133320000","0.8316"
"133380000","0.8226"
"133440000","0.8271000000000001"
"133500000","0.83"
"133560000","0.8299"
"133620000","0.8261000000000001"
"133680000","0.8329000000000001"
"133740000","0.8211999999999999"
"133800000","0.8342999999999999"
"133860000","0.8251000000000001"
"133920000","0.8334"
"133980000","0.8308"
"134040000","0.8325999999999999"
"134100000","0.8178"
"134160000","0.8352999999999999"
"134220000","0.8289"
"134280000","0.8386999999999999"
"134340000","0.8419000000000001"
"134400000","0.841"
"134460000","0.8185999999999999"
"134520000","0.8339"
"134580000","0.8365"
"134640000","0.8235999999999999"
"134700000","0.8302"
"134760000","0.8352"
"134820000","0.8281000000000001"
"134880000","0.8328"
"134940000","0.8278000000000001"
"135000000","0.8306999999999999"
"135060000","0.8251000000000001"
"135120000","0.8351"
"135180000","0.8238000000000001"
"135240000","0.8369"
"135300000","0.8242"
"135360000","0.8354"
"135420000","0.8225"
"135480000","0.8188"
"135540000","0.803"
"135600000","0.8185"
"135660000","0.8131"
"135720000","0.815"
"135780000","0.8085"
"135840000","0.82"
"135900000","0.8154"
"135960000","0.8169"
"136020000","0.8095"
"136080000","0.8154000000000001"
"136140000","0.806"
"136200000","0.8115"
"136260000","0.8111"
"136320000","0.8182"
"136380000","0.813"
"136440000","0.8228000000000001"
"136500000","0.8174"
"136560000","0.8231"
"136620000","0.829"
"136680000","0.8329"
"136740000","0.8405999999999999"
"136800000","0.8328000000000001"
"136860000","0.8354000000000001"
"136920000","0.8401000000000001"
"136980000","0.8114000000000001"
"137040000","0.8075"
"137100000","0.803"
"137160000","0.829"
"137220000","0.8151"
"137280000","0.8122"
"137340000","0.8084"
"137400000","0.8282999999999999"
"137460000","0.8147000000000001"
"137520000","0.827"
"137580000","0.8311000000000001"
"137640000","0.8245"
"137700000","0.828"
"137760000","0.8275"
"137820000","0.8416"
"137880000","0.8261"
"137940000","0.8422000000000001"
"138000000","0.8277"
"138060000","0.8377"
"138120000","0.8349000000000001"
"138180000","0.831"
"138240000","0.8399"
"138300000","0.8428"
"138360000","0.8278"
"138420000","0.8478"
"138480000","0.8402000000000001"
"138540000","0.8210999999999999"
"138600000","0.821"
"138660000","0.8309"
"138720000","0.8294000000000001"
"138780000","0.8061"
"138840000","0.8158"
"138900000","0.8116"
"138960000","0.8089000000000001"
"139020000","0.8257000000000001"
"139080000","0.8245"
"139140000","0.8291000000000001"
"139200000","0.83"
"139260000","0.8202"
"139320000","0.8263"
"139380000","0.8217"
"139440000","0.833"
"139500000","0.8318"
"139560000","0.8245"
"139620000","0.8221999999999999"
"139680000","0.8391000000000001"
"139740000","0.8446"
"139800000","0.8407"
"139860000","0.8252999999999999"
"139920000","0.842"
"139980000","0.8226"
"140040000","0.8254"
"140100000","0.8386"
"140160000","0.827"
"140220000","0.8388"
"140280000","0.833"
"140340000","0.8295"
"140400000","0.8302"
"140460000","0.8286"
