"Step","phase_eval3_pb_seed3 - 4cover_rate"
"205920000","0.9083"
"206100000","0.8936999999999999"
"206280000","0.8841"
"206460000","0.9051"
"206640000","0.8986"
"206820000","0.9006000000000001"
"207000000","0.8957999999999999"
"207180000","0.9042"
"207360000","0.9019"
"207540000","0.8959"
"207720000","0.9028"
"207900000","0.904"
"208080000","0.9089"
"208260000","0.9026"
"208440000","0.9012"
"208620000","0.8916000000000001"
"208800000","0.9081"
"208980000","0.9013"
"209160000","0.9083"
"209340000","0.9014"
"209520000","0.908"
"209700000","0.9069"
"209880000","0.911"
"210060000","0.9147"
"210240000","0.8982"
"210420000","0.8976"
"210600000","0.8887"
"210780000","0.9063"
"210960000","0.9173"
"211140000","0.9234"
"211320000","0.9127"
"211500000","0.9037"
"211680000","0.9092"
"211860000","0.9069"
"212040000","0.9165"
"212220000","0.8967999999999999"
"212400000","0.9048"
"212580000","0.8907"
"212760000","0.893"
"212940000","0.8897"
"213120000","0.8937"
"213300000","0.8729"
"213480000","0.8697999999999999"
"213660000","0.9004000000000001"
"213840000","0.8871"
"214020000","0.8836"
"214200000","0.8982"
"214380000","0.874"
"214560000","0.872"
"214740000","0.8529"
"214920000","0.9004000000000001"
"215100000","0.898"
"215280000","0.9012"
"215460000","0.9072"
"215640000","0.9034"
"215820000","0.9132"
"216000000","0.9036"
"216180000","0.9002"
"216360000","0.9032"
"216540000","0.908"
"216720000","0.9153"
"216900000","0.909"
"217080000","0.9036"
"217260000","0.9187"
"217440000","0.9161"
"217620000","0.8933000000000001"
"217800000","0.9042"
"217980000","0.8927999999999999"
"218160000","0.898"
"218340000","0.9033"
"218520000","0.9048"
"218700000","0.8911"
"218880000","0.8877"
"219060000","0.8749"
"219240000","0.8844"
"219420000","0.8819000000000001"
"219600000","0.8876"
"219780000","0.9001"
"219960000","0.9007000000000001"
"220140000","0.8951"
"220320000","0.9114"
"220500000","0.9006000000000001"
"220680000","0.9051"
"220860000","0.8997999999999999"
"221040000","0.9084"
"221220000","0.9058"
"221400000","0.9035"
"221580000","0.9075"
"221760000","0.9093"
"221940000","0.9072"
"222120000","0.906"
"222300000","0.9094"
"222480000","0.9055"
"222660000","0.9117"
"222840000","0.9106"
"223020000","0.907"
"223200000","0.9058"
"223380000","0.9023"
"223560000","0.8967999999999999"
"223740000","0.9045"
"223920000","0.9043"
"224100000","0.9014"
"224280000","0.8957"
"224460000","0.9067"
"224640000","0.8972"
"224820000","0.9112"
"225000000","0.9186"
"225180000","0.9103"
"225360000","0.9045"
"225540000","0.9122"
"225720000","0.9184"
"225900000","0.9073"
"226080000","0.9207"
"226260000","0.906"
"226440000","0.9225"
"226620000","0.9165"
"226800000","0.9016"
"226980000","0.915"
"227160000","0.9038"
"227340000","0.908"
"227520000","0.9223"
"227700000","0.905"
"227880000","0.9142"
"228060000","0.8965"
"228240000","0.8979"
"228420000","0.9008"
"228600000","0.9063"
"228780000","0.9113"
"228960000","0.9126"
"229140000","0.9243"
"229320000","0.9225"
"229500000","0.9146"
"229680000","0.9227"
"229860000","0.9232"
"230040000","0.9165"
"230220000","0.942"
"230400000","0.916"
"230580000","0.9143"
"230760000","0.9073"
"230940000","0.9162"
"231120000","0.9096"
"231300000","0.9148"
"231480000","0.9149"
"231660000","0.9257"
"231840000","0.9128"
"232020000","0.9145"
"232200000","0.9107"
"232380000","0.8977999999999999"
"232560000","0.9221"
"232740000","0.9114"
"232920000","0.9136"
"233100000","0.9276"
"233280000","0.9143"
"233460000","0.9202"
"233640000","0.925"
"233820000","0.9136"
"234000000","0.9178999999999998"
"234180000","0.9171"
"234360000","0.9222"
"234540000","0.9138"
"234720000","0.9192"
"234900000","0.9189"
"235080000","0.9255"
"235260000","0.908"
"235440000","0.9148"
"235620000","0.9087"
"235800000","0.912"
"235980000","0.9157"
"236160000","0.9153"
"236340000","0.9109"
"236520000","0.9062"
"236700000","0.9135"
"236880000","0.9039"
"237060000","0.9274"
"237240000","0.9223"
"237420000","0.9195"
"237600000","0.9216"
"237780000","0.9178"
"237960000","0.9041"
"238140000","0.9117"
"238320000","0.9046"
"238500000","0.9034"
"238680000","0.8936000000000002"
"238860000","0.904"
"239040000","0.8914000000000001"
"239220000","0.9099"
"239400000","0.8980999999999999"
"239580000","0.8934"
"239760000","0.9015"
"239940000","0.9074"
"240120000","0.9179"
"240300000","0.9051"
"240480000","0.9255"
"240660000","0.9382"
"240840000","0.926"
"241020000","0.9131"
"241200000","0.919"
"241380000","0.9226"
"241560000","0.9169"
"241740000","0.9316"
"241920000","0.9177"
"242100000","0.9221"
"242280000","0.9173"
"242460000","0.9204"
"242640000","0.9113"
"242820000","0.9042"
"243000000","0.9101"
"243180000","0.9115"
"243360000","0.9073"
"243540000","0.9025"
"243720000","0.9179"
"243900000","0.91"
"244080000","0.912"
"244260000","0.9061"
"244440000","0.9146"
"244620000","0.9201"
"244800000","0.9127"
"244980000","0.9219"
"245160000","0.9174"
"245340000","0.915"
"245520000","0.8983"
"245700000","0.899"
"245880000","0.9039"
"246060000","0.915"
"246240000","0.9294"
"246420000","0.9125"
"246600000","0.9112"
"246780000","0.9234"
"246960000","0.9227"
"247140000","0.9285"
"247320000","0.923"
"247500000","0.9221"
"247680000","0.912"
"247860000","0.93"
"248040000","0.914"
"248220000","0.9334"
"248400000","0.9191"
"248580000","0.9191"
"248760000","0.9068"
"248940000","0.8987"
"249120000","0.9028"
"249300000","0.912"
"249480000","0.9149"
"249660000","0.9324"
"249840000","0.9148"
"250020000","0.9133"
"250200000","0.9208"
"250380000","0.914"
"250560000","0.9228"
"250740000","0.9223"
"250920000","0.9217"
"251100000","0.9166"
"251280000","0.9213"
"251460000","0.9224"
"251640000","0.9118"
"251820000","0.9147"
"252000000","0.915"
"252180000","0.9211"
"252360000","0.9289"
"252540000","0.9171"
"252720000","0.9199"
"252900000","0.9197"
"253080000","0.9203"
"253260000","0.9197"
"253440000","0.9297"
"253620000","0.9287"
"253800000","0.9194"
"253980000","0.9018"
"254160000","0.9328"
"254340000","0.9273"
"254520000","0.9299"
"254700000","0.9283"
"254880000","0.9258"
"255060000","0.9325"
"255240000","0.9209"
"255420000","0.9282"
"255600000","0.9387"
"255780000","0.9283"
"255960000","0.9327"
"256140000","0.9256"
"256320000","0.9211"
"256500000","0.9246"
"256680000","0.9334"
"256860000","0.911"
"257040000","0.9204"
"257220000","0.9279"
"257400000","0.9181"
"257580000","0.9239"
"257760000","0.9245"
"257940000","0.9334"
"258120000","0.9341"
"258300000","0.929"
"258480000","0.9289"
"258660000","0.9178"
"258840000","0.9319"
"259020000","0.9293"
"259200000","0.9213"
"259380000","0.9218"
"259560000","0.9244"
"259740000","0.9244"
"259920000","0.9165"
"260100000","0.9101"
"260280000","0.9277"
"260460000","0.9275"
"260640000","0.922"
"260820000","0.9258"
"261000000","0.9358"
"261180000","0.9236"
"261360000","0.9266"
"261540000","0.9214"
"261720000","0.9311"
"261900000","0.9286"
"262080000","0.9276"
"262260000","0.9296"
"262440000","0.9235"
"262620000","0.9312"
"262800000","0.9269"
"262980000","0.9246"
"263160000","0.9213"
"263340000","0.9342"
"263520000","0.9321"
"263700000","0.9369"
"263880000","0.9279"
"264060000","0.9244"
"264240000","0.9306"
"264420000","0.9354"
"264600000","0.944"
"264780000","0.9333"
"264960000","0.9307"
"265140000","0.9333"
"265320000","0.9346"
"265500000","0.9341"
"265680000","0.9474"
"265860000","0.9369"
"266040000","0.9371"
"266220000","0.9396"
"266400000","0.9368"
"266580000","0.9359"
"266760000","0.9312"
"266940000","0.9294"
"267120000","0.9266"
"267300000","0.9264"
"267480000","0.9247"
