"Step","reverse_pb_4agents_seed3 - 4cover_rate_5step"
"71700000","0.3966"
"71760000","0.3826"
"71820000","0.3943"
"71880000","0.4036"
"71940000","0.3849"
"72000000","0.3952"
"72060000","0.38709999999999994"
"72120000","0.3716"
"72180000","0.38659999999999994"
"72240000","0.3976"
"72300000","0.3911"
"72360000","0.39"
"72420000","0.3797"
"72480000","0.3937000000000001"
"72540000","0.3965"
"72600000","0.3797"
"72660000","0.3965999999999999"
"72720000","0.3732"
"72780000","0.395"
"72840000","0.38309999999999994"
"72900000","0.3861"
"72960000","0.3835"
"73020000","0.3796000000000001"
"73080000","0.3782"
"73140000","0.3849"
"73200000","0.3779"
"73260000","0.3841"
"73320000","0.378"
"73380000","0.3889"
"73440000","0.4009"
"73500000","0.3989"
"73560000","0.3874"
"73620000","0.3819"
"73680000","0.3879"
"73740000","0.3884"
"73800000","0.3735"
"73860000","0.3871"
"73920000","0.3925"
"73980000","0.377"
"74040000","0.39529999999999993"
"74100000","0.3829"
"74160000","0.3841"
"74220000","0.3674"
"74280000","0.3817"
"74340000","0.3812"
"74400000","0.3801000000000001"
"74460000","0.3971"
"74520000","0.3847"
"74580000","0.3787"
"74640000","0.378"
"74700000","0.39009999999999995"
"74760000","0.3779"
"74820000","0.3832"
"74880000","0.3903"
"74940000","0.3963"
"75000000","0.3943"
"75060000","0.3639"
"75120000","0.3987"
"75180000","0.375"
"75240000","0.386"
"75300000","0.3782"
"75360000","0.39820000000000005"
"75420000","0.3815"
"75480000","0.39"
"75540000","0.4102"
"75600000","0.3946"
"75660000","0.3944"
"75720000","0.39920000000000005"
"75780000","0.3962"
"75840000","0.3979"
"75900000","0.3959"
"75960000","0.3949"
"76020000","0.3957000000000001"
"76080000","0.41570000000000007"
"76140000","0.41429999999999995"
"76200000","0.4035"
"76260000","0.4033"
"76320000","0.4136"
"76380000","0.41320000000000007"
"76440000","0.4064"
"76500000","0.422"
"76560000","0.4096"
"76620000","0.4077"
"76680000","0.3944"
"76740000","0.3989"
"76800000","0.4255"
"76860000","0.3957"
"76920000","0.39979999999999993"
"76980000","0.4046"
"77040000","0.4096"
"77100000","0.424"
"77160000","0.4183"
"77220000","0.4155"
"77280000","0.416"
"77340000","0.4207"
"77400000","0.4113"
"77460000","0.3911"
"77520000","0.4119"
"77580000","0.4141"
"77640000","0.4018"
"77700000","0.3982"
"77760000","0.4144"
"77820000","0.423"
"77880000","0.4162"
"77940000","0.4108"
"78000000","0.417"
"78060000","0.4248"
"78120000","0.4236"
"78180000","0.40820000000000006"
"78240000","0.4161"
"78300000","0.4074"
"78360000","0.429"
"78420000","0.4394"
"78480000","0.4146"
"78540000","0.41"
"78600000","0.4296"
"78660000","0.4284"
"78720000","0.4279"
"78780000","0.418"
"78840000","0.4209"
"78900000","0.4275"
"78960000","0.4338999999999999"
"79020000","0.425"
"79080000","0.4409"
"79140000","0.427"
"79200000","0.4285"
"79260000","0.4348999999999999"
"79320000","0.4352"
"79380000","0.4336999999999999"
"79440000","0.4268"
"79500000","0.4322"
"79560000","0.4303"
"79620000","0.4245"
"79680000","0.4109"
"79740000","0.435"
"79800000","0.4332"
"79860000","0.4342"
"79920000","0.4348"
"79980000","0.4238"
"80040000","0.4335"
"80100000","0.4426000000000001"
"80160000","0.4123"
"80220000","0.4162999999999999"
"80280000","0.4242"
"80340000","0.4385"
"80400000","0.4306999999999999"
"80460000","0.4388"
"80520000","0.4333999999999999"
"80580000","0.4363"
"80640000","0.4401000000000001"
"80700000","0.4248"
"80760000","0.4493"
"80820000","0.4333"
"80880000","0.4445"
"80940000","0.4422"
"81000000","0.4553"
"81060000","0.445"
"81120000","0.4451"
"81180000","0.4443"
"81240000","0.4391000000000001"
"81300000","0.45309999999999995"
"81360000","0.4345"
"81420000","0.4582"
"81480000","0.4511"
"81540000","0.4429"
"81600000","0.4462"
"81660000","0.4473"
"81720000","0.4435"
"81780000","0.4516"
"81840000","0.4533"
"81900000","0.4476"
"81960000","0.4383"
"82020000","0.4499"
"82080000","0.4592"
"82140000","0.4463"
"82200000","0.4371"
"82260000","0.4535"
"82320000","0.4482"
"82380000","0.4459"
"82440000","0.4611"
"82500000","0.4431000000000001"
"82560000","0.4538"
"82620000","0.446"
"82680000","0.4308"
"82740000","0.4508"
"82800000","0.4341"
"82860000","0.45209999999999995"
"82920000","0.4492"
"82980000","0.4601"
"83040000","0.4572"
"83100000","0.4437"
"83160000","0.46820000000000006"
"83220000","0.4661"
"83280000","0.4544"
"83340000","0.4469"
"83400000","0.4537000000000001"
"83460000","0.4675"
"83520000","0.4599"
"83580000","0.4546"
"83640000","0.4729"
"83700000","0.4681"
"83760000","0.46670000000000006"
"83820000","0.4566"
"83880000","0.4686"
"83940000","0.4573"
"84000000","0.4748"
"84060000","0.4633"
"84120000","0.46229999999999993"
"84180000","0.4751"
"84240000","0.4547000000000001"
"84300000","0.459"
"84360000","0.4658"
"84420000","0.4621"
"84480000","0.4584"
"84540000","0.4642"
"84600000","0.46729999999999994"
"84660000","0.4719"
"84720000","0.457"
"84780000","0.4645"
"84840000","0.4767"
"84900000","0.48"
"84960000","0.4741"
"85020000","0.4654"
"85080000","0.4605"
"85140000","0.4852"
"85200000","0.4958000000000001"
"85260000","0.4827"
"85320000","0.4863"
"85380000","0.4714"
"85440000","0.4787"
"85500000","0.4732"
"85560000","0.4921"
"85620000","0.4895"
"85680000","0.4807"
"85740000","0.4961"
"85800000","0.4965"
"85860000","0.47220000000000006"
"85920000","0.4784"
"85980000","0.4829"
"86040000","0.47920000000000007"
"86100000","0.47070000000000006"
"86160000","0.4765"
"86220000","0.4764"
"86280000","0.4905"
"86340000","0.46770000000000006"
"86400000","0.4761"
"86460000","0.4748"
"86520000","0.4689"
"86580000","0.5029"
"86640000","0.4852"
"86700000","0.4799"
"86760000","0.4908"
"86820000","0.4881"
"86880000","0.4818"
"86940000","0.4877"
"87000000","0.4835"
"87060000","0.4819"
"87120000","0.4916"
"87180000","0.48490000000000005"
"87240000","0.4908"
"87300000","0.4856"
"87360000","0.491"
"87420000","0.4991"
"87480000","0.4861"
"87540000","0.47429999999999994"
"87600000","0.4827"
"87660000","0.5022000000000001"
"87720000","0.4982"
"87780000","0.4866"
"87840000","0.4958999999999999"
"87900000","0.4887"
"87960000","0.5027"
"88020000","0.4966"
"88080000","0.497"
"88140000","0.4837"
"88200000","0.4866"
"88260000","0.4977"
"88320000","0.4992"
"88380000","0.5028"
"88440000","0.4889"
"88500000","0.5034"
"88560000","0.47379999999999994"
"88620000","0.51"
"88680000","0.484"
"88740000","0.4875"
"88800000","0.5177999999999999"
"88860000","0.496"
"88920000","0.5157999999999999"
"88980000","0.5086"
"89040000","0.4973999999999999"
"89100000","0.5"
"89160000","0.5031"
"89220000","0.5002"
"89280000","0.5072000000000001"
"89340000","0.4954"
"89400000","0.5083"
"89460000","0.4795"
"89520000","0.4875"
"89580000","0.4958999999999999"
"89640000","0.4913"
"89700000","0.5017"
"89760000","0.4936"
"89820000","0.4961"
"89880000","0.5057999999999999"
"89940000","0.4968999999999999"
"90000000","0.4907"
"90060000","0.5069"
"90120000","0.4898"
"90180000","0.4997"
"90240000","0.4965"
"90300000","0.4962"
"90360000","0.4909"
"90420000","0.5097"
"90480000","0.5089"
"90540000","0.5019"
"90600000","0.5092000000000001"
"90660000","0.5103"
"90720000","0.5082000000000001"
"90780000","0.5221"
"90840000","0.5083"
"90900000","0.5084"
"90960000","0.5037"
"91020000","0.4998"
"91080000","0.5199"
"91140000","0.5071"
"91200000","0.4971"
"91260000","0.4978"
"91320000","0.5075"
"91380000","0.5130999999999999"
"91440000","0.5169"
"91500000","0.5164"
"91560000","0.5167999999999999"
"91620000","0.4977"
"91680000","0.5104"
"91740000","0.5151999999999999"
"91800000","0.5165"
"91860000","0.498"
"91920000","0.5006"
"91980000","0.5033"
"92040000","0.5134"
"92100000","0.5082"
"92160000","0.5211"
"92220000","0.4965"
"92280000","0.5059"
"92340000","0.5157"
"92400000","0.4884"
"92460000","0.5072"
"92520000","0.4968"
"92580000","0.5139"
"92640000","0.4881"
"92700000","0.4845"
"92760000","0.5057"
"92820000","0.509"
"92880000","0.507"
"92940000","0.5147"
"93000000","0.502"
"93060000","0.5197"
"93120000","0.5091"
"93180000","0.5015999999999999"
"93240000","0.4978999999999999"
"93300000","0.5077"
"93360000","0.5054000000000001"
"93420000","0.485"
"93480000","0.5119"
"93540000","0.506"
"93600000","0.4998"
"93660000","0.5062"
"93720000","0.4996"
"93780000","0.5042"
"93840000","0.4962"
"93900000","0.5048"
"93960000","0.4963"
"94020000","0.5082000000000001"
"94080000","0.4963999999999999"
"94140000","0.4943"
"94200000","0.4956"
"94260000","0.49090000000000006"
"94320000","0.5037"
"94380000","0.5124"
"94440000","0.5089"
"94500000","0.4983"
"94560000","0.4879"
"94620000","0.5137999999999999"
"94680000","0.4921"
"94740000","0.492"
"94800000","0.5015"
"94860000","0.4958"
"94920000","0.4943999999999999"
"94980000","0.5005"
"95040000","0.4988"
"95100000","0.4923"
"95160000","0.504"
"95220000","0.5003"
"95280000","0.5194"
"95340000","0.5021"
"95400000","0.5027"
"95460000","0.514"
"95520000","0.5105999999999999"
"95580000","0.5270999999999999"
"95640000","0.507"
"95700000","0.5112"
"95760000","0.5076"
"95820000","0.533"
"95880000","0.5127999999999999"
"95940000","0.5076"
"96000000","0.5015"
"96060000","0.5159"
"96120000","0.5014000000000001"
"96180000","0.5039"
"96240000","0.5075"
"96300000","0.4927"
"96360000","0.5318999999999999"
"96420000","0.4995"
"96480000","0.4988"
"96540000","0.5233"
"96600000","0.5112"
"96660000","0.5077999999999999"
"96720000","0.5085"
"96780000","0.5041"
"96840000","0.5231"
"96900000","0.5088"
"96960000","0.5118"
"97020000","0.5311999999999999"
"97080000","0.4927"
"97140000","0.5126000000000001"
"97200000","0.5017999999999999"
"97260000","0.5186"
"97320000","0.513"
"97380000","0.507"
"97440000","0.5004"
"97500000","0.5229"
"97560000","0.5176000000000001"
"97620000","0.5144000000000001"
"97680000","0.5266"
"97740000","0.5105"
"97800000","0.5145"
"97860000","0.5197"
"97920000","0.5264000000000001"
"97980000","0.5181"
"98040000","0.5099"
"98100000","0.5179"
"98160000","0.5205"
"98220000","0.5197"
"98280000","0.5344000000000001"
"98340000","0.5247999999999999"
"98400000","0.5098"
"98460000","0.5083"
"98520000","0.523"
"98580000","0.5275"
"98640000","0.5230999999999999"
"98700000","0.5237"
"98760000","0.5197"
"98820000","0.5159"
"98880000","0.5111"
"98940000","0.5270999999999999"
"99000000","0.5276000000000001"
"99060000","0.5133"
"99120000","0.5193000000000001"
"99180000","0.5304"
"99240000","0.5247"
"99300000","0.5231"
"99360000","0.5297000000000001"
"99420000","0.5182"
"99480000","0.517"
"99540000","0.5181"
"99600000","0.5097"
"99660000","0.5216000000000001"
"99720000","0.5164"
"99780000","0.5121"
"99840000","0.5214"
"99900000","0.5175"
"99960000","0.5407000000000001"
"100020000","0.5276"
"100080000","0.5347000000000001"
"100140000","0.5297999999999999"
"100200000","0.5197999999999999"
"100260000","0.5342"
"100320000","0.5310999999999999"
"100380000","0.5201"
"100440000","0.5192"
"100500000","0.5396"
"100560000","0.5297999999999999"
"100620000","0.5367000000000001"
"100680000","0.5286000000000001"
"100740000","0.5295"
"100800000","0.5155"
"100860000","0.5321"
"100920000","0.5316000000000001"
"100980000","0.5351"
"101040000","0.5007"
"101100000","0.521"
"101160000","0.5422"
"101220000","0.514"
"101280000","0.5223"
"101340000","0.5263"
"101400000","0.5254"
"101460000","0.5222"
"101520000","0.5355"
"101580000","0.5321"
"101640000","0.5278999999999999"
"101700000","0.5381999999999999"
"101760000","0.5378"
"101820000","0.5314"
"101880000","0.5287999999999999"
"101940000","0.5252"
"102000000","0.5283"
"102060000","0.5365"
"102120000","0.5413"
"102180000","0.5278999999999999"
"102240000","0.5287999999999999"
"102300000","0.54"
"102360000","0.5526"
"102420000","0.5424"
"102480000","0.543"
"102540000","0.5356000000000001"
"102600000","0.557"
"102660000","0.5282"
"102720000","0.5207999999999999"
"102780000","0.5274000000000001"
"102840000","0.5287999999999999"
"102900000","0.5440999999999999"
"102960000","0.5317000000000001"
"103020000","0.5418999999999999"
"103080000","0.5310999999999999"
"103140000","0.5404"
"103200000","0.5501999999999999"
"103260000","0.5418"
"103320000","0.5470999999999999"
"103380000","0.5488999999999999"
"103440000","0.5378"
"103500000","0.5581"
"103560000","0.5315"
"103620000","0.5313"
"103680000","0.526"
"103740000","0.5418"
"103800000","0.5492999999999999"
"103860000","0.5216000000000001"
"103920000","0.523"
"103980000","0.5324000000000001"
"104040000","0.5437000000000001"
"104100000","0.5326000000000001"
"104160000","0.5438999999999999"
"104220000","0.5378"
"104280000","0.5605"
"104340000","0.5589"
"104400000","0.5519"
"104460000","0.5353"
"104520000","0.5337999999999999"
"104580000","0.5486"
"104640000","0.5585"
"104700000","0.5539000000000001"
"104760000","0.5564"
"104820000","0.5409"
"104880000","0.5482"
"104940000","0.5543"
"105000000","0.5624"
"105060000","0.5557000000000001"
"105120000","0.569"
"105180000","0.5528"
"105240000","0.558"
"105300000","0.5622"
"105360000","0.561"
"105420000","0.5681"
"105480000","0.5648000000000001"
"105540000","0.5414000000000001"
"105600000","0.5692"
"105660000","0.5580999999999999"
"105720000","0.554"
"105780000","0.5667000000000001"
"105840000","0.5525"
"105900000","0.5581"
"105960000","0.5548"
"106020000","0.5488999999999999"
"106080000","0.5691"
"106140000","0.5595"
"106200000","0.5765"
"106260000","0.588"
"106320000","0.586"
"106380000","0.5764000000000001"
"106440000","0.5639"
"106500000","0.5582999999999999"
"106560000","0.5701999999999999"
"106620000","0.5756999999999999"
"106680000","0.5652999999999999"
"106740000","0.5476"
"106800000","0.5612999999999999"
"106860000","0.576"
"106920000","0.5667000000000001"
"106980000","0.5632"
"107040000","0.5586"
"107100000","0.5616"
"107160000","0.5661"
"107220000","0.572"
"107280000","0.568"
"107340000","0.5752"
"107400000","0.5646"
"107460000","0.5715"
"107520000","0.5667000000000001"
"107580000","0.5665"
"107640000","0.5715"
"107700000","0.5577000000000001"
"107760000","0.5690999999999999"
"107820000","0.5632"
"107880000","0.5814"
"107940000","0.564"
"108000000","0.5720999999999999"
"108060000","0.5742"
"108120000","0.5702"
"108180000","0.5491"
"108240000","0.555"
"108300000","0.5601"
"108360000","0.5736"
"108420000","0.577"
"108480000","0.5716"
"108540000","0.5772"
"108600000","0.5661"
"108660000","0.5588"
"108720000","0.5679"
"108780000","0.5878"
"108840000","0.5586"
"108900000","0.5639000000000001"
"108960000","0.5782999999999999"
"109020000","0.5854"
"109080000","0.5738"
"109140000","0.5746"
"109200000","0.5805999999999999"
"109260000","0.5698"
"109320000","0.5848000000000001"
"109380000","0.5758"
"109440000","0.5565"
"109500000","0.5824000000000001"
"109560000","0.5832"
"109620000","0.5811000000000001"
"109680000","0.5835"
"109740000","0.5732999999999999"
"109800000","0.5824"
"109860000","0.5789"
"109920000","0.5772"
"109980000","0.569"
"110040000","0.5737000000000001"
"110100000","0.5751000000000001"
"110160000","0.5746"
"110220000","0.5844"
"110280000","0.5678"
"110340000","0.5756"
"110400000","0.5614"
"110460000","0.569"
"110520000","0.5649000000000001"
"110580000","0.5754000000000001"
"110640000","0.5847"
"110700000","0.5665999999999999"
"110760000","0.593"
"110820000","0.5762999999999999"
"110880000","0.5686"
"110940000","0.5725"
"111000000","0.5764"
"111060000","0.5778"
"111120000","0.5674"
"111180000","0.5839"
"111240000","0.5798"
"111300000","0.5769"
"111360000","0.5739"
"111420000","0.5772999999999999"
"111480000","0.5762999999999999"
"111540000","0.5726"
"111600000","0.5759"
"111660000","0.5791"
"111720000","0.5846"
"111780000","0.5695"
"111840000","0.5779"
"111900000","0.5768"
"111960000","0.5875999999999999"
"112020000","0.5717000000000001"
"112080000","0.5668"
"112140000","0.5795"
"112200000","0.5859000000000001"
"112260000","0.5702"
"112320000","0.5725"
"112380000","0.5791000000000001"
"112440000","0.5865999999999999"
"112500000","0.5634"
"112560000","0.5678000000000001"
"112620000","0.5741"
"112680000","0.5609000000000001"
"112740000","0.5565999999999999"
"112800000","0.5782999999999999"
"112860000","0.5906"
"112920000","0.5636"
"112980000","0.5704000000000001"
"113040000","0.5638000000000001"
"113100000","0.5732999999999999"
"113160000","0.5735999999999999"
"113220000","0.5725"
"113280000","0.5671"
"113340000","0.581"
"113400000","0.5861"
"113460000","0.5738"
"113520000","0.5882000000000001"
"113580000","0.5821999999999999"
"113640000","0.5699"
"113700000","0.5869"
"113760000","0.5836"
"113820000","0.5902999999999999"
"113880000","0.5696"
"113940000","0.569"
"114000000","0.5872"
"114060000","0.5812999999999999"
"114120000","0.5896"
"114180000","0.5942000000000001"
"114240000","0.5695"
"114300000","0.5802"
"114360000","0.5871999999999999"
"114420000","0.5685"
"114480000","0.5888"
"114540000","0.5849"
"114600000","0.5947"
"114660000","0.5839000000000001"
"114720000","0.6083999999999999"
"114780000","0.6075"
"114840000","0.579"
"114900000","0.5997"
"114960000","0.5752"
"115020000","0.5985"
"115080000","0.5865"
"115140000","0.5948"
"115200000","0.6032000000000001"
"115260000","0.5923999999999999"
"115320000","0.5739"
"115380000","0.5861"
"115440000","0.5967"
"115500000","0.5949"
"115560000","0.5983999999999999"
"115620000","0.5902"
"115680000","0.6010999999999999"
"115740000","0.5948"
"115800000","0.5933999999999999"
"115860000","0.5854"
"115920000","0.6033"
"115980000","0.5734"
"116040000","0.5901"
"116100000","0.5948"
"116160000","0.5956000000000001"
"116220000","0.5984"
"116280000","0.6019000000000001"
"116340000","0.6027"
"116400000","0.5944"
"116460000","0.5935"
"116520000","0.6033"
"116580000","0.5838000000000001"
"116640000","0.5975"
"116700000","0.6009000000000001"
"116760000","0.5978999999999999"
"116820000","0.5754"
"116880000","0.6076"
"116940000","0.6002000000000001"
"117000000","0.5871"
"117060000","0.5985999999999999"
"117120000","0.6054"
"117180000","0.5918"
"117240000","0.5821000000000001"
"117300000","0.6119"
"117360000","0.588"
"117420000","0.592"
"117480000","0.5867"
"117540000","0.5959000000000001"
"117600000","0.6043999999999999"
"117660000","0.5822999999999999"
"117720000","0.5815"
"117780000","0.5975"
"117840000","0.596"
"117900000","0.5958"
"117960000","0.6106"
"118020000","0.5826"
"118080000","0.5938"
"118140000","0.5821000000000001"
"118200000","0.5835999999999999"
"118260000","0.5834"
"118320000","0.5848"
"118380000","0.5987"
"118440000","0.6072000000000001"
"118500000","0.5975"
"118560000","0.595"
"118620000","0.612"
"118680000","0.6087"
"118740000","0.6025"
"118800000","0.598"
"118860000","0.5865"
"118920000","0.6199"
"118980000","0.5901"
"119040000","0.5979000000000001"
"119100000","0.6080999999999999"
"119160000","0.5916"
"119220000","0.5875999999999999"
"119280000","0.5809"
"119340000","0.6092000000000001"
"119400000","0.5787"
"119460000","0.6113"
"119520000","0.5977"
"119580000","0.598"
"119640000","0.5832"
"119700000","0.604"
"119760000","0.5959"
"119820000","0.595"
"119880000","0.6113"
"119940000","0.5990999999999999"
"120000000","0.5975999999999999"
"120060000","0.5946"
"120120000","0.6002000000000001"
"120180000","0.5949"
"120240000","0.6172000000000001"
"120300000","0.598"
"120360000","0.5976"
"120420000","0.6043"
"120480000","0.592"
"120540000","0.6023"
"120600000","0.601"
"120660000","0.5916"
"120720000","0.6145"
"120780000","0.6068"
"120840000","0.6"
"120900000","0.6072000000000001"
"120960000","0.6095999999999999"
"121020000","0.6167999999999999"
"121080000","0.6025"
"121140000","0.5983999999999999"
"121200000","0.5933999999999999"
"121260000","0.5981000000000001"
"121320000","0.6003"
"121380000","0.6002000000000001"
"121440000","0.6087"
"121500000","0.6013"
"121560000","0.5980999999999999"
"121620000","0.6087"
"121680000","0.5921000000000001"
"121740000","0.6078"
"121800000","0.6055"
"121860000","0.6025"
"121920000","0.6127999999999999"
"121980000","0.5994"
"122040000","0.6055999999999999"
"122100000","0.5919000000000001"
"122160000","0.5873999999999999"
"122220000","0.5934"
"122280000","0.6095"
"122340000","0.604"
"122400000","0.6144"
"122460000","0.6172000000000001"
"122520000","0.6085999999999999"
"122580000","0.6177"
"122640000","0.6045"
"122700000","0.6065999999999999"
"122760000","0.6207"
"122820000","0.6028000000000001"
"122880000","0.5961000000000001"
"122940000","0.5975"
"123000000","0.6217"
"123060000","0.5938"
"123120000","0.6241"
"123180000","0.6035"
"123240000","0.6113000000000001"
"123300000","0.6102000000000001"
"123360000","0.6015999999999999"
"123420000","0.6182"
"123480000","0.6153"
"123540000","0.6117999999999999"
"123600000","0.6127999999999999"
"123660000","0.6197"
"123720000","0.6035"
"123780000","0.6159"
"123840000","0.6187"
"123900000","0.5928"
"123960000","0.6032000000000001"
"124020000","0.6140999999999999"
"124080000","0.6098"
"124140000","0.6252000000000001"
"124200000","0.6072"
"124260000","0.607"
"124320000","0.6134"
"124380000","0.6057"
"124440000","0.6107"
"124500000","0.5861000000000001"
"124560000","0.6091"
"124620000","0.5895"
"124680000","0.6039"
"124740000","0.6023"
"124800000","0.5968"
"124860000","0.6003"
"124920000","0.6041"
"124980000","0.6156"
"125040000","0.6014"
"125100000","0.6095"
"125160000","0.5896"
"125220000","0.5977"
"125280000","0.6062000000000001"
"125340000","0.626"
"125400000","0.6019000000000001"
"125460000","0.5978"
"125520000","0.6267"
"125580000","0.6075"
"125640000","0.6052000000000001"
"125700000","0.6033"
"125760000","0.6029000000000001"
"125820000","0.596"
"125880000","0.5977"
"125940000","0.6083"
"126000000","0.6195"
"126060000","0.6018"
"126120000","0.6123"
"126180000","0.6086"
"126240000","0.6155999999999999"
"126300000","0.6078"
"126360000","0.6222000000000001"
"126420000","0.6111"
"126480000","0.6215"
"126540000","0.6097"
"126600000","0.6150999999999999"
"126660000","0.6080999999999999"
"126720000","0.6137"
"126780000","0.6285999999999999"
"126840000","0.6224"
"126900000","0.6281"
"126960000","0.6122000000000001"
"127020000","0.6167999999999999"
"127080000","0.6063000000000001"
"127140000","0.6229"
"127200000","0.6121"
"127260000","0.6040999999999999"
"127320000","0.5979000000000001"
"127380000","0.5961000000000001"
"127440000","0.608"
"127500000","0.6064"
"127560000","0.6075"
"127620000","0.5905"
"127680000","0.6072000000000001"
"127740000","0.608"
"127800000","0.6056999999999999"
"127860000","0.6201000000000001"
"127920000","0.6105"
"127980000","0.6274"
"128040000","0.6032000000000001"
"128100000","0.6127999999999999"
"128160000","0.609"
"128220000","0.6136"
"128280000","0.6053000000000001"
"128340000","0.6215"
"128400000","0.6171"
"128460000","0.613"
"128520000","0.609"
"128580000","0.6260999999999999"
"128640000","0.6277"
"128700000","0.6177999999999999"
"128760000","0.6234"
"128820000","0.6029"
"128880000","0.614"
"128940000","0.6153"
"129000000","0.6203"
"129060000","0.618"
"129120000","0.6225"
"129180000","0.6102000000000001"
"129240000","0.5948"
"129300000","0.6099"
"129360000","0.6083999999999999"
"129420000","0.6112000000000001"
"129480000","0.608"
"129540000","0.6043999999999999"
"129600000","0.6070999999999999"
"129660000","0.6185"
"129720000","0.6125999999999999"
"129780000","0.6266"
"129840000","0.6181"
"129900000","0.6194000000000001"
"129960000","0.6227999999999999"
"130020000","0.6112000000000001"
"130080000","0.6108"
"130140000","0.6039000000000001"
"130200000","0.6135999999999999"
"130260000","0.6029000000000001"
"130320000","0.6134"
"130380000","0.6053"
"130440000","0.6146"
"130500000","0.6019"
"130560000","0.6159"
"130620000","0.6197999999999999"
"130680000","0.6246"
"130740000","0.6096"
"130800000","0.6052"
"130860000","0.6222000000000001"
"130920000","0.5932000000000001"
"130980000","0.5997"
"131040000","0.6109000000000001"
"131100000","0.6047"
"131160000","0.6237999999999999"
"131220000","0.6146999999999999"
"131280000","0.6185999999999999"
"131340000","0.6152000000000001"
"131400000","0.6016"
"131460000","0.6113"
"131520000","0.6109"
"131580000","0.6135999999999999"
"131640000","0.6220999999999999"
"131700000","0.5988"
"131760000","0.6344000000000001"
"131820000","0.6275"
"131880000","0.6136"
"131940000","0.6159"
"132000000","0.6009000000000001"
"132060000","0.6111"
"132120000","0.6282000000000001"
"132180000","0.6267999999999999"
"132240000","0.6270999999999999"
"132300000","0.6161"
"132360000","0.6107"
"132420000","0.6274000000000001"
"132480000","0.6224"
"132540000","0.6247"
"132600000","0.6070999999999999"
"132660000","0.6252"
"132720000","0.6167"
"132780000","0.6211"
"132840000","0.6242000000000001"
"132900000","0.6257999999999999"
"132960000","0.6143"
"133020000","0.6265"
"133080000","0.621"
"133140000","0.6265"
"133200000","0.6232000000000001"
"133260000","0.6145"
"133320000","0.6372000000000001"
"133380000","0.632"
"133440000","0.6339"
"133500000","0.6204000000000001"
"133560000","0.6220999999999999"
"133620000","0.6252000000000001"
"133680000","0.6079"
"133740000","0.6265"
"133800000","0.6324"
"133860000","0.6387"
"133920000","0.6145"
"133980000","0.6171"
"134040000","0.6191"
"134100000","0.6333"
"134160000","0.6327"
"134220000","0.6343"
"134280000","0.6196"
"134340000","0.643"
"134400000","0.6292000000000001"
"134460000","0.6307"
"134520000","0.6407999999999999"
"134580000","0.6375"
"134640000","0.6287999999999999"
"134700000","0.6375"
"134760000","0.6293000000000001"
"134820000","0.6172000000000001"
"134880000","0.6356"
"134940000","0.6246"
"135000000","0.6336"
"135060000","0.6266999999999999"
"135120000","0.6346"
"135180000","0.6217"
"135240000","0.6305"
"135300000","0.6305"
"135360000","0.6296"
"135420000","0.6332000000000001"
"135480000","0.6352"
"135540000","0.6307999999999999"
"135600000","0.6401999999999999"
"135660000","0.6362000000000001"
"135720000","0.6342000000000001"
"135780000","0.6435"
"135840000","0.6338"
"135900000","0.632"
"135960000","0.6402"
"136020000","0.629"
"136080000","0.6407999999999999"
"136140000","0.6335"
"136200000","0.6256"
"136260000","0.6335999999999999"
"136320000","0.6457"
"136380000","0.6373"
"136440000","0.6294"
"136500000","0.6349"
"136560000","0.6483"
"136620000","0.6322000000000001"
"136680000","0.6254"
"136740000","0.635"
"136800000","0.6257"
"136860000","0.634"
"136920000","0.6244"
"136980000","0.612"
"137040000","0.6376000000000001"
"137100000","0.631"
"137160000","0.6256999999999999"
"137220000","0.6324000000000001"
"137280000","0.6197"
"137340000","0.6414"
"137400000","0.6276999999999999"
"137460000","0.6253"
"137520000","0.6304000000000001"
"137580000","0.6402"
"137640000","0.6417"
"137700000","0.6380999999999999"
"137760000","0.6362000000000001"
"137820000","0.6437999999999999"
"137880000","0.6365"
"137940000","0.6376000000000001"
"138000000","0.6119"
"138060000","0.6258"
"138120000","0.6447999999999999"
"138180000","0.6251"
"138240000","0.6344"
"138300000","0.6137999999999999"
"138360000","0.6344000000000001"
"138420000","0.6284"
"138480000","0.638"
"138540000","0.6409000000000001"
"138600000","0.6271"
"138660000","0.6244"
"138720000","0.6271"
"138780000","0.6281"
"138840000","0.6449"
"138900000","0.6325"
"138960000","0.6284000000000001"
"139020000","0.6355"
"139080000","0.6353"
"139140000","0.6282000000000001"
"139200000","0.6422"
"139260000","0.6327"
"139320000","0.6357999999999999"
"139380000","0.6264"
"139440000","0.6398"
"139500000","0.6363"
"139560000","0.6161"
"139620000","0.6396000000000001"
"139680000","0.6287999999999999"
"139740000","0.6285"
"139800000","0.6387999999999999"
"139860000","0.6304"
"139920000","0.6303000000000001"
"139980000","0.6390999999999999"
"140040000","0.6377"
"140100000","0.6431"
"140160000","0.6311000000000001"
"140220000","0.6448"
"140280000","0.6437"
"140340000","0.6411"
"140400000","0.619"
"140460000","0.6557999999999999"
"140520000","0.6312000000000001"
"140580000","0.6365"
"140640000","0.6409"
"140700000","0.6505"
"140760000","0.629"
"140820000","0.6215"
"140880000","0.6302000000000001"
"140940000","0.6444"
"141000000","0.6408"
"141060000","0.6456000000000001"
"141120000","0.6340999999999999"
"141180000","0.6603000000000001"
"141240000","0.6513"
