"Step","pb_min0.25_seed2 - 2cover_rate_5step"
"26820000","0.7494000000000001"
"27000000","0.758"
"27180000","0.7584000000000001"
"27360000","0.7292"
"27540000","0.7584000000000001"
"27720000","0.7452000000000001"
"27900000","0.7682"
"28080000","0.7794"
"28260000","0.7773999999999999"
"28440000","0.7644000000000001"
"28620000","0.7906000000000002"
"28800000","0.7952"
"28980000","0.7444000000000001"
"29160000","0.7784"
"29340000","0.792"
"29520000","0.785"
"29700000","0.7634"
"29880000","0.7742"
"30060000","0.7986"
"30240000","0.7656000000000001"
"30420000","0.7998"
"30600000","0.778"
"30780000","0.7992"
"30960000","0.7906"
"31140000","0.7447999999999999"
"31320000","0.7614"
"31500000","0.78"
"31680000","0.8112"
"31860000","0.8148"
"32040000","0.7948"
"32220000","0.79"
"32400000","0.817"
"32580000","0.7944000000000001"
"32760000","0.8082"
"32940000","0.7962"
"33120000","0.7902"
"33300000","0.8128"
"33480000","0.7892"
"33660000","0.8112"
"33840000","0.8138"
"34020000","0.8108"
"34200000","0.828"
"34380000","0.8238"
"34560000","0.8175999999999999"
"34740000","0.8068"
"34920000","0.8024000000000001"
"35100000","0.8455999999999999"
"35280000","0.8088"
"35460000","0.796"
"35640000","0.8228"
"35820000","0.8178"
"36000000","0.7904"
"36180000","0.832"
"36360000","0.8108000000000001"
"36540000","0.8111999999999999"
"36720000","0.8284000000000001"
"36900000","0.8246"
"37080000","0.8224"
"37260000","0.8172"
"37440000","0.8102"
"37620000","0.837"
"37800000","0.8304"
"37980000","0.8316"
"38160000","0.8108"
"38340000","0.8206"
"38520000","0.8262"
"38700000","0.8368"
"38880000","0.824"
"39060000","0.8406"
"39240000","0.837"
"39420000","0.8274000000000001"
"39600000","0.851"
"39780000","0.8281999999999999"
"39960000","0.8274000000000001"
"40140000","0.82"
"40320000","0.8194000000000001"
"40500000","0.825"
"40680000","0.8412000000000001"
"40860000","0.8416"
"41040000","0.849"
"41220000","0.8314"
"41400000","0.836"
"41580000","0.841"
"41760000","0.8348000000000001"
"41940000","0.8383999999999999"
"42120000","0.8395999999999999"
"42300000","0.821"
"42480000","0.8334"
"42660000","0.8538"
"42840000","0.8346"
"43020000","0.8324000000000001"
"43200000","0.8466"
"43380000","0.8642"
"43560000","0.8578000000000001"
"43740000","0.853"
"43920000","0.8606000000000001"
"44100000","0.8306"
"44280000","0.8378"
"44460000","0.851"
"44640000","0.8572000000000001"
"44820000","0.854"
"45000000","0.8476"
"45180000","0.8432000000000001"
"45360000","0.8472000000000001"
"45540000","0.879"
"45720000","0.8318"
"45900000","0.8573999999999999"
"46080000","0.8598"
"46260000","0.857"
"46440000","0.8608000000000001"
"46620000","0.8524"
"46800000","0.8654"
"46980000","0.842"
"47160000","0.8513999999999999"
"47340000","0.864"
"47520000","0.8568"
"47700000","0.8617999999999999"
"47880000","0.8416"
"48060000","0.8617999999999999"
"48240000","0.863"
"48420000","0.8344000000000001"
"48600000","0.8508"
"48780000","0.8655999999999999"
"48960000","0.8687999999999999"
"49140000","0.857"
"49320000","0.8464"
"49500000","0.857"
"49680000","0.8562000000000001"
"49860000","0.8666"
"50040000","0.848"
"50220000","0.8704"
"50400000","0.8554"
"50580000","0.8352"
"50760000","0.86"
"50940000","0.8767999999999999"
"51120000","0.8884"
"51300000","0.8526"
"51480000","0.8765999999999999"
"51660000","0.879"
"51840000","0.8767999999999999"
"52020000","0.8704"
"52200000","0.8694000000000001"
"52380000","0.879"
"52560000","0.8426"
"52740000","0.885"
"52920000","0.8675999999999999"
"53100000","0.8822000000000001"
"53280000","0.868"
"53460000","0.8755999999999999"
"53640000","0.858"
"53820000","0.854"
"54000000","0.8622000000000001"
"54180000","0.8565999999999999"
"54360000","0.8802000000000001"
"54540000","0.8766"
"54720000","0.8794"
"54900000","0.866"
"55080000","0.8946"
"55260000","0.8887999999999999"
"55440000","0.8786"
"55620000","0.8697999999999999"
"55800000","0.905"
"55980000","0.8914"
"56160000","0.8846"
"56340000","0.8695999999999999"
"56520000","0.8654"
"56700000","0.873"
"56880000","0.8896000000000001"
"57060000","0.8812000000000001"
"57240000","0.8817999999999999"
"57420000","0.8906"
"57600000","0.8836"
"57780000","0.8846"
"57960000","0.891"
"58140000","0.8997999999999999"
"58320000","0.8887999999999999"
"58500000","0.8847999999999999"
"58680000","0.89"
"58860000","0.8986000000000001"
"59040000","0.9012"
"59220000","0.903"
"59400000","0.8952"
"59580000","0.8862000000000001"
"59760000","0.8815999999999999"
"59940000","0.8977999999999999"
"60120000","0.883"
"60300000","0.8874"
"60480000","0.8926000000000001"
"60660000","0.8937999999999999"
"60840000","0.8714"
"61020000","0.8837999999999999"
"61200000","0.8966"
"61380000","0.8967999999999999"
"61560000","0.8906000000000001"
"61740000","0.881"
"61920000","0.8874000000000001"
"62100000","0.9012"
"62280000","0.897"
"62460000","0.9202"
"62640000","0.901"
"62820000","0.8964000000000001"
"63000000","0.8946000000000001"
"63180000","0.8997999999999999"
"63360000","0.9068"
"63540000","0.8874000000000001"
"63720000","0.8986000000000001"
"63900000","0.8994000000000001"
"64080000","0.901"
"64260000","0.9058"
"64440000","0.9102"
"64620000","0.901"
"64800000","0.9104"
"64980000","0.9094"
"65160000","0.897"
"65340000","0.9032"
"65520000","0.9082"
"65700000","0.9062"
"65880000","0.9128"
"66060000","0.886"
"66240000","0.9142"
"66420000","0.9186"
"66600000","0.9152"
"66780000","0.9232"
"66960000","0.915"
"67140000","0.9242"
"67320000","0.9154"
"67500000","0.9182"
"67680000","0.9194"
"67860000","0.8992"
"68040000","0.9394"
"68220000","0.9004000000000001"
"68400000","0.918"
"68580000","0.9212"
"68760000","0.9194"
"68940000","0.9256"
"69120000","0.9206"
"69300000","0.9148"
"69480000","0.916"
"69660000","0.914"
"69840000","0.9192"
"70020000","0.9224"
"70200000","0.9266"
"70380000","0.935"
"70560000","0.948"
"70740000","0.9158"
"70920000","0.9196"
"71100000","0.93"
"71280000","0.9274"
"71460000","0.9218"
"71640000","0.913"
"71820000","0.9258"
"72000000","0.9284"
"72180000","0.9258"
"72360000","0.9334"
"72540000","0.9236"
"72720000","0.933"
"72900000","0.928"
"73080000","0.9238"
"73260000","0.9274"
"73440000","0.9452"
"73620000","0.9356"
"73800000","0.933"
"73980000","0.9304"
"74160000","0.9228"
"74340000","0.9346"
"74520000","0.9242"
"74700000","0.9304"
"74880000","0.9302"
"75060000","0.9264"
"75240000","0.9174"
"75420000","0.9412"
"75600000","0.9374"
"75780000","0.935"
"75960000","0.9374"
"76140000","0.9254"
"76320000","0.9196"
"76500000","0.919"
"76680000","0.9406"
"76860000","0.9436"
"77040000","0.932"
"77220000","0.935"
"77400000","0.9344"
"77580000","0.938"
"77760000","0.9368"
"77940000","0.931"
"78120000","0.9436"
"78300000","0.954"
"78480000","0.9374"
"78660000","0.944"
"78840000","0.9648"
"79020000","0.9544"
"79200000","0.9458"
"79380000","0.928"
"79560000","0.947"
"79740000","0.9512"
"79920000","0.9484"
