"Step","sl_amigo_seed1 - cover_rate_5step"
"56203000","0.41"
"56210000","0.4059999999999999"
"56217000","0.436"
"56224000","0.35600000000000004"
"56231000","0.436"
"56238000","0.39"
"56245000","0.38"
"56252000","0.362"
"56259000","0.454"
"56266000","0.358"
"56273000","0.294"
"56280000","0.43"
"56287000","0.35"
"56294000","0.388"
"56301000","0.37"
"56308000","0.416"
"56315000","0.44"
"56322000","0.394"
"56329000","0.304"
"56336000","0.29200000000000004"
"56343000","0.406"
"56350000","0.31200000000000006"
"56357000","0.388"
"56364000","0.33799999999999997"
"56371000","0.364"
"56378000","0.37200000000000005"
"56385000","0.37799999999999995"
"56392000","0.416"
"56399000","0.42599999999999993"
"56406000","0.374"
"56413000","0.396"
"56420000","0.33599999999999997"
"56427000","0.436"
"56434000","0.37"
"56441000","0.414"
"56448000","0.452"
"56455000","0.412"
"56462000","0.36"
"56469000","0.452"
"56476000","0.37"
"56483000","0.43400000000000005"
"56490000","0.292"
"56497000","0.43400000000000005"
"56504000","0.36599999999999994"
"56511000","0.416"
"56518000","0.37"
"56525000","0.302"
"56532000","0.382"
"56539000","0.362"
"56546000","0.4479999999999999"
"56553000","0.4320000000000001"
"56560000","0.412"
"56567000","0.374"
"56574000","0.406"
"56581000","0.4"
"56588000","0.398"
"56595000","0.4"
"56602000","0.4320000000000001"
"56609000","0.43"
"56616000","0.316"
"56623000","0.45"
"56630000","0.354"
"56637000","0.408"
"56644000","0.364"
"56651000","0.38"
"56658000","0.324"
"56665000","0.35"
"56672000","0.33799999999999997"
"56679000","0.38"
"56686000","0.304"
"56693000","0.48599999999999993"
"56700000","0.386"
"56707000","0.426"
"56714000","0.326"
"56721000","0.31"
"56728000","0.38"
"56735000","0.494"
"56742000","0.37799999999999995"
"56749000","0.28"
"56756000","0.268"
"56763000","0.39"
"56770000","0.43"
"56777000","0.354"
"56784000","0.31"
"56791000","0.428"
"56798000","0.37799999999999995"
"56805000","0.376"
"56812000","0.426"
"56819000","0.308"
"56826000","0.358"
"56833000","0.396"
"56840000","0.376"
"56847000","0.444"
"56854000","0.442"
"56861000","0.35600000000000004"
"56868000","0.37799999999999995"
"56875000","0.3340000000000001"
"56882000","0.414"
"56889000","0.32"
"56896000","0.416"
"56903000","0.31"
"56910000","0.36"
"56917000","0.382"
"56924000","0.406"
"56931000","0.34"
"56938000","0.414"
"56945000","0.336"
"56952000","0.254"
"56959000","0.374"
"56966000","0.418"
"56973000","0.462"
"56980000","0.44"
"56987000","0.414"
"56994000","0.44"
"57001000","0.368"
"57008000","0.36"
"57015000","0.35400000000000004"
"57022000","0.28600000000000003"
"57029000","0.322"
"57036000","0.364"
"57043000","0.358"
"57050000","0.528"
"57057000","0.382"
"57064000","0.398"
"57071000","0.37"
"57078000","0.304"
"57085000","0.33399999999999996"
"57092000","0.428"
"57099000","0.348"
"57106000","0.364"
"57113000","0.404"
"57120000","0.468"
"57127000","0.33799999999999997"
"57134000","0.236"
"57141000","0.444"
"57148000","0.38"
"57155000","0.422"
"57162000","0.46"
"57169000","0.392"
"57176000","0.34600000000000003"
"57183000","0.386"
"57190000","0.36"
"57197000","0.324"
"57204000","0.458"
"57211000","0.342"
"57218000","0.392"
"57225000","0.268"
"57232000","0.3459999999999999"
"57239000","0.456"
"57246000","0.316"
"57253000","0.3"
"57260000","0.422"
"57267000","0.37400000000000005"
"57274000","0.358"
"57281000","0.412"
"57288000","0.342"
"57295000","0.382"
"57302000","0.312"
"57309000","0.41"
"57316000","0.37"
"57323000","0.44"
"57330000","0.364"
"57337000","0.406"
"57344000","0.29"
"57351000","0.424"
"57358000","0.418"
"57365000","0.412"
"57372000","0.374"
"57379000","0.392"
"57386000","0.29"
"57393000","0.354"
"57400000","0.386"
"57407000","0.294"
"57414000","0.408"
"57421000","0.376"
"57428000","0.3"
"57435000","0.336"
"57442000","0.394"
"57449000","0.3"
"57456000","0.33"
"57463000","0.402"
"57470000","0.336"
"57477000","0.382"
"57484000","0.382"
"57491000","0.3440000000000001"
"57498000","0.442"
"57505000","0.388"
"57512000","0.384"
"57519000","0.326"
"57526000","0.31"
"57533000","0.44"
"57540000","0.35600000000000004"
"57547000","0.38"
"57554000","0.458"
"57561000","0.33399999999999996"
"57568000","0.392"
"57575000","0.38"
"57582000","0.42"
"57589000","0.396"
"57596000","0.306"
"57603000","0.398"
"57610000","0.33599999999999997"
"57617000","0.41"
"57624000","0.33"
"57631000","0.3"
"57638000","0.31"
"57645000","0.37"
"57652000","0.324"
"57659000","0.434"
"57666000","0.388"
"57673000","0.39"
"57680000","0.332"
"57687000","0.388"
"57694000","0.37"
"57701000","0.43799999999999994"
"57708000","0.342"
"57715000","0.464"
"57722000","0.348"
"57729000","0.376"
"57736000","0.342"
"57743000","0.466"
"57750000","0.386"
"57757000","0.36"
"57764000","0.33199999999999996"
"57771000","0.35"
"57778000","0.4"
"57785000","0.374"
"57792000","0.27"
"57799000","0.342"
"57806000","0.366"
"57813000","0.456"
"57820000","0.23"
"57827000","0.366"
"57834000","0.37799999999999995"
"57841000","0.39"
"57848000","0.412"
"57855000","0.342"
"57862000","0.382"
"57869000","0.396"
"57876000","0.4"
"57883000","0.474"
"57890000","0.29"
"57897000","0.332"
"57904000","0.318"
"57911000","0.34600000000000003"
"57918000","0.39"
"57925000","0.35200000000000004"
"57932000","0.34600000000000003"
"57939000","0.388"
"57946000","0.314"
"57953000","0.504"
"57960000","0.37200000000000005"
"57967000","0.4"
"57974000","0.294"
"57981000","0.382"
"57988000","0.358"
"57995000","0.43599999999999994"
"58002000","0.37800000000000006"
"58009000","0.34600000000000003"
"58016000","0.37"
"58023000","0.318"
"58030000","0.416"
"58037000","0.43799999999999994"
"58044000","0.384"
"58051000","0.454"
"58058000","0.27399999999999997"
"58065000","0.38"
"58072000","0.428"
"58079000","0.42"
"58086000","0.384"
"58093000","0.47"
"58100000","0.336"
"58107000","0.464"
"58114000","0.45"
"58121000","0.33"
"58128000","0.43800000000000006"
"58135000","0.35200000000000004"
"58142000","0.416"
"58149000","0.414"
"58156000","0.314"
"58163000","0.38"
"58170000","0.396"
"58177000","0.48"
"58184000","0.332"
"58191000","0.404"
"58198000","0.392"
"58205000","0.404"
"58212000","0.392"
"58219000","0.42"
"58226000","0.404"
"58233000","0.37"
"58240000","0.3"
"58247000","0.38"
"58254000","0.458"
"58261000","0.34"
"58268000","0.442"
"58275000","0.366"
"58282000","0.28"
"58289000","0.322"
"58296000","0.45"
"58303000","0.336"
"58310000","0.348"
"58317000","0.402"
"58324000","0.376"
"58331000","0.406"
"58338000","0.38"
"58345000","0.38400000000000006"
"58352000","0.396"
"58359000","0.4"
"58366000","0.326"
"58373000","0.354"
"58380000","0.37599999999999995"
"58387000","0.418"
"58394000","0.392"
"58401000","0.47"
"58408000","0.314"
"58415000","0.384"
"58422000","0.358"
"58429000","0.35600000000000004"
"58436000","0.33"
"58443000","0.39"
"58450000","0.486"
"58457000","0.354"
"58464000","0.434"
"58471000","0.366"
"58478000","0.382"
"58485000","0.412"
"58492000","0.332"
"58499000","0.396"
"58506000","0.358"
"58513000","0.418"
"58520000","0.38"
"58527000","0.41"
"58534000","0.322"
"58541000","0.392"
"58548000","0.392"
"58555000","0.408"
"58562000","0.34600000000000003"
"58569000","0.412"
"58576000","0.398"
"58583000","0.37"
"58590000","0.248"
"58597000","0.42"
"58604000","0.414"
"58611000","0.33799999999999997"
"58618000","0.394"
"58625000","0.35"
"58632000","0.39"
"58639000","0.39"
"58646000","0.29600000000000004"
"58653000","0.308"
"58660000","0.37"
"58667000","0.43799999999999994"
"58674000","0.37200000000000005"
"58681000","0.52"
"58688000","0.33"
"58695000","0.376"
"58702000","0.426"
"58709000","0.35800000000000004"
"58716000","0.404"
"58723000","0.34600000000000003"
"58730000","0.376"
"58737000","0.37799999999999995"
"58744000","0.306"
"58751000","0.424"
"58758000","0.466"
"58765000","0.29"
"58772000","0.416"
"58779000","0.382"
"58786000","0.362"
"58793000","0.406"
"58800000","0.32799999999999996"
"58807000","0.43799999999999994"
"58814000","0.374"
"58821000","0.444"
"58828000","0.3"
"58835000","0.418"
"58842000","0.402"
"58849000","0.452"
"58856000","0.386"
"58863000","0.394"
"58870000","0.34"
"58877000","0.394"
"58884000","0.316"
"58891000","0.3340000000000001"
"58898000","0.412"
"58905000","0.35600000000000004"
"58912000","0.33"
"58919000","0.366"
"58926000","0.368"
"58933000","0.348"
"58940000","0.39"
"58947000","0.382"
"58954000","0.36"
"58961000","0.35200000000000004"
"58968000","0.37200000000000005"
"58975000","0.452"
"58982000","0.366"
"58989000","0.458"
"58996000","0.456"
"59003000","0.45"
"59010000","0.362"
"59017000","0.384"
"59024000","0.34800000000000003"
"59031000","0.33"
"59038000","0.318"
"59045000","0.326"
"59052000","0.376"
"59059000","0.412"
"59066000","0.39"
"59073000","0.394"
"59080000","0.344"
"59087000","0.36"
"59094000","0.37200000000000005"
"59101000","0.3"
"59108000","0.358"
"59115000","0.35600000000000004"
"59122000","0.362"
"59129000","0.41"
"59136000","0.336"
"59143000","0.41"
"59150000","0.34"
"59157000","0.344"
"59164000","0.34"
"59171000","0.37"
"59178000","0.28600000000000003"
"59185000","0.244"
"59192000","0.398"
"59199000","0.376"
"59206000","0.302"
"59213000","0.31"
"59220000","0.29600000000000004"
"59227000","0.218"
"59234000","0.35"
"59241000","0.336"
"59248000","0.312"
"59255000","0.348"
"59262000","0.3859999999999999"
"59269000","0.396"
"59276000","0.414"
"59283000","0.35"
"59290000","0.322"
"59297000","0.402"
"59304000","0.412"
"59311000","0.29"
"59318000","0.324"
"59325000","0.37"
"59332000","0.376"
"59339000","0.36"
"59346000","0.342"
"59353000","0.42"
"59360000","0.332"
"59367000","0.34600000000000003"
"59374000","0.404"
"59381000","0.3"
"59388000","0.36"
"59395000","0.37"
"59402000","0.35200000000000004"
"59409000","0.366"
"59416000","0.276"
"59423000","0.28"
"59430000","0.39"
"59437000","0.34"
"59444000","0.43"
"59451000","0.376"
"59458000","0.386"
"59465000","0.3"
"59472000","0.444"
"59479000","0.362"
"59486000","0.36"
"59493000","0.358"
"59500000","0.428"
"59507000","0.374"
"59514000","0.324"
"59521000","0.396"
"59528000","0.42"
"59535000","0.388"
"59542000","0.368"
"59549000","0.37800000000000006"
"59556000","0.408"
"59563000","0.46"
"59570000","0.424"
"59577000","0.336"
"59584000","0.43400000000000005"
"59591000","0.37"
"59598000","0.32"
"59605000","0.36"
"59612000","0.388"
"59619000","0.38"
"59626000","0.406"
"59633000","0.398"
"59640000","0.37200000000000005"
"59647000","0.396"
"59654000","0.406"
"59661000","0.292"
"59668000","0.47"
"59675000","0.354"
"59682000","0.43799999999999994"
"59689000","0.46"
"59696000","0.35"
"59703000","0.4479999999999999"
"59710000","0.34600000000000003"
"59717000","0.4"
"59724000","0.424"
"59731000","0.366"
"59738000","0.44"
"59745000","0.406"
"59752000","0.326"
"59759000","0.392"
"59766000","0.354"
"59773000","0.4"
"59780000","0.39"
"59787000","0.37"
"59794000","0.36"
"59801000","0.456"
"59808000","0.38"
"59815000","0.392"
"59822000","0.39"
"59829000","0.32799999999999996"
"59836000","0.364"
"59843000","0.32799999999999996"
"59850000","0.282"
"59857000","0.35"
"59864000","0.336"
"59871000","0.35200000000000004"
"59878000","0.45"
"59885000","0.414"
"59892000","0.41"
"59899000","0.36"
"59906000","0.436"
"59913000","0.3"
"59920000","0.384"
"59927000","0.414"
"59934000","0.42"
"59941000","0.36"
"59948000","0.44"
"59955000","0.358"
"59962000","0.392"
"59969000","0.354"
"59976000","0.314"
"59983000","0.35600000000000004"
"59990000","0.348"
"59997000","0.444"
"60004000","0.348"
"60011000","0.37"
"60018000","0.368"
"60025000","0.422"
"60032000","0.33799999999999997"
"60039000","0.344"
"60046000","0.336"
"60053000","0.48"
"60060000","0.38"
"60067000","0.366"
"60074000","0.37"
"60081000","0.472"
"60088000","0.36"
"60095000","0.35"
"60102000","0.468"
"60109000","0.384"
"60116000","0.33399999999999996"
"60123000","0.394"
"60130000","0.336"
"60137000","0.394"
"60144000","0.392"
"60151000","0.43"
"60158000","0.402"
"60165000","0.4320000000000001"
"60172000","0.4"
"60179000","0.414"
"60186000","0.354"
"60193000","0.354"
"60200000","0.414"
"60207000","0.37"
"60214000","0.37"
"60221000","0.366"
"60228000","0.4"
"60235000","0.386"
"60242000","0.358"
"60249000","0.412"
"60256000","0.4479999999999999"
"60263000","0.486"
"60270000","0.31"
"60277000","0.364"
"60284000","0.344"
"60291000","0.382"
"60298000","0.47"
"60305000","0.37799999999999995"
"60312000","0.32"
"60319000","0.354"
"60326000","0.47"
"60333000","0.376"
"60340000","0.318"
"60347000","0.38400000000000006"
"60354000","0.35600000000000004"
"60361000","0.398"
"60368000","0.358"
"60375000","0.422"
"60382000","0.38"
"60389000","0.32"
"60396000","0.35"
"60403000","0.332"
"60410000","0.33399999999999996"
"60417000","0.386"
"60424000","0.41"
"60431000","0.472"
"60438000","0.362"
"60445000","0.404"
"60452000","0.4320000000000001"
"60459000","0.308"
"60466000","0.4159999999999999"
"60473000","0.312"
"60480000","0.406"
"60487000","0.408"
"60494000","0.304"
"60501000","0.4320000000000001"
"60508000","0.44"
"60515000","0.416"
"60522000","0.376"
"60529000","0.318"
"60536000","0.37200000000000005"
"60543000","0.35"
"60550000","0.362"
"60557000","0.354"
"60564000","0.366"
"60571000","0.36"
"60578000","0.41"
"60585000","0.364"
"60592000","0.45"
"60599000","0.434"
"60606000","0.424"
"60613000","0.366"
"60620000","0.468"
"60627000","0.404"
"60634000","0.374"
"60641000","0.4"
"60648000","0.33"
"60655000","0.308"
"60662000","0.272"
"60669000","0.42"
"60676000","0.304"
"60683000","0.29600000000000004"
"60690000","0.424"
"60697000","0.514"
"60704000","0.354"
"60711000","0.442"
"60718000","0.302"
"60725000","0.336"
"60732000","0.37799999999999995"
"60739000","0.386"
"60746000","0.31"
"60753000","0.4"
"60760000","0.344"
"60767000","0.38800000000000007"
"60774000","0.3"
"60781000","0.45"
"60788000","0.34"
"60795000","0.46"
"60802000","0.34600000000000003"
"60809000","0.46"
"60816000","0.382"
"60823000","0.4"
"60830000","0.388"
"60837000","0.34"
"60844000","0.484"
"60851000","0.364"
"60858000","0.39"
"60865000","0.348"
"60872000","0.37799999999999995"
"60879000","0.392"
"60886000","0.374"
"60893000","0.28"
"60900000","0.34"
"60907000","0.41"
"60914000","0.28800000000000003"
"60921000","0.43400000000000005"
"60928000","0.42"
"60935000","0.33799999999999997"
"60942000","0.394"
"60949000","0.482"
"60956000","0.42"
"60963000","0.452"
"60970000","0.434"
"60977000","0.364"
"60984000","0.336"
"60991000","0.478"
"60998000","0.4040000000000001"
"61005000","0.35"
"61012000","0.4059999999999999"
"61019000","0.364"
"61026000","0.4479999999999999"
"61033000","0.43"
"61040000","0.41"
"61047000","0.404"
"61054000","0.38"
"61061000","0.4920000000000001"
"61068000","0.37799999999999995"
"61075000","0.36"
"61082000","0.268"
"61089000","0.39"
"61096000","0.388"
"61103000","0.41"
"61110000","0.41"
"61117000","0.36"
"61124000","0.474"
"61131000","0.42"
"61138000","0.332"
"61145000","0.37400000000000005"
"61152000","0.362"
"61159000","0.43"
"61166000","0.304"
"61173000","0.336"
"61180000","0.374"
"61187000","0.38"
"61194000","0.466"
"61201000","0.4"
"61208000","0.4479999999999999"
"61215000","0.43400000000000005"
"61222000","0.34600000000000003"
"61229000","0.35"
"61236000","0.404"
"61243000","0.29800000000000004"
"61250000","0.444"
"61257000","0.404"
"61264000","0.4"
"61271000","0.43"
"61278000","0.428"
"61285000","0.35600000000000004"
"61292000","0.33"
"61299000","0.4139999999999999"
"61306000","0.308"
"61313000","0.35"
"61320000","0.46"
"61327000","0.468"
"61334000","0.39"
"61341000","0.326"
"61348000","0.46"
"61355000","0.426"
"61362000","0.38"
"61369000","0.46"
"61376000","0.43"
"61383000","0.44"
"61390000","0.38"
"61397000","0.424"
"61404000","0.4479999999999999"
"61411000","0.41"
"61418000","0.4"
"61425000","0.34600000000000003"
"61432000","0.36"
"61439000","0.364"
"61446000","0.324"
"61453000","0.43"
"61460000","0.33799999999999997"
"61467000","0.436"
"61474000","0.5"
"61481000","0.3"
"61488000","0.298"
"61495000","0.44"
"61502000","0.4"
"61509000","0.392"
"61516000","0.414"
"61523000","0.3"
"61530000","0.38"
"61537000","0.33399999999999996"
"61544000","0.388"
"61551000","0.416"
"61558000","0.4"
"61565000","0.442"
"61572000","0.382"
"61579000","0.38"
"61586000","0.37200000000000005"
"61593000","0.386"
"61600000","0.398"
"61607000","0.404"
"61614000","0.354"
"61621000","0.36"
"61628000","0.39"
"61635000","0.412"
"61642000","0.332"
"61649000","0.37799999999999995"
"61656000","0.354"
"61663000","0.4479999999999999"
"61670000","0.35"
"61677000","0.284"
"61684000","0.42"
"61691000","0.27399999999999997"
"61698000","0.35"
"61705000","0.43800000000000006"
"61712000","0.428"
"61719000","0.4"
"61726000","0.4040000000000001"
"61733000","0.37799999999999995"
"61740000","0.4320000000000001"
"61747000","0.38"
"61754000","0.41"
"61761000","0.306"
"61768000","0.29600000000000004"
"61775000","0.382"
"61782000","0.37799999999999995"
"61789000","0.412"
"61796000","0.364"
"61803000","0.21600000000000005"
"61810000","0.4040000000000001"
"61817000","0.332"
"61824000","0.36"
"61831000","0.414"
"61838000","0.366"
"61845000","0.35"
"61852000","0.318"
"61859000","0.44"
"61866000","0.36"
"61873000","0.464"
"61880000","0.43"
"61887000","0.314"
"61894000","0.37"
"61901000","0.394"
"61908000","0.34"
"61915000","0.39"
"61922000","0.396"
"61929000","0.326"
"61936000","0.324"
"61943000","0.33399999999999996"
"61950000","0.354"
"61957000","0.332"
"61964000","0.34600000000000003"
"61971000","0.32"
"61978000","0.31"
"61985000","0.36"
"61992000","0.38"
"61999000","0.358"
"62006000","0.37"
"62013000","0.37200000000000005"
"62020000","0.26"
"62027000","0.37199999999999994"
"62034000","0.35"
"62041000","0.3819999999999999"
"62048000","0.44"
"62055000","0.416"
"62062000","0.4459999999999999"
"62069000","0.316"
"62076000","0.434"
"62083000","0.38"
"62090000","0.418"
"62097000","0.36"
"62104000","0.34600000000000003"
"62111000","0.354"
"62118000","0.3640000000000001"
"62125000","0.426"
"62132000","0.302"
"62139000","0.35200000000000004"
"62146000","0.29"
"62153000","0.376"
"62160000","0.382"
"62167000","0.42"
"62174000","0.34"
"62181000","0.376"
"62188000","0.35600000000000004"
"62195000","0.322"
"62202000","0.458"
"62209000","0.37799999999999995"
"62216000","0.326"
"62223000","0.424"
"62230000","0.426"
"62237000","0.33"
"62244000","0.458"
"62251000","0.374"
"62258000","0.39"
"62265000","0.354"
"62272000","0.298"
"62279000","0.36"
"62286000","0.444"
"62293000","0.414"
"62300000","0.27399999999999997"
"62307000","0.404"
"62314000","0.39"
"62321000","0.34600000000000003"
"62328000","0.34600000000000003"
"62335000","0.36"
"62342000","0.33399999999999996"
"62349000","0.35"
"62356000","0.374"
"62363000","0.31"
"62370000","0.402"
"62377000","0.398"
"62384000","0.39"
"62391000","0.37"
"62398000","0.38400000000000006"
"62405000","0.358"
"62412000","0.408"
"62419000","0.332"
"62426000","0.37199999999999994"
"62433000","0.43799999999999994"
"62440000","0.366"
"62447000","0.35"
"62454000","0.478"
"62461000","0.408"
"62468000","0.366"
"62475000","0.34"
"62482000","0.29600000000000004"
"62489000","0.3340000000000001"
"62496000","0.32"
"62503000","0.37"
"62510000","0.408"
"62517000","0.37200000000000005"
"62524000","0.41"
"62531000","0.35800000000000004"
"62538000","0.386"
"62545000","0.37200000000000005"
"62552000","0.38"
"62559000","0.392"
"62566000","0.276"
"62573000","0.388"
"62580000","0.422"
"62587000","0.35400000000000004"
"62594000","0.4"
"62601000","0.34"
"62608000","0.34600000000000003"
"62615000","0.29400000000000004"
"62622000","0.37"
"62629000","0.28800000000000003"
"62636000","0.3559999999999999"
"62643000","0.33399999999999996"
"62650000","0.32"
"62657000","0.326"
"62664000","0.384"
"62671000","0.35600000000000004"
"62678000","0.36"
"62685000","0.396"
"62692000","0.4320000000000001"
"62699000","0.434"
"62706000","0.384"
"62713000","0.364"
"62720000","0.38"
"62727000","0.37"
"62734000","0.33399999999999996"
"62741000","0.36"
"62748000","0.4"
"62755000","0.34"
"62762000","0.36"
"62769000","0.34"
"62776000","0.362"
"62783000","0.3440000000000001"
"62790000","0.39"
"62797000","0.32"
"62804000","0.42"
"62811000","0.368"
"62818000","0.294"
"62825000","0.35200000000000004"
"62832000","0.354"
"62839000","0.37"
"62846000","0.42"
"62853000","0.33799999999999997"
"62860000","0.412"
"62867000","0.34"
"62874000","0.33"
"62881000","0.3940000000000001"
"62888000","0.29600000000000004"
"62895000","0.38"
"62902000","0.388"
"62909000","0.37"
"62916000","0.354"
"62923000","0.35600000000000004"
"62930000","0.28"
"62937000","0.35"
"62944000","0.362"
"62951000","0.3440000000000001"
"62958000","0.3559999999999999"
"62965000","0.282"
"62972000","0.412"
"62979000","0.284"
"62986000","0.36"
"62993000","0.362"
"63000000","0.34600000000000003"
"63007000","0.396"
"63014000","0.374"
"63021000","0.358"
"63028000","0.34600000000000003"
"63035000","0.408"
"63042000","0.272"
"63049000","0.32"
"63056000","0.38400000000000006"
"63063000","0.444"
"63070000","0.34"
"63077000","0.34"
"63084000","0.33"
"63091000","0.41"
"63098000","0.39"
"63105000","0.298"
"63112000","0.396"
"63119000","0.268"
"63126000","0.37200000000000005"
"63133000","0.374"
"63140000","0.402"
"63147000","0.42"
"63154000","0.45"
"63161000","0.28600000000000003"
"63168000","0.322"
"63175000","0.398"
"63182000","0.32800000000000007"
"63189000","0.28"
"63196000","0.37"
"63203000","0.396"
"63210000","0.388"
"63217000","0.382"
"63224000","0.388"
"63231000","0.376"
"63238000","0.29"
"63245000","0.35200000000000004"
"63252000","0.37200000000000005"
"63259000","0.43799999999999994"
"63266000","0.37"
"63273000","0.326"
"63280000","0.364"
"63287000","0.32"
"63294000","0.29"
"63301000","0.366"
"63308000","0.326"
"63315000","0.3559999999999999"
"63322000","0.31"
"63329000","0.262"
"63336000","0.322"
"63343000","0.322"
"63350000","0.388"
"63357000","0.386"
"63364000","0.38"
"63371000","0.398"
"63378000","0.284"
"63385000","0.29"
"63392000","0.474"
"63399000","0.35600000000000004"
"63406000","0.424"
"63413000","0.336"
"63420000","0.364"
"63427000","0.396"
"63434000","0.28"
"63441000","0.402"
"63448000","0.384"
"63455000","0.33"
"63462000","0.26"
"63469000","0.4"
"63476000","0.326"
"63483000","0.4059999999999999"
"63490000","0.364"
"63497000","0.362"
"63504000","0.316"
"63511000","0.29600000000000004"
"63518000","0.37"
"63525000","0.404"
"63532000","0.33"
"63539000","0.392"
"63546000","0.30200000000000005"
"63553000","0.388"
"63560000","0.324"
"63567000","0.37199999999999994"
"63574000","0.51"
"63581000","0.342"
"63588000","0.43"
"63595000","0.32"
"63602000","0.3"
"63609000","0.344"
"63616000","0.39"
"63623000","0.282"
"63630000","0.426"
"63637000","0.426"
"63644000","0.32"
"63651000","0.374"
"63658000","0.476"
"63665000","0.3"
"63672000","0.386"
"63679000","0.45"
"63686000","0.31"
"63693000","0.34600000000000003"
"63700000","0.35"
"63707000","0.4479999999999999"
"63714000","0.37"
"63721000","0.4"
"63728000","0.36"
"63735000","0.348"
"63742000","0.344"
"63749000","0.412"
"63756000","0.36"
"63763000","0.36"
"63770000","0.38"
"63777000","0.38400000000000006"
"63784000","0.43"
"63791000","0.27"
"63798000","0.326"
"63805000","0.392"
"63812000","0.31"
"63819000","0.422"
"63826000","0.424"
"63833000","0.382"
"63840000","0.398"
"63847000","0.37"
"63854000","0.312"
"63861000","0.462"
"63868000","0.414"
"63875000","0.444"
"63882000","0.44"
"63889000","0.4320000000000001"
"63896000","0.4479999999999999"
"63903000","0.446"
"63910000","0.452"
"63917000","0.406"
"63924000","0.34"
"63931000","0.434"
"63938000","0.354"
"63945000","0.29"
"63952000","0.33399999999999996"
"63959000","0.32799999999999996"
"63966000","0.43799999999999994"
"63973000","0.32"
"63980000","0.41"
"63987000","0.342"
"63994000","0.382"
"64001000","0.474"
"64008000","0.38"
"64015000","0.414"
"64022000","0.386"
"64029000","0.4"
"64036000","0.324"
"64043000","0.41"
"64050000","0.29"
"64057000","0.37"
"64064000","0.374"
"64071000","0.35"
"64078000","0.28600000000000003"
"64085000","0.322"
"64092000","0.418"
"64099000","0.392"
"64106000","0.33"
"64113000","0.37599999999999995"
"64120000","0.498"
"64127000","0.4"
"64134000","0.33399999999999996"
"64141000","0.384"
"64148000","0.324"
"64155000","0.42"
"64162000","0.408"
"64169000","0.37200000000000005"
"64176000","0.41"
"64183000","0.342"
"64190000","0.332"
"64197000","0.38"
"64204000","0.388"
"64211000","0.452"
"64218000","0.306"
"64225000","0.29"
"64232000","0.382"
"64239000","0.37"
"64246000","0.406"
"64253000","0.472"
"64260000","0.38"
"64267000","0.4"
"64274000","0.37"
"64281000","0.43799999999999994"
"64288000","0.418"
"64295000","0.408"
"64302000","0.298"
"64309000","0.37200000000000005"
"64316000","0.342"
"64323000","0.37799999999999995"
"64330000","0.42"
"64337000","0.434"
"64344000","0.23"
"64351000","0.358"
"64358000","0.4459999999999999"
"64365000","0.34"
"64372000","0.276"
"64379000","0.45"
"64386000","0.462"
"64393000","0.348"
"64400000","0.436"
"64407000","0.3"
"64414000","0.34600000000000003"
"64421000","0.388"
"64428000","0.37"
"64435000","0.398"
"64442000","0.408"
"64449000","0.36"
"64456000","0.456"
"64463000","0.41"
"64470000","0.34"
"64477000","0.402"
"64484000","0.42"
"64491000","0.28"
"64498000","0.416"
"64505000","0.386"
"64512000","0.416"
"64519000","0.34"
"64526000","0.388"
"64533000","0.406"
"64540000","0.308"
"64547000","0.3"
"64554000","0.436"
"64561000","0.308"
"64568000","0.408"
"64575000","0.33799999999999997"
"64582000","0.272"
"64589000","0.268"
"64596000","0.3940000000000001"
"64603000","0.33"
"64610000","0.422"
"64617000","0.28"
"64624000","0.304"
"64631000","0.31"
"64638000","0.28600000000000003"
"64645000","0.402"
"64652000","0.368"
"64659000","0.354"
"64666000","0.264"
"64673000","0.364"
"64680000","0.314"
"64687000","0.318"
"64694000","0.38"
"64701000","0.38"
"64708000","0.302"
"64715000","0.368"
"64722000","0.28800000000000003"
"64729000","0.398"
"64736000","0.284"
"64743000","0.45"
"64750000","0.34"
"64757000","0.392"
"64764000","0.276"
"64771000","0.302"
"64778000","0.37"
"64785000","0.406"
"64792000","0.396"
"64799000","0.408"
"64806000","0.38"
"64813000","0.35"
"64820000","0.276"
"64827000","0.42"
"64834000","0.326"
"64841000","0.366"
"64848000","0.456"
"64855000","0.316"
"64862000","0.374"
"64869000","0.408"
"64876000","0.332"
"64883000","0.32799999999999996"
"64890000","0.44"
"64897000","0.406"
"64904000","0.396"
"64911000","0.37"
"64918000","0.388"
"64925000","0.42"
"64932000","0.4"
"64939000","0.366"
"64946000","0.35"
"64953000","0.45"
"64960000","0.32"
"64967000","0.314"
"64974000","0.374"
"64981000","0.3"
"64988000","0.434"
"64995000","0.386"
"65002000","0.316"
"65009000","0.3819999999999999"
"65016000","0.38400000000000006"
"65023000","0.37799999999999995"
"65030000","0.46"
"65037000","0.426"
"65044000","0.362"
"65051000","0.264"
"65058000","0.336"
"65065000","0.374"
"65072000","0.344"
"65079000","0.422"
"65086000","0.29"
"65093000","0.382"
"65100000","0.33399999999999996"
"65107000","0.414"
"65114000","0.394"
"65121000","0.37"
"65128000","0.332"
"65135000","0.3"
"65142000","0.374"
"65149000","0.392"
"65156000","0.37"
"65163000","0.3"
"65170000","0.35600000000000004"
"65177000","0.36"
"65184000","0.34"
"65191000","0.434"
"65198000","0.27"
"65205000","0.31"
"65212000","0.452"
"65219000","0.33399999999999996"
"65226000","0.4040000000000001"
