"Step","gan_sl_seed1 - 2cover_rate_1step"
"19628000","0.77"
"19642000","0.76"
"19656000","0.83"
"19670000","0.79"
"19684000","0.85"
"19698000","0.83"
"19712000","0.72"
"19726000","0.83"
"19740000","0.71"
"19754000","0.81"
"19768000","0.89"
"19782000","0.86"
"19796000","0.86"
"19810000","0.79"
"19824000","0.86"
"19838000","0.82"
"19852000","0.82"
"19866000","0.79"
"19880000","0.8"
"19894000","0.83"
"19908000","0.91"
"19922000","0.87"
"19936000","0.78"
"19950000","0.83"
"19964000","0.83"
"19978000","0.73"
"19992000","0.77"
"20006000","0.78"
"20020000","0.79"
"20034000","0.78"
"20048000","0.83"
"20062000","0.79"
"20076000","0.83"
"20090000","0.8"
"20104000","0.84"
"20118000","0.85"
"20132000","0.82"
"20146000","0.84"
"20160000","0.85"
"20174000","0.8"
"20188000","0.76"
"20202000","0.8"
"20216000","0.79"
"20230000","0.69"
"20244000","0.79"
"20258000","0.84"
"20272000","0.77"
"20286000","0.85"
"20300000","0.83"
"20314000","0.73"
"20328000","0.87"
"20342000","0.8"
"20356000","0.78"
"20370000","0.84"
"20384000","0.87"
"20398000","0.83"
"20412000","0.84"
"20426000","0.8"
"20440000","0.86"
"20454000","0.8"
"20468000","0.85"
"20482000","0.83"
"20496000","0.79"
"20510000","0.79"
"20524000","0.79"
"20538000","0.81"
"20552000","0.77"
"20566000","0.85"
"20580000","0.78"
"20594000","0.86"
"20608000","0.86"
"20622000","0.81"
"20636000","0.84"
"20650000","0.77"
"20664000","0.81"
"20678000","0.89"
"20692000","0.87"
"20706000","0.85"
"20720000","0.87"
"20734000","0.87"
"20748000","0.85"
"20762000","0.82"
"20776000","0.84"
"20790000","0.84"
"20804000","0.86"
"20818000","0.91"
"20832000","0.87"
"20846000","0.84"
"20860000","0.84"
"20874000","0.84"
"20888000","0.78"
"20902000","0.88"
"20916000","0.81"
"20930000","0.83"
"20944000","0.87"
"20958000","0.83"
"20972000","0.91"
"20986000","0.86"
"21000000","0.81"
"21014000","0.84"
"21028000","0.85"
"21042000","0.8"
"21056000","0.76"
"21070000","0.86"
"21084000","0.77"
"21098000","0.78"
"21112000","0.86"
"21126000","0.79"
"21140000","0.79"
"21154000","0.76"
"21168000","0.8"
"21182000","0.83"
"21196000","0.86"
"21210000","0.89"
"21224000","0.8"
"21238000","0.8"
"21252000","0.78"
"21266000","0.81"
"21280000","0.87"
"21294000","0.87"
"21308000","0.87"
"21322000","0.81"
"21336000","0.83"
"21350000","0.84"
"21364000","0.83"
"21378000","0.76"
"21392000","0.79"
"21406000","0.76"
"21420000","0.79"
"21434000","0.87"
"21448000","0.79"
"21462000","0.8"
"21476000","0.78"
"21490000","0.81"
"21504000","0.8"
"21518000","0.78"
"21532000","0.87"
"21546000","0.84"
"21560000","0.85"
"21574000","0.75"
"21588000","0.87"
"21602000","0.84"
"21616000","0.85"
"21630000","0.89"
"21644000","0.88"
"21658000","0.84"
"21672000","0.85"
"21686000","0.91"
"21700000","0.89"
"21714000","0.85"
"21728000","0.88"
"21742000","0.9"
"21756000","0.77"
"21770000","0.84"
"21784000","0.92"
"21798000","0.9"
"21812000","0.84"
"21826000","0.85"
"21840000","0.91"
"21854000","0.9"
"21868000","0.85"
"21882000","0.88"
"21896000","0.81"
"21910000","0.84"
"21924000","0.86"
"21938000","0.87"
"21952000","0.86"
"21966000","0.91"
"21980000","0.87"
"21994000","0.83"
"22008000","0.87"
"22022000","0.81"
"22036000","0.84"
"22050000","0.91"
"22064000","0.91"
"22078000","0.85"
"22092000","0.8"
"22106000","0.9"
"22120000","0.82"
"22134000","0.91"
"22148000","0.86"
"22162000","0.86"
"22176000","0.84"
"22190000","0.81"
"22204000","0.87"
"22218000","0.86"
"22232000","0.9"
"22246000","0.87"
"22260000","0.82"
"22274000","0.85"
"22288000","0.86"
"22302000","0.82"
"22316000","0.84"
"22330000","0.9"
"22344000","0.89"
"22358000","0.89"
"22372000","0.92"
"22386000","0.87"
"22400000","0.89"
"22414000","0.87"
"22428000","0.83"
"22442000","0.85"
"22456000","0.84"
"22470000","0.87"
"22484000","0.81"
"22498000","0.89"
"22512000","0.82"
"22526000","0.83"
"22540000","0.87"
"22554000","0.87"
"22568000","0.85"
"22582000","0.81"
"22596000","0.88"
"22610000","0.85"
"22624000","0.88"
"22638000","0.85"
"22652000","0.87"
"22666000","0.9"
"22680000","0.91"
"22694000","0.87"
"22708000","0.85"
"22722000","0.81"
"22736000","0.86"
"22750000","0.82"
"22764000","0.86"
"22778000","0.85"
"22792000","0.8"
"22806000","0.87"
"22820000","0.87"
"22834000","0.92"
"22848000","0.87"
"22862000","0.89"
"22876000","0.87"
"22890000","0.88"
"22904000","0.93"
"22918000","0.86"
"22932000","0.85"
"22946000","0.9"
"22960000","0.86"
"22974000","0.77"
"22988000","0.91"
"23002000","0.77"
"23016000","0.9"
"23030000","0.92"
"23044000","0.9"
"23058000","0.87"
"23072000","0.85"
"23086000","0.84"
"23100000","0.8"
"23114000","0.87"
"23128000","0.87"
"23142000","0.85"
"23156000","0.81"
"23170000","0.87"
"23184000","0.9"
"23198000","0.89"
"23212000","0.94"
"23226000","0.89"
"23240000","0.88"
"23254000","0.84"
"23268000","0.89"
"23282000","0.87"
"23296000","0.85"
"23310000","0.91"
"23324000","0.9"
"23338000","0.92"
"23352000","0.9"
"23366000","0.85"
"23380000","0.89"
"23394000","0.95"
"23408000","0.85"
"23422000","0.91"
"23436000","0.88"
"23450000","0.87"
"23464000","0.87"
"23478000","0.91"
"23492000","0.88"
"23506000","0.89"
"23520000","0.84"
"23534000","0.85"
"23548000","0.87"
"23562000","0.92"
"23576000","0.85"
"23590000","0.89"
"23604000","0.85"
"23618000","0.83"
"23632000","0.87"
"23646000","0.84"
"23660000","0.91"
"23674000","0.89"
"23688000","0.88"
"23702000","0.87"
"23716000","0.86"
"23730000","0.84"
"23744000","0.88"
"23758000","0.86"
"23772000","0.89"
"23786000","0.88"
"23800000","0.83"
"23814000","0.89"
"23828000","0.9"
"23842000","0.94"
"23856000","0.89"
"23870000","0.86"
"23884000","0.89"
"23898000","0.84"
"23912000","0.88"
"23926000","0.83"
"23940000","0.85"
"23954000","0.89"
"23968000","0.83"
"23982000","0.91"
"23996000","0.85"
"24010000","0.87"
"24024000","0.87"
"24038000","0.86"
"24052000","0.9"
"24066000","0.9"
"24080000","0.9"
"24094000","0.92"
"24108000","0.83"
"24122000","0.9"
"24136000","0.93"
"24150000","0.95"
"24164000","0.89"
"24178000","0.93"
"24192000","0.93"
"24206000","0.88"
"24220000","0.85"
"24234000","0.89"
"24248000","0.91"
"24262000","0.91"
"24276000","0.89"
"24290000","0.89"
"24304000","0.91"
"24318000","0.85"
"24332000","0.85"
"24346000","0.89"
"24360000","0.85"
"24374000","0.88"
"24388000","0.89"
"24402000","0.92"
"24416000","0.91"
"24430000","0.85"
"24444000","0.87"
"24458000","0.92"
"24472000","0.87"
"24486000","0.85"
"24500000","0.92"
"24514000","0.82"
"24528000","0.91"
"24542000","0.9"
"24556000","0.87"
"24570000","0.89"
"24584000","0.86"
"24598000","0.9"
"24612000","0.85"
"24626000","0.83"
"24640000","0.92"
"24654000","0.88"
"24668000","0.9"
"24682000","0.92"
"24696000","0.9"
"24710000","0.91"
"24724000","0.91"
"24738000","0.92"
"24752000","0.9"
"24766000","0.9"
"24780000","0.94"
"24794000","0.93"
"24808000","0.93"
"24822000","0.93"
"24836000","0.94"
"24850000","0.94"
"24864000","0.91"
"24878000","0.97"
"24892000","0.92"
"24906000","0.91"
"24920000","0.93"
"24934000","0.93"
"24948000","0.92"
"24962000","0.9"
"24976000","0.93"
"24990000","0.88"
"25004000","0.95"
"25018000","0.9"
"25032000","0.93"
"25046000","0.9"
"25060000","0.9"
"25074000","0.97"
"25088000","0.95"
"25102000","0.94"
"25116000","0.92"
"25130000","0.93"
"25144000","0.92"
"25158000","0.91"
"25172000","0.88"
"25186000","0.87"
"25200000","0.94"
"25214000","0.87"
"25228000","0.88"
"25242000","0.92"
"25256000","0.9"
"25270000","0.92"
"25284000","0.93"
"25298000","0.93"
"25312000","0.95"
"25326000","0.92"
"25340000","0.95"
"25354000","0.92"
"25368000","0.91"
"25382000","0.91"
"25396000","0.84"
"25410000","0.88"
"25424000","0.93"
"25438000","0.9"
"25452000","0.94"
"25466000","0.92"
"25480000","0.94"
"25494000","0.96"
"25508000","0.94"
"25522000","0.91"
"25536000","0.89"
"25550000","0.92"
"25564000","0.92"
"25578000","0.96"
"25592000","0.95"
"25606000","0.86"
"25620000","0.87"
"25634000","0.92"
"25648000","0.95"
"25662000","0.91"
"25676000","0.91"
"25690000","0.87"
"25704000","0.92"
"25718000","0.94"
"25732000","0.9"
"25746000","0.94"
"25760000","0.89"
"25774000","0.92"
"25788000","0.89"
"25802000","0.88"
"25816000","0.89"
"25830000","0.95"
"25844000","0.86"
"25858000","0.91"
"25872000","0.96"
"25886000","0.9"
"25900000","0.93"
"25914000","0.94"
"25928000","0.99"
"25942000","0.96"
"25956000","0.97"
"25970000","0.94"
"25984000","0.92"
"25998000","0.91"
"26012000","0.93"
"26026000","0.93"
"26040000","0.96"
"26054000","0.95"
"26068000","0.94"
"26082000","0.91"
"26096000","0.95"
"26110000","0.99"
"26124000","0.92"
"26138000","1"
"26152000","0.91"
"26166000","0.98"
"26180000","0.95"
"26194000","0.94"
"26208000","0.94"
"26222000","0.95"
"26236000","0.96"
"26250000","0.97"
"26264000","0.92"
"26278000","0.96"
"26292000","0.89"
"26306000","0.93"
"26320000","0.92"
"26334000","0.93"
"26348000","0.95"
"26362000","0.93"
"26376000","0.97"
"26390000","0.94"
"26404000","0.93"
"26418000","0.97"
"26432000","0.99"
"26446000","0.98"
"26460000","0.95"
"26474000","0.91"
"26488000","0.93"
"26502000","0.91"
"26516000","0.9"
"26530000","0.92"
"26544000","0.94"
"26558000","0.9"
"26572000","0.95"
"26586000","0.95"
"26600000","0.97"
"26614000","0.95"
"26628000","0.99"
"26642000","0.95"
"26656000","0.99"
"26670000","0.97"
"26684000","0.97"
"26698000","0.96"
"26712000","0.97"
"26726000","0.92"
"26740000","0.95"
"26754000","0.95"
"26768000","0.94"
"26782000","0.96"
"26796000","0.93"
"26810000","0.9"
"26824000","0.96"
"26838000","0.96"
"26852000","0.99"
"26866000","0.96"
"26880000","0.96"
"26894000","0.99"
"26908000","0.93"
"26922000","0.95"
"26936000","0.92"
"26950000","0.93"
"26964000","0.95"
"26978000","0.96"
"26992000","0.95"
"27006000","0.96"
"27020000","0.98"
"27034000","0.96"
"27048000","1"
"27062000","0.94"
"27076000","0.96"
"27090000","0.95"
"27104000","0.97"
"27118000","0.97"
"27132000","0.99"
"27146000","0.93"
"27160000","0.96"
"27174000","0.95"
"27188000","0.97"
"27202000","0.96"
"27216000","0.91"
"27230000","0.9"
"27244000","0.94"
"27258000","0.96"
"27272000","0.95"
"27286000","0.94"
"27300000","0.96"
"27314000","0.95"
"27328000","0.98"
"27342000","0.98"
"27356000","0.95"
"27370000","0.93"
"27384000","0.98"
"27398000","0.96"
"27412000","0.97"
"27426000","0.97"
"27440000","0.93"
"27454000","0.95"
"27468000","0.95"
"27482000","0.98"
"27496000","0.97"
"27510000","0.95"
"27524000","0.97"
"27538000","0.93"
"27552000","0.95"
"27566000","0.94"
"27580000","0.97"
"27594000","0.99"
"27608000","0.97"
"27622000","0.98"
"27636000","0.99"
"27650000","0.98"
"27664000","0.95"
"27678000","0.99"
"27692000","0.98"
"27706000","1"
"27720000","0.97"
"27734000","0.98"
"27748000","0.98"
"27762000","0.98"
"27776000","0.93"
"27790000","0.95"
"27804000","0.94"
"27818000","0.95"
"27832000","0.95"
"27846000","0.98"
"27860000","0.98"
"27874000","0.96"
"27888000","0.99"
"27902000","0.94"
"27916000","0.97"
"27930000","0.98"
"27944000","0.94"
"27958000","0.98"
"27972000","0.98"
"27986000","0.91"
"28000000","0.93"
"28014000","0.94"
"28028000","0.9"
"28042000","0.9"
"28056000","0.92"
"28070000","0.93"
"28084000","0.92"
"28098000","0.93"
"28112000","0.94"
"28126000","0.91"
"28140000","0.93"
"28154000","0.95"
"28168000","0.93"
"28182000","0.94"
"28196000","0.93"
"28210000","0.98"
"28224000","0.96"
"28238000","0.96"
"28252000","0.94"
"28266000","0.97"
"28280000","0.96"
"28294000","0.97"
"28308000","0.97"
"28322000","0.96"
"28336000","0.98"
"28350000","0.94"
"28364000","0.96"
"28378000","0.96"
"28392000","0.93"
"28406000","0.96"
"28420000","0.95"
"28434000","0.93"
"28448000","0.97"
"28462000","0.94"
"28476000","0.97"
"28490000","0.97"
"28504000","0.98"
"28518000","0.97"
"28532000","0.92"
"28546000","0.97"
"28560000","0.94"
"28574000","0.93"
"28588000","0.98"
"28602000","0.95"
"28616000","0.95"
"28630000","0.9"
"28644000","0.92"
"28658000","0.94"
"28672000","0.95"
"28686000","0.95"
"28700000","0.97"
"28714000","0.94"
"28728000","0.96"
"28742000","0.98"
"28756000","0.97"
"28770000","0.97"
"28784000","0.95"
"28798000","0.92"
"28812000","0.95"
"28826000","0.94"
"28840000","0.99"
"28854000","0.96"
"28868000","0.97"
"28882000","0.99"
"28896000","0.96"
"28910000","0.92"
"28924000","0.98"
"28938000","0.97"
"28952000","0.96"
"28966000","0.97"
"28980000","0.98"
"28994000","0.99"
"29008000","0.98"
"29022000","0.97"
"29036000","0.98"
"29050000","0.97"
"29064000","0.99"
"29078000","0.97"
"29092000","0.97"
"29106000","0.93"
"29120000","0.99"
"29134000","0.97"
"29148000","0.97"
"29162000","0.98"
"29176000","0.94"
"29190000","1"
"29204000","1"
"29218000","0.99"
"29232000","0.98"
"29246000","0.96"
"29260000","0.94"
"29274000","0.97"
"29288000","0.98"
"29302000","0.98"
"29316000","0.99"
"29330000","0.98"
"29344000","0.96"
"29358000","0.99"
"29372000","0.96"
"29386000","0.98"
"29400000","0.94"
"29414000","0.96"
"29428000","0.99"
"29442000","0.99"
"29456000","0.98"
"29470000","0.99"
"29484000","0.96"
"29498000","0.97"
"29512000","0.98"
"29526000","0.96"
"29540000","0.94"
"29554000","0.95"
"29568000","0.98"
"29582000","0.99"
"29596000","0.98"
"29610000","1"
"29624000","0.96"
"29638000","0.95"
"29652000","0.96"
"29666000","0.95"
"29680000","1"
"29694000","0.97"
"29708000","0.99"
"29722000","0.97"
"29736000","0.98"
"29750000","0.97"
"29764000","0.96"
"29778000","1"
"29792000","0.98"
"29806000","0.96"
"29820000","0.98"
"29834000","0.98"
"29848000","0.98"
"29862000","0.99"
"29876000","0.98"
"29890000","0.98"
"29904000","0.97"
"29918000","0.99"
"29932000","0.96"
"29946000","0.95"
"29960000","1"
"29974000","0.98"
"29988000","0.94"
"30002000","0.99"
"30016000","0.96"
"30030000","0.94"
"30044000","0.99"
"30058000","0.97"
"30072000","0.96"
"30086000","0.99"
"30100000","0.98"
"30114000","0.98"
"30128000","0.96"
"30142000","0.98"
"30156000","0.98"
"30170000","0.93"
"30184000","0.92"
"30198000","0.96"
"30212000","0.93"
"30226000","0.93"
"30240000","0.98"
"30254000","0.95"
"30268000","0.92"
"30282000","0.96"
"30296000","0.98"
"30310000","1"
"30324000","0.97"
"30338000","0.98"
"30352000","0.97"
"30366000","0.99"
"30380000","0.96"
"30394000","0.97"
"30408000","0.98"
"30422000","0.98"
"30436000","1"
"30450000","0.98"
"30464000","0.97"
"30478000","0.97"
"30492000","0.95"
"30506000","0.98"
"30520000","0.98"
"30534000","0.95"
"30548000","0.99"
"30562000","0.94"
"30576000","0.97"
"30590000","0.97"
"30604000","0.98"
"30618000","0.97"
"30632000","0.99"
"30646000","0.99"
"30660000","1"
"30674000","0.99"
"30688000","0.99"
"30702000","0.97"
"30716000","0.99"
"30730000","0.98"
"30744000","0.99"
"30758000","0.98"
"30772000","0.99"
"30786000","1"
"30800000","1"
"30814000","0.99"
"30828000","0.99"
"30842000","1"
"30856000","0.96"
"30870000","0.97"
"30884000","0.98"
"30898000","0.96"
"30912000","0.99"
"30926000","0.98"
"30940000","0.99"
"30954000","0.95"
"30968000","1"
"30982000","0.99"
"30996000","0.99"
"31010000","1"
"31024000","0.97"
"31038000","0.99"
"31052000","0.97"
"31066000","0.96"
"31080000","0.97"
"31094000","0.97"
"31108000","0.96"
"31122000","0.98"
"31136000","0.97"
"31150000","0.98"
"31164000","0.97"
"31178000","0.97"
"31192000","0.99"
"31206000","0.99"
"31220000","0.98"
"31234000","0.99"
"31248000","0.97"
"31262000","0.98"
"31276000","0.97"
"31290000","0.97"
"31304000","0.98"
"31318000","0.97"
"31332000","1"
"31346000","0.99"
"31360000","0.99"
"31374000","0.99"
"31388000","0.98"
"31402000","0.97"
"31416000","0.99"
"31430000","0.99"
"31444000","0.98"
"31458000","1"
"31472000","0.98"
"31486000","0.99"
"31500000","1"
"31514000","0.98"
"31528000","0.99"
"31542000","0.99"
"31556000","0.97"
"31570000","0.96"
"31584000","1"
"31598000","0.95"
"31612000","0.98"
"31626000","0.99"
"31640000","0.97"
"31654000","0.98"
"31668000","0.98"
"31682000","0.98"
"31696000","0.99"
"31710000","0.99"
"31724000","0.97"
"31738000","1"
"31752000","1"
"31766000","0.95"
"31780000","0.95"
"31794000","0.95"
"31808000","0.98"
"31822000","0.99"
"31836000","0.99"
"31850000","0.99"
"31864000","0.99"
"31878000","0.98"
"31892000","0.99"
"31906000","0.99"
"31920000","0.96"
"31934000","0.96"
"31948000","0.95"
"31962000","0.98"
"31976000","1"
"31990000","0.94"
"32004000","0.94"
"32018000","0.93"
"32032000","0.93"
"32046000","0.91"
"32060000","0.97"
"32074000","0.97"
"32088000","0.96"
"32102000","0.96"
"32116000","0.99"
"32130000","0.96"
"32144000","0.96"
"32158000","0.94"
"32172000","0.98"
"32186000","0.95"
"32200000","0.99"
"32214000","0.98"
"32228000","0.96"
"32242000","0.95"
"32256000","0.94"
"32270000","0.98"
"32284000","0.99"
"32298000","0.97"
"32312000","0.98"
"32326000","0.99"
"32340000","0.96"
"32354000","0.97"
"32368000","0.93"
"32382000","0.96"
"32396000","0.97"
"32410000","0.99"
"32424000","0.98"
"32438000","0.97"
"32452000","0.99"
"32466000","0.97"
"32480000","0.96"
"32494000","0.98"
"32508000","0.98"
"32522000","0.98"
"32536000","0.98"
"32550000","0.97"
"32564000","0.94"
"32578000","0.98"
"32592000","1"
"32606000","0.98"
"32620000","0.96"
"32634000","0.99"
"32648000","0.96"
"32662000","1"
"32676000","0.95"
"32690000","0.96"
"32704000","0.94"
"32718000","0.98"
"32732000","0.98"
"32746000","0.97"
"32760000","0.96"
"32774000","0.98"
"32788000","1"
"32802000","0.97"
"32816000","0.99"
"32830000","0.97"
"32844000","0.99"
"32858000","0.98"
"32872000","0.98"
"32886000","0.98"
"32900000","0.99"
"32914000","1"
"32928000","0.99"
"32942000","1"
"32956000","0.99"
"32970000","0.99"
"32984000","0.97"
"32998000","0.99"
"33012000","0.98"
"33026000","0.98"
"33040000","0.98"
"33054000","0.98"
"33068000","0.96"
"33082000","0.98"
"33096000","0.99"
"33110000","0.98"
"33124000","0.98"
"33138000","1"
"33152000","0.97"
"33166000","0.98"
"33180000","0.96"
"33194000","0.96"
"33208000","0.98"
"33222000","0.98"
"33236000","0.99"
"33250000","0.98"
"33264000","0.97"
"33278000","0.96"
"33292000","0.96"
"33306000","0.97"
"33320000","0.99"
"33334000","0.97"
"33348000","1"
"33362000","0.97"
"33376000","0.98"
"33390000","0.99"
"33404000","0.98"
"33418000","0.97"
"33432000","0.98"
"33446000","1"
"33460000","0.96"
"33474000","0.99"
"33488000","1"
"33502000","0.98"
"33516000","0.99"
"33530000","0.98"
"33544000","0.95"
"33558000","0.98"
"33572000","0.99"
"33586000","1"
"33600000","0.96"
"33614000","0.96"
"33628000","0.99"
"33642000","0.95"
"33656000","0.92"
"33670000","0.95"
"33684000","0.97"
"33698000","0.98"
"33712000","0.98"
"33726000","0.98"
"33740000","0.99"
"33754000","0.96"
"33768000","0.97"
"33782000","1"
"33796000","0.96"
"33810000","0.97"
"33824000","0.98"
"33838000","0.98"
"33852000","0.94"
"33866000","0.96"
"33880000","0.97"
"33894000","0.99"
"33908000","0.99"
"33922000","0.99"
"33936000","1"
"33950000","0.96"
"33964000","0.98"
"33978000","1"
"33992000","0.99"
"34006000","0.99"
"34020000","0.99"
"34034000","1"
"34048000","0.98"
"34062000","0.99"
"34076000","0.98"
"34090000","0.98"
"34104000","1"
"34118000","1"
"34132000","0.98"
"34146000","0.99"
"34160000","0.99"
"34174000","0.99"
"34188000","1"
"34202000","0.97"
"34216000","0.99"
"34230000","1"
"34244000","1"
"34258000","1"
"34272000","0.99"
"34286000","0.99"
"34300000","0.97"
"34314000","0.98"
"34328000","1"
"34342000","0.99"
"34356000","1"
"34370000","0.99"
"34384000","0.99"
"34398000","0.98"
"34412000","0.99"
"34426000","0.99"
"34440000","0.96"
"34454000","0.98"
"34468000","0.98"
"34482000","0.97"
"34496000","0.99"
"34510000","0.99"
"34524000","1"
"34538000","0.99"
"34552000","1"
"34566000","0.98"
"34580000","1"
"34594000","0.99"
"34608000","0.99"
"34622000","0.97"
"34636000","1"
"34650000","0.97"
"34664000","0.99"
"34678000","0.98"
"34692000","0.99"
"34706000","0.98"
"34720000","0.99"
"34734000","0.99"
"34748000","0.96"
"34762000","0.99"
"34776000","1"
"34790000","0.97"
"34804000","1"
"34818000","1"
"34832000","0.98"
"34846000","0.98"
"34860000","0.99"
"34874000","0.97"
"34888000","0.99"
"34902000","1"
"34916000","0.99"
"34930000","0.99"
"34944000","1"
"34958000","1"
"34972000","0.99"
"34986000","1"
"35000000","1"
"35014000","1"
"35028000","1"
"35042000","1"
"35056000","0.99"
"35070000","0.99"
"35084000","1"
"35098000","0.96"
"35112000","0.99"
"35126000","1"
"35140000","1"
"35154000","0.99"
"35168000","1"
"35182000","1"
"35196000","1"
"35210000","0.98"
"35224000","0.98"
"35238000","0.99"
"35252000","1"
"35266000","1"
"35280000","0.99"
"35294000","0.98"
"35308000","0.96"
"35322000","0.96"
"35336000","0.95"
"35350000","0.93"
"35364000","1"
"35378000","0.95"
"35392000","1"
"35406000","1"
"35420000","0.99"
"35434000","1"
"35448000","0.99"
"35462000","0.96"
"35476000","1"
"35490000","0.97"
"35504000","0.98"
"35518000","0.98"
"35532000","0.97"
"35546000","1"
"35560000","1"
"35574000","0.99"
"35588000","0.97"
"35602000","1"
"35616000","0.99"
"35630000","0.97"
"35644000","0.98"
"35658000","0.96"
"35672000","1"
"35686000","1"
"35700000","0.99"
"35714000","1"
"35728000","0.99"
"35742000","1"
"35756000","1"
"35770000","0.99"
"35784000","0.99"
"35798000","0.99"
"35812000","0.98"
"35826000","1"
"35840000","1"
"35854000","1"
"35868000","0.98"
"35882000","1"
"35896000","0.99"
"35910000","0.98"
"35924000","1"
"35938000","1"
"35952000","1"
"35966000","0.99"
"35980000","0.98"
"35994000","0.98"
"36008000","0.98"
"36022000","0.99"
"36036000","0.96"
"36050000","0.97"
"36064000","0.99"
"36078000","0.99"
"36092000","0.97"
"36106000","0.96"
"36120000","0.98"
"36134000","0.98"
"36148000","1"
"36162000","0.98"
"36176000","1"
"36190000","0.97"
"36204000","0.97"
"36218000","0.98"
"36232000","0.99"
"36246000","1"
"36260000","0.99"
"36274000","0.96"
"36288000","0.99"
"36302000","0.98"
"36316000","1"
"36330000","0.99"
"36344000","0.99"
"36358000","0.98"
"36372000","0.98"
"36386000","1"
"36400000","0.98"
"36414000","0.99"
"36428000","0.99"
"36442000","0.99"
"36456000","0.97"
"36470000","0.98"
"36484000","0.99"
"36498000","0.97"
"36512000","0.97"
"36526000","0.99"
"36540000","0.96"
"36554000","0.99"
"36568000","0.99"
"36582000","0.98"
"36596000","0.97"
"36610000","0.96"
"36624000","0.99"
"36638000","1"
"36652000","1"
"36666000","0.96"
"36680000","0.98"
"36694000","0.97"
"36708000","0.99"
"36722000","0.98"
"36736000","0.99"
"36750000","0.96"
"36764000","0.95"
"36778000","0.98"
"36792000","0.98"
"36806000","1"
"36820000","1"
"36834000","0.98"
"36848000","0.98"
"36862000","0.99"
"36876000","0.98"
"36890000","1"
"36904000","0.98"
"36918000","0.99"
"36932000","0.99"
"36946000","0.99"
"36960000","0.99"
"36974000","1"
"36988000","0.98"
"37002000","0.99"
"37016000","1"
"37030000","0.98"
"37044000","0.99"
"37058000","1"
"37072000","0.98"
"37086000","0.99"
"37100000","1"
"37114000","0.97"
"37128000","0.99"
"37142000","0.98"
"37156000","1"
"37170000","0.99"
"37184000","1"
"37198000","0.97"
"37212000","1"
"37226000","0.99"
"37240000","1"
"37254000","0.99"
"37268000","0.99"
"37282000","1"
"37296000","1"
"37310000","1"
"37324000","1"
"37338000","0.98"
"37352000","1"
"37366000","1"
"37380000","1"
"37394000","1"
"37408000","0.99"
"37422000","0.98"
"37436000","0.98"
"37450000","1"
"37464000","0.99"
"37478000","0.99"
"37492000","0.99"
"37506000","0.99"
"37520000","0.99"
"37534000","1"
"37548000","0.98"
"37562000","1"
"37576000","0.97"
"37590000","1"
"37604000","1"
"37618000","1"
"37632000","0.99"
"37646000","0.99"
"37660000","0.99"
"37674000","1"
"37688000","0.99"
"37702000","0.99"
"37716000","0.99"
"37730000","1"
"37744000","1"
"37758000","0.99"
"37772000","1"
"37786000","1"
"37800000","0.99"
"37814000","0.99"
"37828000","0.99"
"37842000","0.99"
"37856000","1"
"37870000","1"
"37884000","0.98"
"37898000","1"
"37912000","0.99"
"37926000","1"
"37940000","0.99"
"37954000","1"
"37968000","0.98"
"37982000","1"
"37996000","0.96"
"38010000","1"
"38024000","0.98"
"38038000","0.98"
"38052000","1"
"38066000","0.99"
"38080000","0.98"
"38094000","0.99"
"38108000","1"
"38122000","1"
"38136000","1"
"38150000","1"
"38164000","1"
"38178000","1"
"38192000","1"
"38206000","1"
"38220000","1"
"38234000","0.99"
"38248000","1"
"38262000","0.99"
"38276000","1"
"38290000","1"
"38304000","1"
"38318000","0.99"
"38332000","0.99"
"38346000","1"
"38360000","0.99"
"38374000","0.99"
"38388000","0.99"
"38402000","1"
"38416000","0.99"
"38430000","1"
"38444000","0.99"
"38458000","1"
"38472000","0.99"
"38486000","1"
"38500000","0.98"
"38514000","0.98"
"38528000","0.99"
"38542000","1"
"38556000","0.99"
"38570000","0.97"
"38584000","0.99"
"38598000","0.97"
"38612000","0.98"
"38626000","1"
"38640000","0.97"
"38654000","0.99"
"38668000","0.99"
"38682000","0.99"
"38696000","1"
"38710000","0.98"
"38724000","0.95"
"38738000","0.98"
"38752000","1"
"38766000","1"
"38780000","0.97"
"38794000","0.96"
"38808000","0.99"
"38822000","1"
"38836000","0.99"
"38850000","1"
"38864000","0.98"
"38878000","1"
"38892000","0.99"
"38906000","1"
"38920000","0.98"
"38934000","1"
"38948000","0.99"
"38962000","0.97"
"38976000","1"
"38990000","1"
"39004000","0.98"
"39018000","0.99"
"39032000","1"
"39046000","1"
"39060000","0.97"
"39074000","0.98"
"39088000","1"
"39102000","0.99"
"39116000","1"
"39130000","0.99"
"39144000","0.99"
"39158000","1"
"39172000","0.98"
"39186000","0.99"
"39200000","1"
"39214000","0.98"
"39228000","0.98"
"39242000","1"
"39256000","0.99"
"39270000","0.99"
"39284000","0.97"
"39298000","1"
"39312000","0.99"
"39326000","0.99"
"39340000","1"
"39354000","1"
"39368000","1"
"39382000","0.99"
"39396000","1"
"39410000","1"
"39424000","1"
"39438000","1"
"39452000","0.99"
"39466000","1"
"39480000","0.99"
"39494000","1"
"39508000","0.98"
"39522000","0.99"
"39536000","1"
"39550000","1"
"39564000","0.99"
"39578000","1"
"39592000","1"
"39606000","1"
"39620000","0.98"
"39634000","1"
"39648000","0.99"
"39662000","0.99"
"39676000","0.99"
"39690000","0.95"
