"Step","solved_sp3_leftup_rightdown_seed3 - cover_rate_5step","solved_sp3_leftup_rightdown_seed2 - cover_rate_5step","solved_sp3_leftup_rightdown_seed1 - cover_rate_5step"
"120015000","0.9385","0.8351999999999999","0.6682"
"120120000","0.9148","0.7934000000000001","0.6586"
"120225000","0.9393","0.8229000000000001","0.6707000000000001"
"120330000","0.9265","0.8375","0.6527999999999999"
"120435000","0.9381","0.8365","0.6643"
"120540000","0.9436","0.8295999999999999","0.6558999999999999"
"120645000","0.9354","0.8379000000000001","0.6454"
"120750000","0.9347","0.8445","0.6528999999999999"
"120855000","0.9463","0.8392000000000001","0.6698999999999999"
"120960000","0.937","0.8302","0.6317"
"121065000","0.936","0.8461","0.6677000000000001"
"121170000","0.9438","0.8308000000000001","0.6516"
"121275000","0.9568","0.8275999999999999","0.653"
"121380000","0.9369","0.8371000000000001","0.6491"
"121485000","0.9438","0.8057000000000001","0.6503"
"121590000","0.9512","0.8173999999999999","0.6465"
"121695000","0.9421","0.8078","0.6407"
"121800000","0.9392","0.8271","0.642"
"121905000","0.9366","0.8287","0.6566"
"122010000","0.9432","0.8198","0.661"
"122115000","0.9375","0.8198","0.6497999999999999"
"122220000","0.9278","0.8162999999999999","0.6434000000000001"
"122325000","0.9253","0.8119","0.6493"
"122430000","0.9327","0.824","0.6747000000000001"
"122535000","0.937","0.8418","0.6487"
"122640000","0.932","0.8249","0.6455"
"122745000","0.9357","0.8132999999999999","0.6518999999999999"
"122850000","0.9371","0.8207000000000001","0.6457999999999999"
"122955000","0.934","0.8271000000000001","0.6582"
"123060000","0.9462","0.8141999999999999","0.6684"
"123165000","0.9376","0.8229000000000001","0.6486"
"123270000","0.9312","0.824","0.6617000000000001"
"123375000","0.9351","0.825","0.6658000000000001"
"123480000","0.9315","0.81","0.6465"
"123585000","0.9338","0.8089","0.6657000000000001"
"123690000","0.9511","0.7974","0.6543"
"123795000","0.946","0.8265999999999999","0.64"
"123900000","0.9486","0.8265999999999999","0.6789000000000001"
"124005000","0.9412","0.82","0.6531999999999999"
"124110000","0.9486","0.8262","0.6577999999999999"
"124215000","0.9563","0.823","0.6491"
"124320000","0.9496","0.8433999999999999","0.6510999999999999"
"124425000","0.9386","0.822","0.6678999999999999"
"124530000","0.9463","0.821","0.656"
"124635000","0.9423","0.8357","0.6492"
"124740000","0.9431","0.839","0.6515"
"124845000","0.9528","0.8240999999999999","0.623"
"124950000","0.9632","0.824","0.668"
"125055000","0.9449","0.8315","0.6448"
"125160000","0.9525","0.8262","0.6487999999999999"
"125265000","0.9524","0.8392","0.6424000000000001"
"125370000","0.942","0.8235","0.6588"
"125475000","0.9385","0.8161999999999999","0.6479"
"125580000","0.944","0.8149000000000001","0.6657000000000001"
"125685000","0.9422","0.8238","0.6414000000000001"
"125790000","0.914","0.8182","0.6339000000000001"
"125895000","0.9258","0.8216","0.6523"
"126000000","0.9429","0.8202","0.6581"
"126105000","0.9373","0.8125","0.65"
"126210000","0.9329","0.8177000000000001","0.6572"
"126315000","0.9471","0.8202","0.6697000000000001"
"126420000","0.9266","0.8069000000000001","0.6542"
"126525000","0.9048","0.8302999999999999","0.641"
"126630000","0.9178","0.8403","0.6503"
"126735000","0.9305","0.8066","0.6703"
"126840000","0.9415","0.8186","0.6625"
"126945000","0.9326","0.8243","0.6577999999999999"
"127050000","0.9312","0.8310000000000001","0.6590999999999999"
"127155000","0.9402","0.8052","0.6664"
"127260000","0.9422","0.8122","0.6518999999999999"
"127365000","0.9455","0.8094","0.6633"
"127470000","0.9365","0.8229000000000001","0.6551"
"127575000","0.9224","0.801","0.6526000000000001"
"127680000","0.9229","0.8252","0.6457999999999999"
"127785000","0.9217","0.8135999999999999","0.6631"
"127890000","0.9177","0.8342","0.657"
"127995000","0.9313","0.8234","0.6725999999999999"
"128100000","0.9412","0.8311","0.6587999999999999"
"128205000","0.9355","0.8505","0.644"
"128310000","0.9408","0.8117000000000001","0.6698999999999999"
"128415000","0.9326","0.8289000000000001","0.6527999999999999"
"128520000","0.9282","0.8368","0.6473"
"128625000","0.9393","0.8379000000000001","0.6752999999999999"
"128730000","0.9472","0.8225","0.6279"
"128835000","0.9446","0.8284","0.6540999999999999"
"128940000","0.9433","0.7965999999999999","0.6523"
"129045000","0.9403","0.8168","0.6705999999999999"
"129150000","0.9481","0.8225","0.662"
"129255000","0.9585","0.7868999999999999","0.6655"
"129360000","0.94","0.7669","0.6485"
"129465000","0.9419","0.7906","0.6681"
"129570000","0.9505","0.7903","0.6477"
"129675000","0.936","0.7936","0.6505"
"129780000","0.9459","0.8219","0.666"
"129885000","0.9403","0.8150999999999999","0.6361"
"129990000","0.9463","0.8297","0.6617000000000001"
"130095000","0.9565","0.8137000000000001","0.6535"
"130200000","0.9454","0.8235999999999999","0.6419000000000001"
"130305000","0.941","0.84","0.6477"
"130410000","0.9424","0.8419","0.6561"
"130515000","0.9481","0.8167000000000001","0.6673"
"130620000","0.9363","0.8407","0.6595"
"130725000","0.9357","0.8017000000000001","0.6589"
"130830000","0.9481","0.8141000000000002","0.6646"
"130935000","0.9505","0.8246999999999999","0.6671"
"131040000","0.9543","0.8257000000000001","0.6600999999999999"
"131145000","0.9467","0.83","0.6429"
"131250000","0.9569","0.8119","0.6596000000000001"
"131355000","0.9526","0.8295","0.6577"
"131460000","0.9571000000000002","0.8483","0.6680999999999999"
"131565000","0.9558","0.7963","0.6347999999999999"
"131670000","0.9582","0.8082999999999999","0.6480999999999999"
"131775000","0.9542","0.8474","0.6444"
"131880000","0.9535","0.828","0.6462"
"131985000","0.9392","0.8462999999999999","0.6664"
"132090000","0.9482","0.8034","0.6457999999999999"
"132195000","0.9476","0.8230999999999999","0.6536"
"132300000","0.9498","0.838","0.649"
"132405000","0.9436","0.8218","0.6454000000000001"
"132510000","0.9451","0.8427","0.658"
"132615000","0.9522","0.8236","0.653"
"132720000","0.9479","0.837","0.6772999999999999"
"132825000","0.9461","0.8296999999999999","0.6465"
"132930000","0.9365","0.8274000000000001","0.6553"
"133035000","0.9598","0.8322","0.665"
"133140000","0.9508","0.8241","0.6515"
"133245000","0.9414","0.8326","0.6693"
"133350000","0.9401","0.8146","0.6587999999999999"
"133455000","0.9445","0.8248","0.6611"
"133560000","0.9555","0.8362","0.6694"
"133665000","0.9538","0.8184000000000001","0.6567000000000001"
"133770000","0.9578","0.83","0.6473"
"133875000","0.9559","0.8319","0.6457999999999999"
"133980000","0.9581","0.8383999999999999","0.6648"
"134085000","0.9528","0.8215","0.6705"
"134190000","0.9548","0.8247000000000001","0.6597999999999999"
"134295000","0.9547","0.8234","0.6678999999999999"
"134400000","0.9467","0.8089","0.6511"
"134505000","0.9533","0.8132","0.6789"
"134610000","0.9529","0.8238","0.6653000000000001"
"134715000","0.9457","0.8335999999999999","0.6515"
"134820000","0.9637","0.8352999999999999","0.6469"
"134925000","0.9555","0.8297","0.6604"
"135030000","0.9556","0.8203","0.6705"
"135135000","0.9635","0.8378","0.6684000000000001"
"135240000","0.9528","0.8248000000000001","0.6485"
"135345000","0.952","0.8239","0.6594"
"135450000","0.9567","0.8139000000000001","0.669"
"135555000","0.9516","0.8378","0.6493"
"135660000","0.9059","0.8412000000000001","0.6723"
"135765000","0.95","0.8285999999999999","0.6436"
"135870000","0.9602","0.8195","0.6699"
"135975000","0.9483","0.8235999999999999","0.6504"
"136080000","0.9443","0.8278","0.6445"
"136185000","0.953","0.7988","0.6718"
"136290000","0.9466","0.7997","0.6601"
"136395000","0.9502","0.8175","0.653"
"136500000","0.9563","0.819","0.6644"
"136605000","0.9455","0.8322","0.6668"
"136710000","0.9544","0.8078","0.6633"
"136815000","0.9446","0.8252","0.6537999999999999"
"136920000","0.9435","0.7980999999999999","0.6563000000000001"
"137025000","0.9554","0.8157000000000001","0.6545"
"137130000","0.9468","0.8329","0.6604"
"137235000","0.9528","0.8234000000000001","0.6598999999999999"
"137340000","0.9592","0.8102999999999999","0.6620999999999999"
"137445000","0.966","0.8161999999999999","0.6592"
"137550000","0.9615","0.8244","0.6731"
"137655000","0.9658","0.8205","0.6542"
"137760000","0.9646","0.8111","0.6566000000000001"
"137865000","0.961","0.8262","0.6626000000000001"
"137970000","0.9548","0.8281000000000001","0.6577"
"138075000","0.955","0.8301000000000001","0.679"
"138180000","0.9524","0.8222","0.6541"
"138285000","0.9651","0.8316","0.6479000000000001"
"138390000","0.9705","0.833","0.6527000000000001"
"138495000","0.9543","0.8184","0.654"
"138600000","0.9558","0.8238000000000001","0.6483"
"138705000","0.9506","0.8295","0.6537000000000001"
"138810000","0.9641","0.8182","0.6447999999999999"
"138915000","0.9573","0.8288","0.6557999999999999"
"139020000","0.96","0.822","0.6614"
"139125000","0.9297","0.8188","0.6558999999999999"
"139230000","0.9505","0.8285999999999999","0.6728"
"139335000","0.9636","0.8414","0.6582"
"139440000","0.9573","0.8255","0.6591"
"139545000","0.9547","0.8286","0.6582"
"139650000","0.9512","0.8275","0.6546"
"139755000","0.9338","0.841","0.6624"
"139860000","0.9433","0.8317","0.6694000000000001"
"139965000","0.9622","0.8275999999999999","0.6814000000000001"
"140070000","0.9138","0.8217000000000001","0.6460999999999999"
"140175000","0.97","0.8198","0.6487"
"140280000","0.9674","0.8352","0.6578999999999999"
"140385000","0.9593","0.8431","0.653"
"140490000","0.9664","0.7973","0.6675"
"140595000","0.9669","0.8105","0.6705"
"140700000","0.9579","0.8228","0.6657000000000001"
"140805000","0.9021","0.7981999999999999","0.6724"
"140910000","0.9361","0.8015","0.6414"
"141015000","0.9432","0.8202999999999999","0.6564"
"141120000","0.9445","0.8204","0.6668"
"141225000","0.9312","0.8306","0.6591"
"141330000","0.9548","0.8431000000000001","0.6628"
"141435000","0.9446","0.8171","0.651"
"141540000","0.9536","0.8447","0.6611"
"141645000","0.9587","0.8156","0.6718"
"141750000","0.9632","0.8431000000000001","0.6652"
"141855000","0.9512","0.8252","0.6473"
"141960000","0.9407","0.8165","0.6607"
"142065000","0.9502","0.7964","0.642"
"142170000","0.9599","0.8055","0.6521"
"142275000","0.9625","0.8164","0.6674"
"142380000","0.9672","0.8106","0.6487"
"142485000","0.9606","0.8339","0.659"
"142590000","0.9523","0.8308","0.6737000000000001"
"142695000","0.9636","0.8354","0.6695"
"142800000","0.9585","0.8141","0.6624"
"142905000","0.9615","0.8245999999999999","0.6607000000000001"
"143010000","0.967","0.8215","0.6730999999999999"
"143115000","0.9582","0.8147000000000001","0.6335"
"143220000","0.966","0.8209","0.6467999999999999"
"143325000","0.9774","0.8535999999999999","0.6817000000000001"
"143430000","0.9643","0.8387","0.648"
"143535000","0.9565","0.8304","0.653"
"143640000","0.9727","0.8405","0.665"
"143745000","0.9751","0.8345999999999999","0.6797000000000001"
"143850000","0.9658","0.841","0.6344000000000001"
"143955000","0.9717","0.8411000000000001","0.6698"
"144060000","0.9715","0.8429","0.678"
"144165000","0.9758","0.8392999999999999","0.6474000000000001"
"144270000","0.9559","0.8179000000000001","0.6626000000000001"
"144375000","0.966","0.8436","0.665"
"144480000","0.9653","0.8432","0.647"
"144585000","0.9655","0.8219","0.6673000000000001"
"144690000","0.972","0.8286","0.6547999999999999"
"144795000","0.9625","0.846","0.6782999999999999"
"144900000","0.9608","0.8405","0.6695"
"145005000","0.9578","0.8259","0.6523"
"145110000","0.9615","0.8257000000000001","0.6601"
"145215000","0.9758","0.8289","0.6427999999999999"
"145320000","0.9701","0.8264","0.6557999999999999"
"145425000","0.96","0.8235","0.6694"
"145530000","0.9548","0.831","0.6570999999999999"
"145635000","0.9608","0.8273","0.6562"
"145740000","0.9675","0.8335999999999999","0.6544"
"145845000","0.9678","0.8272999999999999","0.632"
"145950000","0.9633","0.8314000000000001","0.6645"
"146055000","0.9675","0.8299","0.6447999999999999"
"146160000","0.9649","0.8328","0.654"
"146265000","0.9636","0.8257000000000001","0.6796"
"146370000","0.9717","0.8432000000000001","0.6547999999999999"
"146475000","0.9662","0.8316","0.666"
"146580000","0.9581","0.8568000000000001","0.6502"
"146685000","0.9737","0.8357","0.6517000000000001"
"146790000","0.9648","0.8518","0.659"
"146895000","0.97","0.8346","0.6487999999999999"
"147000000","0.9491","0.8338","0.6634000000000001"
"147105000","0.9636","0.8189","0.6848000000000001"
"147210000","0.9735","0.8387","0.6615"
"147315000","0.9701","0.8261000000000002","0.6577999999999999"
"147420000","0.9623","0.8326999999999999","0.6537999999999999"
"147525000","0.9665","0.8344","0.6670999999999999"
"147630000","0.9704","0.8261000000000002","0.6494000000000001"
"147735000","0.9653","0.8437","0.6683000000000001"
"147840000","0.9619","0.8344000000000001","0.6548999999999999"
"147945000","0.9718","0.8022999999999999","0.6716"
"148050000","0.9686","0.8365","0.6695"
"148155000","0.9732","0.8237000000000001","0.6711999999999999"
"148260000","0.9792","0.8431000000000001","0.6607999999999999"
"148365000","0.9675","0.8278","0.6407999999999999"
"148470000","0.9692","0.7813","0.6602"
"148575000","0.9803","0.803","0.6798000000000001"
"148680000","0.9754","0.8254000000000001","0.6693000000000001"
"148785000","0.9685","0.8045999999999999","0.6597000000000001"
"148890000","0.9595","0.815","0.6616000000000001"
"148995000","0.9673","0.8145","0.6631"
"149100000","0.9608","0.8418000000000001","0.6455"
"149205000","0.9684","0.8649","0.6572"
"149310000","0.9558","0.8395","0.6744"
"149415000","0.9675","0.8429","0.665"
"149520000","0.9799","0.8342","0.6614"
"149625000","0.9637","0.8433999999999999","0.6677000000000001"
"149730000","0.9571","0.8411000000000001","0.6588999999999999"
"149835000","0.9611000000000002","0.828","0.6578999999999999"
"149940000","0.9593","0.8346","0.6730999999999999"
