"Step","sl_unif_seed2 - 2cover_rate"
"26537000","0.32"
"26544000","0.494"
"26551000","0.418"
"26558000","0.35"
"26565000","0.34"
"26572000","0.418"
"26579000","0.366"
"26586000","0.36"
"26593000","0.35600000000000004"
"26600000","0.298"
"26607000","0.4"
"26614000","0.396"
"26621000","0.35"
"26628000","0.35800000000000004"
"26635000","0.4"
"26642000","0.518"
"26649000","0.322"
"26656000","0.406"
"26663000","0.458"
"26670000","0.454"
"26677000","0.404"
"26684000","0.418"
"26691000","0.314"
"26698000","0.514"
"26705000","0.37799999999999995"
"26712000","0.464"
"26719000","0.508"
"26726000","0.3440000000000001"
"26733000","0.38"
"26740000","0.38"
"26747000","0.4320000000000001"
"26754000","0.38"
"26761000","0.33399999999999996"
"26768000","0.446"
"26775000","0.314"
"26782000","0.4479999999999999"
"26789000","0.3440000000000001"
"26796000","0.44"
"26803000","0.508"
"26810000","0.402"
"26817000","0.362"
"26824000","0.368"
"26831000","0.462"
"26838000","0.402"
"26845000","0.458"
"26852000","0.33"
"26859000","0.456"
"26866000","0.376"
"26873000","0.43"
"26880000","0.332"
"26887000","0.45"
"26894000","0.37200000000000005"
"26901000","0.294"
"26908000","0.414"
"26915000","0.358"
"26922000","0.35"
"26929000","0.33"
"26936000","0.408"
"26943000","0.32"
"26950000","0.508"
"26957000","0.43"
"26964000","0.396"
"26971000","0.368"
"26978000","0.418"
"26985000","0.472"
"26992000","0.454"
"26999000","0.36"
"27006000","0.424"
"27013000","0.41"
"27020000","0.418"
"27027000","0.386"
"27034000","0.386"
"27041000","0.404"
"27048000","0.408"
"27055000","0.368"
"27062000","0.404"
"27069000","0.406"
"27076000","0.44"
"27083000","0.37599999999999995"
"27090000","0.396"
"27097000","0.388"
"27104000","0.33"
"27111000","0.408"
"27118000","0.55"
"27125000","0.44"
"27132000","0.342"
"27139000","0.388"
"27146000","0.446"
"27153000","0.43"
"27160000","0.4920000000000001"
"27167000","0.368"
"27174000","0.374"
"27181000","0.444"
"27188000","0.414"
"27195000","0.332"
"27202000","0.392"
"27209000","0.394"
"27216000","0.36"
"27223000","0.3559999999999999"
"27230000","0.428"
"27237000","0.414"
"27244000","0.43799999999999994"
"27251000","0.37200000000000005"
"27258000","0.33799999999999997"
"27265000","0.41"
"27272000","0.398"
"27279000","0.43"
"27286000","0.374"
"27293000","0.406"
"27300000","0.32799999999999996"
"27307000","0.41"
"27314000","0.3640000000000001"
"27321000","0.43"
"27328000","0.38"
"27335000","0.47"
"27342000","0.342"
"27349000","0.43"
"27356000","0.45"
"27363000","0.446"
"27370000","0.29"
"27377000","0.418"
"27384000","0.42"
"27391000","0.37"
"27398000","0.386"
"27405000","0.516"
"27412000","0.454"
"27419000","0.396"
"27426000","0.26"
"27433000","0.4"
"27440000","0.3"
"27447000","0.32599999999999996"
"27454000","0.454"
"27461000","0.388"
"27468000","0.402"
"27475000","0.414"
"27482000","0.39"
"27489000","0.474"
"27496000","0.332"
"27503000","0.442"
"27510000","0.41"
"27517000","0.358"
"27524000","0.374"
"27531000","0.4479999999999999"
"27538000","0.48"
"27545000","0.32"
"27552000","0.408"
"27559000","0.382"
"27566000","0.412"
"27573000","0.46"
"27580000","0.462"
"27587000","0.384"
"27594000","0.33399999999999996"
"27601000","0.35400000000000004"
"27608000","0.5"
"27615000","0.38"
"27622000","0.4"
"27629000","0.30200000000000005"
"27636000","0.38"
"27643000","0.452"
"27650000","0.434"
"27657000","0.48"
"27664000","0.364"
"27671000","0.44"
"27678000","0.34600000000000003"
"27685000","0.35200000000000004"
"27692000","0.476"
"27699000","0.384"
"27706000","0.482"
"27713000","0.42"
"27720000","0.3"
"27727000","0.5"
"27734000","0.39"
"27741000","0.44"
"27748000","0.4040000000000001"
"27755000","0.31"
"27762000","0.416"
"27769000","0.454"
"27776000","0.386"
"27783000","0.34"
"27790000","0.386"
"27797000","0.4"
"27804000","0.386"
"27811000","0.376"
"27818000","0.416"
"27825000","0.364"
"27832000","0.458"
"27839000","0.316"
"27846000","0.428"
"27853000","0.306"
"27860000","0.434"
"27867000","0.43"
"27874000","0.316"
"27881000","0.484"
"27888000","0.42"
"27895000","0.426"
"27902000","0.366"
"27909000","0.4"
"27916000","0.482"
"27923000","0.424"
"27930000","0.38"
"27937000","0.42"
"27944000","0.368"
"27951000","0.43599999999999994"
"27958000","0.36"
"27965000","0.34"
"27972000","0.462"
"27979000","0.33"
"27986000","0.442"
"27993000","0.39"
"28000000","0.37200000000000005"
"28007000","0.442"
"28014000","0.5"
"28021000","0.43799999999999994"
"28028000","0.42"
"28035000","0.4"
"28042000","0.416"
"28049000","0.35600000000000004"
"28056000","0.368"
"28063000","0.38"
"28070000","0.342"
"28077000","0.37200000000000005"
"28084000","0.48"
"28091000","0.326"
"28098000","0.436"
"28105000","0.396"
"28112000","0.326"
"28119000","0.436"
"28126000","0.408"
"28133000","0.462"
"28140000","0.42"
"28147000","0.38400000000000006"
"28154000","0.434"
"28161000","0.398"
"28168000","0.38"
"28175000","0.398"
"28182000","0.46"
"28189000","0.39"
"28196000","0.38"
"28203000","0.454"
"28210000","0.446"
"28217000","0.444"
"28224000","0.364"
"28231000","0.392"
"28238000","0.368"
"28245000","0.436"
"28252000","0.322"
"28259000","0.428"
"28266000","0.35200000000000004"
"28273000","0.416"
"28280000","0.466"
"28287000","0.4479999999999999"
"28294000","0.456"
"28301000","0.32"
"28308000","0.414"
"28315000","0.322"
"28322000","0.428"
"28329000","0.41"
"28336000","0.45"
"28343000","0.396"
"28350000","0.376"
"28357000","0.322"
"28364000","0.462"
"28371000","0.348"
"28378000","0.39"
"28385000","0.44"
"28392000","0.428"
"28399000","0.462"
"28406000","0.42599999999999993"
"28413000","0.4479999999999999"
"28420000","0.336"
"28427000","0.362"
"28434000","0.35"
"28441000","0.312"
"28448000","0.428"
"28455000","0.376"
"28462000","0.464"
"28469000","0.348"
"28476000","0.45"
"28483000","0.35200000000000004"
"28490000","0.452"
"28497000","0.37"
"28504000","0.472"
"28511000","0.37799999999999995"
"28518000","0.33799999999999997"
"28525000","0.446"
"28532000","0.306"
"28539000","0.42"
"28546000","0.43400000000000005"
"28553000","0.33399999999999996"
"28560000","0.344"
"28567000","0.39"
"28574000","0.422"
"28581000","0.446"
"28588000","0.5"
"28595000","0.424"
"28602000","0.42"
"28609000","0.35"
"28616000","0.384"
"28623000","0.33"
"28630000","0.4920000000000001"
"28637000","0.44"
"28644000","0.458"
"28651000","0.43"
"28658000","0.358"
"28665000","0.34"
"28672000","0.424"
"28679000","0.466"
"28686000","0.35"
"28693000","0.34600000000000003"
"28700000","0.354"
"28707000","0.442"
"28714000","0.322"
"28721000","0.452"
"28728000","0.552"
"28735000","0.386"
"28742000","0.446"
"28749000","0.37200000000000005"
"28756000","0.368"
"28763000","0.362"
"28770000","0.404"
"28777000","0.414"
"28784000","0.37599999999999995"
"28791000","0.332"
"28798000","0.33399999999999996"
"28805000","0.39"
"28812000","0.428"
"28819000","0.3640000000000001"
"28826000","0.426"
"28833000","0.34"
"28840000","0.37"
"28847000","0.33"
"28854000","0.376"
"28861000","0.404"
"28868000","0.35200000000000004"
"28875000","0.41"
"28882000","0.406"
"28889000","0.36"
"28896000","0.442"
"28903000","0.554"
"28910000","0.524"
"28917000","0.382"
"28924000","0.502"
"28931000","0.386"
"28938000","0.4"
"28945000","0.376"
"28952000","0.37599999999999995"
"28959000","0.37"
"28966000","0.384"
"28973000","0.388"
"28980000","0.35"
"28987000","0.37799999999999995"
"28994000","0.45"
"29001000","0.424"
"29008000","0.462"
"29015000","0.418"
"29022000","0.35"
"29029000","0.446"
"29036000","0.376"
"29043000","0.39"
"29050000","0.45"
"29057000","0.5"
"29064000","0.406"
"29071000","0.464"
"29078000","0.5"
"29085000","0.428"
"29092000","0.35600000000000004"
"29099000","0.454"
"29106000","0.38"
"29113000","0.4159999999999999"
"29120000","0.408"
"29127000","0.44"
"29134000","0.49"
"29141000","0.536"
"29148000","0.35"
"29155000","0.458"
"29162000","0.474"
"29169000","0.404"
"29176000","0.4040000000000001"
"29183000","0.44"
"29190000","0.45"
"29197000","0.464"
"29204000","0.444"
"29211000","0.38"
"29218000","0.43799999999999994"
"29225000","0.464"
"29232000","0.464"
"29239000","0.5"
"29246000","0.414"
"29253000","0.428"
"29260000","0.424"
"29267000","0.426"
"29274000","0.42"
"29281000","0.406"
"29288000","0.42"
"29295000","0.424"
"29302000","0.472"
"29309000","0.468"
"29316000","0.35"
"29323000","0.406"
"29330000","0.456"
"29337000","0.386"
"29344000","0.362"
"29351000","0.484"
"29358000","0.39"
"29365000","0.4"
"29372000","0.552"
"29379000","0.43"
"29386000","0.374"
"29393000","0.476"
"29400000","0.42"
"29407000","0.458"
"29414000","0.354"
"29421000","0.34"
"29428000","0.46"
"29435000","0.36"
"29442000","0.398"
"29449000","0.406"
"29456000","0.4479999999999999"
"29463000","0.41"
"29470000","0.376"
"29477000","0.34"
"29484000","0.402"
"29491000","0.45"
"29498000","0.46"
"29505000","0.37"
"29512000","0.404"
"29519000","0.37599999999999995"
"29526000","0.41"
"29533000","0.43"
"29540000","0.38"
"29547000","0.406"
"29554000","0.38"
"29561000","0.478"
"29568000","0.394"
"29575000","0.424"
"29582000","0.42"
"29589000","0.46"
"29596000","0.406"
"29603000","0.332"
"29610000","0.33"
"29617000","0.366"
"29624000","0.4"
"29631000","0.318"
"29638000","0.39"
"29645000","0.43"
"29652000","0.45"
"29659000","0.44"
"29666000","0.4"
"29673000","0.44"
"29680000","0.43"
"29687000","0.35200000000000004"
"29694000","0.31"
"29701000","0.428"
"29708000","0.424"
"29715000","0.34"
"29722000","0.434"
"29729000","0.466"
"29736000","0.412"
"29743000","0.41"
"29750000","0.39"
"29757000","0.354"
"29764000","0.414"
"29771000","0.44"
"29778000","0.392"
"29785000","0.454"
"29792000","0.37799999999999995"
"29799000","0.41"
"29806000","0.344"
"29813000","0.454"
"29820000","0.4920000000000001"
"29827000","0.374"
"29834000","0.324"
"29841000","0.442"
"29848000","0.42"
"29855000","0.45"
"29862000","0.45"
"29869000","0.37"
"29876000","0.33799999999999997"
"29883000","0.44"
"29890000","0.332"
"29897000","0.35"
"29904000","0.452"
"29911000","0.4"
"29918000","0.43"
"29925000","0.458"
"29932000","0.43"
"29939000","0.406"
"29946000","0.36"
"29953000","0.412"
"29960000","0.37799999999999995"
"29967000","0.306"
"29974000","0.45"
"29981000","0.44"
"29988000","0.33399999999999996"
"29995000","0.35"
"30002000","0.358"
"30009000","0.426"
"30016000","0.398"
"30023000","0.366"
"30030000","0.47"
"30037000","0.402"
"30044000","0.37200000000000005"
"30051000","0.422"
"30058000","0.436"
"30065000","0.46"
"30072000","0.34"
"30079000","0.45"
"30086000","0.418"
"30093000","0.4"
"30100000","0.402"
"30107000","0.42"
"30114000","0.38"
"30121000","0.404"
"30128000","0.408"
"30135000","0.324"
"30142000","0.304"
"30149000","0.388"
"30156000","0.368"
"30163000","0.472"
"30170000","0.48599999999999993"
"30177000","0.43"
"30184000","0.35"
"30191000","0.424"
"30198000","0.45"
"30205000","0.44"
"30212000","0.4320000000000001"
"30219000","0.46"
"30226000","0.416"
"30233000","0.444"
"30240000","0.394"
"30247000","0.382"
"30254000","0.416"
"30261000","0.418"
"30268000","0.4320000000000001"
"30275000","0.358"
"30282000","0.38"
"30289000","0.32799999999999996"
"30296000","0.458"
"30303000","0.404"
"30310000","0.452"
"30317000","0.466"
"30324000","0.33"
"30331000","0.392"
"30338000","0.43"
"30345000","0.35600000000000004"
"30352000","0.392"
"30359000","0.37"
"30366000","0.472"
"30373000","0.452"
"30380000","0.382"
"30387000","0.458"
"30394000","0.51"
"30401000","0.37"
"30408000","0.4"
"30415000","0.434"
"30422000","0.34600000000000003"
"30429000","0.44"
"30436000","0.41"
"30443000","0.452"
"30450000","0.408"
"30457000","0.408"
"30464000","0.394"
"30471000","0.396"
"30478000","0.5"
"30485000","0.39"
"30492000","0.412"
"30499000","0.41"
"30506000","0.318"
"30513000","0.456"
"30520000","0.496"
"30527000","0.442"
"30534000","0.386"
"30541000","0.392"
"30548000","0.408"
"30555000","0.38"
"30562000","0.4320000000000001"
"30569000","0.368"
"30576000","0.41"
"30583000","0.34600000000000003"
"30590000","0.37200000000000005"
"30597000","0.39"
"30604000","0.41"
"30611000","0.322"
"30618000","0.42"
"30625000","0.39"
"30632000","0.398"
"30639000","0.344"
"30646000","0.306"
"30653000","0.336"
"30660000","0.42"
"30667000","0.422"
"30674000","0.484"
"30681000","0.4479999999999999"
"30688000","0.43"
"30695000","0.36"
"30702000","0.414"
"30709000","0.45"
"30716000","0.464"
"30723000","0.482"
"30730000","0.252"
"30737000","0.464"
"30744000","0.404"
"30751000","0.44"
"30758000","0.362"
"30765000","0.38"
"30772000","0.36"
"30779000","0.47"
"30786000","0.37"
"30793000","0.43"
"30800000","0.458"
"30807000","0.368"
"30814000","0.364"
"30821000","0.38"
"30828000","0.34600000000000003"
"30835000","0.402"
"30842000","0.33799999999999997"
"30849000","0.406"
"30856000","0.496"
"30863000","0.43"
"30870000","0.424"
"30877000","0.344"
"30884000","0.336"
"30891000","0.35200000000000004"
"30898000","0.434"
"30905000","0.34600000000000003"
"30912000","0.322"
"30919000","0.4"
"30926000","0.446"
"30933000","0.33799999999999997"
"30940000","0.33399999999999996"
"30947000","0.428"
"30954000","0.332"
"30961000","0.514"
"30968000","0.44"
"30975000","0.436"
"30982000","0.45"
"30989000","0.348"
"30996000","0.44"
"31003000","0.412"
"31010000","0.45"
"31017000","0.37"
"31024000","0.348"
"31031000","0.35"
"31038000","0.38"
"31045000","0.364"
"31052000","0.458"
"31059000","0.454"
"31066000","0.496"
"31073000","0.38"
"31080000","0.4059999999999999"
"31087000","0.41"
"31094000","0.42"
"31101000","0.436"
"31108000","0.468"
"31115000","0.368"
"31122000","0.456"
"31129000","0.468"
"31136000","0.38"
"31143000","0.322"
"31150000","0.43799999999999994"
"31157000","0.41"
"31164000","0.366"
"31171000","0.33"
"31178000","0.422"
"31185000","0.462"
"31192000","0.45"
"31199000","0.402"
"31206000","0.396"
"31213000","0.326"
"31220000","0.518"
"31227000","0.402"
"31234000","0.444"
"31241000","0.43199999999999994"
"31248000","0.42"
"31255000","0.5459999999999999"
"31262000","0.4920000000000001"
"31269000","0.35600000000000004"
"31276000","0.478"
"31283000","0.4"
"31290000","0.46"
"31297000","0.366"
"31304000","0.478"
"31311000","0.406"
"31318000","0.354"
"31325000","0.398"
"31332000","0.534"
"31339000","0.348"
"31346000","0.4"
"31353000","0.34"
"31360000","0.45"
"31367000","0.418"
"31374000","0.424"
"31381000","0.428"
"31388000","0.418"
"31395000","0.4"
"31402000","0.508"
"31409000","0.37"
"31416000","0.396"
"31423000","0.348"
"31430000","0.412"
"31437000","0.444"
"31444000","0.404"
"31451000","0.38"
"31458000","0.516"
"31465000","0.3940000000000001"
"31472000","0.34"
"31479000","0.354"
"31486000","0.442"
"31493000","0.402"
"31500000","0.384"
"31507000","0.38"
"31514000","0.45"
"31521000","0.418"
"31528000","0.386"
"31535000","0.4"
"31542000","0.388"
"31549000","0.34"
"31556000","0.44"
"31563000","0.4"
"31570000","0.47"
"31577000","0.466"
"31584000","0.37"
"31591000","0.434"
"31598000","0.376"
"31605000","0.428"
"31612000","0.376"
"31619000","0.4479999999999999"
"31626000","0.35600000000000004"
"31633000","0.316"
"31640000","0.4940000000000001"
"31647000","0.458"
"31654000","0.446"
"31661000","0.464"
"31668000","0.33"
"31675000","0.396"
"31682000","0.374"
"31689000","0.412"
"31696000","0.396"
"31703000","0.406"
"31710000","0.27"
"31717000","0.396"
"31724000","0.408"
"31731000","0.4"
"31738000","0.394"
"31745000","0.474"
"31752000","0.396"
"31759000","0.446"
"31766000","0.4"
"31773000","0.37799999999999995"
"31780000","0.364"
"31787000","0.506"
"31794000","0.306"
"31801000","0.362"
"31808000","0.3940000000000001"
"31815000","0.4"
"31822000","0.472"
"31829000","0.364"
"31836000","0.35600000000000004"
"31843000","0.29"
"31850000","0.388"
"31857000","0.462"
"31864000","0.39"
"31871000","0.43599999999999994"
"31878000","0.4"
"31885000","0.426"
"31892000","0.398"
"31899000","0.39"
"31906000","0.44400000000000006"
"31913000","0.4"
"31920000","0.482"
"31927000","0.308"
"31934000","0.324"
"31941000","0.3440000000000001"
"31948000","0.458"
"31955000","0.44"
"31962000","0.426"
"31969000","0.398"
"31976000","0.41"
"31983000","0.322"
"31990000","0.418"
"31997000","0.54"
"32004000","0.358"
"32011000","0.33399999999999996"
"32018000","0.408"
"32025000","0.424"
"32032000","0.37799999999999995"
"32039000","0.42"
"32046000","0.45"
"32053000","0.342"
"32060000","0.38400000000000006"
"32067000","0.29600000000000004"
"32074000","0.424"
"32081000","0.44"
"32088000","0.418"
"32095000","0.4"
"32102000","0.298"
"32109000","0.41"
"32116000","0.44"
"32123000","0.408"
"32130000","0.43"
"32137000","0.426"
"32144000","0.388"
"32151000","0.424"
"32158000","0.33"
"32165000","0.354"
"32172000","0.392"
"32179000","0.426"
"32186000","0.368"
"32193000","0.406"
"32200000","0.386"
"32207000","0.426"
"32214000","0.36"
"32221000","0.4"
"32228000","0.406"
"32235000","0.41"
"32242000","0.518"
"32249000","0.38"
"32256000","0.42"
"32263000","0.394"
"32270000","0.29200000000000004"
"32277000","0.402"
"32284000","0.456"
"32291000","0.382"
"32298000","0.35200000000000004"
"32305000","0.5"
"32312000","0.38"
"32319000","0.36"
"32326000","0.392"
"32333000","0.428"
"32340000","0.436"
"32347000","0.4479999999999999"
"32354000","0.33"
"32361000","0.482"
"32368000","0.398"
"32375000","0.424"
"32382000","0.456"
"32389000","0.34"
"32396000","0.4"
"32403000","0.34"
"32410000","0.392"
"32417000","0.394"
"32424000","0.474"
"32431000","0.43"
"32438000","0.392"
"32445000","0.4040000000000001"
"32452000","0.38"
"32459000","0.34"
"32466000","0.446"
"32473000","0.41"
"32480000","0.526"
"32487000","0.32799999999999996"
"32494000","0.49"
"32501000","0.384"
"32508000","0.482"
"32515000","0.394"
"32522000","0.34600000000000003"
"32529000","0.38"
"32536000","0.488"
"32543000","0.464"
"32550000","0.394"
"32557000","0.42"
"32564000","0.494"
"32571000","0.384"
"32578000","0.444"
"32585000","0.51"
"32592000","0.398"
"32599000","0.35"
"32606000","0.33399999999999996"
"32613000","0.436"
"32620000","0.364"
"32627000","0.442"
"32634000","0.464"
"32641000","0.366"
"32648000","0.39"
"32655000","0.382"
"32662000","0.468"
"32669000","0.3459999999999999"
"32676000","0.43"
"32683000","0.458"
"32690000","0.416"
"32697000","0.44"
"32704000","0.39"
"32711000","0.388"
"32718000","0.486"
"32725000","0.37"
"32732000","0.436"
"32739000","0.384"
"32746000","0.38"
"32753000","0.48"
"32760000","0.358"
"32767000","0.404"
"32774000","0.462"
"32781000","0.456"
"32788000","0.398"
"32795000","0.386"
"32802000","0.412"
"32809000","0.46"
"32816000","0.4"
"32823000","0.48"
"32830000","0.44"
"32837000","0.47"
"32844000","0.39"
"32851000","0.458"
"32858000","0.358"
"32865000","0.336"
"32872000","0.354"
"32879000","0.35"
"32886000","0.33"
"32893000","0.4"
"32900000","0.426"
"32907000","0.41"
"32914000","0.366"
"32921000","0.394"
"32928000","0.458"
"32935000","0.382"
"32942000","0.41"
"32949000","0.384"
"32956000","0.37"
"32963000","0.364"
"32970000","0.314"
"32977000","0.494"
"32984000","0.394"
"32991000","0.476"
"32998000","0.414"
"33005000","0.336"
"33012000","0.45"
"33019000","0.546"
"33026000","0.4"
"33033000","0.42"
"33040000","0.4320000000000001"
"33047000","0.464"
"33054000","0.42"
"33061000","0.406"
"33068000","0.428"
"33075000","0.35600000000000004"
"33082000","0.434"
"33089000","0.4320000000000001"
"33096000","0.322"
"33103000","0.4040000000000001"
"33110000","0.506"
"33117000","0.398"
"33124000","0.388"
"33131000","0.38400000000000006"
"33138000","0.308"
"33145000","0.406"
"33152000","0.36"
"33159000","0.336"
"33166000","0.416"
"33173000","0.428"
"33180000","0.366"
"33187000","0.41"
"33194000","0.384"
"33201000","0.34"
"33208000","0.4"
"33215000","0.364"
"33222000","0.402"
"33229000","0.37"
"33236000","0.46"
"33243000","0.49"
"33250000","0.488"
"33257000","0.46"
"33264000","0.4759999999999999"
"33271000","0.41"
"33278000","0.464"
"33285000","0.404"
"33292000","0.3940000000000001"
"33299000","0.382"
"33306000","0.336"
"33313000","0.4320000000000001"
"33320000","0.39"
"33327000","0.33"
"33334000","0.406"
"33341000","0.48"
"33348000","0.368"
"33355000","0.376"
"33362000","0.3940000000000001"
"33369000","0.392"
"33376000","0.404"
"33383000","0.43"
"33390000","0.396"
"33397000","0.4320000000000001"
"33404000","0.376"
"33411000","0.42"
"33418000","0.43"
"33425000","0.358"
"33432000","0.42"
"33439000","0.418"
"33446000","0.404"
"33453000","0.462"
"33460000","0.316"
"33467000","0.32"
"33474000","0.4"
"33481000","0.394"
"33488000","0.364"
"33495000","0.35200000000000004"
"33502000","0.4"
"33509000","0.38800000000000007"
"33516000","0.428"
"33523000","0.35600000000000004"
"33530000","0.388"
"33537000","0.394"
"33544000","0.412"
"33551000","0.434"
"33558000","0.442"
"33565000","0.368"
"33572000","0.452"
"33579000","0.396"
"33586000","0.33799999999999997"
"33593000","0.366"
"33600000","0.324"
"33607000","0.446"
"33614000","0.316"
"33621000","0.424"
"33628000","0.42"
"33635000","0.4320000000000001"
"33642000","0.368"
"33649000","0.362"
"33656000","0.486"
"33663000","0.4419999999999999"
"33670000","0.374"
"33677000","0.442"
"33684000","0.4"
"33691000","0.436"
"33698000","0.424"
"33705000","0.46"
"33712000","0.392"
"33719000","0.358"
"33726000","0.34"
"33733000","0.408"
"33740000","0.41"
"33747000","0.468"
"33754000","0.368"
"33761000","0.452"
"33768000","0.348"
"33775000","0.354"
"33782000","0.398"
"33789000","0.31"
"33796000","0.458"
"33803000","0.37"
"33810000","0.486"
"33817000","0.35"
"33824000","0.5539999999999999"
"33831000","0.43"
"33838000","0.402"
"33845000","0.468"
"33852000","0.35200000000000004"
"33859000","0.414"
"33866000","0.404"
"33873000","0.37799999999999995"
"33880000","0.376"
"33887000","0.418"
"33894000","0.36"
"33901000","0.508"
"33908000","0.35"
"33915000","0.422"
"33922000","0.458"
"33929000","0.396"
"33936000","0.424"
"33943000","0.4320000000000001"
"33950000","0.4"
"33957000","0.458"
"33964000","0.42"
"33971000","0.418"
"33978000","0.456"
"33985000","0.43"
"33992000","0.434"
"33999000","0.392"
"34006000","0.384"
"34013000","0.45"
"34020000","0.428"
"34027000","0.4159999999999999"
"34034000","0.31"
"34041000","0.326"
"34048000","0.414"
"34055000","0.46"
"34062000","0.424"
"34069000","0.446"
"34076000","0.498"
"34083000","0.384"
"34090000","0.426"
"34097000","0.43"
"34104000","0.4"
"34111000","0.42"
"34118000","0.39"
"34125000","0.412"
"34132000","0.338"
"34139000","0.5"
"34146000","0.37"
"34153000","0.38"
"34160000","0.458"
"34167000","0.456"
"34174000","0.44"
"34181000","0.454"
"34188000","0.366"
"34195000","0.428"
"34202000","0.36"
"34209000","0.48"
"34216000","0.444"
"34223000","0.35200000000000004"
"34230000","0.462"
"34237000","0.422"
"34244000","0.454"
"34251000","0.408"
"34258000","0.416"
"34265000","0.45"
"34272000","0.45"
"34279000","0.4"
"34286000","0.362"
"34293000","0.414"
"34300000","0.44"
"34307000","0.34"
"34314000","0.41"
"34321000","0.366"
"34328000","0.392"
"34335000","0.402"
"34342000","0.43"
"34349000","0.41"
"34356000","0.418"
"34363000","0.474"
"34370000","0.388"
"34377000","0.4"
"34384000","0.414"
"34391000","0.32"
"34398000","0.47"
"34405000","0.366"
"34412000","0.424"
"34419000","0.434"
"34426000","0.498"
"34433000","0.382"
"34440000","0.4479999999999999"
"34447000","0.42"
"34454000","0.41"
"34461000","0.418"
"34468000","0.474"
"34475000","0.314"
"34482000","0.42"
"34489000","0.452"
"34496000","0.43799999999999994"
"34503000","0.488"
"34510000","0.4320000000000001"
"34517000","0.384"
"34524000","0.384"
"34531000","0.444"
"34538000","0.428"
"34545000","0.3940000000000001"
"34552000","0.412"
"34559000","0.376"
"34566000","0.39"
"34573000","0.456"
"34580000","0.37799999999999995"
"34587000","0.434"
"34594000","0.37"
"34601000","0.382"
"34608000","0.5"
"34615000","0.41"
"34622000","0.446"
"34629000","0.31"
"34636000","0.51"
"34643000","0.41"
"34650000","0.454"
"34657000","0.44800000000000006"
"34664000","0.498"
"34671000","0.474"
"34678000","0.4360000000000001"
"34685000","0.398"
"34692000","0.442"
"34699000","0.39"
"34706000","0.342"
"34713000","0.404"
"34720000","0.442"
"34727000","0.386"
"34734000","0.4940000000000001"
"34741000","0.396"
"34748000","0.408"
"34755000","0.456"
"34762000","0.452"
"34769000","0.4"
"34776000","0.376"
"34783000","0.468"
"34790000","0.442"
"34797000","0.434"
"34804000","0.428"
"34811000","0.42"
"34818000","0.47"
"34825000","0.446"
"34832000","0.37"
"34839000","0.42"
"34846000","0.32"
"34853000","0.396"
"34860000","0.4"
"34867000","0.402"
"34874000","0.45"
"34881000","0.436"
"34888000","0.46"
"34895000","0.416"
"34902000","0.37200000000000005"
"34909000","0.402"
"34916000","0.35600000000000004"
"34923000","0.422"
"34930000","0.36"
"34937000","0.49"
"34944000","0.374"
"34951000","0.43"
"34958000","0.442"
"34965000","0.348"
"34972000","0.45"
"34979000","0.376"
"34986000","0.374"
"34993000","0.44"
"35000000","0.28600000000000003"
"35007000","0.398"
"35014000","0.458"
"35021000","0.478"
"35028000","0.53"
"35035000","0.396"
"35042000","0.424"
"35049000","0.43"
"35056000","0.344"
"35063000","0.44"
"35070000","0.442"
"35077000","0.46"
"35084000","0.396"
"35091000","0.53"
"35098000","0.528"
"35105000","0.414"
"35112000","0.434"
"35119000","0.38"
"35126000","0.486"
"35133000","0.326"
"35140000","0.41"
"35147000","0.416"
"35154000","0.46"
"35161000","0.38"
"35168000","0.468"
"35175000","0.476"
"35182000","0.35600000000000004"
"35189000","0.44"
"35196000","0.398"
"35203000","0.468"
"35210000","0.4479999999999999"
"35217000","0.46"
"35224000","0.46"
"35231000","0.37"
"35238000","0.37799999999999995"
"35245000","0.34"
"35252000","0.322"
"35259000","0.406"
"35266000","0.474"
"35273000","0.388"
"35280000","0.39"
"35287000","0.368"
"35294000","0.394"
"35301000","0.366"
"35308000","0.446"
"35315000","0.482"
"35322000","0.37"
"35329000","0.43799999999999994"
"35336000","0.472"
"35343000","0.412"
"35350000","0.524"
"35357000","0.366"
"35364000","0.37"
"35371000","0.5"
"35378000","0.52"
"35385000","0.42"
"35392000","0.368"
"35399000","0.446"
"35406000","0.35"
"35413000","0.434"
"35420000","0.358"
"35427000","0.422"
"35434000","0.414"
"35441000","0.45400000000000007"
"35448000","0.402"
"35455000","0.408"
"35462000","0.426"
"35469000","0.45"
"35476000","0.298"
"35483000","0.408"
"35490000","0.48"
"35497000","0.502"
"35504000","0.396"
"35511000","0.42"
"35518000","0.424"
"35525000","0.416"
"35532000","0.426"
"35539000","0.342"
"35546000","0.32"
"35553000","0.426"
"35560000","0.39"
"35567000","0.322"
"35574000","0.4479999999999999"
"35581000","0.44"
"35588000","0.428"
"35595000","0.4940000000000001"
"35602000","0.446"
"35609000","0.486"
"35616000","0.428"
"35623000","0.398"
"35630000","0.46"
"35637000","0.48"
"35644000","0.5359999999999999"
"35651000","0.39"
"35658000","0.47"
"35665000","0.362"
"35672000","0.4"
"35679000","0.366"
"35686000","0.476"
"35693000","0.394"
"35700000","0.478"
"35707000","0.39"
"35714000","0.35200000000000004"
"35721000","0.386"
"35728000","0.476"
"35735000","0.462"
"35742000","0.318"
"35749000","0.348"
"35756000","0.484"
"35763000","0.484"
"35770000","0.44"
"35777000","0.474"
"35784000","0.37"
"35791000","0.418"
