"Step","reverse_pb_eval1_final_version_seed3 - cover_rate_1step"
"83700000","0.673"
"83760000","0.701"
"83820000","0.672"
"83880000","0.664"
"83940000","0.681"
"84000000","0.679"
"84060000","0.687"
"84120000","0.671"
"84180000","0.686"
"84240000","0.689"
"84300000","0.682"
"84360000","0.666"
"84420000","0.691"
"84480000","0.688"
"84540000","0.699"
"84600000","0.699"
"84660000","0.678"
"84720000","0.667"
"84780000","0.654"
"84840000","0.69"
"84900000","0.675"
"84960000","0.689"
"85020000","0.683"
"85080000","0.664"
"85140000","0.698"
"85200000","0.661"
"85260000","0.721"
"85320000","0.716"
"85380000","0.715"
"85440000","0.679"
"85500000","0.659"
"85560000","0.678"
"85620000","0.684"
"85680000","0.705"
"85740000","0.694"
"85800000","0.713"
"85860000","0.711"
"85920000","0.712"
"85980000","0.698"
"86040000","0.708"
"86100000","0.688"
"86160000","0.708"
"86220000","0.697"
"86280000","0.676"
"86340000","0.684"
"86400000","0.68"
"86460000","0.693"
"86520000","0.696"
"86580000","0.68"
"86640000","0.692"
"86700000","0.713"
"86760000","0.709"
"86820000","0.653"
"86880000","0.693"
"86940000","0.677"
"87000000","0.685"
"87060000","0.687"
"87120000","0.686"
"87180000","0.706"
"87240000","0.723"
"87300000","0.681"
"87360000","0.671"
"87420000","0.7"
"87480000","0.689"
"87540000","0.701"
"87600000","0.697"
"87660000","0.68"
"87720000","0.681"
"87780000","0.686"
"87840000","0.697"
"87900000","0.696"
"87960000","0.69"
"88020000","0.688"
"88080000","0.682"
"88140000","0.684"
"88200000","0.663"
"88260000","0.7"
"88320000","0.686"
"88380000","0.668"
"88440000","0.701"
"88500000","0.68"
"88560000","0.698"
"88620000","0.68"
"88680000","0.703"
"88740000","0.663"
"88800000","0.697"
"88860000","0.661"
"88920000","0.685"
"88980000","0.711"
"89040000","0.701"
"89100000","0.712"
"89160000","0.663"
"89220000","0.703"
"89280000","0.695"
"89340000","0.693"
"89400000","0.688"
"89460000","0.681"
"89520000","0.688"
"89580000","0.679"
"89640000","0.701"
"89700000","0.702"
"89760000","0.696"
"89820000","0.691"
"89880000","0.668"
"89940000","0.691"
"90000000","0.715"
