"Step","pc_pb_seed2 - 4cover_rate"
"145140000","0.3917"
"145200000","0.3920999999999999"
"145260000","0.38159999999999994"
"145320000","0.3927000000000001"
"145380000","0.3774"
"145440000","0.39829999999999993"
"145500000","0.3782"
"145560000","0.3912000000000001"
"145620000","0.3995"
"145680000","0.4063"
"145740000","0.3918"
"145800000","0.3863"
"145860000","0.3894"
"145920000","0.3861"
"145980000","0.3941"
"146040000","0.3862"
"146100000","0.3797"
"146160000","0.3751"
"146220000","0.4018"
"146280000","0.3685"
"146340000","0.3916"
"146400000","0.3859"
"146460000","0.3814"
"146520000","0.3756"
"146580000","0.3954"
"146640000","0.392"
"146700000","0.4009"
"146760000","0.4107"
"146820000","0.4075"
"146880000","0.3869"
"146940000","0.40270000000000006"
"147000000","0.358"
"147060000","0.3868"
"147120000","0.3783"
"147180000","0.3943"
"147240000","0.397"
"147300000","0.3755"
"147360000","0.3901"
"147420000","0.39009999999999995"
"147480000","0.4202"
"147540000","0.3881"
"147600000","0.4086"
"147660000","0.4037"
"147720000","0.4206"
"147780000","0.3902"
"147840000","0.3949"
"147900000","0.4036"
"147960000","0.41270000000000007"
"148020000","0.4189"
"148080000","0.4104"
"148140000","0.3983"
"148200000","0.4017"
"148260000","0.415"
"148320000","0.395"
"148380000","0.3959"
"148440000","0.4068"
"148500000","0.4061"
"148560000","0.3964"
"148620000","0.392"
"148680000","0.412"
"148740000","0.4105"
"148800000","0.3969"
"148860000","0.3833"
"148920000","0.4031"
"148980000","0.3871"
"149040000","0.4025"
"149100000","0.3883"
"149160000","0.4199"
"149220000","0.4019"
"149280000","0.396"
"149340000","0.3969"
"149400000","0.4108"
"149460000","0.4194"
"149520000","0.4041"
"149580000","0.40820000000000006"
"149640000","0.4017"
"149700000","0.4121"
"149760000","0.4181"
"149820000","0.4076"
"149880000","0.4188"
"149940000","0.3934"
"150000000","0.42990000000000006"
"150060000","0.3967"
"150120000","0.4143"
"150180000","0.4006"
"150240000","0.39670000000000005"
"150300000","0.4329"
"150360000","0.4178"
"150420000","0.4041"
"150480000","0.4185"
"150540000","0.4046"
"150600000","0.4134"
"150660000","0.4311"
"150720000","0.4076"
"150780000","0.4182"
"150840000","0.4332"
"150900000","0.4313999999999999"
"150960000","0.41070000000000007"
"151020000","0.4135"
"151080000","0.3917"
"151140000","0.4313"
"151200000","0.41570000000000007"
"151260000","0.40270000000000006"
"151320000","0.4177"
"151380000","0.4124"
"151440000","0.4076"
"151500000","0.4374"
"151560000","0.4157"
"151620000","0.4247"
"151680000","0.418"
"151740000","0.435"
"151800000","0.40679999999999994"
"151860000","0.4211"
"151920000","0.4214"
"151980000","0.4149"
"152040000","0.4116"
"152100000","0.40229999999999994"
"152160000","0.4227"
"152220000","0.4265"
"152280000","0.4347"
"152340000","0.4396000000000001"
"152400000","0.4119"
"152460000","0.4124"
"152520000","0.4165"
"152580000","0.41670000000000007"
"152640000","0.4341"
"152700000","0.4259"
"152760000","0.4391"
"152820000","0.4414"
"152880000","0.4295"
"152940000","0.4281"
"153000000","0.4423"
"153060000","0.41120000000000007"
"153120000","0.4167999999999999"
"153180000","0.441"
"153240000","0.4376"
"153300000","0.4137"
"153360000","0.4332"
"153420000","0.4267"
"153480000","0.4401000000000001"
"153540000","0.4202"
"153600000","0.4187"
"153660000","0.435"
"153720000","0.4247"
"153780000","0.4427"
"153840000","0.4328"
"153900000","0.416"
"153960000","0.4285"
"154020000","0.4214"
"154080000","0.4188"
"154140000","0.427"
"154200000","0.4363"
"154260000","0.4196"
"154320000","0.4285"
"154380000","0.4161"
"154440000","0.4146"
"154500000","0.4224"
"154560000","0.41229999999999994"
"154620000","0.4176"
"154680000","0.4051"
"154740000","0.4201"
"154800000","0.4424"
"154860000","0.4368"
"154920000","0.403"
"154980000","0.4363999999999999"
"155040000","0.4149000000000001"
"155100000","0.4044"
"155160000","0.4222"
"155220000","0.4054"
"155280000","0.41"
"155340000","0.4135"
"155400000","0.40870000000000006"
"155460000","0.4191"
"155520000","0.407"
"155580000","0.422"
"155640000","0.419"
"155700000","0.4099"
"155760000","0.4016"
"155820000","0.42530000000000007"
"155880000","0.4116"
"155940000","0.4257"
"156000000","0.4163"
"156060000","0.4277"
"156120000","0.4373"
"156180000","0.4239"
"156240000","0.4206"
"156300000","0.4306"
"156360000","0.414"
"156420000","0.4295"
"156480000","0.4325"
"156540000","0.4378"
"156600000","0.4172"
"156660000","0.429"
"156720000","0.4283"
"156780000","0.4343999999999999"
"156840000","0.4205"
"156900000","0.4194"
"156960000","0.4414"
"157020000","0.4318"
"157080000","0.4408"
"157140000","0.4371"
"157200000","0.4284"
"157260000","0.4316999999999999"
"157320000","0.4266"
"157380000","0.4333999999999999"
"157440000","0.438"
"157500000","0.42240000000000005"
"157560000","0.4463"
"157620000","0.4367"
"157680000","0.4404"
"157740000","0.4515"
"157800000","0.4474"
"157860000","0.4323"
"157920000","0.4471"
"157980000","0.4446"
"158040000","0.4543"
"158100000","0.4308"
"158160000","0.4419"
"158220000","0.4337"
"158280000","0.4335"
"158340000","0.4534"
"158400000","0.43"
"158460000","0.444"
"158520000","0.4401000000000001"
"158580000","0.4349"
"158640000","0.4483"
"158700000","0.4403"
"158760000","0.4477"
"158820000","0.4389"
"158880000","0.4224"
"158940000","0.44"
"159000000","0.4308"
"159060000","0.4445"
"159120000","0.4584"
"159180000","0.4397"
"159240000","0.45209999999999995"
"159300000","0.4435"
"159360000","0.44659999999999994"
"159420000","0.4279"
"159480000","0.4583"
"159540000","0.4542000000000001"
"159600000","0.4492"
"159660000","0.4395"
"159720000","0.4421000000000001"
"159780000","0.4395"
"159840000","0.4169"
"159900000","0.4482"
"159960000","0.4477"
"160020000","0.4472"
"160080000","0.4476"
"160140000","0.4356"
"160200000","0.4563"
"160260000","0.4377"
"160320000","0.4486"
"160380000","0.4322"
"160440000","0.4549"
"160500000","0.4528"
"160560000","0.4411000000000001"
"160620000","0.4511"
"160680000","0.4576"
"160740000","0.4529"
"160800000","0.4456"
"160860000","0.4328999999999999"
"160920000","0.4554"
"160980000","0.422"
"161040000","0.4384"
"161100000","0.4473"
"161160000","0.4406"
"161220000","0.4455"
"161280000","0.4457"
"161340000","0.4529"
"161400000","0.439"
"161460000","0.433"
"161520000","0.4538"
"161580000","0.4442"
"161640000","0.4474"
"161700000","0.4312"
"161760000","0.4734"
"161820000","0.459"
"161880000","0.4363"
"161940000","0.4331"
"162000000","0.4466"
"162060000","0.4479"
"162120000","0.4343999999999999"
"162180000","0.4557999999999999"
"162240000","0.4483"
"162300000","0.4427"
"162360000","0.46079999999999993"
"162420000","0.4559"
"162480000","0.4649"
"162540000","0.4632"
"162600000","0.4559"
"162660000","0.4539"
"162720000","0.451"
"162780000","0.4492"
"162840000","0.4602"
"162900000","0.4525"
"162960000","0.4487"
"163020000","0.4388"
"163080000","0.4604"
"163140000","0.4708"
"163200000","0.4662"
"163260000","0.4599"
"163320000","0.4492"
"163380000","0.46220000000000006"
"163440000","0.4698"
"163500000","0.4601"
"163560000","0.4656"
"163620000","0.48"
"163680000","0.4564"
"163740000","0.463"
"163800000","0.4593"
"163860000","0.4566"
"163920000","0.4579"
"163980000","0.4666"
"164040000","0.4436000000000001"
"164100000","0.46520000000000006"
"164160000","0.4516"
"164220000","0.4514"
"164280000","0.4495"
"164340000","0.4516"
"164400000","0.4437"
"164460000","0.4476"
"164520000","0.4384"
"164580000","0.4121"
"164640000","0.4227"
"164700000","0.4179"
"164760000","0.4368"
"164820000","0.4463"
"164880000","0.4332"
"164940000","0.4156"
"165000000","0.425"
"165060000","0.4257"
"165120000","0.41"
"165180000","0.447"
"165240000","0.4275"
"165300000","0.4487"
"165360000","0.4276999999999999"
"165420000","0.4424"
"165480000","0.4381"
"165540000","0.443"
"165600000","0.4482"
"165660000","0.4571"
"165720000","0.4457"
"165780000","0.4383"
"165840000","0.4482"
"165900000","0.4536"
"165960000","0.4508"
"166020000","0.44559999999999994"
"166080000","0.4312"
"166140000","0.43"
"166200000","0.4488"
"166260000","0.4408"
"166320000","0.4242"
"166380000","0.4446"
"166440000","0.4114"
"166500000","0.4465"
"166560000","0.4444"
"166620000","0.4245"
"166680000","0.4293"
"166740000","0.429"
"166800000","0.4178"
"166860000","0.4313999999999999"
"166920000","0.42999999999999994"
"166980000","0.4288"
"167040000","0.433"
"167100000","0.4633"
"167160000","0.4454"
"167220000","0.4548"
"167280000","0.4409"
"167340000","0.4585"
"167400000","0.4281"
"167460000","0.4435"
"167520000","0.4449"
"167580000","0.4348"
"167640000","0.4611"
"167700000","0.4414"
"167760000","0.4225"
"167820000","0.4371"
"167880000","0.4439"
"167940000","0.4486"
"168000000","0.4574"
"168060000","0.4462"
"168120000","0.45929999999999993"
"168180000","0.4453"
"168240000","0.4548"
"168300000","0.4495"
"168360000","0.4471"
"168420000","0.46629999999999994"
"168480000","0.4585"
"168540000","0.4569"
"168600000","0.4401"
"168660000","0.4451"
"168720000","0.4467"
"168780000","0.46579999999999994"
"168840000","0.4662"
"168900000","0.4458"
"168960000","0.46079999999999993"
"169020000","0.4459"
"169080000","0.4827"
"169140000","0.4556"
"169200000","0.4488"
"169260000","0.4506"
"169320000","0.4467"
"169380000","0.4583"
"169440000","0.4484"
"169500000","0.438"
"169560000","0.4401"
"169620000","0.4549"
"169680000","0.454"
"169740000","0.4575"
"169800000","0.4373"
"169860000","0.4426000000000001"
"169920000","0.4441000000000001"
"169980000","0.4573"
"170040000","0.4332"
"170100000","0.4356"
"170160000","0.4441000000000001"
"170220000","0.45159999999999995"
"170280000","0.4468"
"170340000","0.443"
"170400000","0.4282"
"170460000","0.431"
"170520000","0.4371"
"170580000","0.4379"
"170640000","0.4324"
"170700000","0.4368"
"170760000","0.4318"
"170820000","0.4352"
"170880000","0.4346"
"170940000","0.45"
"171000000","0.4427"
"171060000","0.4323999999999999"
"171120000","0.4431000000000001"
"171180000","0.4313999999999999"
"171240000","0.433"
"171300000","0.4579"
"171360000","0.4541"
"171420000","0.4346"
"171480000","0.4463"
"171540000","0.453"
"171600000","0.4402"
"171660000","0.4552"
"171720000","0.4393"
"171780000","0.4424"
"171840000","0.4507000000000001"
"171900000","0.445"
"171960000","0.4671"
"172020000","0.445"
"172080000","0.4511"
"172140000","0.46220000000000006"
"172200000","0.445"
"172260000","0.4318999999999999"
"172320000","0.4382"
"172380000","0.4649"
"172440000","0.4516"
"172500000","0.4583"
"172560000","0.4422"
"172620000","0.4563"
"172680000","0.4503"
"172740000","0.4555"
"172800000","0.46720000000000006"
"172860000","0.46479999999999994"
"172920000","0.4506"
"172980000","0.4586"
"173040000","0.46420000000000006"
"173100000","0.4418"
"173160000","0.459"
"173220000","0.4655"
"173280000","0.4609"
"173340000","0.4735"
"173400000","0.4382"
"173460000","0.4566"
"173520000","0.4611"
"173580000","0.4335"
"173640000","0.4473"
"173700000","0.4626"
"173760000","0.4547"
"173820000","0.4588"
"173880000","0.4585"
"173940000","0.4522"
"174000000","0.4816"
"174060000","0.4562000000000001"
"174120000","0.4696"
"174180000","0.4496"
"174240000","0.4832"
"174300000","0.4584"
"174360000","0.4639"
"174420000","0.4674"
"174480000","0.4645"
"174540000","0.4755"
"174600000","0.4593"
"174660000","0.4745"
"174720000","0.4584"
"174780000","0.481"
"174840000","0.4685"
"174900000","0.4684"
"174960000","0.4643"
"175020000","0.48070000000000007"
"175080000","0.4484"
"175140000","0.4656"
"175200000","0.4525"
"175260000","0.47379999999999994"
"175320000","0.4636"
"175380000","0.47220000000000006"
"175440000","0.46579999999999994"
"175500000","0.468"
"175560000","0.4871"
"175620000","0.466"
"175680000","0.456"
"175740000","0.4733"
"175800000","0.4661"
"175860000","0.4829"
"175920000","0.4683"
"175980000","0.48"
"176040000","0.4666"
"176100000","0.4791"
"176160000","0.4811"
"176220000","0.4643"
"176280000","0.4540999999999999"
"176340000","0.4729"
"176400000","0.4874"
"176460000","0.4694"
"176520000","0.4854"
"176580000","0.468"
"176640000","0.4606"
"176700000","0.4583"
"176760000","0.4693"
"176820000","0.4688"
"176880000","0.4668"
"176940000","0.4543"
"177000000","0.4674"
"177060000","0.4589"
"177120000","0.46720000000000006"
"177180000","0.4827999999999999"
"177240000","0.452"
"177300000","0.4761"
"177360000","0.4615"
"177420000","0.4736"
"177480000","0.4779"
"177540000","0.451"
"177600000","0.4726"
"177660000","0.4696"
"177720000","0.4717"
"177780000","0.468"
"177840000","0.47930000000000006"
"177900000","0.4649"
"177960000","0.4779"
"178020000","0.4568"
"178080000","0.4662"
"178140000","0.4635"
"178200000","0.485"
"178260000","0.4766"
"178320000","0.4953"
"178380000","0.4867999999999999"
"178440000","0.48780000000000007"
"178500000","0.4802"
"178560000","0.4831999999999999"
"178620000","0.478"
"178680000","0.492"
"178740000","0.4917"
"178800000","0.4811"
"178860000","0.4776"
"178920000","0.4941"
"178980000","0.4744"
"179040000","0.482"
"179100000","0.4879"
"179160000","0.47229999999999994"
"179220000","0.5006"
"179280000","0.4667"
"179340000","0.4983999999999999"
"179400000","0.4806"
"179460000","0.4975"
"179520000","0.4953"
"179580000","0.487"
"179640000","0.4987"
"179700000","0.49449999999999994"
"179760000","0.4801"
"179820000","0.48890000000000006"
"179880000","0.4897"
"179940000","0.5009"
"180000000","0.4906"
"180060000","0.469"
"180120000","0.5116999999999999"
"180180000","0.4744"
"180240000","0.46920000000000006"
"180300000","0.5069"
"180360000","0.4922"
"180420000","0.5165"
"180480000","0.4878"
"180540000","0.47629999999999995"
"180600000","0.4851"
"180660000","0.5011"
"180720000","0.4917"
"180780000","0.4997"
"180840000","0.4883"
"180900000","0.4877"
"180960000","0.4998"
"181020000","0.488"
"181080000","0.47620000000000007"
"181140000","0.5209000000000001"
"181200000","0.5015"
"181260000","0.49690000000000006"
"181320000","0.511"
"181380000","0.4914"
"181440000","0.4933"
"181500000","0.5072000000000001"
"181560000","0.4873"
"181620000","0.47370000000000007"
"181680000","0.483"
"181740000","0.4847"
"181800000","0.4727"
"181860000","0.4837"
"181920000","0.504"
"181980000","0.4776"
"182040000","0.5015"
"182100000","0.476"
"182160000","0.4967"
"182220000","0.4793"
"182280000","0.5107"
"182340000","0.4865"
"182400000","0.4666"
"182460000","0.4916"
"182520000","0.5018"
"182580000","0.5003"
"182640000","0.4938"
"182700000","0.4852999999999999"
"182760000","0.48380000000000006"
"182820000","0.5036"
"182880000","0.4903"
"182940000","0.5015999999999999"
"183000000","0.4873"
"183060000","0.4837"
"183120000","0.4783"
"183180000","0.4795"
"183240000","0.4718"
"183300000","0.4821"
"183360000","0.4862"
"183420000","0.5097"
"183480000","0.4985"
"183540000","0.4615"
"183600000","0.4842"
"183660000","0.4921"
"183720000","0.4889"
"183780000","0.4795"
"183840000","0.4745"
"183900000","0.4627"
"183960000","0.4833"
"184020000","0.4799"
"184080000","0.4813"
"184140000","0.4923"
"184200000","0.4854"
"184260000","0.4713"
"184320000","0.4794"
"184380000","0.467"
"184440000","0.4768"
"184500000","0.4976"
"184560000","0.5014"
"184620000","0.4787999999999999"
"184680000","0.4898"
"184740000","0.4847"
"184800000","0.481"
"184860000","0.4901"
"184920000","0.497"
"184980000","0.5079"
"185040000","0.4929"
"185100000","0.4948999999999999"
"185160000","0.4918"
"185220000","0.502"
"185280000","0.4881"
"185340000","0.4896"
"185400000","0.4937"
"185460000","0.4785"
"185520000","0.4898"
"185580000","0.499"
"185640000","0.4896999999999999"
"185700000","0.5029"
"185760000","0.5075"
"185820000","0.4987"
"185880000","0.5039"
"185940000","0.4971"
"186000000","0.4931"
"186060000","0.4919"
"186120000","0.4809"
"186180000","0.4859"
"186240000","0.4806"
"186300000","0.5142"
"186360000","0.483"
"186420000","0.4943"
"186480000","0.5083"
"186540000","0.4991"
"186600000","0.5051"
"186660000","0.507"
"186720000","0.5019"
"186780000","0.4918"
"186840000","0.4896"
"186900000","0.5069"
"186960000","0.5038"
"187020000","0.4904"
"187080000","0.496"
"187140000","0.4995"
"187200000","0.4951999999999999"
"187260000","0.481"
"187320000","0.4981"
"187380000","0.5044"
"187440000","0.505"
"187500000","0.4819"
"187560000","0.5062"
"187620000","0.4859"
"187680000","0.5103"
"187740000","0.5155"
"187800000","0.504"
"187860000","0.5066"
"187920000","0.4796"
"187980000","0.4995"
"188040000","0.4995"
"188100000","0.4938999999999999"
"188160000","0.4848"
"188220000","0.47779999999999995"
"188280000","0.4899"
"188340000","0.4963"
"188400000","0.4958"
"188460000","0.4948999999999999"
"188520000","0.4948"
"188580000","0.4901"
"188640000","0.4873"
"188700000","0.5019"
"188760000","0.5170999999999999"
"188820000","0.5074000000000001"
"188880000","0.5042"
"188940000","0.4994"
"189000000","0.5197"
"189060000","0.5011"
"189120000","0.4961"
"189180000","0.5167"
"189240000","0.5013"
"189300000","0.5167999999999999"
"189360000","0.5008"
"189420000","0.5086"
"189480000","0.4948"
"189540000","0.5193"
"189600000","0.5156"
"189660000","0.5167"
"189720000","0.5286000000000001"
"189780000","0.5042000000000001"
"189840000","0.5062"
"189900000","0.4994"
"189960000","0.511"
"190020000","0.4999"
"190080000","0.5056"
"190140000","0.5067999999999999"
"190200000","0.5243000000000001"
"190260000","0.5267"
"190320000","0.5273000000000001"
"190380000","0.5207999999999999"
"190440000","0.5153"
"190500000","0.4991"
"190560000","0.5053"
"190620000","0.5233"
"190680000","0.5181"
"190740000","0.5275"
"190800000","0.515"
"190860000","0.5296000000000001"
"190920000","0.5057"
"190980000","0.5165"
"191040000","0.5223"
"191100000","0.5165"
"191160000","0.5061"
"191220000","0.5095"
"191280000","0.47720000000000007"
"191340000","0.4795"
"191400000","0.47"
"191460000","0.5024"
"191520000","0.5003"
"191580000","0.4873"
"191640000","0.5069"
"191700000","0.4861"
"191760000","0.4857999999999999"
"191820000","0.4918"
"191880000","0.4866"
"191940000","0.4891"
"192000000","0.49390000000000006"
"192060000","0.4822"
"192120000","0.494"
"192180000","0.49190000000000006"
"192240000","0.5075"
"192300000","0.5111"
"192360000","0.4931"
"192420000","0.5015999999999999"
"192480000","0.4853"
"192540000","0.5108"
"192600000","0.5024"
"192660000","0.5072000000000001"
"192720000","0.4814"
"192780000","0.5032000000000001"
"192840000","0.4972"
"192900000","0.4893"
"192960000","0.5063"
"193020000","0.5102"
"193080000","0.4883"
"193140000","0.5015"
"193200000","0.5248"
"193260000","0.5183"
"193320000","0.5041"
"193380000","0.507"
"193440000","0.5119"
"193500000","0.4952"
"193560000","0.5003"
"193620000","0.4988999999999999"
"193680000","0.502"
"193740000","0.5192"
"193800000","0.5225"
"193860000","0.4905"
"193920000","0.5049999999999999"
"193980000","0.492"
"194040000","0.5185"
"194100000","0.4988"
"194160000","0.4987"
"194220000","0.5222"
"194280000","0.5069"
"194340000","0.5155"
"194400000","0.5017"
"194460000","0.5155"
"194520000","0.5145"
"194580000","0.5106"
"194640000","0.5262"
"194700000","0.5047"
"194760000","0.4922"
"194820000","0.5247999999999999"
"194880000","0.4874"
"194940000","0.5201"
"195000000","0.5036"
"195060000","0.5122000000000001"
"195120000","0.534"
"195180000","0.5132000000000001"
"195240000","0.5126000000000001"
"195300000","0.5125"
"195360000","0.5146000000000001"
"195420000","0.5105"
"195480000","0.5172"
"195540000","0.5157999999999999"
"195600000","0.5085"
"195660000","0.512"
"195720000","0.5156"
"195780000","0.5008"
"195840000","0.5177999999999999"
"195900000","0.5195"
"195960000","0.524"
"196020000","0.5115999999999999"
"196080000","0.5085"
"196140000","0.5149000000000001"
"196200000","0.5233"
"196260000","0.5310999999999999"
"196320000","0.5122000000000001"
"196380000","0.5089"
"196440000","0.5246"
"196500000","0.5253000000000001"
"196560000","0.5164000000000001"
"196620000","0.5048"
"196680000","0.5257999999999999"
"196740000","0.52"
"196800000","0.5217"
"196860000","0.512"
"196920000","0.5156000000000001"
"196980000","0.4862"
"197040000","0.52"
"197100000","0.516"
"197160000","0.5167"
"197220000","0.5175"
"197280000","0.5127999999999999"
"197340000","0.5139"
"197400000","0.5127999999999999"
"197460000","0.5247"
"197520000","0.5118"
"197580000","0.5295"
"197640000","0.5016"
"197700000","0.5025"
"197760000","0.5006"
"197820000","0.5098"
"197880000","0.5022000000000001"
"197940000","0.5167999999999999"
"198000000","0.5123"
"198060000","0.5059"
"198120000","0.522"
"198180000","0.5023"
"198240000","0.4987"
"198300000","0.507"
"198360000","0.5164"
"198420000","0.5238"
"198480000","0.5063000000000001"
"198540000","0.5247999999999999"
"198600000","0.5134000000000001"
"198660000","0.5247999999999999"
"198720000","0.524"
"198780000","0.5501"
"198840000","0.5338999999999999"
"198900000","0.5465"
"198960000","0.5266000000000001"
"199020000","0.5276000000000001"
"199080000","0.5184"
"199140000","0.5116"
"199200000","0.5347999999999999"
"199260000","0.5191999999999999"
"199320000","0.5373"
"199380000","0.5170999999999999"
"199440000","0.5271"
"199500000","0.527"
"199560000","0.5423"
"199620000","0.5263"
"199680000","0.5222"
"199740000","0.5176000000000001"
"199800000","0.5280999999999999"
"199860000","0.5254"
"199920000","0.5251"
"199980000","0.5041"
"200040000","0.5149"
"200100000","0.5478"
"200160000","0.5099"
"200220000","0.515"
"200280000","0.5268999999999998"
"200340000","0.5197999999999999"
"200400000","0.5166"
"200460000","0.5107"
"200520000","0.5233"
"200580000","0.5262"
"200640000","0.5422"
"200700000","0.5254000000000001"
"200760000","0.5357999999999999"
"200820000","0.522"
"200880000","0.5451"
"200940000","0.5502999999999999"
"201000000","0.5227"
"201060000","0.5335"
"201120000","0.5451"
"201180000","0.523"
"201240000","0.5205"
"201300000","0.5481"
"201360000","0.544"
"201420000","0.535"
"201480000","0.5367000000000001"
"201540000","0.5595"
"201600000","0.5398999999999999"
"201660000","0.5232"
"201720000","0.5356000000000001"
"201780000","0.5274"
"201840000","0.5256000000000001"
"201900000","0.5136000000000001"
"201960000","0.5382"
"202020000","0.5332"
"202080000","0.5404000000000001"
"202140000","0.5512"
"202200000","0.5366000000000001"
"202260000","0.5309"
"202320000","0.5194"
"202380000","0.5231999999999999"
"202440000","0.5247"
"202500000","0.5336000000000001"
"202560000","0.5325"
"202620000","0.5114"
"202680000","0.5297000000000001"
"202740000","0.5297000000000001"
"202800000","0.5294"
"202860000","0.5527000000000001"
"202920000","0.5284"
"202980000","0.5243"
"203040000","0.529"
"203100000","0.5187999999999999"
"203160000","0.5179"
"203220000","0.518"
"203280000","0.5140999999999999"
"203340000","0.5107999999999999"
"203400000","0.5344000000000001"
"203460000","0.5308999999999999"
"203520000","0.5229000000000001"
"203580000","0.5196999999999999"
"203640000","0.5179"
"203700000","0.4915"
"203760000","0.52"
"203820000","0.5202"
"203880000","0.505"
"203940000","0.5361"
"204000000","0.5227"
"204060000","0.5178"
"204120000","0.5175"
"204180000","0.512"
"204240000","0.5390999999999999"
"204300000","0.5187"
"204360000","0.5046"
"204420000","0.5229"
"204480000","0.5082"
"204540000","0.4956"
"204600000","0.5154"
"204660000","0.5095"
"204720000","0.5248999999999999"
"204780000","0.5042000000000001"
"204840000","0.5176"
"204900000","0.5284000000000001"
"204960000","0.5169"
"205020000","0.534"
"205080000","0.5286"
"205140000","0.5199"
"205200000","0.5270999999999999"
"205260000","0.5306"
"205320000","0.5172"
"205380000","0.5159000000000001"
"205440000","0.5231"
"205500000","0.5291"
"205560000","0.5368"
"205620000","0.5356000000000001"
"205680000","0.5146000000000001"
"205740000","0.5442"
"205800000","0.5295"
"205860000","0.5003"
"205920000","0.519"
"205980000","0.5280999999999999"
"206040000","0.535"
"206100000","0.5211"
"206160000","0.5225"
"206220000","0.5345"
"206280000","0.5499"
"206340000","0.5373"
"206400000","0.5317000000000001"
"206460000","0.5333"
"206520000","0.5346"
"206580000","0.5174"
"206640000","0.5214000000000001"
"206700000","0.5247"
"206760000","0.5039"
"206820000","0.5211"
"206880000","0.5249000000000001"
"206940000","0.5450999999999999"
"207000000","0.5099"
"207060000","0.5189"
"207120000","0.5285"
"207180000","0.5219"
"207240000","0.521"
"207300000","0.5197"
"207360000","0.5002"
"207420000","0.5226"
"207480000","0.497"
"207540000","0.5250999999999999"
"207600000","0.528"
"207660000","0.5137"
"207720000","0.511"
"207780000","0.5164"
"207840000","0.5166000000000001"
"207900000","0.5159"
"207960000","0.5211"
"208020000","0.5134"
"208080000","0.5137"
"208140000","0.5077"
"208200000","0.4851"
"208260000","0.5187999999999999"
"208320000","0.51"
"208380000","0.5143"
"208440000","0.5085"
"208500000","0.5119"
"208560000","0.5074"
"208620000","0.4993"
"208680000","0.5062"
"208740000","0.5089"
"208800000","0.5334"
"208860000","0.5016"
"208920000","0.5385999999999999"
"208980000","0.5259000000000001"
"209040000","0.5102"
"209100000","0.5162"
"209160000","0.5213"
"209220000","0.5245"
"209280000","0.5145"
"209340000","0.5353"
"209400000","0.5465"
"209460000","0.5319"
"209520000","0.5196000000000001"
"209580000","0.5284"
"209640000","0.5287000000000001"
"209700000","0.5102"
"209760000","0.5172"
"209820000","0.5277999999999999"
"209880000","0.5267000000000001"
"209940000","0.5203"
"210000000","0.5127999999999999"
"210060000","0.5281"
"210120000","0.5197999999999999"
"210180000","0.5257999999999999"
"210240000","0.5237"
"210300000","0.5398999999999999"
"210360000","0.535"
"210420000","0.53"
"210480000","0.5362"
"210540000","0.534"
"210600000","0.5343000000000001"
"210660000","0.5409"
"210720000","0.5343"
"210780000","0.5182"
"210840000","0.5277000000000001"
"210900000","0.5246000000000002"
"210960000","0.5314"
"211020000","0.5169000000000001"
"211080000","0.5445"
"211140000","0.5483"
"211200000","0.5502999999999999"
"211260000","0.5495"
"211320000","0.5407000000000001"
"211380000","0.5395"
"211440000","0.5435999999999999"
"211500000","0.5267999999999999"
"211560000","0.5312"
"211620000","0.5326"
"211680000","0.5329"
"211740000","0.533"
"211800000","0.5223"
"211860000","0.5309"
"211920000","0.5484"
"211980000","0.5404"
"212040000","0.5624000000000001"
"212100000","0.5321"
"212160000","0.5347999999999999"
"212220000","0.5394000000000001"
"212280000","0.5404000000000001"
"212340000","0.5331"
"212400000","0.5422"
"212460000","0.542"
"212520000","0.5301"
"212580000","0.5381"
"212640000","0.5355"
"212700000","0.5444"
"212760000","0.5436"
"212820000","0.5562999999999999"
"212880000","0.5556"
"212940000","0.5337000000000001"
"213000000","0.5451999999999999"
"213060000","0.5338999999999999"
"213120000","0.5373"
"213180000","0.5520999999999999"
"213240000","0.5467000000000001"
"213300000","0.5371"
"213360000","0.5468"
"213420000","0.5393"
"213480000","0.53"
"213540000","0.5537000000000001"
"213600000","0.5295"
"213660000","0.531"
"213720000","0.5398"
"213780000","0.5215"
"213840000","0.5171"
"213900000","0.5434"
"213960000","0.5588"
"214020000","0.5428"
"214080000","0.5408"
"214140000","0.5649"
"214200000","0.5287"
"214260000","0.5382"
"214320000","0.5465"
"214380000","0.5621"
"214440000","0.5457000000000001"
"214500000","0.5388999999999999"
"214560000","0.5282"
"214620000","0.5239"
"214680000","0.5317000000000001"
"214740000","0.5292"
"214800000","0.5313000000000001"
"214860000","0.5502999999999999"
"214920000","0.5508"
"214980000","0.5481999999999999"
"215040000","0.5443"
"215100000","0.5408999999999999"
"215160000","0.5371999999999999"
"215220000","0.5282"
"215280000","0.5273"
"215340000","0.5508"
"215400000","0.5277000000000001"
"215460000","0.5480999999999999"
"215520000","0.5487000000000001"
"215580000","0.5204"
"215640000","0.534"
"215700000","0.5350999999999999"
"215760000","0.5289"
"215820000","0.5174000000000001"
"215880000","0.5365999999999999"
"215940000","0.5225"
"216000000","0.5222"
"216060000","0.5347999999999999"
"216120000","0.5358"
"216180000","0.5277000000000001"
"216240000","0.5284000000000001"
"216300000","0.5301"
"216360000","0.5253000000000001"
"216420000","0.5425"
"216480000","0.5404"
"216540000","0.5236999999999999"
"216600000","0.5345"
"216660000","0.5365"
"216720000","0.5326000000000001"
"216780000","0.5363000000000001"
