"Step","tech3_sp3_asym-maze_withoutpastsampling_seed2 - cover_rate_5step"
"123585000","0.9452"
"123690000","0.9557"
"123795000","0.9528"
"123900000","0.9567"
"124005000","0.9204"
"124110000","0.9371"
"124215000","0.9258"
"124320000","0.9241"
"124425000","0.9337"
"124530000","0.928"
"124635000","0.9361"
"124740000","0.9376"
"124845000","0.9466"
"124950000","0.9382"
"125055000","0.9529"
"125160000","0.9552"
"125265000","0.9507"
"125370000","0.9328"
"125475000","0.9544"
"125580000","0.958"
"125685000","0.9505"
"125790000","0.9504"
"125895000","0.9437"
"126000000","0.9616"
"126105000","0.9485"
"126210000","0.9475"
"126315000","0.9371"
"126420000","0.9386"
"126525000","0.9429"
"126630000","0.9505"
"126735000","0.9579"
"126840000","0.9504"
"126945000","0.9678"
"127050000","0.964"
"127155000","0.9519"
"127260000","0.964"
"127365000","0.9613"
"127470000","0.9656"
"127575000","0.9539"
"127680000","0.9529"
"127785000","0.9689"
"127890000","0.9544"
"127995000","0.9663"
"128100000","0.9508"
"128205000","0.95"
"128310000","0.9517"
"128415000","0.9604"
"128520000","0.9411"
"128625000","0.9391"
"128730000","0.9491"
"128835000","0.9552"
"128940000","0.9508"
"129045000","0.9573"
"129150000","0.9506"
"129255000","0.9442"
"129360000","0.9418"
"129465000","0.9466"
"129570000","0.9449"
"129675000","0.9508"
"129780000","0.8687999999999999"
"129885000","0.8897999999999999"
"129990000","0.8846"
"130095000","0.9001"
"130200000","0.9268"
"130305000","0.9252"
"130410000","0.9307"
"130515000","0.9401"
"130620000","0.9426"
"130725000","0.9492"
"130830000","0.9453"
"130935000","0.9427"
"131040000","0.926"
"131145000","0.9349"
"131250000","0.9345"
"131355000","0.9493"
"131460000","0.9475"
"131565000","0.9214"
"131670000","0.914"
"131775000","0.9283"
"131880000","0.9324"
"131985000","0.9256"
"132090000","0.9414"
"132195000","0.9314"
"132300000","0.9309"
"132405000","0.929"
"132510000","0.9394"
"132615000","0.9273"
"132720000","0.9321"
"132825000","0.931"
"132930000","0.9355"
"133035000","0.9474"
"133140000","0.9443"
"133245000","0.9344"
"133350000","0.9506"
"133455000","0.944"
"133560000","0.9416"
"133665000","0.94"
"133770000","0.9432"
"133875000","0.941"
"133980000","0.9421"
"134085000","0.9381"
"134190000","0.9261"
"134295000","0.9495"
"134400000","0.9418"
"134505000","0.9437"
"134610000","0.939"
"134715000","0.9537"
"134820000","0.9448"
"134925000","0.9463"
"135030000","0.9506"
"135135000","0.9501"
"135240000","0.9605"
"135345000","0.9644"
"135450000","0.9513"
"135555000","0.9514"
"135660000","0.9487"
"135765000","0.9447"
"135870000","0.9492"
"135975000","0.9598"
"136080000","0.9508"
"136185000","0.9529"
"136290000","0.9578"
"136395000","0.9589"
"136500000","0.9455"
"136605000","0.942"
"136710000","0.9525"
"136815000","0.9612"
"136920000","0.9382"
"137025000","0.9447"
"137130000","0.9569"
"137235000","0.9472"
"137340000","0.966"
"137445000","0.9489"
"137550000","0.955"
"137655000","0.9595"
"137760000","0.9568"
"137865000","0.9352"
"137970000","0.949"
"138075000","0.9561"
"138180000","0.9619"
"138285000","0.9505"
"138390000","0.9612"
"138495000","0.9449"
"138600000","0.953"
"138705000","0.9511"
"138810000","0.9485"
"138915000","0.9508"
"139020000","0.9586"
"139125000","0.9425"
"139230000","0.9514"
"139335000","0.9248"
"139440000","0.9333"
"139545000","0.9573"
"139650000","0.9487"
"139755000","0.932"
"139860000","0.9399"
"139965000","0.9385"
"140070000","0.953"
"140175000","0.9435"
"140280000","0.9572"
"140385000","0.9517"
"140490000","0.944"
"140595000","0.9638"
"140700000","0.9488"
"140805000","0.9478"
"140910000","0.9495"
"141015000","0.9485"
"141120000","0.9501"
"141225000","0.9551"
"141330000","0.9586"
"141435000","0.9474"
"141540000","0.9489"
"141645000","0.9196"
"141750000","0.9365"
"141855000","0.9315"
"141960000","0.9464"
"142065000","0.9339"
"142170000","0.9551"
"142275000","0.9577"
"142380000","0.9506"
"142485000","0.9595"
"142590000","0.96"
"142695000","0.9536"
"142800000","0.9498"
"142905000","0.9606"
"143010000","0.9565"
"143115000","0.9624"
"143220000","0.9602"
"143325000","0.966"
"143430000","0.9657"
"143535000","0.9548"
"143640000","0.9449"
"143745000","0.9664"
"143850000","0.9659"
"143955000","0.9542"
"144060000","0.9472"
"144165000","0.9427"
"144270000","0.9433"
"144375000","0.9498"
"144480000","0.9507"
"144585000","0.9501"
"144690000","0.9342"
"144795000","0.9502"
"144900000","0.951"
"145005000","0.963"
"145110000","0.9449"
"145215000","0.9563"
"145320000","0.9539"
"145425000","0.9662"
"145530000","0.9593"
"145635000","0.9643"
"145740000","0.9622"
"145845000","0.955"
"145950000","0.9625"
"146055000","0.9574"
"146160000","0.9419"
"146265000","0.9514"
"146370000","0.9622"
"146475000","0.9568"
"146580000","0.9601"
"146685000","0.9533"
"146790000","0.9601000000000002"
"146895000","0.9457"
"147000000","0.9608"
"147105000","0.9608"
"147210000","0.9399"
"147315000","0.9617"
"147420000","0.9579"
"147525000","0.9554"
"147630000","0.9612"
"147735000","0.9458"
"147840000","0.9608"
"147945000","0.96"
"148050000","0.9641"
"148155000","0.9641"
"148260000","0.9624"
"148365000","0.967"
"148470000","0.963"
"148575000","0.9679"
"148680000","0.9692"
"148785000","0.9596"
"148890000","0.9697"
"148995000","0.9425"
"149100000","0.955"
"149205000","0.9563"
"149310000","0.953"
"149415000","0.9532"
"149520000","0.9449"
"149625000","0.9525"
"149730000","0.9628"
"149835000","0.974"
"149940000","0.9644"
