"Step","phase_eval3_pb_seed1 - 4cover_rate"
"203040000","0.7820999999999999"
"203220000","0.7852"
"203400000","0.7979"
"203580000","0.8117000000000001"
"203760000","0.8258"
"203940000","0.8199000000000001"
"204120000","0.8239"
"204300000","0.8034"
"204480000","0.8015"
"204660000","0.8137000000000001"
"204840000","0.8171"
"205020000","0.8042999999999999"
"205200000","0.8139"
"205380000","0.8127000000000001"
"205560000","0.7988999999999999"
"205740000","0.7827000000000001"
"205920000","0.782"
"206100000","0.7815"
"206280000","0.7855"
"206460000","0.8067"
"206640000","0.7988"
"206820000","0.7943"
"207000000","0.8079"
"207180000","0.8070999999999999"
"207360000","0.8071"
"207540000","0.806"
"207720000","0.8242"
"207900000","0.8171"
"208080000","0.8322999999999999"
"208260000","0.797"
"208440000","0.7872"
"208620000","0.8047000000000001"
"208800000","0.8176"
"208980000","0.8288"
"209160000","0.8258"
"209340000","0.8185"
"209520000","0.8213"
"209700000","0.7967000000000001"
"209880000","0.7964"
"210060000","0.7827999999999999"
"210240000","0.8018999999999998"
"210420000","0.8004"
"210600000","0.8439000000000001"
"210780000","0.8037000000000001"
"210960000","0.8301"
"211140000","0.8208"
"211320000","0.8175999999999999"
"211500000","0.8284"
"211680000","0.8176"
"211860000","0.8281"
"212040000","0.81"
"212220000","0.8252999999999999"
"212400000","0.8152"
"212580000","0.8158"
"212760000","0.8258"
"212940000","0.8169"
"213120000","0.8378"
"213300000","0.8388"
"213480000","0.8186"
"213660000","0.8197000000000001"
"213840000","0.8172"
"214020000","0.814"
"214200000","0.8247000000000001"
"214380000","0.8308"
"214560000","0.836"
"214740000","0.7983"
"214920000","0.8042999999999999"
"215100000","0.8286"
"215280000","0.7988999999999999"
"215460000","0.8034"
"215640000","0.8232999999999999"
"215820000","0.8298"
"216000000","0.8255"
"216180000","0.8218"
"216360000","0.8391"
"216540000","0.8168"
"216720000","0.8281"
"216900000","0.8218"
"217080000","0.8232999999999999"
"217260000","0.8117000000000001"
"217440000","0.7882"
"217620000","0.817"
"217800000","0.8272999999999999"
"217980000","0.8352"
"218160000","0.821"
"218340000","0.8308"
"218520000","0.8105999999999999"
"218700000","0.8382999999999999"
"218880000","0.808"
"219060000","0.8012"
"219240000","0.7924"
"219420000","0.8052"
"219600000","0.8062"
"219780000","0.7978"
"219960000","0.8008"
"220140000","0.7943"
"220320000","0.818"
"220500000","0.7937"
"220680000","0.7945"
"220860000","0.792"
"221040000","0.8062"
"221220000","0.8062999999999999"
"221400000","0.784"
"221580000","0.7924"
"221760000","0.8235"
"221940000","0.8306"
"222120000","0.8102"
"222300000","0.8001"
"222480000","0.8074000000000001"
"222660000","0.8139"
"222840000","0.8267"
"223020000","0.8266"
"223200000","0.8285"
"223380000","0.8189000000000001"
"223560000","0.8314"
"223740000","0.8145999999999999"
"223920000","0.8273"
"224100000","0.8164"
"224280000","0.8382"
"224460000","0.8299"
"224640000","0.8327"
"224820000","0.8411000000000001"
"225000000","0.8222999999999999"
"225180000","0.8237000000000001"
"225360000","0.8184"
"225540000","0.7918"
"225720000","0.7846000000000001"
"225900000","0.7894"
"226080000","0.7955"
"226260000","0.791"
"226440000","0.8007000000000001"
"226620000","0.8159000000000001"
"226800000","0.8222"
"226980000","0.8092"
"227160000","0.8294000000000001"
"227340000","0.8245999999999999"
"227520000","0.8094"
"227700000","0.8052999999999999"
"227880000","0.8125"
"228060000","0.7989"
"228240000","0.7992999999999999"
"228420000","0.8101"
"228600000","0.8105"
"228780000","0.7956000000000001"
"228960000","0.7977000000000001"
"229140000","0.8277"
"229320000","0.8276999999999999"
"229500000","0.8227000000000001"
"229680000","0.8174000000000001"
"229860000","0.8195999999999999"
"230040000","0.8305999999999999"
"230220000","0.8365"
"230400000","0.84"
"230580000","0.8371000000000001"
"230760000","0.8219"
"230940000","0.8198"
"231120000","0.816"
"231300000","0.8304"
"231480000","0.841"
"231660000","0.8255"
"231840000","0.8212999999999999"
"232020000","0.8221"
"232200000","0.8264000000000001"
"232380000","0.8326"
"232560000","0.8219"
"232740000","0.8402000000000001"
"232920000","0.8342999999999999"
"233100000","0.817"
"233280000","0.814"
"233460000","0.8026"
"233640000","0.8295"
"233820000","0.8281000000000001"
"234000000","0.8302999999999999"
"234180000","0.8179000000000001"
"234360000","0.8295"
"234540000","0.8307"
"234720000","0.8257000000000001"
"234900000","0.8307"
"235080000","0.8373999999999999"
"235260000","0.8515999999999999"
"235440000","0.8347"
"235620000","0.8358"
"235800000","0.8297"
"235980000","0.8318"
"236160000","0.8298000000000001"
"236340000","0.8412000000000001"
"236520000","0.8361000000000001"
"236700000","0.8415"
"236880000","0.8399000000000001"
"237060000","0.8296"
"237240000","0.8364000000000001"
"237420000","0.84"
"237600000","0.8338"
"237780000","0.8385"
"237960000","0.8358"
"238140000","0.8401"
"238320000","0.8344000000000001"
"238500000","0.8433999999999999"
"238680000","0.84"
"238860000","0.8468000000000001"
"239040000","0.8472000000000001"
"239220000","0.85"
"239400000","0.8481000000000001"
"239580000","0.8307"
"239760000","0.8607"
"239940000","0.8571"
"240120000","0.8537"
"240300000","0.8461000000000001"
"240480000","0.8543999999999999"
"240660000","0.8557"
"240840000","0.8545"
"241020000","0.8622000000000001"
"241200000","0.8754"
"241380000","0.8539"
"241560000","0.8606"
"241740000","0.8459000000000001"
"241920000","0.8533"
"242100000","0.846"
"242280000","0.8372"
"242460000","0.8381"
"242640000","0.8452000000000001"
"242820000","0.8526"
"243000000","0.8482000000000001"
"243180000","0.8412999999999999"
"243360000","0.8531"
"243540000","0.8537"
"243720000","0.8483"
"243900000","0.8423"
"244080000","0.823"
