"Step","mixdecay2n4_adaptivestyle_seed3 - 4cover_rate"
"66184560","0.7953499999999999"
"66364560","0.77695"
"66544560","0.80065"
"66724560","0.7936500000000001"
"66904560","0.80225"
"67084560","0.8080999999999999"
"67264560","0.8128500000000001"
"67444560","0.81925"
"67624560","0.8035999999999999"
"67804560","0.8127000000000001"
"67984560","0.8115"
"68164560","0.8087000000000001"
"68344560","0.81085"
"68524560","0.806"
"68704560","0.8019000000000001"
"68884560","0.7992999999999999"
"69064560","0.797"
"69244560","0.79895"
"69424560","0.78915"
"69604560","0.81725"
"69784560","0.7904"
"69964560","0.7984000000000001"
"70144560","0.79895"
"70324560","0.7857000000000001"
"70504560","0.7616499999999999"
"70684560","0.79225"
"70864560","0.7831999999999999"
"71044560","0.8009000000000001"
"71224560","0.79915"
"71404560","0.8189500000000001"
"71584560","0.80175"
"71764560","0.7931500000000001"
"71944560","0.8169000000000001"
"72124560","0.7992"
"72304560","0.7975999999999999"
"72484560","0.7968"
"72664560","0.8157000000000001"
"72844560","0.79975"
"73024560","0.7987000000000001"
"73204560","0.79225"
"73384560","0.7981"
"73564560","0.7995999999999999"
"73744560","0.8111"
"73924560","0.8064"
"74104560","0.8042"
"74284560","0.799"
"74464560","0.7978"
"74644560","0.809"
"74824560","0.80225"
"75004560","0.8177"
"75184560","0.8027000000000001"
"75364560","0.8066500000000001"
"75544560","0.80765"
"75724560","0.8049"
"75904560","0.8117000000000001"
"76084560","0.8132"
"76264560","0.7988500000000002"
"76444560","0.8258499999999999"
"76624560","0.8108"
"76804560","0.804"
"76984560","0.8006"
"77164560","0.8085999999999999"
"77344560","0.8088"
"77524560","0.79265"
"77704560","0.8275"
"77884560","0.81255"
"78064560","0.81525"
"78244560","0.8175"
"78424560","0.8110499999999999"
"78604560","0.8091999999999999"
"78784560","0.8122"
"78964560","0.8073499999999999"
"79144560","0.8219000000000001"
"79324560","0.8142"
"79504560","0.80375"
"79684560","0.8112999999999999"
"79864560","0.8141"
"80044560","0.8129"
"80224560","0.7923"
"80404560","0.8051"
"80584560","0.8209500000000001"
"80764560","0.81425"
"80944560","0.8146500000000001"
"81124560","0.8079500000000001"
"81304560","0.792"
"81484560","0.7847000000000001"
"81664560","0.7882"
"81844560","0.7970499999999999"
"82024560","0.77695"
"82204560","0.76755"
"82384560","0.7681500000000001"
"82564560","0.7902"
"82744560","0.7928999999999999"
"82924560","0.7854000000000001"
"83104560","0.7916500000000001"
"83284560","0.8007000000000001"
"83464560","0.79995"
"83644560","0.80575"
"83824560","0.7954"
"84004560","0.7844"
"84184560","0.7784500000000001"
"84364560","0.7943"
"84544560","0.8040499999999999"
"84724560","0.79645"
"84904560","0.8069500000000001"
"85084560","0.77965"
"85264560","0.7619"
"85444560","0.78325"
"85624560","0.7924499999999999"
"85804560","0.784"
"85984560","0.7860499999999999"
"86164560","0.789"
"86344560","0.77495"
"86524560","0.7754"
"86704560","0.78775"
"86884560","0.80085"
"87064560","0.8020999999999999"
"87244560","0.8071"
"87424560","0.80345"
"87604560","0.8029"
"87784560","0.80465"
"87964560","0.8106"
"88144560","0.8087000000000001"
"88324560","0.7965999999999999"
"88504560","0.78185"
"88684560","0.79975"
"88864560","0.7734500000000001"
"89044560","0.7695"
"89224560","0.8021499999999999"
"89404560","0.808"
"89584560","0.80225"
"89764560","0.8015999999999999"
"89944560","0.79635"
"90124560","0.7842"
"90304560","0.78525"
"90484560","0.7836"
"90664560","0.8066"
"90844560","0.7974499999999999"
"91024560","0.8138"
"91204560","0.8146500000000001"
"91384560","0.8133499999999999"
"91564560","0.8098500000000001"
"91744560","0.8156500000000001"
"91924560","0.8049000000000001"
"92104560","0.8045"
"92284560","0.80865"
"92464560","0.78995"
"92644560","0.79485"
"92824560","0.781"
"93004560","0.76915"
"93184560","0.7834500000000001"
"93364560","0.7780499999999999"
"93544560","0.7763"
"93724560","0.78425"
"93904560","0.7854500000000001"
"94084560","0.7802"
"94264560","0.7862"
"94444560","0.7781999999999999"
"94624560","0.7855"
"94804560","0.7925"
"94984560","0.80745"
"95164560","0.79925"
"95344560","0.796"
"95524560","0.8058"
"95704560","0.80355"
"95884560","0.79455"
"96064560","0.8047000000000001"
"96244560","0.7866000000000001"
"96424560","0.7999"
"96604560","0.7855"
"96784560","0.7801"
"96964560","0.7906500000000001"
"97144560","0.8004000000000001"
"97324560","0.80235"
"97504560","0.79005"
"97684560","0.81365"
"97864560","0.8017"
"98044560","0.7915"
"98224560","0.8058500000000001"
"98404560","0.7904500000000001"
"98584560","0.8090999999999999"
"98764560","0.7992"
"98944560","0.8067000000000001"
"99124560","0.8138000000000001"
"99304560","0.8190999999999999"
"99484560","0.8139"
"99664560","0.79765"
"99844560","0.79835"
"100024560","0.8045"
"100204560","0.80455"
"100384560","0.80845"
"100564560","0.79645"
"100744560","0.8052"
"100924560","0.8143499999999999"
"101104560","0.8017000000000001"
"101284560","0.7959"
"101464560","0.7851000000000001"
"101644560","0.78995"
"101824560","0.78795"
"102004560","0.78215"
"102184560","0.78885"
"102364560","0.804"
"102544560","0.7943"
"102724560","0.8114000000000001"
"102904560","0.8210999999999999"
"103084560","0.8069500000000001"
"103264560","0.8125"
"103444560","0.81905"
"103624560","0.81175"
"103804560","0.8128"
"103984560","0.82625"
"104164560","0.8226"
"104344560","0.82425"
"104524560","0.78725"
"104704560","0.79275"
"104884560","0.81735"
"105064560","0.82765"
"105244560","0.84035"
"105424560","0.8291"
"105604560","0.8047"
"105784560","0.8212"
"105964560","0.79975"
"106144560","0.80375"
"106324560","0.8177000000000001"
"106504560","0.8254"
"106684560","0.81735"
"106864560","0.81765"
"107044560","0.822"
"107224560","0.83505"
"107404560","0.82675"
"107584560","0.83235"
"107764560","0.8372"
"107944560","0.8281499999999999"
"108124560","0.8279500000000001"
"108304560","0.83185"
"108484560","0.82845"
"108664560","0.8278499999999999"
"108844560","0.8389500000000001"
"109024560","0.82965"
"109204560","0.8449000000000001"
"109384560","0.846"
"109564560","0.8339500000000001"
"109744560","0.8255500000000001"
"109924560","0.83645"
"110104560","0.8332999999999999"
"110284560","0.8348"
"110464560","0.82525"
"110644560","0.8313499999999999"
"110824560","0.8377"
"111004560","0.83865"
"111184560","0.83945"
"111364560","0.8333499999999999"
"111544560","0.839"
"111724560","0.8385"
"111904560","0.8334"
"112084560","0.83845"
"112264560","0.8147"
"112444560","0.8332999999999999"
"112624560","0.8429500000000001"
"112804560","0.84075"
"112984560","0.83875"
"113164560","0.83735"
"113344560","0.8441"
"113524560","0.8469000000000001"
"113704560","0.8481500000000001"
"113884560","0.8413999999999999"
"114064560","0.841"
"114244560","0.857"
"114424560","0.8495"
"114604560","0.8427"
