"Step","transfer_warmup30iter_seed3 - 8cover_rate"
"24465000","0.9166"
"24570000","0.9197"
"24675000","0.90615"
"24780000","0.91525"
"24885000","0.9154"
"24990000","0.91145"
"25095000","0.91905"
"25200000","0.9219"
"25305000","0.9217"
"25410000","0.9259"
"25515000","0.9259"
"25620000","0.9216"
"25725000","0.9302"
"25830000","0.929"
"25935000","0.9314"
"26040000","0.93035"
"26145000","0.93535"
"26250000","0.935"
"26355000","0.9353"
"26460000","0.9382"
"26565000","0.93475"
"26670000","0.9381"
"26775000","0.93395"
"26880000","0.9358"
"26985000","0.9433"
"27090000","0.94715"
"27195000","0.9364"
"27300000","0.94305"
"27405000","0.9355"
"27510000","0.93055"
"27615000","0.93745"
"27720000","0.93565"
"27825000","0.9386"
"27930000","0.94385"
"28035000","0.93505"
"28140000","0.932"
"28245000","0.9281"
"28350000","0.92505"
"28455000","0.9253"
"28560000","0.9221"
"28665000","0.91595"
"28770000","0.90865"
"28875000","0.91925"
"28980000","0.9061"
"29085000","0.8938499999999999"
"29190000","0.90875"
"29295000","0.8962"
"29400000","0.8788499999999999"
"29505000","0.8749499999999999"
"29610000","0.878"
"29715000","0.8787"
"29820000","0.8924"
"29925000","0.9062"
"30030000","0.9116"
"30135000","0.9039"
"30240000","0.9142"
"30345000","0.92735"
"30450000","0.90415"
"30555000","0.8949499999999999"
"30660000","0.89475"
"30765000","0.8804"
"30870000","0.8876"
"30975000","0.8923"
"31080000","0.90505"
"31185000","0.9086"
"31290000","0.91345"
"31395000","0.9089"
"31500000","0.9084"
"31605000","0.8984500000000001"
"31710000","0.89255"
"31815000","0.8973"
"31920000","0.90675"
